SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,depth_duration_ratio,elapsed_s,host,label,status,st_rad,st_mass
22.852847032794248,22.376941581248147,8.0032e-05,0.567858276441807,0.0010554182432442327,3262.647874206207,0.061972277554134564,0.9883241692210073,0.9898526788224823,0.00015309484093874732,0.9900883385369403,0.9896157787937374,1.097350282364907,0.0971742154200915,33.2169865899486,140.0,137.0,3.0,3.51562394429358e-05,0.0023820719447726684,0.010134262312663456,0.9856859596533601,15.947843265203183,487.00159978866577,EPIC_211738534,0,Success,0.451115,0.447745
13.579827996279219,13.579789594570991,8.0032e-05,2.5230272433194227,0.00774570190890933,2061.5870775092308,0.08310013820051902,0.8365696435633925,0.8351144660427557,0.002848813348734615,0.8370922231562149,0.8330378210736236,0.5079149054015104,0.36355783689546056,22.372038802769048,31.0,26.0,5.0,0.0043200037182935845,0.03097294954859999,0.06107317967995485,0.9248416961214726,10.0670066461835,40.50850296020508,EPIC_203485624,0,Success,2.31,
11.854612577138974,11.616212708082811,8.0032e-05,1.5486062299162673,0.006510083830321034,3263.2994159061077,0.16819660489184302,0.9972025320381175,0.9974684949465302,6.954334581187666e-05,0.9976503616445461,0.9972745707878725,1.926758626860083,0.04756524165998197,17.550271404678842,51.0,51.0,0.0,7.337933453554323e-06,0.0010314535960142248,0.0024417044129295684,,5.928791087545184,53.82373595237732,EPIC_211492541,0,Success,1.85084,1.77
103.94482068268566,57.76965440973872,8.0032e-05,3.7899221699111547,0.0005764379057402458,2307.5946194412927,0.016087989444334563,0.9759338608221276,0.9709894282475003,0.00345011025356118,0.9633389671843295,0.9808257353287199,2.6687658837348596,0.13951161263530817,21.752112037870635,307.0,16.0,291.0,2.43493033183157e-05,0.01380044101424472,0.0025759223499324246,,60.66226387075396,5932.702608823776,EPIC_211770390,0,Success,,
139.1843663633339,93.11438371250519,8.0032e-05,1.109031735267416,8.383792793209555e-05,2307.3960033941357,0.007785761751908481,0.9785445419835096,0.9748178425653682,0.0006035549030952464,0.9735431830302456,0.9761562350772472,1.6459115449852517,0.13172737631501136,51.87394867561679,933.0,41.0,892.0,2.0328965303770435e-05,0.0038646370286306068,0.008975497607845218,15.10897359321535,125.68385383018487,6953.1663637161255,EPIC_211910237,0,Success,,
,,,,,,,,,,,,,,,,,,,,,,,177.59482192993164,EPIC_211425822,0,"TLS: Required feature(s) not computable: ['depth_mean_even', 'odd_even_mismatch']",,
25.36052580983313,24.04712049998668,8.0032e-05,0.6044419004501896,0.0007287993850260133,3262.6366764519303,0.04158674641196617,0.7968861971535999,0.7820392749205045,0.007039782197659211,0.7855463423312118,0.7784813804458741,0.3551753345422281,0.4053002443276171,26.22682333488947,132.0,117.0,15.0,0.00903638173716996,0.0640567243119214,0.18703300164768732,1.032440169159719,19.16202314216877,233.19278502464294,EPIC_212060895,0,Success,,
41.185827855958195,35.21315529230037,8.0032e-05,5.215243837789632,0.008715829064452674,3264.615706059957,0.03286065386080795,0.9820099599256973,0.983818598057681,0.002096608382516025,0.9838069048737257,0.9838244446496586,0.0033871234279925473,0.12062107987450751,20.762262231062348,15.0,9.0,6.0,4.347361380944135e-06,0.006289825147548075,-0.0012192655845113531,,29.884066339194643,203.05633902549744,EPIC_251356953,0,Success,0.996212,0.95
152.19215494761752,73.14425444765511,8.0032e-05,4.352453111303756,0.00034985110234497796,2385.996194102465,0.0039984167517124304,0.9597141204104878,0.955295946988883,0.0014622451300319655,0.955545828198617,0.9547961845694152,0.34515380652673794,0.18050264573689223,16.0643760699827,237.0,3.0,234.0,1.78620214184004e-05,0.002532682858335524,-0.004581799421644606,0.09015681558134543,240.0235343150421,6601.661234855652,EPIC_212628098,0,Success,0.67,
13.880339253292982,13.97894151498032,8.0032e-05,1.2726299073362626,0.0020744049850703883,3263.10742730076,0.034265199106555774,0.9994738842976716,0.9994373866707637,5.355803459140669e-05,0.9994246542932802,0.9994495654666177,0.16446095922152673,0.02062755618724871,12.505957157865355,62.0,42.0,20.0,9.30861197829071e-08,0.00034334348627735136,0.00011516553223001047,0.7696236646493038,29.168775035848185,119.66658997535706,EPIC_211858489,0,Success,1.65628,1.15
35.3404511917466,25.97192383779517,8.0032e-05,1.846195638836612,0.003471547159645927,1936.7951596964351,0.05099662538801664,0.9874611388109522,0.9876092153640499,0.001788969579758523,0.9867483080758472,0.9897614835845565,0.4795678484592531,0.10070155900800344,10.845649861562553,20.0,9.0,11.0,1.559252155342029e-05,0.00779437227101555,0.0026967867147803526,0.48042821890334464,19.363264359115597,402.96318101882935,EPIC_202126888,0,Success,0.21,
27.893610773620118,13.956255474352728,8.0032e-05,3.246783788229757,0.003218282405612838,3263.6612566597573,0.010342077418759515,0.9957169638084586,0.9930529880894048,0.0010219162756373214,0.9921988386582966,0.9941918539975493,0.817975731260278,0.05885495323172954,10.237505037853714,61.0,7.0,54.0,3.29252329966588e-06,0.0027037363260656866,-0.00024078420264794786,1.925092386630649,96.27823535746558,335.8106107711792,EPIC_211509665,0,Success,1.17125,0.99
153.5481477422922,104.80297818629955,8.0032e-05,4.845684023312142,0.0006114607903429103,2308.5633648794983,0.011655334343243813,0.9450536508208747,0.9373550657560888,0.0016342443378304624,0.93673931704626,0.9377339880390602,0.21187354438535702,0.21080289347781164,43.615795251805395,240.0,21.0,219.0,3.0684632987545354e-05,0.007489048382161078,-0.008183372426507018,0.13003336079243213,81.08335831384271,6065.9175889492035,EPIC_212085740,0,Success,1.15426,1.02
11.68675175801576,7.655966077951911,8.0032e-05,22.45314702443762,0.06372346056428668,1996.350530646423,0.06175679584877921,0.9985809579709772,0.9989885485907186,0.00028130599960521965,0.9991853421988073,0.9985949613745407,1.2042254719490004,0.03387698689334932,6.390503767491877,3.0,3.0,0.0,2.2444198165571158e-07,0.00037492936557612214,3.9899536308229955e-06,3.25221661876907,16.169572016270934,191.3979730606079,EPIC_201649426,0,Success,0.71,
13.10905665252124,13.121727416176334,8.0032e-05,2.0751867298852975,0.004544228218682056,3264.4045078957306,0.10690170008946716,0.8628946488135798,0.8785078715745971,0.0027845513356078073,0.8749286924682698,0.8817856461246019,0.8741377505138984,0.3329924214933687,23.49209887067998,38.0,38.0,0.0,0.004776621728763603,0.015028535957390416,0.060063677210899,0.8863428272016685,8.071851505555236,102.74492597579956,EPIC_251314585,0,Success,1.74944,0.91
31.248047353394888,30.25754690805661,8.0032e-05,1.4877027774713067,0.001843761500048835,3263.0079739347116,0.03781766149829392,0.9897664220308392,0.989523655573161,0.0005470869667003389,0.989139599003272,0.9897520135336353,0.3889738221922092,0.09097475574333133,27.271600192623087,54.0,42.0,12.0,9.275729020439235e-06,0.0033266591781115464,0.00023782967255236986,0.3055593801781319,26.172068362172283,181.67886900901794,EPIC_212115388,0,Success,0.982781,0.638
16.815919409185753,15.163555119307707,8.0032e-05,7.222487676463503,0.02715602496211922,3262.8874635353523,0.13400722478056404,0.9996501853661102,0.9996617933107116,2.2117033136443667e-05,0.9997074928097476,0.9996160938116757,1.5224963994080953,0.01682000550411333,19.804912653480994,11.0,10.0,1.0,1.4400089670734992e-08,0.00011733844962749785,-2.3434365020502668e-05,,7.459673812386092,56.53329396247864,EPIC_211964025,0,Success,2.55977,1.96
27.364160982329764,17.790300503653892,8.0032e-05,25.236931825034457,0.05661304441686177,3284.7858259023737,0.057049903624728816,0.9942458731097988,0.9949669279039468,0.0023540938638826566,0.9950139033575747,0.9948729769966911,0.02019876870571115,0.0682176672310787,13.180132831195003,3.0,3.0,0.0,8.975410980398071e-07,0.0007113293599754628,6.481677019998244e-06,,17.427652107002572,417.4399709701538,EPIC_211402878,0,Success,0.701898,0.664837
