host,status,SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,depth_duration_ratio,elapsed_s,st_rad,st_teff,st_mass,sector,ra,dec,st_rad_err,st_mass_err,predicted_probability
TIC_31201015,Success,5.968738805968786,5.5253448574223105,0.06042417,0.2515699212757637,0.0002346399042136,4179.582559500351,0.0137947338626197,0.9670390089838604,0.971479118835192,0.0066267161671804,0.9704664637794682,0.9724987417009324,0.1084842318143991,0.1632703325295287,4.2720592284348875,100.0,88.0,12.0,0.0384373096338668,0.0631601911824295,0.0162782204656998,-3.007877992804758,70.10204173668708,143.55106233304832,0.334464,3179.0,0.31625,104.0,265.5750685178,-46.5129005083399,0.0124965,0.0219949,0.697012389369204
TIC_197054642,Success,11.81427776820132,11.721397876118449,8.0032e-05,0.51541767773414,0.0024483455312812,1657.3358745093624,0.0585841447636823,0.993600695503042,0.9945123417486942,9.510521552896076e-05,0.9945729270753824,0.9944468338642124,0.4682500409099396,0.0719405137034403,40.331108692547026,49.0,48.0,1.0,3.3168239284362756e-05,0.0006756405513811,0.0057188009507369,0.9786994485160272,16.960232150030414,84.62501712504309,0.536432,3696.0,0.532888,104.0,277.604483873301,-35.805041026895,0.0176173,0.0214414,0.691633344153941
TIC_348699956,Success,9.649694408696762,10.387194824789573,8.0032e-05,0.7465624101858553,0.0051748521941081,4179.903920000098,0.079692261023342,0.9713837087393364,0.9754580342874826,0.0014513025208043,0.9769391317320226,0.9740572175672592,0.7022504559982966,0.1521296340528752,16.6514388742822,34.0,31.0,3.0,0.0038086204234851,0.0107859027400185,0.0247980710366557,0.6109115776165739,12.18918495052883,92.28245133301245,0.361302,3172.0,0.347255,104.0,254.554396820416,-50.7144296650843,0.0113443,0.0206432,0.6908810437408915
TIC_347385146,Success,12.7272661292999,12.533694785172289,8.0032e-05,0.6040844685444594,0.0030859993353849,4179.536088310711,0.0643777955520246,0.9951202558261202,0.995677050910539,8.114122648958104e-05,0.9956126216251078,0.9957451972701302,0.5777094266754053,0.0628211198612799,42.780869515543195,42.0,37.0,5.0,1.566810312281303e-05,0.00062838971313,0.0043865986577824,0.8982456113071667,15.45750747277373,54.28144987497944,0.735771,4654.0,0.74,104.0,253.847879192613,-48.1223074858685,0.0587714,0.0888462,0.6902926076291214
TIC_118826494,Success,8.666794807549154,7.11915297436444,0.00040016,10.121147971365954,0.0452361335231152,2092.298777083539,0.1052048115139317,0.9983584059194612,0.9985977932922157,7.809625779749901e-05,0.998726685073704,0.9983294158841852,2.1178309169849467,0.0364367837855623,32.99100116717807,3.0,3.0,0.0,3.918393126520728e-07,0.0009261261093135,3.817423826768529e-05,-0.3003723522294326,9.489664888447171,78.33433666697238,73.5664,3665.0,,104.0,11.1542159073009,-36.9437659191086,,,0.6766109571241405
TIC_313249030,Success,8.620548707952803,7.79246934561354,0.000480192,0.826285054370339,0.0064862230290452,4179.576878378768,0.0882238636658385,0.9997345388023346,0.9997615406173886,2.842058524438543e-05,0.9997659414504276,0.9997571941156216,0.1088124299459538,0.0146523630726191,8.109011819352693,31.0,29.0,2.0,1.511925255986597e-06,0.0001403695775755,0.0002465953746395,2.3544216394025996,11.331792751550568,34.83110191707965,0.933252,5477.0,0.96,104.0,277.713649410347,-36.119222720181,0.050201,0.118527,0.6748747125168643
TIC_77111094,Success,6.796959528078149,7.499624105495597,0.01352541,14.311619491049004,0.1454857988871163,3949.805170834275,0.0624239568176451,0.9979655502092368,0.99812547668939,0.0003105577117052,0.9983428906249064,0.9978925331870504,0.517289790044838,0.0405630529950559,6.605749788440944,3.0,2.0,1.0,6.989242638313195e-06,0.0002251787189279,0.000110021605752,0.3464513781376618,15.986899919281392,84.5093970829621,1.41564,5493.2,0.96,104.0,34.8314712991452,-36.0355707706744,0.0708442,0.125845,0.6714416359616828
TIC_271502836,Success,8.034391383737164,6.249409876592779,0.001280512,0.5180054437517807,0.0029316511473168,4153.738637407242,0.0527381449542585,0.9969866214257918,0.997380563483889,0.0001397420682698,0.9976389385838308,0.9971256242230424,1.3005667264975955,0.0493666883828652,17.113952152540495,46.0,41.0,5.0,3.5407374893654716e-05,0.0020310639669821,0.0026310009318649,1.0432951526050973,18.904468905580757,41.162898708018474,0.499378,3208.0,0.49744,104.0,7.74105474556604,-65.8349925329194,0.0149809,0.0203913,0.6701521271462205
TIC_123370279,Success,6.32958920462903,5.852856017918369,0.031292517,5.052568407185656,0.0161520119083653,1386.5928023980557,0.0438329575251852,0.999583670398102,0.9996432356335871,5.1566142498829896e-05,0.9996535542067004,0.9996330782881786,0.1404734422704561,0.0183495658132551,6.332529517604579,4.0,4.0,0.0,4.025518415696664e-07,3.176196933535043e-05,1.251182015438168e-05,-1.6306725712883314,22.804385714191596,46.2845671660034,15.4548,4511.0,,104.0,31.8569789649294,-31.1693572100394,,,0.6678770773459298
TIC_313002372,Success,5.846149548353152,4.748379960719301,0.07314926,3.3993495726646628,0.0229126026507942,1657.2906291550753,0.0127954820378012,0.999946674121864,0.999919699635358,2.285668450291471e-05,0.9999615114319668,0.9998802107163386,1.28747396165713,0.0065671381851222,3.731128216766442,8.0,8.0,0.0,3.2403729344004055e-08,9.095408648914738e-05,9.170676837921832e-07,9.006903741468326,78.1484176342679,24.158642249996777,1.90791,8318.0,2.05,104.0,277.762284798658,-41.9138338046488,0.0590954,0.321811,0.666284869111229
TIC_217549035,Success,13.394340394263548,13.115165802947,8.0032e-05,1.0561209728794771,0.0052559907717765,4179.782025376209,0.0846096538845666,0.9818618293645794,0.9829907335314788,0.0004018950520235,0.977395347014294,0.9894033156740256,11.705887918443532,0.1211166607094019,45.39400713700773,24.0,22.0,2.0,0.0001797294710616,0.006292604282606,0.0144029548244579,0.790956007619513,11.604607562916378,47.46620579191949,0.72016,4324.0,0.68,104.0,260.579840404863,-45.2392523921602,0.0633165,0.0809169,0.6641059249322236
TIC_96745934,Success,9.981376913168884,9.062101884135542,8.0032e-05,0.4752731219183574,0.0021115216976761,4153.62166103952,0.0500781948302199,0.9143912426022028,0.949768267559611,0.0094365056848005,0.9526194432238172,0.9468819788946136,0.2150029118745126,0.2631275024497982,5.155465724988297,51.0,46.0,5.0,0.1529627297589539,0.0546764739436315,0.0592210714365669,0.2204752953770148,18.259269242876307,58.44985408405773,0.29622,3322.0,0.27231,104.0,265.034036407716,-49.4100888673702,0.0117267,0.0219809,0.662289852963873
TIC_324141976,Success,13.173206724620936,12.850427348465756,8.0032e-05,0.9702015074403249,0.0050365103949597,4179.731294163023,0.0715650350970301,0.996920224209804,0.9971370473375754,9.01036556393778e-05,0.997076076985722,0.997198125410899,0.4790319678286747,0.0499076013280637,29.620273334017583,26.0,22.0,4.0,1.060197835621772e-05,0.0003774647238813,0.0024089448180419,0.9073952509870776,13.930269479476232,38.96089995792136,0.843926,5150.0,0.87,104.0,275.715566594158,-39.43869686214,0.0517614,0.103226,0.6584293721191079
TIC_305068061,Success,11.937080115202924,11.841117269598913,8.0032e-05,0.8468723382135422,0.0027711346206238,4179.684321609631,0.0554790100946833,0.9602369082789792,0.9643360164690375,0.0003405791021938,0.9643521111106936,0.9643210714446429,0.0322033915808738,0.1793276343160068,42.49279351228304,30.0,27.0,3.0,0.0007048328179132,0.0029693395041503,0.0288888945403346,0.953682215032018,17.30811178209901,34.67912887502462,1.12859,5407.0,0.94,104.0,289.821647442748,-51.4524586201118,0.0631457,0.119099,0.6569388956568615
TIC_24221393,Success,7.874846092676568,6.099148104897005,0.002080832,0.3417727785018011,0.0010586021356059,4179.415371541553,0.0054273193238266,0.9913811639034734,0.98728045397733,0.0028937145120805,0.9838366603511398,0.9906975515288988,0.8406571888775249,0.0834894226418285,4.371087111720588,74.0,66.0,8.0,0.0021744790186516,0.0249916454052293,0.0059380049155696,1.5284650489830585,182.6649778190087,59.254942832980305,0.450263,3592.0,0.446834,104.0,269.744872690384,-44.8644330720568,0.014713,0.0213042,0.6533619346324506
TIC_166744141,Success,11.522375286546376,9.488687433724126,8.0032e-05,0.861508627798915,0.0033906623554948,1354.2991627758863,0.0907979387166387,0.999673532143506,0.999706435225059,1.0910155201534666e-05,0.9997355930084748,0.999677641534672,1.8813435342884364,0.016249027015162,26.103936232084585,32.0,30.0,2.0,2.445498642538815e-07,0.0001808080770584,0.0003079616999157,1.0575125837107648,11.009870337070938,122.17720383300912,8.85623,4737.0,,104.0,36.8981739036459,-49.8905895738755,,,0.6520535500353095
TIC_324150685,Success,6.638472306862384,5.626414310012707,0.017366947,0.3611149811936919,0.0003682969727984,4179.495729273499,0.0180382808944071,0.9375632379926578,0.9913124737933476,0.0110756503344208,0.9919438872879168,0.9906653924701292,0.0408408314066365,0.2247125525497807,0.7998188577734575,70.0,63.0,7.0,0.0981012110733861,0.0871714441907976,0.0082543992806646,0.9525528609645172,51.97630769145813,91.04444795905148,0.321959,3250.0,0.301813,104.0,275.617870699806,-41.5347467918263,0.0151432,0.0242827,0.6431283072184824
TIC_232859848,Success,8.505164461735275,7.376804216528391,0.000640256,6.942121608288218,0.0272342648303842,4159.127407845242,0.0424955362632922,0.9997864936068516,0.9997896005189796,5.945019506609816e-05,0.9998575687250824,0.999602687952196,1.5351997102450692,0.013140521125849,4.779590059143937,3.0,3.0,0.0,1.165098509557471e-07,0.0002015288116358,-4.499057057127942e-06,-14.886473611910423,23.526859089679736,52.565940583939664,146.88,5513.0,,104.0,250.320102084601,-47.2269821600465,,,0.6423831894027112
TIC_88139561,Success,6.463112162391765,5.158004902218341,0.023529412,6.766415206949156,0.0420978654781714,4184.222295170273,0.0352094167099267,0.997285460650899,0.9973877342147598,0.0004229294533839,0.9974703254102132,0.9973135706923116,0.1310371874102474,0.0468549218181555,9.953134434348728,4.0,4.0,0.0,6.404639507482515e-06,0.0017711053310281,-5.436886614429426e-05,-3.448718110902308,28.324395966767888,49.766511208959855,1.06048,5225.0,0.89,104.0,273.728911609179,-45.2215490258921,0.0634297,0.110145,0.6343694401520659
TIC_165881566,Success,10.590269879974288,10.035832875876531,8.0032e-05,0.564989770894576,0.002196692550527,4179.724531831385,0.0610044533880863,0.9944763247626782,0.9951507963568494,0.0006338786252398,0.9945316100935876,0.9957835518692484,0.6989888827216089,0.0668376566628722,7.656987033871459,44.0,41.0,3.0,0.0007096705197928,0.0051219514796359,0.0049545506067192,0.9767026340839956,16.30170044203511,73.7014987920411,0.485072,3555.0,0.48311,104.0,1.78013257946461,-46.5242830821465,0.0155978,0.021168,0.6338413096151162
TIC_325210265,Success,47.56014272859759,47.485369343418355,8.0032e-05,0.4772368612758506,0.0003883145120081,4127.822482523188,0.0116675510470966,0.8909544955572164,0.8926093022412498,0.0047277057144563,0.8912457806262419,0.8939431820820181,0.2018810712029516,0.2969689406623211,26.803239751068865,49.0,44.0,5.0,0.0060347714100528,0.0251139346554593,-0.0104799357056675,1.271933685456941,76.36173966249058,180.1201266249409,0.166715,3701.0,0.137354,104.0,356.012427854379,-67.5163766220112,0.00571767,0.0201973,0.6226097020107106
TIC_320783984,Success,6.100622000750024,5.4851768546346245,0.046258503,1.27888285236261,0.0095485796457364,1657.412876966874,0.1190307682437204,0.9999088512801422,0.9999196083330416,1.1119793552740048e-05,0.9999108313977628,0.9999283957545032,0.5587155579448435,0.0085858329348419,7.43727539775426,20.0,20.0,0.0,1.9801059214079645e-07,4.4122509156508894e-05,8.553773510877605e-05,-0.3712905485677574,8.400423403407657,14.460964082973078,2.06103,9420.0,2.39,104.0,298.61224924567,-56.050623696311,0.221987,0.330764,0.6109337821290756
TIC_469999874,Success,7.679537800093934,6.132270321562522,0.002641056,0.3801316723656393,0.001231515530753,4179.430998311044,0.0304846531410906,0.9781444173017484,0.9810941592697324,0.0032518510904552,0.9841535221523716,0.9778279526701852,0.6885163268768365,0.1329500000271195,5.700855983158493,67.0,60.0,7.0,0.0144683866402849,0.0262242251034053,0.0175814312108496,0.2524242263855124,32.0864538879498,71.62695679091848,0.462036,3487.0,0.459317,104.0,266.99085239158,-41.709128707997,0.0143247,0.0207299,0.6107474329860004
TIC_231828950,Success,9.792074327091358,9.411486394023202,8.0032e-05,1.2216131158066204,0.0070302772361566,1326.3740623229055,0.1384496063168915,0.9973839064683084,0.9977139132747648,0.0001903105314409,0.9976873097730454,0.9977379709868456,0.0938650972678185,0.0459974525789814,12.08472239872061,22.0,22.0,0.0,7.125215925631936e-05,0.0016449589810185,0.0022762690322482,2.973762734058874,7.203949025217432,138.1964865840273,0.278478,3047.0,0.252266,104.0,23.0339419881997,-60.3982125300823,0.00832417,0.0201415,0.6083975379675735
TIC_166424433,Success,6.286026634784147,5.289075737068532,0.034013605,0.9111275838811485,0.0032718135984762,1657.637750019812,0.0058967401458373,0.9998565152048072,0.9998364192474184,4.5015361112660555e-05,0.9997801423418436,0.999887068462436,0.8483877009020502,0.0107723408835848,3.3304419154698146,28.0,27.0,1.0,3.205344227922746e-07,0.0002383903761947,3.014937201295531e-05,3.689259859187328,169.56089135293283,52.61085420800373,1.29646,6074.5,1.14,104.0,298.619821135227,-50.9529234488293,0.0615829,0.155492,0.5941429840681272
TIC_80427890,Success,5.810115459758904,5.6170662017298945,0.077470988,4.472046761512974,0.0529044819343487,1357.7979342484805,0.0406226990542905,0.9997643986934508,0.9997959448402756,4.058188378298991e-05,0.9998787615486248,0.9997150103298434,1.4433345268136557,0.0138037153213096,5.217323582596958,6.0,6.0,0.0,2.6624233226795365e-07,0.0001088622548479,9.939733714769972e-06,-0.1952947182969953,24.61097913157635,14.127115832990969,2.82549,6391.0,1.28,104.0,10.6229190610494,-44.5325355188541,0.12505,0.188588,0.5798749366917919
TIC_321068946,Success,5.65690009753135,5.041582601565537,0.099079632,3.538595201583535,0.0301937486656433,1387.3961115492552,0.0289100778244895,0.999915412686486,0.9999281531790892,1.6316591767728306e-05,0.9999273483902128,0.9999289451935384,0.0345992781955715,0.0082710331763554,4.843880874160563,6.0,6.0,0.0,2.7536610669257813e-08,4.198313885827153e-05,-3.819075411026773e-06,2.5060954148054218,34.587088238118234,36.991616041981615,2.06349,10134.0,2.6,104.0,44.385946628125,-38.1909227863221,0.0583945,0.330174,0.5770579724051431
TIC_23595159,Success,9.388696785869511,7.804779821110449,8.0032e-05,0.3141141292642768,0.0003132072598966,4179.610493697522,0.0143077501472764,0.9793851191883572,0.9803550881130636,0.003581223090046,0.9821821900718434,0.9784180459218071,0.3716992091481766,0.1291212021955192,5.30139616655569,80.0,70.0,10.0,0.0096757575264314,0.0279932578348176,0.0083235106480673,15.052932169504794,68.45137139711579,107.76154195796698,0.330621,3316.0,0.311809,104.0,269.37514806133,-43.9841463780363,0.0105846,0.0206801,0.5667306493271551
TIC_231626393,Success,7.265336872349534,7.153389316179077,0.006002401,1.3789691952129084,0.0058059164931985,1326.2165547504856,0.023454873478555,0.9984935525880116,0.9985457289681796,9.584004945916584e-05,0.9986392751941195,0.9984443327092932,0.7218302715481931,0.0349047180828836,13.476705034221174,20.0,19.0,1.0,3.452877877714303e-06,0.0006459723358324,0.0001397134877938,0.0214573583116332,42.57083516144063,34.64481329196133,1.67427,7502.0,1.73,104.0,316.96342196445,-54.2165169749513,0.0529145,0.290552,0.5618842186088892
TIC_152358293,Success,6.684487282825786,6.042574923601881,0.015846339,0.8334832425698856,0.0021529251404266,4180.24353185405,0.0312673585567178,0.9996230682259356,0.9996550926567918,7.251678698406705e-05,0.999748912010965,0.9995525081726436,0.9631206393507152,0.0174597701094423,4.762322040779238,30.0,27.0,3.0,3.177153191061656e-06,0.0002646011556539,8.80510270854229e-05,0.3503154661968543,31.970179585610236,34.165141292032786,0.922223,5987.0,1.1,104.0,42.3690523923489,-37.0254532366587,0.0422487,0.140402,0.560201415856646
TIC_100615932,Success,6.228891999603176,5.503038677667083,0.037695078,1.207221531120379,0.0056891359440028,2037.0933591184416,0.0458952973443398,0.997823879975222,0.9981219717438996,5.917814435504799e-05,0.9981699205251068,0.998075626113432,0.5652397303525744,0.0419516039030603,20.02436427875351,20.0,20.0,0.0,5.553819671551685e-06,0.0008185745822549,-0.0004203110290981,0.7432285983439347,21.741309844641,25.71981345792301,1.69515,7376.0,1.68,104.0,309.98238910231,-53.3927156145758,0.0609146,0.276143,0.5525835699024491
TIC_80259373,Success,22.683746860782183,22.673949040201823,8.0032e-05,0.6327562467584762,0.0016005840693672,2088.6988119826424,0.0138346691090479,0.976310478576224,0.9647378019156272,0.0006228037011053,0.9647745630402056,0.9646275185418918,0.1116421429834456,0.1384156799335929,15.427172763195962,38.0,8.0,30.0,4.152921551817233e-05,0.0017615548815986,0.019921822751316,0.9521422940838284,70.56984672930946,30.24420708301477,1.21752,8543.0,2.13,104.0,7.16963086234196,-44.6245691990706,0.0511357,0.299529,0.5410973735608069
TIC_219332944,Success,6.151414680592534,5.535780274124125,0.042496999,4.728079128153778,0.0241147667158565,1325.470795469953,0.0331519092995337,0.9997146461504072,0.9997456152199912,5.405008643640991e-05,0.9997856806891796,0.9996818747008268,0.6466860219090151,0.0151914425206525,4.719531228406521,6.0,6.0,0.0,3.3111394806603197e-07,9.821599276311632e-05,-1.870103795109657e-05,2.085825737424803,30.15556772666688,28.57859166606795,1.23832,6541.0,1.35,104.0,338.615136183858,-57.3791369517085,0.0535326,0.214461,0.5322111650373877
TIC_253844234,Success,24.683306397086895,24.630754338073064,8.0032e-05,1.1832316506358214,0.0032699941981172,1657.9110387088774,0.0529118822883942,0.9602530675840996,0.9646908107566872,0.0003541756035149,0.9647307136907504,0.9646429506392916,0.087172805846432,0.1792911921745164,186.86671657421863,21.0,20.0,1.0,2.871109175967457e-05,0.0011129042610325,0.0049231069770625,0.992476801881584,18.148155500314203,51.89900195796508,0.819397,4966.0,0.82,104.0,283.197475850257,-39.2478651607008,0.0544045,0.0955575,0.5271297429763606
TIC_158536414,Success,5.896524721813384,5.866039212319065,0.067386955,4.327795798831702,0.0348042244469191,1355.7354924871722,0.0369317364030495,0.9997722712482892,0.9997986810470598,4.153892410373841e-05,0.999811575668792,0.9997859456181888,0.2181997518010817,0.0135711321541739,4.748194566460148,6.0,6.0,0.0,2.892579875385469e-07,4.671776425639968e-05,-1.8397327240737837e-05,-4.6720897519582385,27.07081682641205,22.1069290000014,1.95698,6464.0,1.31,104.0,19.9432393334898,-50.0152104629347,0.0858543,0.200111,0.5228575786014356
TIC_218275564,Success,10.664991473433505,9.954598119852127,8.0032e-05,0.3187598253658569,0.0010605180198604,4179.814643164815,0.0341011768405545,0.9742116890402516,0.977638103216414,0.0024355298474138,0.9762197553290924,0.9789666822501072,0.3983644219464932,0.1444170920933407,8.98120727918622,78.0,69.0,9.0,0.0102545889274855,0.0227734549149557,0.0222760750781783,1.2121650328727438,28.56827181053992,77.68397866690066,0.390711,3652.0,0.380956,104.0,262.237055043257,-47.3063926044217,0.0126568,0.0210297,0.5218324404591895
TIC_119981237,Success,9.471465737659196,9.216520550705017,8.0032e-05,0.6302595282656267,0.0014083597744419,4153.825927755347,0.0293783105142456,0.9957200619172696,0.9960587957671124,0.0001068434167961,0.995510809074938,0.9966678532653428,3.933201596408851,0.058833663190457,26.53648581595733,38.0,34.0,4.0,1.5262389572072915e-05,0.0020282038216157,0.0013524017032214,0.8325436224835822,33.89303348245437,106.43003595795015,6.77052,6814.0,,104.0,278.999208978455,-58.559139512535,,,0.5082869164641381
TIC_6669806,Success,10.022998495546563,9.686195169411391,8.0032e-05,0.8809406755374822,0.0012610681145627,1657.0632036197203,0.0195774491542686,0.9996643661689244,0.9996975560375672,2.2367656469666687e-05,0.999684324089262,0.9997123787118984,0.4427489538728556,0.0164755534317509,11.47824198794345,29.0,28.0,1.0,2.678421083879097e-07,0.0001594696239578,3.1296968379335155e-05,0.1261634009592059,51.0620335821921,98.85324395901988,7.08421,5557.0,,104.0,284.672427175139,-53.2786032901385,,,0.508203129162136
TIC_280792839,Success,5.889120697681526,4.510526747317736,0.067947179,1.8047583664419549,0.0058144873863665,2062.7363085975953,0.0106710234172896,0.9997333830691892,0.9996062138403764,8.803709077863775e-05,0.9996349422921812,0.9995774853885716,0.2317573168663752,0.0146842242829916,4.247137626567866,13.0,12.0,1.0,7.888120898036316e-07,0.0004235782813335,4.453655542480117e-05,1.3514817272790838,93.68673874798014,96.16011362499556,8.28983,4917.0,,104.0,359.0212392437,-63.0541307937035,,,0.5076043498931492
TIC_101931487,Success,7.013149407502317,6.730312866514981,0.009203681,1.855285032583017,0.0180942546000427,4153.809771528938,0.1013884870650435,0.971340010256421,0.9745093090682198,0.0003037276132329,0.974742180005906,0.9742759052450926,0.5443650139158394,0.1522457444565183,37.976608151505424,13.0,12.0,1.0,0.0003736471136655,0.0007547600679984,0.0147772975517503,0.974591860903119,9.580377796083292,11.323139375075698,2.00963,7625.0,1.78,104.0,13.1445656478484,-45.3543364720666,0.0825,0.295,0.4977755147891186
TIC_87260967,Success,18.28037019830295,17.986822148487978,8.0032e-05,1.0904910161286523,0.0033501653427273,1657.660483481769,0.0583676479629172,0.9988783336285932,0.999005344523816,1.0894031014933532e-05,0.9990088221676764,0.9990018513547596,0.2262632101894329,0.0301188923746411,100.29000258693532,23.0,22.0,1.0,8.656276763523546e-08,0.0001256297266539,0.0005508367590756,0.873168739836035,17.113561510362924,182.36124795803337,19.036,4665.0,,104.0,272.768354001708,-47.5131226452455,,,0.4905412656687348
TIC_372300399,Success,9.91685481128101,9.905154490960827,8.0032e-05,3.800333234564225,0.0372579695617518,4102.999011970312,0.0265533611132426,0.965147833321331,0.9723866456553324,0.0026422198465237,0.973793578042652,0.9708917799938048,0.3890228801484005,0.1678889210203387,23.39117368378094,6.0,6.0,0.0,7.736668687955149e-05,0.0035387426779049,-6.360073974587266e-06,-0.7048567935150857,36.347482686099305,15.876263915910386,2.23186,6459.0,1.31,104.0,314.667105013785,-70.4221428584284,0.105754,0.220741,0.48788744712970694
TIC_409889015,Success,7.87169695738761,7.005161782886908,0.002080832,8.691939781680961,0.0591645283786022,1658.9489631758938,0.1072559980126073,0.9992971506778416,0.9994128159980707,8.317858156304728e-05,0.9995769116470872,0.999084624700038,2.089230266725031,0.0238417572610674,7.701996463409667,3.0,3.0,0.0,1.3360423527990728e-06,0.000237161234506,-7.600453314493549e-06,0.1022265575808089,9.316934895896264,31.16129987500608,1.08654,5403.0,0.94,104.0,294.22774429621,-69.8168162274185,0.054407,0.123135,0.4805995872628914
TIC_464650717,Success,7.993780975691646,7.962621980119939,0.001360544,1.566530464404385,0.009773656255536,2036.8621430769176,0.021367483140722,0.9992598688851024,0.9993215143338632,3.504147850557395e-05,0.9992908662433008,0.999362156367,0.7370801128095212,0.0244659158662274,12.744651829869598,15.0,14.0,1.0,5.992271268706384e-07,0.0001875336717046,-5.953683449555491e-05,-0.6875759767015939,46.7654455278693,16.57809687498957,1.99531,7804.0,1.85,104.0,287.705860216538,-64.9909288239892,0.0571432,0.292242,0.43402336155544374
TIC_101180761,Success,13.043131872732372,10.822874159755472,8.0032e-05,3.500454492363926,0.0172341761758492,2036.2943168341017,0.0672656334237466,0.9502242876081772,0.9567098623333876,0.0064262540424946,0.9563334388109992,0.957166762608838,0.0453911716842424,0.2006392469007164,6.412549775593799,7.0,7.0,0.0,0.0144479739766204,0.0142084631381669,-0.0011014599428489,-0.5094815761675948,14.126445247636983,162.62151658302173,0.18,31000.0,0.47,104.0,299.356823251714,-53.2284843652629,0.104,0.03,0.42335306361910197
TIC_62413432,Success,14.130400871372908,13.7061364112032,8.0032e-05,0.615334234064594,0.0023208455412823,4179.466083708462,0.0670066834248099,0.990260677739812,0.9912050374361616,0.0002861639140807,0.9915028398569776,0.9908743466412022,0.7767835580794067,0.0887506443803489,29.93303527258296,41.0,37.0,4.0,0.0001520161624453,0.0025795214190061,0.0093445346032894,0.6273589115715643,14.778535918003026,118.15040537493768,6.74272,4851.0,,104.0,274.54850526201,-35.1970064083167,,,0.41742712061216264
TIC_234295610,Success,14.307095412742251,13.631120011784429,8.0032e-05,0.761555928473974,0.0039853482977539,1325.4966107062537,0.0821309143435052,0.9835551226493426,0.985707354867462,0.0001954696767663,0.9855183279910716,0.9859026890107084,0.7146452744320744,0.1153247352363929,61.697330939327024,37.0,36.0,1.0,0.0001117711698748,0.005473062724002,0.0150578715101488,0.9154633847830844,11.975455655293342,243.99638262495864,0.378005,3161.0,0.366455,104.0,357.983199277843,-64.7929308326401,0.0113031,0.0202742,0.4169735598252333
TIC_57219252,Success,11.814131376422743,9.48639897116562,8.0032e-05,0.3189505653261381,0.0006558434690783,4179.315897399069,0.0254887680627934,0.9565810251205956,0.9627678567098203,0.005027361029976,0.960622157913138,0.9649704617148392,0.3060946708102712,0.1873902236876787,7.552854568719064,80.0,71.0,9.0,0.0320657167833308,0.0449560367709236,0.0314168642688803,1.086255175669801,37.529511931058714,112.8534856250044,0.350427,3229.0,0.334701,104.0,274.192227234322,-40.9669184897318,0.0147928,0.0235633,0.41523351678419607
TIC_303616017,Success,5.815563531823902,5.498206867332389,0.077070828,1.5606024862375776,0.0117430996809319,2363.240971182862,0.1006255025873672,0.9980592286781385,0.9982979726211249,8.087468132179827e-05,0.998254449486336,0.9983412706362508,0.3800606947286566,0.0396181625842936,19.593640473357834,17.0,16.0,1.0,8.673013691301773e-06,0.0006162371877422,0.00101264507424,0.8295035333237549,9.918551490578466,25.08178591693286,1.91776,7462.27,1.71,104.0,271.980206770045,-60.8680282240969,0.0882812,0.290177,0.41410624347164326
TIC_143894194,Success,10.88720764597974,11.442682245160702,8.0032e-05,0.3506575518216059,0.0014162541918736,4153.535048614666,0.0364641749203656,0.9951520341590294,0.995684369689074,0.0003019539971271,0.9952861727564808,0.9960916509623348,0.9436221987214508,0.0626162309140765,14.03946941974004,69.0,63.0,6.0,0.0001547831793033,0.0025793553553442,0.0044132000385077,-51.453657033478,27.2912258766954,110.85536000004504,0.295348,3201.0,0.271319,104.0,332.106005918121,-53.2584925278572,0.00903481,0.0202816,0.41361823644192963
TIC_319739812,Success,11.577908492497317,10.014250438514646,8.0032e-05,0.8850143757118071,0.0055955033244681,1657.1884616270504,0.0985344408004917,0.9968381256600858,0.997271809587831,0.000180203079877,0.997487902679919,0.9970559374498248,0.8479709080417082,0.0505684276244142,14.603551777000268,29.0,28.0,1.0,6.846662196346396e-05,0.0013833881161537,0.003006663866675,0.3139969805539486,10.116646703038995,106.56121837499086,0.333227,2999.0,0.314819,104.0,291.946544224389,-54.0282880318485,0.0101252,0.0203237,0.4088932099790263
TIC_281851171,Success,10.051595688971773,8.419086028455647,8.0032e-05,7.662747316489645,0.04888153427382,4156.7830707983285,0.0405619279743629,0.998373200234844,0.998031000959878,0.0004259751455614,0.998858108914702,0.9958805202773352,2.3000424607431196,0.0362722250498919,8.995959233896938,3.0,3.0,0.0,2.596565779724114e-06,0.0022023649693125,-2.2834204209010167e-05,0.1509589106341591,24.613553893835213,53.90451233298518,1.06722,6049.0,1.13,104.0,14.6803348547914,-56.6333123854667,0.0492161,0.151512,0.4073643715947104
TIC_255717096,Success,10.928771122610025,11.259948339189569,8.0032e-05,0.6491249588020096,0.0027959313032279,1657.6013740696742,0.0735537485755048,0.9962197652124772,0.996732131913859,2.387833089407042e-05,0.9967227253469674,0.9967416941219818,0.2809768179077141,0.0552925391387394,58.87394570116728,39.0,38.0,1.0,4.905495126735096e-06,0.0003154926924669,0.0033546347682883,0.9281295394276756,13.54410597020533,113.50523683300707,6.3482,6871.82,,104.0,268.672243270538,-50.4460664831506,,,0.38467441340474184
