host,ra,dec,last_verified_unknown_utc,newly_flagged_in_archive_or_exofop,exofop_has_target_page,exofop_note,exofop_code,arxiv_status,arxiv_links,arxiv_code,ads_status,ads_links,ads_code,vsx_status,vsx_detail,vsx_code,blending_status,n_gaia_neighbors_tier1_21as,n_gaia_neighbors_tier2_63as,blend_code,plausibility_verdict,period_days,epoch_bjd,transit_depth_ppm,transit_duration_hours,planet_radius_earth,semi_major_axis_au,equilibrium_temp_k,insolation_flux_earth,rough_hz_flag,stellar_spectral_type_rough,stellar_mass_was_defaulted_to_solar,radius_plausible,predicted_probability,SDE,FAP,distinct_transit_count,period,duration,T0,st_rad,st_teff,st_mass,confidence_tier,supporting_evidence,doubting_evidence,stellar_mass_status,predicted_probability_dup,SDE_dup,FAP_dup,distinct_transit_count_dup,period_dup,duration_dup,T0_dup,st_rad_dup,st_teff_dup,st_mass_dup,predicted_probability_dup.1,SDE_dup.1,FAP_dup.1,distinct_transit_count_dup.1,period_dup.1,duration_dup.1,T0_dup.1,st_rad_dup.1,st_teff_dup.1,st_mass_dup.1,predicted_probability_dup.2,SDE_dup.2,FAP_dup.2,distinct_transit_count_dup.2,period_dup.2,duration_dup.2,T0_dup.2,st_rad_dup.2,st_teff_dup.2,st_mass_dup.2,predicted_probability_dup.3,SDE_dup.3,FAP_dup.3,distinct_transit_count_dup.3,period_dup.3,duration_dup.3,T0_dup.3,st_rad_dup.3,st_teff_dup.3,st_mass_dup.3,predicted_probability_dup.4,SDE_dup.4,FAP_dup.4,distinct_transit_count_dup.4,period_dup.4,duration_dup.4,T0_dup.4,st_rad_dup.4,st_teff_dup.4,st_mass_dup.4,predicted_probability_dup.5,SDE_dup.5,FAP_dup.5,distinct_transit_count_dup.5,period_dup.5,duration_dup.5,T0_dup.5,st_rad_dup.5,st_teff_dup.5,st_mass_dup.5,predicted_probability_dup.6,SDE_dup.6,FAP_dup.6,distinct_transit_count_dup.6,period_dup.6,duration_dup.6,T0_dup.6,st_rad_dup.6,st_teff_dup.6,st_mass_dup.6,predicted_probability_dup.7,SDE_dup.7,FAP_dup.7,distinct_transit_count_dup.7,period_dup.7,duration_dup.7,T0_dup.7,st_rad_dup.7,st_teff_dup.7,st_mass_dup.7,rv_status,rv_detail,rv_code,planet_radius_earth_p16,planet_radius_earth_p84,semi_major_axis_au_p16,semi_major_axis_au_p84,equilibrium_temp_k_p16,equilibrium_temp_k_p84,uncertainty_fallbacks_used,predicted_probability_dup,SDE_dup,FAP_dup,distinct_transit_count_dup,period_dup,duration_dup,T0_dup,st_rad_dup,st_teff_dup,st_mass_dup,combined_tier
TIC_101311910,300.105531557759,-49.350945589578,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 15.9"", G=20.26, +14.4 mag vs target",2.0,21.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.0491995379481365,1657.5491639598602,195.4959230889841,0.32169439343278317,15.826105540733558,0.020207468510396575,5157.71688359842,117920.92770470164,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (15.8 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,13.859010517674209,17.959443839612778,0.019517317406464552,0.02086210918563172,4846.28216212726,5488.138756842989,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.9508514974056406,5.757810847515986,0.083953581,23.0,1.0491995379481365,0.0134039330596993,1657.5491639598602,10.3771,4720.0,,moderate
TIC_304985492,288.36009075328,-48.4022907765302,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 21.7"", G=20.55, +11.8 mag vs target",0.0,36.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.688067214080783,2036.5378554048416,68.13493309520968,0.5447788841800009,13.86241662791198,0.027745954746382157,5347.890248506022,136298.42391088273,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (13.9 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,10.883517777274609,16.626812212288556,0.02680905714525809,0.028644923346963114,5026.094711453825,5692.675980219676,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.9428928415296178,7.0164128049696055,0.009203681,14.0,1.688067214080783,0.0226991201741667,2036.5378554048416,15.3966,4708.0,,moderate
TIC_206592567,20.9580010103151,-56.6045817406145,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 22.5"", G=21.34, +12.7 mag vs target",0.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",4.432243248321293,2090.603749812023,113.68955281476633,1.274911551390336,15.369158061273085,0.052806685405230785,3567.6863609261686,26996.506186181246,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (15.4 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,13.032399632810701,17.751648077732543,0.05101079535055845,0.05451534509930372,3352.930527024655,3797.4828037402026,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.9419578395745384,6.874015847812622,0.011764706,6.0,4.432243248321293,0.053121314641264,2090.603749812023,13.2148,4677.0,,moderate
TIC_117396321,9.35671997898063,-39.675620316122,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 15.6"", G=15.61, +6.8 mag vs target",1.0,9.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.8755338416416919,2088.5645650347483,70.74958226838123,0.4167239850367752,21.782811412222735,0.017911081436108846,7868.750899955084,638828.1994258077,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (21.8 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,17.770993307344977,25.693357307167922,0.017305944007044705,0.018492132193380112,7395.6812250365365,8376.707974843925,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.9263325963156084,6.575446329741329,0.019607843,26.0,0.8755338416416919,0.0173634993765323,2088.5645650347483,23.7423,4482.0,,moderate
TIC_215335145,42.8793829618695,-38.8722905228718,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 11.0"", G=19.54, +8.9 mag vs target",2.0,7.0,HIT,"Physically plausible, low-to-moderate contamination risk",4.333076083716796,1389.5776102921243,548.0654522049822,0.8477815070684568,2.456533810542888,0.05184208482500941,1164.2775073937596,306.1871215009368,False,G,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.5 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,2.144347861517278,2.7480124084229667,0.04963938706593662,0.0538954351010937,1129.178779927999,1204.3433562421828,duration,0.9239519262926394,5.87212523589782,0.069547819,4.0,4.333076083716796,0.0353242294611857,1389.5776102921243,0.962005,5605.0,0.99,moderate
TIC_76522780,270.060554737828,-59.8056469002696,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 6.3"", G=19.59, +10.9 mag vs target",5.0,49.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.6247423020770164,2362.125389073824,74.95940000634693,0.41266908970206717,9.628514800807174,0.014302340920405204,6115.47502885704,233067.47915512093,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (9.6 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,8.06472376819255,11.189901564667705,0.013819673155642188,0.014765468907842926,5747.589160300537,6509.823605628715,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.9237778467419068,6.57888894326195,0.019527811,44.0,0.6247423020770164,0.0171945454042528,2362.125389073824,10.1957,4749.98,,moderate
TIC_229147081,27.2833234091276,-53.0113919398789,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 39.4"", G=20.39, +11.5 mag vs target",0.0,2.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.221911177446481,1355.0913670048772,224.85939334937478,2.3812848971265406,17.48568854328743,0.02236829810269225,5203.447103167439,122158.99924234657,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (17.5 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,15.388859621145635,19.771226354020204,0.02160309807143001,0.023093664079737862,4889.747733417731,5537.1393669002055,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.922981679614837,5.964715269352432,0.060584234,20.0,1.221911177446481,0.0992202040469392,1355.0913670048772,10.6905,4936.0,,moderate
TIC_267082507,359.687077060535,-69.5044885408465,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 33.2"", G=18.27, +9.2 mag vs target",0.0,3.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.8861427124346815,4180.17311076615,73.7056752587728,0.4563135596328048,9.6365230656211,0.018055476891601575,5477.391197334273,149987.79767052893,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (9.6 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,7.724593100160958,11.461380226049368,0.017445021681775277,0.018640934962860355,5148.111813161573,5831.012979108485,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.9157392697425636,5.667259215717254,0.097158864,26.0,0.8861427124346815,0.0190130649847002,4180.17311076615,10.2906,4758.0,,moderate
TIC_464342159,280.621023358945,-62.3254387374193,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 8.2"", G=19.06, +10.3 mag vs target",3.0,21.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.957295186226586,4180.0347694386455,61.65557242876485,0.49191791460502804,10.39573852456214,0.019009488606949208,5682.988386381615,173807.2804864204,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (10.4 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,8.289140536479938,12.39409024398083,0.01836582760621311,0.019624499977429443,5340.9313112887885,6049.136850089256,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.9093439242754554,7.526095966482847,0.003921569,24.0,0.957295186226586,0.0204965797752095,4180.0347694386455,12.1378,4664.0,,moderate
TIC_183594679,18.1242905544034,-41.292019867579,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 33.8"", G=20.28, +10.4 mag vs target",0.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",7.419597373285197,1358.3552663385658,367.80228410882023,0.9990176508672528,2.0875418334588076,0.07638381191850188,1034.7828600259168,191.05473095824394,False,G,False,True,,,,,,,,,,,Low,physically plausible derived radius (2.1 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,1.8708133536384348,2.296360526132666,0.07295279385618174,0.07956459078172544,1004.1258574809906,1069.6037190163916,duration,0.8979159059405217,5.731128497096945,0.087795118,4.0,7.419597373285197,0.0416257354528022,1358.3552663385658,0.997927,5937.0,1.08,moderate
TIC_219123085,342.033222531647,-58.2691649810326,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 13.7"", G=19.65, +10.8 mag vs target",1.0,7.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.8615651899104219,2062.031958236629,165.28028536044735,0.2237309941871952,11.210221564322708,0.017720063726414034,4891.616108158638,95404.82869486483,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (11.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,9.307891325840417,13.106897991502787,0.017114094997555493,0.018294543354397744,4597.175861754651,5205.352470698263,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.8962665928600263,6.0426366206226065,0.051620648,23.0,0.8615651899104219,0.0093221247577998,2062.031958236629,7.99419,4776.0,,moderate
TIC_101935408,13.8085642648145,-43.0485654113266,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 26.0"", G=19.72, +11.0 mag vs target",0.0,6.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.2788869682723745,1354.4348636767195,138.07008353838856,1.6261857638034984,11.465316410846967,0.02305833573057366,4784.991413748585,87354.55213748394,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (11.5 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,10.025113142426106,13.021389517205181,0.02227158312417967,0.023805385547670543,4497.080159803712,5092.062786521352,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.8954272963559788,6.8693437784699665,0.01192477,20.0,1.2788869682723745,0.0677577401584791,1354.4348636767195,8.94555,5038.0,,moderate
TIC_122557588,39.612236472233,-34.6885574225108,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 6.8"", G=21.03, +9.1 mag vs target",8.0,48.0,HIT,"Physically plausible, low-to-moderate contamination risk",5.8923592948019845,4185.087843673646,3911.4144168101993,2.8783425365925,6.59386065285338,0.06405796266164929,1066.1875533855343,215.3254300996053,False,G,False,True,,,,,,,,,,,Low,physically plausible derived radius (6.6 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,6.04131522569476,7.150591066800975,0.061247344156219366,0.06669325043301674,1033.4064803933452,1103.9143536724532,duration,0.8948211475578359,7.503990518621001,0.004001601,4.0,5.8923592948019845,0.1199309390246875,4185.087843673646,0.966593,5692.0,1.01,moderate
TIC_469935154,355.479207862738,-48.2876718542842,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 40.5"", G=21.44, +12.3 mag vs target",0.0,4.0,HIT,"Physically plausible, low-to-moderate contamination risk",2.5300908105304196,2088.2665404842883,168.46886381682856,0.5133834073171224,21.892007648062776,0.03633824285753933,4467.276469403796,66363.94784578173,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (21.9 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,17.787058881663576,25.874151746566856,0.0351046997155823,0.03751822386233376,4196.918881516925,4752.471255276863,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.8925787129675025,6.246301110089882,0.036894758,9.0,2.5300908105304196,0.0213909753048801,2088.2665404842883,15.4631,4491.0,,moderate
TIC_425863648,351.880160362703,-47.4595924426567,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 27.3"", G=18.82, +8.7 mag vs target",0.0,5.0,HIT,"Physically plausible, low-to-moderate contamination risk",0.9833856112643796,1355.0059144974846,240.10556328923906,0.6800982176565576,6.908720810534218,0.01935333213623905,3402.3460111252334,22329.28431193675,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (6.9 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,5.967535298947266,7.90470289763961,0.018698262558145294,0.019979842095343706,3197.5682750243673,3621.586706639156,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.8788932914674141,5.959621091641085,0.060904362,26.0,0.9833856112643796,0.0283374257356899,1355.0059144974846,4.08759,4855.0,,moderate
TIC_424941570,293.488632387239,-53.4817339608387,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 15.3"", G=20.27, +8.3 mag vs target",2.0,26.0,HIT,"Physically plausible, low-to-moderate contamination risk",9.824503379709371,4181.183696346939,1512.7548814551917,1.3333031800356383,3.103978057043035,0.08470453900637541,713.8759467213333,43.27647577330677,False,K,False,True,,,,,,,,,,,Low,physically plausible derived radius (3.1 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern,real TIC catalog value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,2.7715806018746214,3.4371198496365767,0.08127174114670155,0.08791000476046497,687.7402835235324,743.324746914651,duration,0.8732256373618557,7.174075977371134,0.007202881,3.0,9.824503379709371,0.0555542991681516,4181.183696346939,0.731653,5037.21,0.84,moderate
TIC_161313103,343.26650547421,-53.9302143456306,2026-07-18 05:05:17 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 26.2"", G=20.75, +11.7 mag vs target",0.0,7.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.522101833582162,1325.581368991152,243.6506841884123,1.2696940672836623,12.517356233198388,0.025896177092110485,4002.3017607032766,42756.30928849531,False,K,True,True,,,,,,,,,,,Low,physically plausible derived radius (12.5 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-18 05:05:17 UTC,a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public RV archive coverage found for this star (HARPS RV Bank checked),,NO_HIT,10.989619886926166,14.170757719291387,0.02501283286778048,0.026737694552980154,3761.3269830872273,4259.887706475494,duration; st_rad; st_mass; st_mass_defaulted_to_solar,0.8704001605317,6.606035649882137,0.018727491,18.0,1.522101833582162,0.0529039194701526,1325.581368991152,7.3519,4926.0,,moderate
