host,crowd_ok,crowd_note,crowd_contratio,crowd_numcont,crowd_flux_ratio_max,crowd_nearest_arcsec,crowd_target_sep_arcsec,crowd_target_tmag,crowd_n_nb_21,crowd_n_nb_42,crowd_n_nb_63
WASP-46,1,,0.0844493359,90.0,0.1162840100535942,9.251180109424226,0.3162758003387222,12.4069,2.0,4.0,8.0
WASP-47,1,,0.006319838,56.0,0.0053866654050209,32.392157365800635,0.6812706345912457,11.29,0.0,4.0,6.0
WASP-48,1,,0.02848237,218.0,0.0035645113342624,3.5250991425114253,0.4437877983978072,11.1541,4.0,9.0,25.0
WASP-50,1,,0.0252760667,25.0,0.0008041184002887,28.510828215331713,0.1478793418368921,11.0529,0.0,1.0,4.0
WASP-49,1,,0.0227270965,128.0,0.0084855500619886,2.1257418621390483,0.8989015394606524,10.8164,4.0,11.0,16.0
WASP-52,1,,0.003284245,45.0,0.0005940185399703,23.025117355730877,0.6941685006595102,11.3819,0.0,1.0,5.0
WASP-5,1,,0.009423049,31.0,0.0019590250980765,41.419674181266025,0.2720354699659344,11.5464,0.0,1.0,5.0
WASP-53,1,,0.01546788,24.0,0.0040929835576572,12.208151021533132,0.1895581491833505,11.7617,2.0,2.0,5.0
WASP-54,1,,0.00148094783,36.0,0.0009707692249546,5.726210167805369,0.418174312348739,9.87229,1.0,2.0,4.0
WASP-55,1,,0.0109235412,73.0,0.0058960342816278,4.253530680440104,0.1962505813869046,11.3473,3.0,6.0,12.0
WASP-56,1,,0.00201904727,22.0,0.0014177511231219,3.965333868923663,0.5704770090862029,11.5384,1.0,1.0,4.0
WASP-57,1,,0.00394113827,52.0,0.0,45.78155183095327,0.4256697693504034,12.2688,0.0,0.0,4.0
WASP-58,1,,0.00771521963,141.0,0.0024468086096956,15.25721670043318,0.8882026624651537,11.2311,1.0,5.0,10.0
WASP-6,1,,0.0026282398,37.0,0.0050206506143932,32.20402486656559,0.6763276222192448,11.4779,0.0,2.0,2.0
WASP-59,1,,0.00219612662,62.0,0.0006856145096811,33.043830170672756,0.5241375123706589,11.5549,0.0,1.0,5.0
WASP-61,1,,0.000566631148,55.0,0.0002178311578939,24.84941436790125,0.0496966717835368,11.7231,0.0,1.0,2.0
WASP-63,1,,0.00196219026,112.0,0.0018772408665211,28.024077586498933,0.5030772137859199,10.439,0.0,4.0,7.0
WASP-64,1,,2.011708,246.0,3.142823558920224,16.10358893692046,0.3011585351641923,12.0506,2.0,9.0,18.0
WASP-60,1,,0.0105898492,69.0,0.0055857307822408,11.259030390279271,0.4777808665225967,11.5639,4.0,5.0,9.0
WASP-62,1,,0.0163922813,971.0,0.0073708911876469,10.614411819539225,0.471074858913861,9.7109,5.0,36.0,84.0
WASP-65,1,,0.00189488486,49.0,0.000473718123198,11.260559370936267,0.0661190469801419,11.302,1.0,2.0,3.0
WASP-66,1,,0.0280203242,176.0,0.0128185824162436,13.039487316961464,0.2751538169928033,11.248,2.0,4.0,18.0
WASP-69,1,,0.0015752886,154.0,0.0010011058518483,7.343209003281527,1.5394018690224232,8.8628,3.0,8.0,10.0
WASP-67,1,,0.08170439,491.0,0.0238231946935869,4.512365382973641,0.5107615912578936,11.355,4.0,24.0,44.0
WASP-68,1,,0.0111749331,186.0,0.0043207585698049,13.189255924572567,0.198149955986692,9.9543,2.0,9.0,22.0
WASP-71,1,,0.0007647906,29.0,0.0004405548635065,6.3687088180290345,0.3776230824725599,10.1638,1.0,3.0,4.0
WASP-7,1,,0.00484273862,117.0,0.0048995929379635,28.286391800254307,1.0065229062906578,9.0532,0.0,5.0,12.0
WASP-70_A,1,,0.142643109,123.0,0.1440389676323057,2.6200463549050115,0.8288893471289054,10.5959,2.0,7.0,12.0
WASP-72,1,,0.0005856706,27.0,7.867558847163893e-05,10.347007482313522,0.1674057785175876,10.4614,1.0,1.0,4.0
WASP-73,1,,0.004832061,81.0,0.0035968307298239,21.55750706812164,0.2324131704867575,9.8638,0.0,3.0,8.0
WASP-76,1,,0.000119928183,29.0,0.0001322829891667,41.21729331716398,0.9464049632426652,9.02706,0.0,1.0,1.0
WASP-75,1,,0.0105391331,34.0,0.003321390965436,30.971112134895268,0.749393715097981,10.931,0.0,2.0,4.0
WASP-74,1,,0.0119647421,374.0,0.0040811259688457,4.282920000000281,1.0017038143866952,9.13055,6.0,18.0,40.0
WASP-77_A,1,,0.184967637,22.0,0.1943622867190231,2.88341073956955,1.4556181537728492,9.62713,1.0,2.0,2.0
WASP-79,1,,0.000825568,44.0,0.0042528493613738,23.860410366370555,0.0410481990719574,9.6757,0.0,3.0,4.0
WASP-8,1,,0.03600202,41.0,0.0370510056301924,4.649188525345797,1.7052452356562833,9.1468,2.0,2.0,3.0
WASP-80,1,,0.0519531779,370.0,0.0286655315906308,11.20096189108047,2.2010960840091545,10.3622,2.0,10.0,25.0
WASP-78,1,,0.0195379555,43.0,0.000439582100581,36.472462752408255,0.0998092715885373,11.8282,0.0,1.0,2.0
WASP-83,1,,0.0123533634,71.0,0.0083092150682095,4.946685300632388,0.4107403498327698,11.5037,3.0,6.0,10.0
WASP-81,1,,0.4847945,438.0,0.5750160936911825,4.483513321478119,0.4839156966874552,11.8886,3.0,20.0,37.0
WASP-84,1,,0.006836092,85.0,0.0,43.76650097592812,0.6108931916361148,10.0471,0.0,0.0,4.0
WASP-82,1,,0.00470069423,82.0,0.0079767136146896,37.67924928014151,0.3849255816310061,9.53896,0.0,3.0,11.0
WASP-85_A,1,,0.425791144,29.0,0.4490761596007475,1.4639807877877216,1.2092061297972825,10.15,1.0,1.0,2.0
WASP-88,1,,0.0145117734,126.0,0.0113448824421116,15.95927853369016,0.1170712794151433,11.117,3.0,8.0,14.0
WASP-90,1,,0.151167989,185.0,0.1560845799623674,9.690593178038377,0.1661129108400829,11.07,1.0,9.0,19.0
WASP-87,1,,0.2322198,952.0,0.1686863728553066,4.1043117042030355,0.064378286859801,10.349,12.0,39.0,98.0
WASP-89,1,,0.01644594,139.0,0.0305604679509153,23.676728741748686,1.050113205116488,12.4035,0.0,3.0,8.0
WASP-92,1,,0.00114981073,56.0,0.030760968147407,15.00535096995601,0.2056877134097445,12.423,2.0,2.0,3.0
WASP-94_A,1,,0.6378948,118.0,0.7131813866797394,4.251595339035745,0.8077072498740536,9.6433,4.0,9.0,13.0
WASP-93,1,,0.1539357,320.0,0.1236630631994491,19.22483926299791,0.1145725690865426,10.6496,2.0,15.0,30.0
WASP-91,1,,0.00307783019,76.0,0.0028742199532876,12.695832413901677,1.4911075001294416,11.0443,1.0,3.0,5.0
WASP-94_B,1,,1.24181283,119.0,1.40216783370576,12.661369908764096,0.8001773447663699,10.0103,4.0,8.0,14.0
WASP-95,1,,0.003544509,55.0,0.003300653995285,5.447950526286638,1.42968409169509,9.4995,1.0,2.0,6.0
WASP-96,1,,0.00127031188,25.0,0.0030783642018688,33.345918210217796,0.3982298614390855,11.9116,0.0,1.0,1.0
WASP-97,1,,0.0004828003,36.0,0.0004214247132696,5.985416222214088,1.5254306341753514,9.9696,1.0,2.0,3.0
WASP-98,1,,0.00211760518,45.0,0.0008349875499488,12.473313229007935,0.5555126354139553,12.3943,1.0,1.0,3.0
WASP-99,1,,0.000813353457,29.0,0.0008681604556119,20.80103354355062,0.6185536568105873,8.93,1.0,2.0,2.0
WD_0806-661,1,,,,0.0482169793900618,17.75890087859086,6.862927097266019,13.6896,2.0,6.0,18.0
WD_1856534,1,,,,318.2731482170786,11.088845114771315,3.8194537746059214,16.338,1.0,8.0,17.0
WISPIT_1,1,,0.203937382,442.0,0.1540139289468121,4.63606664461194,0.374858947509761,12.0077,5.0,24.0,49.0
WISPIT_2,1,,0.652008,1286.0,0.4567515186397682,4.842673670600686,0.4273554320584005,10.4615,10.0,48.0,128.0
WTS-1,1,,,,14.800623120630403,3.797093458870653,0.1432083513645944,16.0005,10.0,64.0,132.0
Wendelstein-1,1,,,,0.6288108112592845,5.721741272561795,0.0699860204816316,14.1959,29.0,114.0,243.0
WTS-2,1,,,,0.8901844425577136,8.496994860822364,0.0149947560649867,14.956,12.0,58.0,117.0
Wolf_1061,1,,,,53477.611267321256,18.406237604366,13.817592519431162,19.3457,3.0,10.0,22.0
Wendelstein-2,1,,,,15.73837901962878,1.3387129455204936,0.1450835460463287,15.1403,33.0,124.0,270.0
Wolf_327,1,,0.111417092,41.0,0.0437159579957343,10.578993936169349,3.0659740807898053,10.7818,1.0,4.0,7.0
Wolf_1069,1,,0.309240252,364.0,0.3059426330088626,16.57882334508243,9.338719191197656,10.9072,1.0,14.0,34.0
Wolf_503,1,,0.0007854331,49.0,0.0007328245331389,24.99366496304648,10.351706545764392,9.2493,0.0,2.0,6.0
XO-2_N,1,,0.6247592,60.0,1.0283003887736504,29.0971614490806,2.435190272930996,10.4467,0.0,2.0,4.0
XO-1,1,,0.00745145045,57.0,0.0012526795857043,13.388551001014951,0.3545697036957648,10.5484,1.0,4.0,8.0
XO-2_S,1,,0.592253566,61.0,0.9724784809160664,33.35829894499375,2.436106199113484,10.4164,0.0,2.0,5.0
XO-3,1,,0.007399289,459.0,0.0012619437585537,6.115649063885711,0.0733509066360839,9.441,7.0,19.0,35.0
XO-6,1,,0.1048362,95.0,0.1657723140799181,15.643453434153678,0.4348101923746138,9.88278,1.0,8.0,14.0
XO-7,1,,0.0124400854,87.0,0.0118456800981132,8.598592619833619,0.4477500979415688,10.0521,1.0,2.0,10.0
XO-4,1,,0.05175027,81.0,0.0103114561676674,19.00110462826418,0.2757840216329643,10.1653,1.0,7.0,17.0
XO-5,1,,0.0215536542,87.0,0.0368909636644418,40.8580417828125,0.4985550286087795,11.4556,0.0,3.0,9.0
YZ_Cet,1,,,,1760.191826491632,21.01050834576743,7.541061756074797,17.1839,0.0,3.0,4.0
ZTF_J1230-2655,1,,,,4.497798548932866,17.856222934010756,0.6648580782095443,18.8086,1.0,3.0,5.0
bet_Cnc,1,,,,0.0001206924212773,29.140604767247705,1.0523015779693636,2.2206,0.0,2.0,6.0
b_Cen_A,1,,,,2.9131309009422298e-05,27.32451325728175,0.6906266539681629,4.2009,0.0,8.0,33.0
bet_Pic,1,,9.447559e-05,81.0,2.2671486686865365e-06,28.948193882196662,1.2806428593421766,3.6957,0.0,2.0,7.0
eps_CrB,1,,,,3.262871721430853e-06,21.35483300021858,1.5078192367731214,3.0741,0.0,2.0,4.0
eps_Ind_A,0,"nearest source 33.4"" away; target unresolved",,,,,33.44196951051415,18.0672,,,
eps_Eri,0,"nearest source 15.1"" away; target unresolved",,,,,15.121595979639425,2.9054,,,
eps_Tau,1,,,,0.0,45.39060862924654,1.7653005729508366,2.6539,0.0,0.0,8.0
gam_Cep,1,,,,6.18358023007651e-07,34.403901990645274,2.1101014623149004,2.2213,0.0,2.0,15.0
gam_Psc,1,,,,0.0,55.796575847815944,11.78748856443858,2.8162,0.0,0.0,3.0
gam_Lib,1,,,,0.0008998290297368,20.886471190278005,1.0009780419777483,3.0514,1.0,9.0,15.0
iot_Dra,1,,,,1.469873634772795e-06,38.92210524473188,0.2807862772474021,2.2711,0.0,3.0,5.0
kap_And,1,,0.00278743729,200.0,0.0015434053452451,16.401313224036837,1.2926634963995889,4.2242,1.0,7.0,19.0
mu_Leo,1,,,,113.4906282126954,3.450403803668044,0.8857323122303624,7.9719,1.0,1.0,5.0
kap_CrB,1,,,,0.0,43.034274940838216,5.391972590673812,3.9341,0.0,0.0,2.0
mu2_Sco,1,,,,0.00010325711816,16.122615987631747,0.4075607469463578,3.8076,5.0,44.0,194.0
nu_Oct_A,1,,,,1.4641986429352785e-05,10.56375470961702,3.853870418515075,2.8426,1.0,1.0,5.0
nu_Oph,1,,,,3.99171935651718e-05,21.099668834805986,1.8047542005413544,2.4836,0.0,21.0,78.0
ome_Ser,1,,,,1.2647363474711496e-05,16.01315252561414,0.8828106551422341,4.325,1.0,3.0,9.0
omi_CrB,1,,,,2.67202181808912e-05,26.31902401638489,1.9463128098639637,4.6169,0.0,1.0,5.0
omi_UMa,1,,,,0.0002325733775674,4.9063931718356475,2.667703559255857,2.607,1.0,1.0,5.0
psi1_Dra_B,1,,2.90248847,70.0,2.9163523921336107,15.660086841265436,4.3075558715147135,5.2863,1.0,3.0,9.0
rho_CrB,1,,7.580911e-05,53.0,2.463996008690152e-06,26.10763408651842,12.361477197498187,4.8248,0.0,1.0,2.0
tau_Boo,1,,,,101.01828705448332,7.321695498839237,1.596716034610525,9.0391,1.0,1.0,4.0
tau_Cet,0,"nearest source 29.9"" away; target unresolved",,,,,29.91056905753464,2.7459,,,
tau_Gem,1,,,,0.0054757044608316,1.753314568402085,0.8935980711088639,3.3457,1.0,6.0,13.0
ups_Leo,1,,,,2.7156887926180064e-06,36.352991150366584,0.6560432682309313,3.4462,0.0,1.0,1.0
ups_And,1,,0.00134598289,95.0,4.657576533792635e-05,30.6597197658312,6.507832610718231,3.6137,0.0,3.0,5.0
TIC_103865797,1,,0.0399557278,64.0,0.210629889540656,12.044571410878842,0.0,14.2399,1.0,1.0,3.0
xi_Aql,1,,,,0.0005092839621106,11.556407028498867,2.00467746221352,3.8144,2.0,42.0,94.0
TIC_124709665,1,,,,0.0131038827957382,7.677929883432383,0.0,9.2995,7.0,20.0,54.0
TIC_139853601,1,,,,0.0031392362449502,7.668042585098886,0.0,8.45086,7.0,20.0,46.0
TIC_140706664,1,,,,0.0176051609567384,10.109794483017373,0.0,10.7173,7.0,29.0,70.0
TIC_129319156,1,,0.4023586,3717.0,0.2097200728975027,6.169116399784608,0.0,10.3918,33.0,156.0,348.0
TIC_141482386,1,,,,0.0048177027419785,3.9033591467910993,0.0,10.0814,16.0,56.0,124.0
TIC_143257766,1,,0.559055,242.0,0.4807065059815354,3.9060828492784263,0.0,10.4063,4.0,9.0,18.0
TIC_143994283,1,,0.114034325,825.0,0.0537081261104503,6.33095333607677,0.0,10.5551,7.0,38.0,89.0
TIC_149601557,1,,0.0254267044,102.0,0.0263948987256758,12.591508880092931,0.0,10.0163,2.0,8.0,15.0
TIC_155044736,1,,,,0.0486452007513867,13.510271086881342,0.0,10.7069,9.0,38.0,87.0
TIC_155491828,1,,0.168686315,648.0,0.0288801869351405,6.649711665714153,0.0,11.1169,13.0,30.0,61.0
TIC_156115721,1,,0.951607943,772.0,0.946219731193674,3.193157093061466,0.0,9.2386,12.0,32.0,84.0
TIC_169904935,1,,,,1.0,0.0,0.0,9.1309,9.0,16.0,33.0
TIC_17129975,1,,0.2467414,582.0,0.1015032621516691,6.682532135939036,0.0,12.367,10.0,30.0,70.0
TIC_164150539,1,,0.0689873248,173.0,0.1173491639959785,9.131912690227644,0.0,10.3126,2.0,9.0,18.0
TIC_17150865,1,,0.180398241,90.0,0.0588789423348186,20.13420371026118,0.0,12.5065,1.0,4.0,10.0
TIC_172464366,1,,0.180396408,256.0,0.2990611506879715,11.457592438285747,0.0,11.0913,3.0,15.0,29.0
TIC_172110606,1,,0.0257184636,244.0,0.0093995702925565,11.36367530042904,0.0,8.96147,3.0,10.0,21.0
TIC_172630205,1,,,,0.103743286032002,15.733488219795984,0.0,12.6989,4.0,13.0,36.0
TIC_172754786,1,,8.000413,2483.0,24.486121492721868,4.825551992679132,0.0,12.8903,23.0,118.0,248.0
TIC_172871230,1,,1.8768971,1410.0,0.8267991091178706,3.475102885059264,0.0,12.2794,16.0,58.0,149.0
TIC_174143743,1,,0.0332003571,655.0,0.0053186327077268,5.454752480306024,0.0,10.1007,6.0,25.0,64.0
TIC_173860688,1,,,,0.0264435647352353,5.721472257565557,0.0,10.9017,7.0,22.0,51.0
TIC_17416749,1,,0.00672755763,62.0,0.0034019505773068,5.263440136719039,0.0,8.63532,2.0,2.0,5.0
TIC_175180796,1,,0.114198342,725.0,0.0321514082483269,9.915875451094587,0.0,11.143,5.0,29.0,73.0
TIC_175310067,1,,0.110428184,707.0,0.0261432755265546,6.409119237358667,0.0,10.6257,9.0,33.0,75.0
TIC_175476629,1,,0.0148811247,50.0,0.0291286260402648,10.814876222320375,0.0,12.8509,1.0,3.0,6.0
TIC_175079720,1,,0.382440418,738.0,0.2229872337750863,4.650121827648559,0.0,12.4698,11.0,37.0,88.0
TIC_176772671,1,,0.100458592,95.0,0.4037941288224319,5.423762783957338,0.0,13.8995,3.0,8.0,10.0
TIC_176778112,1,,0.005537017,33.0,0.0039865755604057,5.704837854295948,0.0,9.6114,1.0,2.0,4.0
TIC_176831592,1,,0.328236133,37.0,0.4036453929676051,8.293363304415433,0.0,9.1013,1.0,2.0,3.0
TIC_176984236,1,,0.08525832,177.0,0.0575333947145784,13.351653487724862,0.0,10.5683,2.0,10.0,20.0
TIC_177126182,1,,0.06285653,678.0,0.0482925346398605,9.825898687097968,0.0,10.3075,9.0,37.0,63.0
TIC_177612321,1,,,,0.1855068709538454,6.301806091077673,0.0,13.2863,5.0,22.0,57.0
TIC_178959058,1,,0.0518120043,304.0,0.0370100779670638,13.354675680493084,0.0,9.783,1.0,16.0,33.0
TIC_177722855,1,,0.0450341925,467.0,0.0064476284064391,3.0737094482081524,0.0,10.5224,10.0,18.0,48.0
TIC_179033846,1,,0.04370398,54.0,0.04336306784201,5.210060542665716,0.0,11.7919,1.0,2.0,6.0
TIC_179155220,1,,0.09852874,599.0,0.0460298966730614,9.173052168635063,0.0,10.6659,13.0,35.0,65.0
TIC_18017227,1,,0.008795664,18.0,0.0240038000242424,36.73586274207922,0.0,11.9245,0.0,1.0,2.0
TIC_180987952,1,,0.0121362833,244.0,0.0013014874960156,7.43579341290831,0.0,9.5287,5.0,12.0,27.0
TIC_179159972,1,,0.461418152,647.0,0.3743518640516496,8.436465962382334,0.0,10.6124,11.0,32.0,66.0
TIC_182943944,1,,0.121451721,888.0,0.0135381711449839,6.911344600370132,0.0,10.6019,12.0,33.0,73.0
TIC_182470056,1,,0.356709033,650.0,0.2327448071141596,5.643005482717768,0.0,12.9604,12.0,33.0,67.0
TIC_184679932,1,,0.0012725672,111.0,0.0005346086729108,22.00704809341249,0.0,9.25319,0.0,7.0,12.0
TIC_183979262,1,,0.09459021,401.0,0.091858637621658,3.231866590253837,0.0,8.3291,7.0,17.0,35.0
TIC_184869170,1,,0.4406324,139.0,0.0531667361192567,3.2466392494688128,0.0,12.3467,1.0,6.0,13.0
TIC_185226925,1,,0.380319953,886.0,1.0327614057613976,3.654225024177691,0.0,12.1624,11.0,26.0,71.0
TIC_184952758,1,,0.07230121,978.0,0.0345939377826121,6.968643507549165,0.0,9.0349,10.0,34.0,83.0
TIC_185405474,1,,0.06281931,769.0,0.0072595884331403,8.32373859949885,0.0,9.87278,7.0,37.0,66.0
TIC_186000935,1,,0.184956864,873.0,0.1601725169012595,6.468639868921162,0.0,9.76577,12.0,35.0,73.0
TIC_187029841,1,,0.0124615189,110.0,0.0104536510750873,3.2601345189202053,0.0,9.66027,1.0,2.0,12.0
TIC_186599508,1,,0.0589225367,141.0,0.0583316149054958,10.260666530153074,0.0,9.76636,2.0,12.0,21.0
TIC_188593930,1,,0.03033283,44.0,0.0371398375671246,6.401401563298601,0.0,12.3574,1.0,3.0,6.0
TIC_187532854,1,,0.0642242357,430.0,0.0203816809986174,18.547283203221554,0.0,12.2059,2.0,16.0,36.0
TIC_188989177,1,,0.0699834451,63.0,0.0722303966873202,3.981857606250598,0.0,9.1414,1.0,3.0,6.0
TIC_189620016,1,,0.017383609,134.0,0.0011246049739669,28.80506103199711,0.0,12.2186,0.0,2.0,12.0
TIC_189013222,1,,1.81445587,75.0,1.892012494170885,8.847184089782514,0.0,10.2892,3.0,7.0,10.0
TIC_190081497,1,,0.6098033,685.0,0.7682808355045907,5.081157002512676,0.0,10.3364,11.0,31.0,65.0
TIC_190271688,1,,0.322675735,3088.0,0.2374652143651674,3.385335215286113,0.0,10.163,28.0,123.0,279.0
TIC_190442486,1,,0.164223284,652.0,0.1862773281300856,11.361459955744555,0.0,10.4568,1.0,22.0,52.0
TIC_190430205,1,,0.197390512,1108.0,0.168484518065943,8.672639603207937,0.0,9.8261,8.0,39.0,108.0
TIC_191146556,1,,0.14968504,194.0,0.068833523325399,14.082117414808572,0.0,10.3959,1.0,7.0,11.0
TIC_190743990,1,,0.1891728,1151.0,0.0914029052406434,6.416420945755227,0.0,10.2566,12.0,60.0,113.0
TIC_19155785,1,,0.114774279,271.0,0.0283165278864922,11.054121043304242,0.0,10.2207,4.0,11.0,33.0
TIC_192372961,1,,0.007153398,177.0,0.0028607506151592,8.891801502520297,0.0,9.1222,4.0,8.0,18.0
TIC_193628179,1,,0.0110374456,103.0,0.0092070393650887,10.657999782919225,0.0,11.9993,1.0,3.0,15.0
TIC_192520375,1,,0.22390075,781.0,0.1681589550654256,3.4878842221433306,0.0,12.5405,10.0,33.0,79.0
TIC_193708920,1,,0.464071572,900.0,0.4311615256590848,2.905754642811113,0.0,11.9635,11.0,43.0,100.0
TIC_1950736,1,,0.028448863,384.0,0.0068152218874737,7.09105186337261,0.0,10.0745,7.0,19.0,32.0
TIC_195093356,1,,0.894738257,1378.0,0.5346628388610024,8.2544586601717,0.0,11.8572,16.0,63.0,131.0
TIC_195199644,1,,,,0.0028691945683192,3.98680103362187,0.0,10.0849,20.0,69.0,134.0
TIC_197650870,1,,0.433511972,1147.0,0.3904451207685337,12.726194181113996,0.0,10.3209,7.0,59.0,133.0
TIC_196286587,1,,0.29828012,584.0,0.2673252612989665,7.807530997491636,0.0,10.1985,6.0,21.0,48.0
TIC_197959526,1,,3.31345177,42.0,6.011737374832779,3.1472492086358757,0.0,11.8199,1.0,4.0,4.0
TIC_198616607,1,,0.3390523,126.0,0.762219403097148,20.70116552289892,0.0,12.4627,1.0,3.0,14.0
TIC_194179013,1,,,,0.5180837850719935,2.9832033603555415,0.0,12.7825,89.0,400.0,862.0
TIC_199162630,1,,0.5222179,644.0,0.4886523593428328,5.7697991108371625,0.0,11.8563,9.0,29.0,64.0
TIC_199688472,1,,0.049589932,54.0,0.0436539955663071,15.349847598004729,0.0,9.84566,1.0,6.0,8.0
TIC_201154493,1,,0.011883541,231.0,0.0118032063565172,12.334528612172988,0.0,9.7479,1.0,6.0,16.0
TIC_200593988,1,,0.120805174,241.0,0.1291933024952443,11.667545582073227,0.0,12.3069,5.0,10.0,21.0
TIC_201233610,1,,3.957881e-06,37.0,0.0,58.3419353206025,0.0,12.9528,0.0,0.0,1.0
TIC_20178111,1,,0.0628701448,85.0,0.0448745389933132,19.408324633184407,0.0,10.2767,2.0,2.0,8.0
TIC_202428245,1,,,,0.023459567434579,5.610192495066293,0.0,9.3373,1.0,3.0,6.0
TIC_20182165,1,,0.000252151629,36.0,1.6977744752217474e-05,33.81257809820618,0.0,7.0166,0.0,1.0,3.0
TIC_202468443,1,,0.00164155278,30.0,0.0,47.10605688413651,0.0,14.5982,0.0,0.0,2.0
TIC_206466531,1,,0.007281418,42.0,5.688529308438413e-05,13.225253567913072,0.0,10.0081,1.0,1.0,7.0
TIC_207084429,1,,0.005640795,43.0,0.0041183191563775,4.9095471514281215,0.0,7.1995,2.0,4.0,8.0
TIC_206498307,1,,0.00189766858,39.0,0.0013388132443174,18.30922845084578,0.0,11.3882,1.0,3.0,3.0
TIC_207501148,1,,0.001351223,57.0,0.000795990711612,26.87875207570003,0.0,9.85317,0.0,2.0,8.0
TIC_20988926,1,,0.171315953,533.0,0.0963296539166337,8.163687976121407,0.0,12.0997,7.0,24.0,51.0
TIC_210337597,1,,0.1462132,500.0,0.0686056684215933,3.1521730513221273,0.0,11.8096,7.0,22.0,47.0
TIC_21755546,1,,,,0.0389102481030139,5.212000003189053,0.0,8.40386,20.0,77.0,215.0
TIC_219151731,1,,0.0137122218,78.0,0.0031255035750579,16.876586545032318,0.0,10.1217,1.0,4.0,5.0
TIC_219164808,1,,0.006585843,84.0,0.0034731216881396,3.915259862602979,0.0,9.6646,2.0,4.0,7.0
TIC_219205407,1,,0.004572371,94.0,0.0010771594601755,14.851383242141354,0.0,10.8732,2.0,3.0,9.0
TIC_219208037,1,,0.0113514978,79.0,0.0059659553675727,22.39670786959497,0.0,11.1925,0.0,2.0,6.0
TIC_219379012,1,,0.0184532367,59.0,0.0173988282075831,4.072845532621017,0.0,10.231,3.0,5.0,7.0
TIC_219366908,1,,0.023659559,59.0,0.0466058035256829,15.855958691322815,0.0,12.653,1.0,6.0,12.0
TIC_219239945,1,,0.00288573024,44.0,0.0001373662365631,22.650615666666205,0.0,10.966,0.0,2.0,5.0
TIC_219467837,1,,0.0163998716,54.0,0.0339406378655895,30.091511204703487,0.0,12.64,0.0,3.0,6.0
TIC_219388773,1,,0.00593277765,61.0,0.0052490414226101,19.307220792752357,0.0,10.6793,1.0,5.0,7.0
TIC_219466803,1,,0.0117977941,36.0,0.0409411464706687,21.137810449658144,0.0,12.9179,0.0,2.0,5.0
TIC_219766989,1,,0.0195547957,82.0,0.0181150693089049,20.78019116323444,0.0,11.9951,1.0,2.0,10.0
TIC_219821826,1,,0.0602112077,67.0,0.250472470847736,30.128869031152473,0.0,12.2169,0.0,2.0,5.0
TIC_219824469,1,,0.987430334,23.0,1.112551183352137,13.49289691816046,0.0,10.5038,1.0,2.0,4.0
TIC_220016044,1,,0.09864832,36.0,0.1738281067207657,13.92035315323368,0.0,10.3987,1.0,4.0,12.0
TIC_220396259,1,,0.00310562178,61.0,0.0014819720058967,23.581488702606215,0.0,9.9124,0.0,3.0,5.0
TIC_22020459,1,,0.1892352,135.0,0.3333342963676546,6.407076558881965,0.0,12.5961,5.0,11.0,17.0
TIC_220435095,1,,0.0163479913,54.0,0.0118894016850569,2.648120005515725,0.0,11.8999,2.0,2.0,3.0
TIC_220518305,1,,0.041001007,58.0,0.0273098930893042,21.422414276607014,0.0,10.294,0.0,7.0,14.0
TIC_224313733,1,,0.00032277935,34.0,0.0,57.41084172213166,0.0,10.9374,0.0,0.0,1.0
TIC_229141709,1,,0.00175801828,39.0,0.0004228243598253,26.83978106217531,0.0,11.766,0.0,1.0,3.0
TIC_224418572,1,,0.448518038,1749.0,0.2181925912537115,4.1180719467120115,0.0,11.8512,21.0,82.0,178.0
TIC_229091748,1,,0.00885751,36.0,0.0086520695126601,13.86976593864257,0.0,12.7226,2.0,4.0,5.0
TIC_22843856,1,,0.00295333727,53.0,0.0002371155304129,29.635902291333977,0.0,9.8203,0.0,4.0,11.0
TIC_229384040,1,,0.0167019758,508.0,0.0051229014338323,7.214778780930378,0.0,9.11269,6.0,24.0,43.0
TIC_229770036,1,,0.017230751,88.0,0.0119663031250678,13.164933515019618,0.0,10.6666,3.0,8.0,8.0
TIC_229536616,1,,0.000283439,35.0,0.0,54.092922440292526,0.0,10.9873,0.0,0.0,1.0
TIC_229285649,1,,0.136101454,415.0,0.0104059084331479,3.0618325419137005,0.0,10.7669,4.0,17.0,41.0
TIC_230075120,1,,0.00925779,51.0,0.0074083245496253,16.253387941012928,0.0,11.1315,1.0,3.0,3.0
TIC_230017325,1,,0.766376555,155.0,0.7934507956952621,6.470994218298634,0.0,10.3843,4.0,8.0,21.0
TIC_230386397,1,,0.04361519,128.0,0.0260975657249414,16.408247881705456,0.0,11.2011,3.0,5.0,8.0
TIC_230086768,1,,0.000215414577,51.0,0.0,53.24306460512719,0.0,13.4447,0.0,0.0,3.0
TIC_23113034,1,,0.0115970876,119.0,0.0052350399470385,11.988021630214034,0.0,8.3482,2.0,6.0,12.0
TIC_230267547,1,,0.07775797,237.0,0.0299722951064872,12.723432307868938,0.0,10.4288,2.0,9.0,26.0
TIC_231703293,1,,0.0417449139,59.0,0.2366137616778224,28.568009316138337,0.0,12.4537,0.0,2.0,5.0
TIC_231721005,1,,0.09809737,68.0,0.1215961991538569,22.663279162836755,0.0,10.0039,0.0,3.0,9.0
TIC_232967666,1,,0.000101768957,33.0,0.0,54.49333592649023,0.0,10.3874,0.0,0.0,1.0
