host,pool,gaia_ruwe,gaia_nss,gaia_gmag,gaia_sep_arcsec,gaia_source,gaia_nss_flag,gaia_ruwe_high
TIC_419571221,main,1.356,0.0,14.042736,26.1,6.375472376424837e+18,0.0,0.0
TIC_2055203406,main,1.052,0.0,18.206797,27.12,6.493725019494647e+18,0.0,0.0
TIC_261042843,main,0.838,0.0,14.212101,1.5599999999999998,4.0404608656184474e+18,0.0,0.0
TIC_155967786,main,1.035,0.0,8.912902,18.48,4.974595812750467e+18,0.0,0.0
TIC_340785960,main,1.12,0.0,14.609526,44.4,4.965552295252154e+18,0.0,0.0
TIC_2026565294,main,1.0,0.0,18.21555,47.1,6.407895698721524e+18,0.0,0.0
TIC_1989246863,main,0.983,0.0,20.336895,20.82,6.468483805933682e+18,0.0,0.0
TIC_1988793131,main,0.996,0.0,18.233688,23.94,6.449370582990897e+18,0.0,0.0
TIC_262815962,main,0.927,0.0,8.146883,18.96,6.500025053617701e+18,0.0,0.0
TIC_1692856515,main,1.019,0.0,19.115559,24.479999999999997,6.704529676612735e+18,0.0,0.0
TIC_161172103,main,0.947,0.0,6.592803,8.4,6.507483762544585e+18,0.0,0.0
TIC_101935230,main,0.893,0.0,8.8516,12.96,4.986795478375391e+18,0.0,0.0
TIC_76444175,main,1.531,0.0,13.573427,8.7,5.920548989459108e+18,0.0,1.0
TIC_406239216,main,0.902,0.0,10.280314,10.32,6.646355414028172e+18,0.0,0.0
TIC_234997844,main,1.545,0.0,8.358661,12.78,6.48739688769589e+18,0.0,1.0
TIC_17268407,main,1.033,0.0,13.556362,40.74,5.949200750654191e+18,0.0,0.0
TIC_217602397,main,2.834,1.0,12.229229,0.8999999999999999,5.953399854281472e+18,1.0,1.0
TIC_1816497850,main,0.963,0.0,18.908684,8.040000000000001,6.446076858470643e+18,0.0,0.0
TIC_80261924,main,1.261,0.0,13.739048,174.24,4.978771826633146e+18,0.0,0.0
TIC_616085762,main,0.998,0.0,18.449472,22.86,4.922017407227891e+18,0.0,0.0
TIC_76386508,main,0.962,0.0,8.691345,28.26,5.918447277283265e+18,0.0,0.0
TIC_253598792,main,0.989,0.0,17.934172,46.02,6.72969179834593e+18,0.0,0.0
TIC_100106657,main,1.071,0.0,9.37485,49.5,4.958611525021723e+18,0.0,0.0
TIC_260749705,main,1.096,0.0,15.732173,15.24,6.390633817137531e+18,0.0,0.0
TIC_313597293,main,1.017,0.0,15.052477,35.82,6.733229373952571e+18,0.0,0.0
TIC_161382432,main,0.915,0.0,16.763062,144.12,6.515356742539868e+18,0.0,0.0
TIC_115275423,main,5.058,2.0,9.280785,86.22,4.962261933689405e+18,1.0,1.0
TIC_403269435,main,4.275,0.0,16.358915,4.0200000000000005,6.405737494834991e+18,0.0,1.0
TIC_390083427,main,1.019,0.0,11.068559,30.42,5.947215517998735e+18,0.0,0.0
TIC_152356754,main,0.885,0.0,11.931688,25.86,4.949347383644142e+18,0.0,0.0
TIC_365435722,main,6.21,0.0,9.862963,1.5599999999999998,6.630652635641124e+18,0.0,1.0
TIC_277690600,main,1.826,0.0,16.44822,31.26,6.409550193139593e+18,0.0,1.0
TIC_1816056818,main,0.989,0.0,18.682764,25.62,6.43394718363377e+18,0.0,0.0
TIC_1923654441,main,1.005,0.0,18.4707,33.540000000000006,6.658718284116517e+18,0.0,0.0
TIC_265213372,main,0.96,0.0,17.264427,9.3,6.423069100920744e+18,0.0,0.0
TIC_381855290,main,0.966,0.0,8.803108,4.74,6.460356770032677e+18,0.0,0.0
TIC_397318031,main,1.007,0.0,14.973861,39.78,6.715202365397109e+18,0.0,0.0
TIC_2055183421,main,0.971,0.0,19.204002,60.66,6.492744774814355e+18,0.0,0.0
TIC_1922801129,main,1.005,0.0,16.557365,11.22,6.44492790747505e+18,0.0,0.0
TIC_234523931,main,1.102,0.0,14.606453,45.66,4.70945009553963e+18,0.0,0.0
TIC_616086717,main,1.041,0.0,17.637657,37.08,4.922091521183522e+18,0.0,0.0
TIC_156069347,main,1.037,0.0,9.400634,11.46,4.92606364437819e+18,0.0,0.0
TIC_402028212,main,0.983,0.0,9.359262,31.200000000000003,4.928979033818666e+18,0.0,0.0
TIC_360953746,main,1.041,0.0,7.600193,41.16,6.43954071281784e+18,0.0,0.0
TIC_253762492,main,0.975,0.0,11.306983,22.98,6.728570708808231e+18,0.0,0.0
TIC_344369070,main,,,,,,,
TIC_17153995,main,1.155,0.0,10.308831,12.96,5.955965186709114e+18,0.0,0.0
TIC_615889565,main,0.993,0.0,18.88975,22.86,4.902671392761785e+18,0.0,0.0
TIC_196372628,main,0.79,0.0,6.405948,40.32,5.959527746195815e+18,0.0,0.0
TIC_100826322,main,1.077,0.0,8.780521,34.32,6.471351233478457e+18,0.0,0.0
TIC_471015392,main,0.97,0.0,16.57972,24.84,6.478597977175118e+18,0.0,0.0
TIC_88354387,main,0.909,0.0,7.014383,8.280000000000001,6.721449790483512e+18,0.0,0.0
TIC_220347029,main,1.132,0.0,14.178425,13.38,6.468044727133037e+18,0.0,0.0
TIC_631675872,main,0.96,0.0,19.192198,42.12,4.916467141248733e+18,0.0,0.0
TIC_1818264260,main,0.967,0.0,18.399271,16.32,6.659703725708504e+18,0.0,0.0
TIC_281563487,main,0.97,0.0,8.6766,11.94,4.919869202024805e+18,0.0,0.0
TIC_281728055,main,0.923,0.0,8.886182,6.96,4.920763517295364e+18,0.0,0.0
TIC_471015348,main,1.015,0.0,16.305443,58.74,6.412962321317302e+18,0.0,0.0
TIC_355634897,main,1.077,0.0,19.019201,61.02,6.496911752083669e+18,0.0,0.0
TIC_219938265,main,1.643,0.0,12.644791,9.06,6.643765067712455e+18,0.0,1.0
TIC_2055552426,main,0.993,0.0,19.038624,21.24,6.524138821087048e+18,0.0,0.0
TIC_2026147676,main,1.014,0.0,18.93175,10.62,6.383438986706305e+18,0.0,0.0
TIC_6670156,main,1.035,0.0,4.819884,14.88,6.656678453823574e+18,0.0,0.0
TIC_1922707073,main,1.004,0.0,18.055038,7.92,6.441987568568453e+18,0.0,0.0
TIC_367573078,main,1.015,0.0,12.196317,19.5,5.923083020169693e+18,0.0,0.0
TIC_341461222,main,1.116,0.0,9.954742,19.44,6.401269324394756e+18,0.0,0.0
TIC_234500531,main,0.93,0.0,6.165313,99.3,4.902278940124725e+18,0.0,0.0
TIC_372218461,main,5.09,0.0,8.3864,20.040000000000003,6.376940774204269e+18,0.0,1.0
TIC_58675010,main,0.849,0.0,13.613946,5.46,4.039590670883873e+18,0.0,0.0
TIC_218269694,main,1.037,0.0,14.789525,44.88,5.95008788907043e+18,0.0,0.0
TIC_80430369,main,0.995,0.0,12.653399,126.78,4.980679341867747e+18,0.0,0.0
TIC_237319282,main,1.055,0.0,7.06995,17.82,6.393376445813707e+18,0.0,0.0
TIC_91637471,main,1.022,0.0,11.188792,11.22,4.952642310754746e+18,0.0,0.0
TIC_2055322562,main,0.966,0.0,19.083845,27.0,6.500554051855003e+18,0.0,0.0
TIC_1817005428,main,1.057,0.0,17.657461,29.04,6.637832442269807e+18,0.0,0.0
TIC_293482088,main,0.987,2.0,9.679955,50.22,6.387360811539787e+18,1.0,0.0
TIC_369642765,main,1.086,0.0,14.231735,136.26,4.922382445088509e+18,0.0,0.0
TIC_410034006,main,0.897,0.0,11.154511,73.74000000000001,6.371942119465865e+18,0.0,0.0
TIC_129764433,main,0.973,0.0,8.913504,14.28,4.964007687573208e+18,0.0,0.0
TIC_79005538,main,1.108,0.0,12.577407,37.26,6.47625979268276e+18,0.0,0.0
TIC_466279308,main,1.003,0.0,8.156809,16.44,6.429741418514698e+18,0.0,0.0
TIC_631611773,main,1.013,0.0,17.45895,74.94000000000001,4.909191874671377e+18,0.0,0.0
TIC_616164345,main,1.004,0.0,17.744974,35.22,4.927880583046712e+18,0.0,0.0
TIC_403205635,main,1.424,0.0,11.650221,33.9,6.504568197008596e+18,0.0,1.0
TIC_62182085,main,1.084,0.0,14.961022,24.42,4.045468080338937e+18,0.0,0.0
TIC_389176778,main,1.621,0.0,8.147666,6.3,5.960099075554868e+18,0.0,1.0
TIC_118801697,main,0.854,0.0,9.416232,30.72,6.65246852688404e+18,0.0,0.0
TIC_231910539,main,1.424,0.0,13.407952,101.88,4.901934140151067e+18,0.0,1.0
TIC_119153371,main,1.081,0.0,7.29748,1.5599999999999998,6.649350449345391e+18,0.0,0.0
TIC_632211556,main,0.989,0.0,18.552004,172.38000000000002,5.035061255695792e+18,0.0,0.0
TIC_262530871,main,1.519,2.0,8.938536,9.06,4.935096957033708e+18,1.0,1.0
TIC_89252898,main,0.888,0.0,6.123755,13.02,6.720442603465951e+18,0.0,0.0
TIC_2055454733,main,1.059,0.0,19.282545,38.22,6.514169922816641e+18,0.0,0.0
TIC_74977779,main,1.006,0.0,15.375788,21.96,5.918811731032629e+18,0.0,0.0
TIC_632122843,main,1.016,0.0,18.6377,18.0,5.015959813847817e+18,0.0,0.0
TIC_158442384,main,1.36,2.0,6.497786,31.200000000000003,6.644894025637164e+18,1.0,0.0
TIC_304125535,main,1.02,0.0,8.845054,14.28,6.437879110234018e+18,0.0,0.0
TIC_456611043,main,0.976,0.0,18.58975,23.16,6.636333601764462e+18,0.0,0.0
TIC_382487441,main,0.964,0.0,15.77419,28.08,5.965659993044191e+18,0.0,0.0
TIC_118194917,main,4.759,0.0,9.218869,18.48,6.635348306208804e+18,0.0,1.0
TIC_320784708,main,2.814,0.0,15.235365,96.96,6.44859763061328e+18,0.0,1.0
TIC_61728030,main,1.079,0.0,14.774721,6.0600000000000005,6.713898035366489e+18,0.0,0.0
TIC_326019623,main,0.929,0.0,14.163974,14.28,4.035469190273727e+18,0.0,0.0
TIC_2026857444,main,1.001,0.0,18.593365,47.400000000000006,6.462290501746996e+18,0.0,0.0
TIC_615884358,main,1.01,0.0,19.185225,19.62,4.902357688352589e+18,0.0,0.0
TIC_121472201,main,1.013,0.0,9.326377,45.0,6.515849809081112e+18,0.0,0.0
TIC_277836064,main,1.073,0.0,10.176251,7.08,6.384689204442887e+18,0.0,0.0
TIC_446546310,main,1.051,0.0,8.264038,19.44,6.642816910732685e+18,0.0,0.0
TIC_631691092,main,0.988,0.0,18.323309,22.98,4.917762121133659e+18,0.0,0.0
TIC_339525222,main,1.084,0.0,13.783129,8.82,6.442373394070579e+18,0.0,0.0
TIC_112917492,main,0.598,0.0,5.490258,17.34,4.037358426191922e+18,0.0,0.0
TIC_143295589,main,2.208,1.0,9.014357,1.68,6.6604798091191e+18,1.0,1.0
TIC_237331910,main,1.038,0.0,9.036304,12.9,6.393719046764846e+18,0.0,0.0
TIC_30214880,main,3.151,0.0,9.744635,11.58,5.955341321273058e+18,0.0,1.0
TIC_206358152,main,,,,,,,
TIC_369004583,main,1.159,0.0,14.730154,25.56,4.037541872762764e+18,0.0,0.0
TIC_406121895,main,1.606,0.0,13.339726,36.96,6.661683121515731e+18,0.0,1.0
TIC_179284364,main,0.99,0.0,15.390587,17.82,5.002486127778336e+18,0.0,0.0
TIC_464341865,main,1.04,0.0,14.782059,6.72,6.631862545104728e+18,0.0,0.0
TIC_259718796,main,1.785,0.0,7.559564,49.32,6.452221724017193e+18,0.0,1.0
TIC_219299142,main,1.014,0.0,10.13613,134.4,6.458154585681645e+18,0.0,0.0
TIC_120067807,main,0.886,0.0,8.728171,85.92,6.637505170061116e+18,0.0,0.0
TIC_615931163,main,1.035,0.0,18.745173,21.66,4.905221714277029e+18,0.0,0.0
TIC_403317759,main,1.068,0.0,15.284995,8.34,6.394226540100908e+18,0.0,0.0
TIC_2055424775,main,0.927,0.0,19.115702,36.0,6.512401049126086e+18,0.0,0.0
TIC_375233349,main,0.953,0.0,8.656546,24.18,6.632028983677778e+18,0.0,0.0
TIC_2026994484,main,0.984,0.0,18.882545,27.78,6.507692321861194e+18,0.0,0.0
TIC_389518592,main,0.956,0.0,8.942184,14.4,6.655479363380986e+18,0.0,0.0
TIC_1816552487,main,1.026,0.0,18.331743,42.78,6.631901642190981e+18,0.0,0.0
TIC_253588489,main,1.019,0.0,17.316269,21.48,6.730139089122157e+18,0.0,0.0
TIC_229805551,main,1.036,0.0,13.103904,5.279999999999999,6.41295397190094e+18,0.0,0.0
TIC_91642418,main,0.938,0.0,11.500601,46.56,5.049952491426953e+18,0.0,0.0
TIC_1818426705,main,0.966,0.0,19.139114,32.160000000000004,6.66171417842402e+18,0.0,0.0
TIC_32573592,main,1.021,0.0,17.348173,17.939999999999998,5.957243785637577e+18,0.0,0.0
TIC_326512158,main,0.887,0.0,8.730822,8.4,5.945749147442563e+18,0.0,0.0
TIC_337884646,main,1.022,0.0,9.23686,3.24,6.726220434000764e+18,0.0,0.0
TIC_215335270,main,1.083,0.0,15.027145,20.82,5.049005640116421e+18,0.0,0.0
TIC_74980139,main,1.027,0.0,8.864603,22.62,5.91870992312789e+18,0.0,0.0
TIC_349801741,main,1.133,0.0,14.538773,38.46,6.703362274435166e+18,0.0,0.0
TIC_166676586,main,1.202,0.0,13.008551,1.38,4.93869737657806e+18,0.0,0.0
TIC_382039146,main,1.05,0.0,13.976428,5.58,6.433721203933491e+18,0.0,0.0
TIC_370242180,main,1.027,0.0,14.455875,16.8,6.412318385460666e+18,0.0,0.0
TIC_632019487,main,3.501,0.0,18.276726,53.52,4.967649197068254e+18,0.0,1.0
TIC_314937398,main,4.184,1.0,15.483944,101.7,6.733057162935881e+18,1.0,1.0
TIC_632184531,main,1.041,0.0,19.105284,37.56,5.023527408784738e+18,0.0,0.0
TIC_364637536,main,0.982,0.0,11.905636,17.82,6.707305599870033e+18,0.0,0.0
TIC_303616959,main,0.959,0.0,12.932503,4.86,6.635261616587325e+18,0.0,0.0
TIC_262072647,main,1.077,0.0,14.792764,35.519999999999996,5.961046304816447e+18,0.0,0.0
TIC_194337855,main,2.623,0.0,15.757597,29.1,4.042171503909938e+18,0.0,1.0
TIC_79019442,main,1.065,0.0,13.058849,22.38,6.47787473904261e+18,0.0,0.0
TIC_220020672,main,1.13,0.0,9.198777,16.44,4.939394638748858e+18,0.0,0.0
TIC_206593041,main,0.871,0.0,9.382059,17.099999999999998,4.91442125934865e+18,0.0,0.0
TIC_303783984,main,1.207,0.0,8.881979,17.22,6.635358957724648e+18,0.0,0.0
TIC_281797898,main,0.948,0.0,8.910419,13.62,4.907656033021991e+18,0.0,0.0
TIC_217409794,main,0.781,0.0,9.697678,2.6399999999999997,5.959478504315881e+18,0.0,0.0
TIC_33547201,main,1.229,0.0,16.686031,8.459999999999999,5.025152010229406e+18,0.0,0.0
TIC_61089321,main,0.962,0.0,17.883732,159.96,6.710974983701348e+18,0.0,0.0
TIC_2055642059,main,1.007,0.0,16.218863,53.7,6.530721803358468e+18,0.0,0.0
TIC_341230464,main,0.922,0.0,11.290401,92.94,6.451279270753769e+18,0.0,0.0
TIC_316969019,main,0.881,0.0,9.368319,65.1,6.496938896278383e+18,0.0,0.0
TIC_2054841767,main,1.035,0.0,18.51995,8.280000000000001,6.387244740047582e+18,0.0,0.0
TIC_631854032,main,0.98,0.0,18.8627,19.38,4.949763445716147e+18,0.0,0.0
TIC_1922596979,main,0.969,0.0,18.66713,10.98,6.440568236496292e+18,0.0,0.0
TIC_1990108434,main,,,,,,,
TIC_632051333,main,,,,,,,
TIC_246726188,main,0.975,0.0,14.928435,48.66,6.71161087938334e+18,0.0,0.0
TIC_262825539,main,,,,,,,
TIC_409644971,main,31.846,0.0,12.893204,13.86,5.947131955116294e+18,0.0,1.0
TIC_1689525316,main,0.999,0.0,19.163698,8.82,6.633836065401047e+18,0.0,0.0
TIC_211753228,main,0.825,0.0,12.520239,20.28,5.938238825889016e+18,0.0,0.0
TIC_2027057357,main,1.018,0.0,18.860981,31.14,6.510510576321769e+18,0.0,0.0
TIC_616469308,main,1.014,0.0,17.934196,35.46,4.995210448883351e+18,0.0,0.0
TIC_277873174,main,1.029,0.0,12.654564,38.22,6.384472768154983e+18,0.0,0.0
TIC_122314621,main,1.774,0.0,9.237243,2.22,5.963274331994341e+18,0.0,1.0
TIC_466158716,main,5.129,0.0,14.601981,48.36,6.427134098488629e+18,0.0,1.0
TIC_182900208,main,1.054,0.0,9.06933,18.9,6.705507455979339e+18,0.0,0.0
TIC_147469587,main,,,,,,,
TIC_631778708,main,1.116,0.0,18.30835,7.56,4.939942023741118e+18,0.0,0.0
TIC_369667376,main,1.232,0.0,9.997181,10.56,4.928774009260345e+18,0.0,0.0
TIC_79492963,main,0.947,0.0,18.346977,12.84,6.466715653797344e+18,0.0,0.0
TIC_261549125,main,1.083,0.0,14.166682,56.34,5.923352920230837e+18,0.0,0.0
TIC_394483121,main,4.143,0.0,9.585291,100.62,6.457874175855539e+18,0.0,1.0
TIC_631645185,main,1.073,0.0,17.621586,27.84,4.91239963542211e+18,0.0,0.0
TIC_220378886,main,0.974,0.0,8.876739,5.94,6.463255151402971e+18,0.0,0.0
TIC_616301698,main,0.991,0.0,17.205627,41.040000000000006,4.978810309540167e+18,0.0,0.0
TIC_1556472020,main,1.07,0.0,18.352674,24.42,4.037809225914439e+18,0.0,0.0
TIC_166744141,main,1.034,0.0,8.840513,27.78,4.746588609029239e+18,0.0,0.0
TIC_219990365,main,0.976,0.0,10.902365,72.24,4.938040761978194e+18,0.0,0.0
TIC_2026754799,main,0.994,0.0,17.631447,148.56,6.458700149606803e+18,0.0,0.0
TIC_1922795471,main,1.008,0.0,18.967188,1.98,6.444862963273978e+18,0.0,0.0
TIC_79016952,main,1.142,0.0,5.594054,24.54,6.476205852190128e+18,0.0,0.0
TIC_147458506,main,0.996,0.0,10.983335,20.34,4.952415948798524e+18,0.0,0.0
TIC_217667184,main,0.99,0.0,5.205132,17.22,5.95032875084641e+18,0.0,0.0
TIC_219987193,main,0.934,0.0,11.046751,31.62,4.937336730939021e+18,0.0,0.0
TIC_119820859,main,0.969,0.0,6.264917,105.3,6.635697160627699e+18,0.0,0.0
TIC_631781991,main,0.998,0.0,17.778425,91.38,4.940239372916687e+18,0.0,0.0
TIC_74648456,main,1.046,0.0,15.011489,7.0200000000000005,5.919427045227323e+18,0.0,0.0
TIC_280792839,main,1.108,0.0,10.335336,8.34,6.487459525499644e+18,0.0,0.0
TIC_390782476,main,0.972,0.0,15.249334,44.94,6.708847531786753e+18,0.0,0.0
TIC_219989191,main,2.693,0.0,11.441339,36.42,4.936385034903884e+18,0.0,1.0
TIC_362943314,main,1.804,0.0,9.934493,3.72,5.9483318658891e+18,0.0,1.0
TIC_2054909667,main,1.045,0.0,17.228283,123.0,6.39013828099045e+18,0.0,0.0
TIC_2026684170,main,1.017,0.0,19.048948,66.60000000000001,6.412222139537571e+18,0.0,0.0
TIC_1816821033,main,1.052,0.0,19.235468,10.62,6.63624052123348e+18,0.0,0.0
TIC_616530943,main,1.0,0.0,18.443987,47.82,5.001081845270679e+18,0.0,0.0
TIC_39645058,main,1.154,0.0,15.148635,11.46,5.94101537195821e+18,0.0,0.0
TIC_465487700,main,0.983,0.0,14.210276,22.2,5.960904987572521e+18,0.0,0.0
TIC_234492582,main,1.038,0.0,19.452074,94.92,4.708433867622492e+18,0.0,0.0
TIC_277684343,main,1.044,0.0,17.598104,4.68,6.402627049455524e+18,0.0,0.0
TIC_160991022,main,8.459,1.0,10.872888,15.12,6.703313002570976e+18,1.0,1.0
TIC_2055108057,main,0.97,0.0,19.089073,18.9,6.489116897543484e+18,0.0,0.0
TIC_406280308,main,1.35,0.0,10.94371,74.10000000000001,6.403746146134854e+18,0.0,0.0
TIC_271520041,main,1.063,0.0,9.430062,25.68,6.438704529928286e+18,0.0,0.0
TIC_340795327,main,0.988,0.0,8.935719,27.0,4.965755773622585e+18,0.0,0.0
TIC_229093048,main,0.846,0.0,8.540239,45.0,4.983754229213274e+18,0.0,0.0
TIC_218094872,main,1.15,0.0,5.709014,28.32,5.951986642608915e+18,0.0,0.0
TIC_409700386,main,3.477,0.0,13.343125,41.58,6.411112152485609e+18,0.0,1.0
TIC_291826240,main,0.984,0.0,16.883734,12.36,6.721289326191401e+18,0.0,0.0
TIC_184533481,main,0.952,0.0,8.45469,58.8,4.954728874586775e+18,0.0,0.0
TIC_616193965,main,0.978,0.0,19.092096,38.46,4.932643843513654e+18,0.0,0.0
TIC_425865767,main,0.908,0.0,7.373744,36.96,6.462857643590662e+18,0.0,0.0
TIC_2026458401,main,0.987,0.0,17.956068,1.86,6.4037433930585e+18,0.0,0.0
TIC_229091700,main,0.971,0.0,8.869771,19.5,4.990580852095209e+18,0.0,0.0
TIC_312641688,main,0.958,0.0,12.902813,26.64,6.723664756651868e+18,0.0,0.0
TIC_67630561,main,1.279,0.0,13.484304,120.42,5.014168610622763e+18,0.0,0.0
TIC_631636172,main,0.993,0.0,18.873138,15.36,4.911701033221628e+18,0.0,0.0
TIC_2055062941,main,0.968,0.0,18.370905,51.72,6.486765420128506e+18,0.0,0.0
TIC_402063857,main,1.047,0.0,8.748683,12.0,6.389749255737161e+18,0.0,0.0
TIC_56698723,main,0.924,0.0,18.681273,29.88,6.727327328652427e+18,0.0,0.0
TIC_1815874404,main,1.038,0.0,19.330915,0.06,6.420443943893723e+18,0.0,0.0
TIC_181571472,main,1.031,0.0,15.552205,1.92,6.709131892980922e+18,0.0,0.0
TIC_246647528,main,0.997,0.0,18.009672,16.200000000000003,4.036415281310202e+18,0.0,0.0
TIC_215480915,main,1.099,0.0,15.046727,39.6,4.949081507988381e+18,0.0,0.0
TIC_101963547,main,1.811,0.0,12.077961,27.540000000000003,4.933097873096308e+18,0.0,1.0
TIC_76529217,main,1.009,0.0,8.737761,15.06,6.652116614442966e+18,0.0,0.0
TIC_616214259,main,0.957,0.0,18.445784,75.6,4.972137747130096e+18,0.0,0.0
TIC_337659418,main,0.793,0.0,6.371968,4.38,6.727702781850028e+18,0.0,0.0
TIC_1564370684,main,,0.0,17.621851,0.42,4.042163562572848e+18,0.0,
TIC_314438928,main,1.003,0.0,14.811812,29.58,6.733092553468009e+18,0.0,0.0
TIC_344984627,main,1.08,0.0,6.746522,11.52,6.629903971295827e+18,0.0,0.0
TIC_355765896,main,0.996,0.0,8.917549,15.12,4.900084005679005e+18,0.0,0.0
TIC_255766641,main,2.947,0.0,9.949732,6.359999999999999,5.944971002445022e+18,0.0,1.0
TIC_79111376,main,0.981,0.0,16.487045,17.759999999999998,6.477143632529998e+18,0.0,0.0
TIC_63687402,main,1.011,0.0,12.25916,27.48,6.705187528154076e+18,0.0,0.0
TIC_206608071,main,16.288,3.0,9.510126,35.28,4.91085712368764e+18,1.0,1.0
TIC_376630272,main,0.881,0.0,8.669916,75.36,6.420486279389041e+18,0.0,0.0
TIC_115378564,main,0.933,0.0,9.181218,30.0,4.962467374862247e+18,0.0,0.0
TIC_79304698,main,0.819,0.0,11.228514,40.98,6.464814877365061e+18,0.0,0.0
TIC_86970099,main,1.127,0.0,7.543379,2.22,6.719919339015987e+18,0.0,0.0
TIC_1522121371,main,1.023,0.0,19.620138,4.56,5.950256973305359e+18,0.0,0.0
TIC_313349148,main,0.989,0.0,9.599146,1.2,6.723647508062293e+18,0.0,0.0
TIC_220021405,main,1.123,0.0,14.259389,6.239999999999999,4.93705044559858e+18,0.0,0.0
TIC_87775884,main,0.93,0.0,11.060179,4.98,6.721443090333831e+18,0.0,0.0
TIC_631974110,main,1.012,0.0,18.595692,6.9,4.962710190836653e+18,0.0,0.0
TIC_2026283016,main,1.014,0.0,17.014795,16.080000000000002,6.397634785628912e+18,0.0,0.0
TIC_238815671,main,,,,,,,
TIC_1989137577,main,0.965,0.0,18.913319,111.54,6.46381353150988e+18,0.0,0.0
TIC_291829351,main,1.063,0.0,14.09096,41.34,6.720351309644467e+18,0.0,0.0
TIC_368749230,main,0.972,0.0,8.85343,6.9,6.725805883770887e+18,0.0,0.0
TIC_616267163,main,1.006,0.0,18.272999,69.0,4.976085784147849e+18,0.0,0.0
TIC_631789691,main,1.023,0.0,18.999838,11.88,4.940938314418609e+18,0.0,0.0
TIC_425850752,main,1.127,0.0,7.817162,24.42,5.017432339091945e+18,0.0,0.0
TIC_234968587,main,1.058,0.0,8.753205,85.14,6.489934594892786e+18,0.0,0.0
TIC_59781994,main,1.053,0.0,15.380669,30.84,6.728252743819231e+18,0.0,0.0
TIC_122616563,main,1.001,0.0,11.163981,14.4,5.049920880467322e+18,0.0,0.0
TIC_2055134778,main,0.959,0.0,18.581425,18.18,6.490431982168845e+18,0.0,0.0
TIC_631579807,main,0.992,0.0,18.137932,63.54,4.744081649502075e+18,0.0,0.0
TIC_464381648,main,1.209,0.0,5.508409,31.74,6.632728238712867e+18,0.0,0.0
TIC_2026648970,main,0.983,0.0,16.369856,2.94,6.410840504393992e+18,0.0,0.0
TIC_147864074,main,0.744,0.0,10.900451,64.44,5.961396980302286e+18,0.0,0.0
TIC_2055251423,main,0.988,0.0,17.969364,5.58,6.496439748063159e+18,0.0,0.0
TIC_184533614,main,0.994,0.0,5.283627,107.16,4.957551041763211e+18,0.0,0.0
TIC_234291808,main,1.097,0.0,8.778768,13.8,6.487907232889646e+18,0.0,0.0
TIC_352293033,main,1.011,0.0,13.617659,5.64,6.422538002445435e+18,0.0,0.0
TIC_265610450,main,0.929,0.0,8.438004,16.14,6.410973888898886e+18,0.0,0.0
TIC_262828453,main,1.023,0.0,16.701302,65.1,6.499095244738784e+18,0.0,0.0
TIC_56056420,main,0.877,0.0,13.844806,1.5,4.03834290135706e+18,0.0,0.0
TIC_33547942,main,1.014,0.0,12.297565,38.94,5.024108397600795e+18,0.0,0.0
TIC_2026083645,main,0.984,0.0,18.080912,31.26,6.371664183542378e+18,0.0,0.0
TIC_631933047,main,0.988,0.0,17.177126,16.200000000000003,4.958369318929971e+18,0.0,0.0
TIC_326587015,main,0.824,0.0,13.393704,8.100000000000001,4.036208096475853e+18,0.0,0.0
TIC_632033544,main,1.011,0.0,19.285524,18.0,4.969174357134944e+18,0.0,0.0
TIC_467969559,main,2.739,1.0,5.741994,42.78,6.434689972455879e+18,1.0,1.0
TIC_142218811,main,6.96,3.0,8.652902,9.6,4.945385087334732e+18,1.0,1.0
TIC_1924090001,main,,,,,,,
TIC_1817643690,main,1.059,0.0,19.078653,17.04,6.651673369521484e+18,0.0,0.0
TIC_405962430,main,1.002,0.0,15.567938,14.04,6.708969852457377e+18,0.0,0.0
TIC_330969603,main,1.005,0.0,14.125124,22.74,4.036047155436133e+18,0.0,0.0
TIC_57022735,main,1.005,0.0,16.799124,7.92,4.038154163301719e+18,0.0,0.0
TIC_111854941,main,0.793,0.0,13.683222,2.28,4.036631747660404e+18,0.0,0.0
TIC_7146534,main,1.219,0.0,5.971807,46.92,4.99191459405974e+18,0.0,0.0
TIC_281599553,main,1.126,0.0,10.397834,69.36,4.920594639181926e+18,0.0,0.0
TIC_60893065,main,1.168,0.0,14.718633,36.78,6.662819707301953e+18,0.0,0.0
TIC_2054862812,main,1.271,0.0,14.427497,71.75999999999999,6.388075665896357e+18,0.0,0.0
TIC_631711311,main,1.06,0.0,17.404516,68.34,4.930810098636034e+18,0.0,0.0
TIC_323859617,main,0.866,0.0,4.532012,48.779999999999994,6.727439895482929e+18,0.0,0.0
TIC_88984406,main,9.131,3.0,6.723948,146.94,6.708063202046601e+18,1.0,1.0
TIC_421999342,main,1.009,0.0,14.803886,15.42,6.447905144446116e+18,0.0,0.0
TIC_337438474,main,1.093,0.0,6.912023,82.67999999999999,6.702775135228914e+18,0.0,0.0
TIC_367828264,main,0.849,0.0,6.695041,108.84,5.923219226483364e+18,0.0,0.0
TIC_49593683,main,1.024,0.0,14.612299,48.84,4.965709216177116e+18,0.0,0.0
TIC_63604066,main,1.034,0.0,15.020839,9.12,6.709786927039262e+18,0.0,0.0
TIC_1816641239,main,1.009,0.0,19.119913,12.3,6.632438719260547e+18,0.0,0.0
