host,tic_id,n_sectors_measured,sectors,mean_depth,sector_depth_frac_scatter,sector_depth_chi2red,status
TIC_267867517,267867517,2.0,"55,56",0.0001236945390701294,19.286697356411395,3.662695032497222,ok
TIC_267527924,267527924,5.0,"34,35,62,7,8",0.00043573975563049316,1.0105529223684602,54.0693291787289,ok
TIC_268042363,268042363,3.0,"61,62,34",0.0017325083414713542,1.6165965364263668,10.380997881520438,ok
TIC_268371979,268371979,3.0,"33,7,87",0.0007915496826171875,1.1629878964193643,7.4550356170440475,ok
TIC_267561446,267561446,5.0,"15,16,55,17,56",0.0008049607276916504,1.3606158885193467,11.43020453866338,ok
TIC_258801269,258801269,5.0,"40,47,48,49,50",2.3245811462402344e-06,184.70736334972722,20.209506383550416,ok
TIC_268405086,268405086,5.0,"18,19,20,25,26",-2.5820732116699218e-05,4.923643507194666,0.44965631246239324,ok
TIC_268727719,268727719,5.0,"84,85,17,18,24",0.0009135007858276367,2.596440700460032,10.189097873140769,ok
TIC_268439377,268439377,5.0,"88,89,7,8,9",0.0006031215190887452,3.1254422120577585,3.9571878887984706,ok
TIC_268914377,268914377,5.0,"34,35,7,8,9",0.025848580744286108,1.503336470223226,98.4566048106859,ok
TIC_269424395,269424395,5.0,"17,24,57,58,77",-4.521608352661133e-05,13.111969296244006,11.175131780956473,ok
TIC_269450900,269450900,4.0,"13,67,27,94",0.00034321844577789307,5.785529385469687,2171.7475713274307,ok
TIC_269509393,269509393,5.0,"17,24,57,58,77",0.00020062923431396484,2.9179594112987717,119.3014023623428,ok
TIC_269269740,269269740,5.0,"54,55,74,75,81",0.0006181955337524414,1.9891988204402502,18.59549674596063,ok
TIC_269892793,269892793,3.0,"18,58,85",0.005463272333145142,1.7678917741886204,241.08687414166195,ok
TIC_269238073,269238073,5.0,"57,58,77,78,84",-0.00015901923179626465,3.0673845278048497,7.17738306084076,ok
TIC_270333769,270333769,5.0,"17,18,24,57,58",0.0001697242259979248,0.6797854457943379,0.8335850653289483,ok
TIC_270238522,270238522,5.0,"17,18,24,57,58",0.0012719392776489257,0.11890244060028748,4.2070007856641904,ok
TIC_270841724,270841724,3.0,"35,36,62",0.002440174420674642,2.4759545736000845,188.00622007363,ok
TIC_271581073,271581073,5.0,"27,13,66,67,93",0.0001292109489440918,3.6681519713975237,5.72443432624841,ok
TIC_258777137,258777137,5.0,"14,15,16,17,18",0.0021933317184448242,1.8432513727808233,308.9286261310257,ok
TIC_271042173,271042173,5.0,"54,14,15,40,74",9.073615074157715e-05,12.696703097889776,19.61923177263698,ok
TIC_271167979,271167979,5.0,"54,55,82,14,15",0.0009846091270446777,2.6228729914233115,32.28158823973223,ok
TIC_271596418,271596418,5.0,"1,2,3,4,5",1.4138221740722656e-05,6.324488542083083,1.4778007111501696,ok
TIC_271439193,271439193,5.0,"57,58,77,78,84",-0.000249713659286499,3.330668919474557,1.5077011994574776,ok
TIC_272049972,272049972,5.0,"57,58,77,78,84",0.0004765629768371582,5.151803397916297,502.44513839407944,ok
TIC_27244707,27244707,3.0,"59,19,86",0.0032823781172434487,1.241334006574018,30.656584299697286,ok
TIC_271900960,271900960,5.0,"1,2,3,4,5",5.918741226196289e-06,30.72243145655141,109.38568951116014,ok
TIC_272050287,272050287,5.0,"57,58,77,78,84",0.0005938947200775146,1.3187900795786756,16.66275955030005,ok
TIC_271722899,271722899,5.0,"27,28,29,30,31",2.3496150970458984e-05,5.440931408000243,0.9864059533266384,ok
TIC_272086159,272086159,5.0,"2,3,4,5,6",0.024005568027496337,0.887036617877761,21.855722790461062,ok
TIC_272625214,272625214,5.0,"57,58,17,18,24",0.0004691481590270996,1.5196422879402447,45.77535055214896,ok
TIC_272828463,272828463,5.0,"17,18,24,57,58",0.00023627281188964844,1.2790273829314378,81.61078407676416,ok
TIC_274138511,274138511,3.0,"7,34,88",0.000319063663482666,1.144799423092735,21.22439641371823,ok
TIC_273774284,273774284,5.0,"74,75,81,82,14",0.0005512356758117676,2.417682821650732,0.6760008003311249,ok
TIC_274170255,274170255,5.0,"55,56,76,82,83",0.0002617597579956055,1.6987357772400182,84.62086940799291,ok
TIC_274122380,274122380,5.0,"74,75,81,82,14",-2.1910667419433595e-05,10.199951370010556,1.174590770265538,ok
TIC_274599700,274599700,5.0,"24,25,26,50,51",0.0001948058605194092,1.3286737971107887,0.32199501488522003,ok
TIC_274762761,274762761,5.0,"14,15,41,54,55",0.004964500665664673,1.7217492638308942,71.63903012992057,ok
TIC_274942910,274942910,5.0,"76,82,83,15,16",9.630322456359864e-05,4.997229574394104,87.1294015113192,ok
TIC_274662200,274662200,5.0,"15,16,55,76,82",0.0004459261894226074,1.0800298842335194,19.72839082896942,ok
TIC_27677846,27677846,,,,,,error: TypeError
TIC_275248683,275248683,5.0,"8,35,45,46,62",0.00011013150215148926,3.2378566602437884,4.297035876838141,ok
TIC_275111900,275111900,5.0,"55,56,76,82,83",0.0010445892810821533,1.8524194061654138,24.527746344820834,ok
TIC_275384718,275384718,5.0,"37,10,64,100,101",-0.00020526647567749025,2.9893342751241563,22.845856325280543,ok
TIC_275501623,275501623,5.0,"56,57,16,17,24",0.0001207888126373291,1.5963388311690232,41.32081686394793,ok
TIC_276380902,276380902,2.0,"41,55",0.0007762908935546875,0.5652945182520218,2.933755451107139,ok
TIC_277987172,277987172,5.0,"81,14,41,54,55",0.0004966259002685547,3.607034910504284,9.791615398295766,ok
TIC_277103955,277103955,5.0,"1,3,4,5,6",9.375810623168946e-06,9.400559119700649,12.427692036969596,ok
TIC_277014266,277014266,5.0,"41,55,75,76,82",-6.914138793945312e-07,454.7513393663286,8.64465367613688,ok
TIC_277871306,277871306,5.0,"35,45,46,72,62",-0.0011860311031341552,9.321564452287083,696.3464794080085,ok
TIC_27844066,27844066,5.0,"54,55,14,15,40",0.005312544107437134,0.9107583164516302,93.52150282815514,ok
TIC_278968371,278968371,3.0,"54,14,40",0.004275143146514893,1.4125269420253486,14.34860298985367,ok
TIC_278199349,278199349,5.0,"27,34,37,38,39",4.113912582397461e-05,5.549306016766558,1.8200048959491208,ok
TIC_279212407,279212407,5.0,"52,18,24,25,58",-0.00012068748474121093,2.993407025016722,5.417634474912009,ok
TIC_278726770,278726770,5.0,"87,88,89,90,93",4.0978193283081055e-05,9.847096789082238,20.872377220527085,ok
TIC_279177746,279177746,5.0,"55,56,75,76,82",0.00023089647293090821,1.912741231746506,19.134616038070472,ok
TIC_278866211,278866211,5.0,"1,2,3,5,6",0.000555419921875,2.087168247816121,53.09298154787146,ok
TIC_279605855,279605855,3.0,"52,77,78",-6.505846977233887e-05,5.724240827145966,0.14465949169471698,ok
TIC_279251651,279251651,5.0,"2,3,4,5,6",0.00029138922691345214,0.49251496711299936,10.576264326606578,ok
TIC_279999655,279999655,2.0,"34,7",0.0032762885093688965,1.4169665023402376,1975.9212270803505,ok
TIC_279989567,279989567,3.0,"87,6,33",0.00039713581403096515,1.3543909471412499,10.641068986979286,ok
TIC_282498590,282498590,,,,,,error: TypeError
TIC_280212554,280212554,2.0,"87,33",-0.00024372339248657227,9.345949129182431,1.9018451011981448,ok
TIC_279740441,279740441,5.0,"1,2,3,28,29",0.0004271328449249268,1.1839636046970434,16.42912674052922,ok
TIC_279982557,279982557,5.0,"15,16,17,18,19",-5.689263343811035e-05,6.459459498247562,0.818633009453884,ok
TIC_284050395,284050395,5.0,"78,17,18,24,25",0.0012547492980957032,1.0048410295204726,196.3442772050991,ok
TIC_281979481,281979481,5.0,"3,10,11,12,13",0.0001089632511138916,2.5227293646161058,14.490447567155789,ok
TIC_283015592,283015592,5.0,"57,58,77,78,85",0.00387609601020813,1.5954725525204971,316.99501882239275,ok
TIC_284288080,284288080,5.0,"33,34,35,36,6",0.00021901726722717285,1.6934548533351512,23.371209388468756,ok
TIC_284528889,284528889,2.0,"58,78",0.0003834962844848633,1.0137321960933656,0.20175458866760523,ok
TIC_284305328,284305328,5.0,"58,78,17,18,24",0.000971907377243042,1.6351140591566249,17.285299393965985,ok
TIC_284450803,284450803,5.0,"40,41,47,50,53",3.8677453994750975e-05,8.370889921000034,48.952376931015294,ok
TIC_284747017,284747017,5.0,"43,44,45,73,19",0.0016798615455627442,0.37770314181475306,14.449423973171353,ok
TIC_285233023,285233023,5.0,"78,17,18,24,58",0.00028043389320373533,6.302226140592778,7.60452965733933,ok
TIC_284564230,284564230,5.0,"40,41,47,49,50",9.056925773620605e-05,3.5311148434841653,10.344147799032708,ok
TIC_285666479,285666479,2.0,"58,85",2.3409724235534668e-05,12.432656594484287,2.8213619302405863,ok
TIC_285674856,285674856,3.0,"18,59,86",0.0003218352794647217,1.8059240297071117,14.300478440261765,ok
TIC_285524410,285524410,5.0,"61,62,88,89,7",0.1088426411151886,1.3894881126588026,339.08747426615156,ok
TIC_286355915,286355915,3.0,"18,58,85",0.003304779529571533,1.8885868760834046,1074.1142320818226,ok
TIC_285542903,285542903,5.0,"58,78,17,18,24",2.8192996978759766e-05,2.297476605918646,1.0381491516207095,ok
TIC_285677945,285677945,2.0,"59,86",0.00019288063049316406,0.2342455097132197,0.035472655774281936,ok
TIC_286561122,286561122,3.0,"59,19,86",9.371836980183919e-05,4.655345616107444,41.64411145819638,ok
TIC_28643432,28643432,5.0,"74,80,81,14,26",0.0005258679389953613,3.5711090661373106,63.6966678186976,ok
TIC_287190564,287190564,5.0,"40,41,14,15,16",0.0005604207515716552,1.6409652495153635,192.0315115386816,ok
TIC_287474726,287474726,5.0,"34,35,8,61,88",0.0003596186637878418,0.9760561745434658,19.444839158105022,ok
TIC_288391628,288391628,5.0,"40,41,47,52,53",6.629824638366699e-05,11.7660508792055,19.197808197011796,ok
TIC_287329267,287329267,5.0,"27,28,29,30,31",6.029009819030762e-05,2.109876180361675,1.9525772575147733,ok
TIC_288185138,288185138,5.0,"40,41,47,48,52",0.00018921494483947754,3.1629664998718847,118.28262272103265,ok
TIC_289125016,289125016,2.0,"82,55",0.0012808889150619507,2.309837730970526,256.6585203273316,ok
TIC_288471040,288471040,5.0,"47,48,49,50,51",8.73267650604248e-05,2.199629509595043,1.6025259137410222,ok
TIC_28873762,28873762,5.0,"42,43,44,70,71",0.005253970623016357,0.9626041504845537,50.08544740903419,ok
TIC_289316336,289316336,5.0,"53,54,14,26,40",0.00015048980712890626,2.476474348141201,8.521555837265446,ok
TIC_291147951,291147951,4.0,"82,14,15,41",0.0024427995085716248,1.956842129372602,16.815808690882644,ok
TIC_289988797,289988797,4.0,"10,46,90,91",0.0023279935121536255,0.3738522445509481,1.3105263416945157,ok
TIC_290302097,290302097,5.0,"62,63,64,9,10",0.0017442584037780761,0.8661070724226247,0.8653374744497008,ok
TIC_29117085,29117085,3.0,"47,20,60",0.004359930753707886,1.3072901141506754,213.38668807190447,ok
TIC_292321872,292321872,2.0,"18,58",0.00044354796409606934,1.61014908381456,8.68008388976466,ok
TIC_289539327,289539327,5.0,"24,40,41,47,48",0.0001636624336242676,2.7744974241230067,1.2331637240231454,ok
TIC_293075732,293075732,5.0,"66,12,39,93,100",5.244612693786621e-05,19.045723492191158,2.6543078877434856,ok
TIC_291555748,291555748,5.0,"33,34,35,7,8",-0.0004199385643005371,12.90409500448848,230.67004247732532,ok
TIC_29336129,29336129,5.0,"62,63,8,9,35",0.0018359243869781495,0.5714378256270186,0.18666059541580304,ok
TIC_293527670,293527670,3.0,"27,28,67",-3.892183303833008e-05,2.138497082911525,0.380651229935497,ok
TIC_293567206,293567206,5.0,"40,47,52,25,26",8.563995361328125e-05,1.3538738550152498,3.205060965889768,ok
TIC_293708935,293708935,5.0,"11,65,100,101,102",5.447864532470703e-05,3.0244603903691503,4.267217778827859,ok
TIC_29374525,29374525,5.0,"71,72,43,44,45",0.0007605254650115967,1.7909350671103965,36.04883948699944,ok
TIC_294090620,294090620,4.0,"34,35,61,88",4.6700239181518555e-05,3.9406749187787464,13.475525038967055,ok
TIC_294173437,294173437,4.0,"75,76,81,83",0.00026163458824157715,0.3975244385668209,0.028030548877628386,ok
TIC_294179389,294179389,5.0,"55,75,76,81,82",0.0009559869766235351,2.5714515082366862,163.9210713575831,ok
TIC_294176967,294176967,5.0,"55,75,76,81,82",0.00012139081954956054,3.2975195862641766,74.51302271699481,ok
TIC_294283951,294283951,5.0,"41,54,55,75,76",0.00011435151100158691,5.149501795497075,3.8529018131248036,ok
TIC_294315741,294315741,5.0,"87,33,43,44,45",0.00024523735046386717,21.370358810972746,11.782526269345457,ok
TIC_294599100,294599100,4.0,"54,14,41,56",0.004590295255184174,0.900273524165845,9.833739589244527,ok
TIC_295413003,295413003,5.0,"55,14,15,16,41",-0.0021298468112945558,3.8206552142197205,31.17272956558946,ok
TIC_295354126,295354126,5.0,"38,65,11,12,100",0.0001368105411529541,3.713918001962062,311.7879563644205,ok
TIC_294780517,294780517,5.0,"4,5,6,7,8",9.416937828063965e-05,5.999169781867764,1.7463507562356244,ok
TIC_294500964,294500964,5.0,"34,44,45,46,61",0.0010240256786346435,2.398625730724063,36.19190511175552,ok
TIC_295599256,295599256,4.0,"100,101,102,103",0.0014859139919281006,2.532291177423654,71.1038816256509,ok
TIC_295807723,295807723,5.0,"75,76,82,83,14",-0.0002621114253997803,4.817926133553791,5.278773256680665,ok
TIC_298049015,298049015,5.0,"74,40,41,60,53",0.0007063865661621094,11.804489738805911,7.312562255514427,ok
TIC_296898634,296898634,5.0,"75,76,82,83,56",0.00010793805122375489,16.288708504189742,2.3196030632363542,ok
TIC_29959761,29959761,,,,,,error: TypeError
TIC_294869729,294869729,5.0,"27,28,29,30,31",-2.7883052825927735e-05,7.174776142325847,2.243218242094607,ok
TIC_298495970,298495970,2.0,"53,79",0.009336024522781372,1.1830024094817717,471.7853144860777,ok
TIC_29960109,29960109,2.0,"4,31",0.0009467154741287231,1.5333464694579297,31.755844712105258,ok
TIC_297967252,297967252,5.0,"9,10,35,36,62",0.001000601053237915,1.0425847927242518,66.24056038587113,ok
TIC_299876474,299876474,5.0,"93,39,66,100,101",0.009382295608520507,1.8998396050351274,40.13296704088745,ok
TIC_298666530,298666530,5.0,"16,17,18,19,20",0.08818838596343995,2.842718695240807,2.4465275151331825,ok
TIC_297153209,297153209,4.0,"75,76,82,83",-3.2588839530944824e-05,10.312545058092788,11.891352987102978,ok
TIC_300013921,300013921,5.0,"1,2,3,4,5",-3.154277801513672e-05,4.295630405892404,1.8889432611494352,ok
TIC_300011941,300011941,5.0,"1,2,3,4,5",0.0006300806999206543,2.514362388645083,73.64081882447972,ok
TIC_300557619,300557619,5.0,"27,28,29,30,32",-0.00010958313941955566,0.7062064731638731,0.13971788361760756,ok
TIC_300871545,300871545,5.0,"1,2,3,4,5",-4.0173530578613285e-06,58.7135704336885,3.528251324289265,ok
TIC_300810086,300810086,5.0,"10,11,12,13,28",0.0002864658832550049,0.6047281792477106,33.240230916705016,ok
TIC_301051430,301051430,5.0,"30,31,3,4,97",0.00015447735786437987,3.285123588253307,17.03389161064976,ok
TIC_300599466,300599466,5.0,"27,28,29,30,31",0.0001492738723754883,1.6882668559096201,2.58600546803959,ok
TIC_302766000,302766000,5.0,"71,6,43,44,45",0.0002897500991821289,2.0382843486815116,0.3309655467709459,ok
TIC_302659412,302659412,5.0,"36,38,63,64,65",3.8188695907592776e-05,2.213139750780128,3.5441716591916057,ok
TIC_303055194,303055194,2.0,"82,55",-2.263486385345459e-05,3.4587250718999663,0.669775660157839,ok
TIC_302895996,302895996,4.0,"6,43,44,45",0.0008078515529632568,2.7434420108844413,17.365791540037858,ok
TIC_302814895,302814895,4.0,"74,81,40,41",-1.8805265426635742e-05,14.615915899905177,2.977791469764025,ok
TIC_30312676,30312676,5.0,"1,2,3,4,5",-0.0001082301139831543,7.212962246425653,9.806384566260334,ok
TIC_303867090,303867090,5.0,"90,9,10,11,36",-0.0013406455516815185,1.9454909272853504,8.027527157620105,ok
TIC_303364023,303364023,5.0,"9,10,11,36,37",0.0002374112606048584,0.7627639888591187,0.6011084827046083,ok
TIC_303883880,303883880,5.0,"64,10,11,37,38",0.00038800239562988283,20.10337131934976,120.94118999536286,ok
TIC_30329585,30329585,5.0,"40,41,54,74,80",8.782148361206055e-05,5.768843876133418,16.57966670654326,ok
TIC_304774444,304774444,4.0,"66,13,93,104",0.0002482607960700989,1.352043467822919,0.32014599570621943,ok
TIC_304025075,304025075,5.0,"63,64,65,90,9",0.010434108972549438,0.92781393296508,251.68984772961034,ok
TIC_305478010,305478010,4.0,"83,15,16,56",0.004106104373931885,2.269895451197894,95.73937554048321,ok
TIC_304042899,304042899,5.0,"10,11,37,63,64",0.0012818098068237305,2.289469228427361,519.5774667456757,ok
TIC_304950588,304950588,5.0,"64,10,11,37,38",0.006762588024139404,1.7936602372118566,41.06845802758155,ok
TIC_304021498,304021498,5.0,"36,38,9,10,11",0.00010109543800354003,1.7459036135541357,1.0708354053481757,ok
TIC_306547699,306547699,5.0,"64,10,11,37,38",0.007984423637390136,2.7382730306094865,181.24902494787344,ok
TIC_307734817,307734817,,,,,,error: TypeError
TIC_305943739,305943739,5.0,"40,81,14,41,54",2.27510929107666e-05,2.192743256534311,3.6251001897622106,ok
TIC_307111282,307111282,4.0,"18,17,58,85",0.00040616095066070557,1.537363855522068,6.07577573931449,ok
TIC_307377219,307377219,5.0,"71,72,6,33,43",0.0002049684524536133,3.5590468540838467,2.9786389623617913,ok
TIC_306902029,306902029,5.0,"71,72,43,44,45",-1.1855363845825196e-05,11.040003694586044,0.6253774653905009,ok
TIC_305550963,305550963,5.0,"56,57,58,76,77",6.635189056396485e-05,18.91654261078833,3.636471734708847,ok
TIC_307956396,307956396,5.0,"73,74,75,76,78",0.009057766199111939,0.04539424520263073,0.18798904458770055,ok
TIC_308050066,308050066,5.0,"9,35,62,89,100",0.0012573719024658204,2.3435246171511412,342.77451470272973,ok
TIC_308034948,308034948,5.0,"10,11,37,64,100",0.00021151304244995117,0.9214215780131129,31.22732825640692,ok
TIC_308425348,308425348,5.0,"63,64,10,11,90",-0.000623774528503418,1.4660155931124232,0.4175005845870869,ok
TIC_308307606,308307606,5.0,"4,7,8,9,61",0.0015889406204223633,2.801981421267022,14.775810924466343,ok
TIC_308919449,308919449,5.0,"1,2,4,5,8",0.00048664212226867676,3.6183473952986707,107.02692128267468,ok
TIC_310267134,310267134,3.0,"93,12,13",0.0006708999474843343,3.9468193214049734,6.158024633674431,ok
TIC_309436531,309436531,5.0,"93,11,12,13,38",0.00037775635719299315,1.6271907124591307,3.6413736432133694,ok
TIC_309402106,309402106,5.0,"1,5,8,9,10",0.00023378729820251466,4.3782901767428255,37.492532674015344,ok
TIC_31114545,31114545,4.0,"5,6,32,98",8.621811866760254e-05,1.890006213076771,1.0968570057943998,ok
TIC_311183180,311183180,2.0,"5,31",0.0015220344066619873,1.3411643685538976,15.45551920421986,ok
TIC_309257814,309257814,5.0,"10,28,31,35,36",-0.0008751928806304931,7.3271035429494225,104.39074749536384,ok
TIC_309787037,309787037,5.0,"35,36,37,8,9",-0.0002492070198059082,2.34833685882465,31.36633392406943,ok
TIC_311121985,311121985,3.0,"19,59,73",1.95006529490153e-05,12.985502597451347,64.17011116984276,ok
TIC_310483807,310483807,5.0,"35,36,37,62,63",-2.5224685668945312e-05,1.862734861946829,1.4945609733406113,ok
TIC_311890977,311890977,5.0,"12,13,39,66,93",0.000631260871887207,0.9623042154100802,31.930913143668977,ok
TIC_312259170,312259170,5.0,"17,18,24,58,78",0.0006640791893005371,1.8506031907183322,223.72107898576138,ok
TIC_312469860,312469860,4.0,"58,85,17,18",0.0001513063907623291,4.213022657091879,54.470758891788925,ok
TIC_312122956,312122956,5.0,"43,44,45,71,72",0.0007570207118988038,0.6516658410522497,6.94528470597561,ok
TIC_312548415,312548415,2.0,"58,85",-0.00012077391147613525,7.234038258164855,1.0725521760088497,ok
TIC_312221462,312221462,5.0,"43,44,45,71,72",8.594989776611328e-05,1.351565918836114,0.42772961026225453,ok
TIC_312899686,312899686,5.0,"75,82,14,15,41",0.0017536401748657227,2.305542566745312,17.34034453834834,ok
TIC_31268146,31268146,5.0,"4,5,6,7,8",4.3284893035888675e-05,6.117573787133489,3.1105071985400827,ok
TIC_313506357,313506357,4.0,"17,57,16,84",0.0011586695909500122,1.6179912313360367,233.84648799134257,ok
TIC_313761775,313761775,5.0,"15,17,56,76,77",7.360577583312989e-05,1.8007485887588852,3.406692244877374,ok
TIC_313891529,313891529,3.0,"29,96,69",0.002852459748586019,1.7019624261407036,438.28332099580075,ok
TIC_314338017,314338017,5.0,"56,76,77,83,15",2.924799919128418e-05,1.3614303089865134,0.48133736449035974,ok
TIC_316254876,316254876,4.0,"18,19,59,86",0.00020987540483474731,0.774701064857013,3.9312131028356503,ok
TIC_313675203,313675203,5.0,"11,65,100,101,99",-2.4312734603881835e-05,3.1737646940472026,0.8927945669300758,ok
TIC_314724818,314724818,5.0,"38,65,11,100,101",0.0020730018615722655,0.42853188069701653,5.453818779086438,ok
TIC_315755496,315755496,5.0,"40,47,52,53,73",0.00034029483795166015,1.2358683400775,18.95583785264584,ok
TIC_316402246,316402246,5.0,"15,16,17,56,57",0.001654362678527832,1.1605430659751013,163.02297791812958,ok
TIC_316916655,316916655,2.0,"5,98",0.0010032057762145996,1.2995203467210676,527.8111279247717,ok
TIC_31656385,31656385,5.0,"28,29,30,95,1",-0.00013123154640197753,1.2436614464907767,0.39208509091844124,ok
TIC_317951248,317951248,3.0,"33,7,87",3.0606985092163086e-05,39.52176863622996,146.10407328119888,ok
TIC_318209162,318209162,2.0,"21,47",0.002394735813140869,0.9680588742908842,10.675260655441445,ok
TIC_316937670,316937670,5.0,"1,2,28,68,95",0.0005301952362060547,0.895538913695462,3.153203373645245,ok
TIC_31697707,31697707,4.0,"94,13,27,67",0.0011057034134864807,1.1735246834914832,56.19901690427852,ok
TIC_317397615,317397615,5.0,"52,58,59,78,79",-4.7206878662109375e-05,2.5150077462738496,0.6319454095982678,ok
TIC_31858844,31858844,2.0,"13,27",-0.07403305172920227,1.2647421654029176,14.852697669283955,ok
TIC_319735319,319735319,3.0,"87,6,33",0.0025331974029541016,0.8511402832260402,19.912698997453543,ok
TIC_317507345,317507345,5.0,"18,52,58,59,73",0.0004912197589874267,2.0122089146214757,35.2787304690938,ok
TIC_318746829,318746829,5.0,"57,77,84,17,24",0.00024050474166870117,10.841716764057699,19.33435050301406,ok
TIC_319068154,319068154,3.0,"77,57,84",0.0006939570109049479,2.2526273874348655,44.77427212472005,ok
TIC_319968129,319968129,5.0,"71,72,43,44,45",0.00014033913612365723,1.9593448005406748,3.9656755155468018,ok
TIC_320506985,320506985,5.0,"17,18,57,58,84",7.364749908447265e-05,2.6460968667291405,6.462693241263973,ok
TIC_318608749,318608749,5.0,"27,39,66,67,1",-6.300210952758789e-06,16.796571593535713,2.0063739583362916,ok
TIC_321436679,321436679,4.0,"59,73,19,86",0.0021043717861175537,2.1073566755299256,137.75592349423434,ok
TIC_322862882,322862882,3.0,"91,11,38",0.006424744923909505,1.567509621744326,102.85048780189918,ok
TIC_320536216,320536216,5.0,"34,44,45,46,61",0.00019190907478332518,4.749582369166871,129.75315676836158,ok
TIC_320525204,320525204,4.0,"40,41,48,49",0.0013447701930999756,1.2484742707819827,72.81771261895847,ok
TIC_32283946,32283946,3.0,"30,97,104",-0.0010159611701965332,1.20366873861647,0.009764876860185599,ok
TIC_322202434,322202434,5.0,"16,17,18,24,25",3.058314323425293e-05,2.4846156422103944,0.9940126441281075,ok
TIC_323658120,323658120,3.0,"72,45,46",-1.658002535502116e-05,29.672083176887053,1.5308571188192868,ok
TIC_325680697,325680697,3.0,"4,31,97",0.0009884834289550781,1.6937077698153533,186.8107876196294,ok
TIC_324395151,324395151,5.0,"37,38,64,65,10",0.0014446794986724854,2.1161434781290263,905.8407583489937,ok
TIC_326114850,326114850,5.0,"16,17,56,57,76",9.001493453979492e-05,1.3897338103791148,5.48252919592529,ok
TIC_325172035,325172035,5.0,"37,38,64,65,10",0.0009405910968780518,1.5918214444895555,825.3649833118144,ok
TIC_326347927,326347927,3.0,"81,41,55",0.0005276302496592203,3.7658839750340913,1.7657134922364102,ok
TIC_326470400,326470400,5.0,"11,38,65,100,101",-5.410313606262207e-05,9.114999555400214,0.8153733431093114,ok
TIC_326732851,326732851,5.0,"77,78,57,58,84",0.0006930410861968994,0.36366938305649427,10.11178327546386,ok
TIC_327011842,327011842,4.0,"58,85,17,18",9.354948997497559e-05,1.917310733046691,8.540178681946152,ok
TIC_327210623,327210623,5.0,"93,13,39,66,104",0.003948485851287842,1.0770103621552443,2.424023378572372,ok
TIC_327577308,327577308,5.0,"17,24,57,58,77",-5.307197570800781e-05,16.18996803379895,76.94155694570031,ok
TIC_326919774,326919774,4.0,"17,18,58,85",3.028661012649536e-05,8.048364215627753,6.253111631098527,ok
TIC_327663613,327663613,5.0,"38,11,64,65,100",3.88801097869873e-05,2.952167042099482,14.925344291632946,ok
TIC_328167090,328167090,5.0,"16,17,56,57,76",0.00021756291389465331,1.6865659693161195,51.762448606702975,ok
TIC_327017634,327017634,5.0,"11,12,38,65,102",0.00036386847496032714,2.4172085385089725,135.35022160040825,ok
TIC_32830028,32830028,5.0,"6,32,33,87,98",-0.001162886619567871,18.163409169860373,1401.4685649692092,ok
TIC_329145325,329145325,5.0,"16,17,24,76,77",0.0008952856063842773,2.082408839103762,71.24154555501208,ok
TIC_328750515,328750515,5.0,"56,57,76,77,83",0.0011676430702209472,1.4285545466091125,277.4273378435177,ok
TIC_329709756,329709756,5.0,"75,82,83,56,55",0.03280532956123352,0.9485594564360572,75.69445545350186,ok
TIC_329277372,329277372,5.0,"16,17,56,57,76",0.008475011587142945,1.4467159796731517,2010.4524846356712,ok
TIC_33091633,33091633,3.0,"33,87,7",0.0033528407414754233,1.8930734114686691,1312.795911959469,ok
TIC_330332501,330332501,5.0,"55,56,15,16,75",4.921555519104004e-05,4.180250053103026,2.3999966252253735,ok
TIC_329864959,329864959,5.0,"16,17,56,57,76",0.0007937073707580567,1.2865312616492157,52.223350784386845,ok
TIC_331484419,331484419,2.0,"82,55",3.2573938369750977e-05,2.3199313058874282,2.726830896851812,ok
TIC_330468175,330468175,5.0,"55,15,16,56,75",0.00013719797134399415,1.3109177856869214,11.798587316755036,ok
TIC_332154944,332154944,3.0,"18,58,85",0.002859175205230713,0.9602121000974508,318.5954777217569,ok
TIC_332660287,332660287,2.0,"5,32",0.0009155869483947754,1.3109164061343987,6.5877176422313575,ok
TIC_332630868,332630868,4.0,"89,35,62,99",0.015807360410690308,1.208507464010347,106.81826371528354,ok
TIC_33153766,33153766,5.0,"9,35,36,89,62",4.7320127487182616e-05,5.5982772955626,156.72287606909933,ok
TIC_333821572,333821572,4.0,"34,7,61,88",0.0004668906331062317,1.8677169384536643,85.07799524241271,ok
TIC_334911765,334911765,5.0,"38,11,12,65,100",0.00020625591278076172,3.6270557541936586,23.84168897257997,ok
TIC_334597566,334597566,5.0,"57,77,78,84,85",0.0011886894702911378,2.9386984964634077,121.08899503819717,ok
TIC_335996558,335996558,5.0,"16,17,24,57,58",0.00015769004821777343,1.9153210813142205,17.873313888870783,ok
TIC_331034236,331034236,5.0,"56,57,76,77,83",-0.00010243654251098632,1.0284878841197114,0.5986082788357978,ok
TIC_335489455,335489455,5.0,"78,83,17,16,24",-0.00020763278007507324,1.538119375238752,0.3681173543135091,ok
TIC_33690636,33690636,3.0,"33,6,87",-0.00023223956425984701,14.042509359931518,87.222152543168,ok
TIC_336456596,336456596,5.0,"16,17,24,57,58",4.774928092956543e-05,3.9616171428713245,2.8179750059069075,ok
TIC_336267424,336267424,5.0,"14,26,40,41,53",0.0020593106746673584,2.8055534067094574,407.41002964956846,ok
