host,label,ls_period_match,trend_slope_ppm_day,trend_amp_frac,straylight_frac,flagged_frac,ls_matched_harmonic,raw_status
K2-195,1.0,0.6119934733458683,14.151672854213883,0.000359114698409289,0.04428841996518146,0.06760919056455779,3.0,ok
K2-196,1.0,0.10805304566398867,0.3600344287438228,9.106188280349532e-06,0.04410921188482276,0.05598256280830561,1.0,ok
K2-197,1.0,0.6987689000534295,3.1207957127237234,7.920587834064463e-05,0.04404558404558404,0.05282051282051282,3.0,ok
K2-198,1.0,0.09406290098053438,119.84253774324867,0.003039229258880832,0.05498069937498222,0.07932699147358138,1.0,ok
K2-199,1.0,0.11317367367309421,9.315124302875674,0.00022120324877205436,0.2411344309752126,0.25065587117785415,3.0,ok
K2-200,1.0,1.5545734769624873,0.1632326479604224,4.142851893440966e-06,0.04894270122783083,0.0550818553888131,3.0,ok
K2-201,1.0,0.10714812633531497,1.5528405030308023,3.8817539796527265e-05,0.1520474256230102,0.1520474256230102,1.0,ok
K2-203,1.0,0.44684879910320263,17.77008107590743,0.0004646847537932192,0.08125296630280018,0.10115804461319411,3.0,ok
K2-204,1.0,0.05869071250873474,26.36728035371893,0.000687833158991301,0.0843965875202899,0.1037239062323053,3.0,ok
K2-205,1.0,0.72414918113451,2.6398773093103767,6.0544451772554054e-05,0.2953667953667954,0.29613899613899614,0.3333333333333333,ok
K2-206,1.0,0.14943654862926536,0.6561456099744276,1.4625478782458556e-05,0.32372848578611485,0.32372848578611485,1.0,ok
K2-207,1.0,0.17430154006107026,5.933412652702669,0.00013234644023315953,0.32332087147092947,0.32332087147092947,2.0,ok
K2-208,1.0,1.138085197350669,3.271029276251976,8.541770472418649e-05,0.08075174180618448,0.10223007912574092,3.0,ok
K2-209,1.0,0.4161308341147284,0.28135556918831967,6.432056946446317e-06,0.2986527428608264,0.2986527428608264,3.0,ok
K2-21,1.0,0.47792764837573776,9.044433301254983,0.00020595411264582604,0.3422956460364374,0.38527283956063346,3.0,ok
K2-210,1.0,0.1763891888995833,0.19491714065136914,4.656077784504319e-06,0.20442700349500276,0.20442700349500276,0.3333333333333333,ok
K2-211,1.0,0.9194284823980705,12.518582853631425,0.0003267930251504574,0.07696178017429607,0.09790389033397255,3.0,ok
K2-212,1.0,0.05200732683166296,1.6274478459352095,3.883500031444028e-05,0.20128755364806866,0.20128755364806866,0.5,ok
K2-213,1.0,0.28449666773191706,0.3111209893860039,7.083997240501346e-06,0.2996898423365211,0.2996898423365211,0.3333333333333333,ok
K2-214,1.0,0.272074034318782,2.6999024078433655,6.443372010530961e-05,0.2038721573448064,0.2038721573448064,0.5,ok
K2-215,1.0,0.8033290854742019,2.892978518111941,6.888921176074275e-05,0.20223752151462995,0.20223752151462995,3.0,ok
K2-216,1.0,0.04275666683214085,1.2138965393641983,2.7538357970836702e-05,0.27524659464537343,0.27524659464537343,3.0,ok
K2-217,1.0,0.21613487167855533,1.1353212544945246,2.545461509274342e-05,0.2880821366259562,0.2880821366259562,1.0,ok
K2-218,1.0,1.2586065815170924,3.7868238398299736,9.161601243993637e-05,0.1067899670635926,0.1284519888522929,0.3333333333333333,ok
K2-219,1.0,0.037886666367052964,11.766216254901215,0.0002799641853801559,0.19583208488743323,0.2456114974118425,3.0,ok
K2-22,1.0,0.5875618285856309,59.64855168665334,0.0014375811594272492,0.01966003266590043,0.01984150989050874,3.0,ok
K2-220,1.0,0.8074549536456633,0.271363582366968,6.4708708928911075e-06,0.18653338362881933,0.18653338362881933,0.3333333333333333,ok
K2-221,1.0,0.1747739792236558,4.385272396154041,0.000104369702227282,0.18551581064939965,0.18551581064939965,0.5,ok
K2-222,1.0,0.12385441771672583,0.32505728500224734,7.762118032285253e-06,0.157924563944336,0.18053019331276368,0.3333333333333333,ok
K2-223,1.0,0.2827878392526465,10.488215118026767,0.00025065322302502216,0.0977672366029336,0.12143627827405543,2.0,ok
K2-224,1.0,0.42283432564462314,3.7005039308100094,9.203311505593008e-05,0.09584737533558005,0.09584737533558005,3.0,ok
K2-225,1.0,0.9049640416674244,18.431354808651324,0.00044080347229970816,0.09639163231977603,0.11921611322808928,3.0,ok
K2-226,1.0,0.5884311924617501,2.146278730637311,5.1265485049633344e-05,0.09194333212582853,0.11348260703551043,3.0,ok
K2-227,1.0,0.3157458799248552,3.72031840953012,9.3797128123383e-05,0.06951108064884624,0.06951108064884624,2.0,ok
K2-228,1.0,0.265810089250106,11.09611510454851,0.00027749148573574757,0.07590533219275734,0.08816652409466781,2.0,ok
K2-229,1.0,0.18940940625724492,19.767342016289902,0.0004964968665330694,0.08303238858741893,0.11690521658567944,3.0,ok
K2-230,1.0,0.04436482133395766,1.3110636308053178,3.31512268251224e-05,0.056221674029028744,0.0562790430841604,0.3333333333333333,ok
K2-231,1.0,0.6310966214093442,9.605305794842035,0.00025193432748351594,0.14495947115762967,0.2278271818682616,0.3333333333333333,ok
K2-232,1.0,0.010394466444332052,0.5705736437781662,1.3854309357934052e-05,0.0648921468485249,0.0648921468485249,1.0,ok
K2-233,1.0,0.1318515089696434,74.95443004138164,0.001818753000352875,0.11483146332542857,0.13126629620453284,2.0,ok
K2-237,1.0,0.11286719692676316,90.35356323216607,0.002207894844661157,0.1035843289802723,0.20316754654070576,2.0,ok
K2-238,1.0,0.19789431062062915,6.6005785575170774,0.00014596582046221644,0.4025601706780452,0.4025601706780452,2.0,ok
K2-239,1.0,0.4363386536847726,13.510963929845987,0.0003233376073043461,0.03107207752877044,0.03591762568140521,3.0,ok
K2-24,1.0,0.13276659896400714,1.4528067075783995,3.4711549927139417e-05,0.12195179640010408,0.1371484661415833,3.0,ok
K2-240,1.0,0.1958923039405743,108.552003099728,0.0026344555287597647,0.1146253449373806,0.12500294818274016,0.3333333333333333,ok
K2-241,1.0,0.7508406251615898,0.6027743522728547,1.4934370404655833e-05,0.10670088394639293,0.10670088394639293,0.3333333333333333,ok
K2-242,1.0,1.6311025006366757,48.661478954807706,0.0011679165073447916,0.08916048304961444,0.11035452737766138,3.0,ok
K2-243,1.0,0.3364115127005817,23.133344988074032,0.0005728051775088165,0.11262321264872936,0.13429351780972093,3.0,ok
K2-244,1.0,0.2734055441817703,2.6848422992541883,6.667271738482257e-05,0.1003706871970345,0.1003706871970345,0.5,ok
K2-246,1.0,0.08353587208447853,11.326099504925919,0.0002831020039388317,0.08862275449101796,0.08867978329056174,0.3333333333333333,ok
K2-247,1.0,0.57663993792159,0.35804977850871367,8.87650570784413e-06,0.10338324379929134,0.10338324379929134,3.0,ok
K2-248,1.0,0.4193862461708028,22.228739469420276,0.0005326475379503182,0.08556964994234115,0.10277935226628618,3.0,ok
K2-249,1.0,0.19237046677216055,3.2016547938283,7.660580019894666e-05,0.08860326124169772,0.11092525750506206,2.0,ok
K2-25,1.0,0.06845665113686936,63.60570154635108,0.0015425178435945909,0.0332716049382716,0.0332716049382716,0.5,ok
K2-250,1.0,0.1151207089498108,0.4358631919715423,1.043313689093212e-05,0.08767010873281816,0.11117515459989645,3.0,ok
K2-251,1.0,0.6489486270632269,3.3961124620360255,8.55477400632625e-05,0.07099611606122916,0.07099611606122916,3.0,ok
K2-252,1.0,0.027265127392188445,31.2722706525079,0.0007490517599450024,0.09302009513639453,0.11506649839821377,3.0,ok
K2-253,1.0,0.18274859898512572,20.061054726253637,0.0005016868087235944,0.07945017966121029,0.08817658130382706,1.0,ok
K2-254,1.0,1.405798760923329,6.612687570386982,0.00016537015971377443,0.0752209865982321,0.08816652409466781,3.0,ok
K2-257,1.0,1.6156353288140952,3.055667541920077,7.741355802723394e-05,0.06038015023901662,0.06282722513089005,3.0,ok
K2-258,1.0,0.2920487121796498,1.7045022052766539,4.318258416581624e-05,0.06061123442035172,0.06283080075123784,2.0,ok
K2-259,1.0,0.5336137975692371,4.405459860678047,0.0001114690966047452,0.06561575233325745,0.06561575233325745,3.0,ok
K2-26,1.0,0.3230740788180111,2.554349296106736,6.108687483813704e-05,0.08257097326329457,0.08257097326329457,0.5,ok
K2-260,1.0,0.03001952104282696,22.303493589426335,0.0005800039687783523,0.03231071706792299,0.05592239492525133,2.0,ok
K2-261,1.0,0.08561818149250469,0.31035106781660154,7.4776368408535365e-06,0.05906373912528851,0.06598804521512694,0.5,ok
K2-263,1.0,1.0096510001973975,1.6161160609662684,3.8891620763012585e-05,0.06164804126243399,0.06164804126243399,3.0,ok
K2-264,1.0,0.3111608658872764,17.09062495821318,0.0004115210334347845,0.06083696921280649,0.06108277514901985,2.0,ok
K2-265,1.0,0.851633722230063,3.8248122562629314,9.328592374418097e-05,0.11170825717237542,0.13894738933481682,3.0,ok
K2-266,1.0,1.5947122970440744,4.67052436360278,0.00011297925875150092,0.019390581717451522,0.041682586684497085,3.0,ok
K2-268,1.0,0.30652526856706697,9.598634781866684,0.00023104287877350355,0.0461746285152892,0.04789389659830529,2.0,ok
K2-269,1.0,0.37055395943516356,1.6925847329844044,4.0703596562887136e-05,0.06246545052515202,0.06246545052515202,0.3333333333333333,ok
K2-27,1.0,0.098071941943779,12.400882940973192,0.00029885418940361224,0.019479733817301875,0.019903206291591046,1.0,ok
K2-270,1.0,0.1730263411637069,1.6229646290414947,3.905189947107872e-05,0.06176705347823418,0.06176705347823418,0.5,ok
K2-271,1.0,1.4993176259751204,11.411678128051557,0.000273954890621159,0.06314108469995701,0.06436951047232971,0.3333333333333333,ok
K2-272,1.0,0.025767472707624844,1.5183960411586577,3.655264372087412e-05,0.06152145883219746,0.061644256155215814,0.3333333333333333,ok
K2-273,1.0,0.8394701146670485,6.309986025117414,0.0001476230989824315,0.09534998763294583,0.09534998763294583,0.3333333333333333,ok
K2-274,1.0,0.17727560849432628,2.456152346470281,5.912405903688115e-05,0.061267129601179866,0.061390032569286546,3.0,ok
K2-275,1.0,1.0109037886640688,3.40623125595252,8.20414639936103e-05,0.06558731713288854,0.09046948644181918,3.0,ok
K2-276,1.0,0.1334429970897752,23.835656671929378,0.0005732048851393593,0.056346749226006194,0.056842105263157895,1.0,ok
K2-277,1.0,0.21250413738025048,40.36747175987797,0.0009848111326440068,0.08115677321156774,0.08292237442922375,0.5,ok
K2-278,1.0,0.05021909889525228,5.540280215256287,0.0001315961135634545,0.21748589299068596,0.2176898497518526,3.0,ok
K2-279,1.0,0.4354755233752192,7.547147473626528,0.00017910667936756812,0.34344307863364015,0.3692630798690469,3.0,ok
K2-28,1.0,0.8484846948589341,0.023243531496251132,5.336594769705502e-07,0.2942064799560681,0.3373833058758924,0.3333333333333333,ok
K2-280,1.0,0.050605689805490545,7.987689828014486,0.00019796541974714343,0.16741684048743002,0.16741684048743002,1.0,ok
K2-281,1.0,0.15703910467786836,13.56322749424571,0.000322446926655029,0.20448678549477567,0.20448678549477567,1.0,ok
K2-282,1.0,0.0624393795597222,2.1047231843713523,5.0165342474404364e-05,0.18401860932981265,0.18401860932981265,2.0,ok
K2-283,1.0,1.0899381033193987,25.9893505134198,0.0006190142582432979,0.18595586848557238,0.18595586848557238,3.0,ok
K2-284,1.0,0.14373006511898787,1.9417585551063927,4.722691858302206e-05,0.03878902554399243,0.03878902554399243,1.0,ok
K2-285,1.0,1.0316647207522271,7.50893500574857,0.00017482904670290217,0.28564165033631694,0.30798156877284044,3.0,ok
K2-286,1.0,0.13704276252602496,9.577776530110656,0.0002326959843148105,0.11205976520811099,0.11205976520811099,2.0,ok
K2-287,1.0,0.08725472693428801,0.9061867529724587,2.2004885559405633e-05,0.10556186152099886,0.10719353007945516,3.0,ok
K2-288_B,1.0,2.14931014295907,71.25679305148003,0.0015920482957624896,0.2781566929600854,0.2781566929600854,3.0,ok
K2-289,1.0,0.281124391542256,10.89975622813694,0.000265711982655031,0.0970873786407767,0.09843384593579477,1.0,ok
K2-29,1.0,0.16628445436039205,23.94671891136628,0.0005822532217209894,0.07055196537617833,0.07452421888895476,2.0,ok
K2-290,1.0,0.1455308813078547,5.104753087375875,0.00012395867079234213,0.10507272082298688,0.10755587087619724,0.3333333333333333,ok
K2-291,1.0,0.09393984430010881,0.811360164186987,1.9762956964507645e-05,0.0354735721887194,0.03618304363249379,2.0,ok
K2-293,1.0,1.5932024924833823,7.508417599260897,0.00017070452916526777,0.34895659710647375,0.37649176611774116,0.3333333333333333,ok
K2-294,1.0,1.6064373312226017,6.147718852476465,0.00013982010128810293,0.337261952323878,0.3749500599280863,0.3333333333333333,ok
K2-295,1.0,0.0582091167521964,12.029239766086075,0.00028698209573153,0.2000737599114881,0.2000737599114881,2.0,ok
K2-3,1.0,0.8374526359445058,12.045226320906636,0.0002905363834928756,0.019724004747440203,0.06022811852507493,3.0,ok
K2-30,1.0,0.27619234317454344,52.63294363361794,0.0011808438283134237,0.26755931407094197,0.26755931407094197,2.0,ok
K2-308,1.0,0.26104637273089454,9.285879158450262,0.00024148053298782512,0.03363214149972653,0.0531550990516626,1.0,ok
K2-31,1.0,0.7068801929777395,9.297659882644629,0.00022057622408840145,0.11779587879934268,0.14082542234622342,3.0,ok
K2-315,1.0,2.775790801761072,161.9370299436353,0.003932051659771602,0.11266406527137282,0.11266406527137282,3.0,ok
K2-316,1.0,0.08491275324018778,6.0005359755213314,0.00014571085695201753,0.10571124512238382,0.10571124512238382,2.0,ok
K2-317,1.0,0.6837089872067706,39.985143153473416,0.0009703951262677121,0.11230136208853575,0.11230136208853575,3.0,ok
K2-318,1.0,0.2370415671798523,53.337999543306104,0.0012954967022359525,0.11390964069726076,0.11390964069726076,0.5,ok
K2-319,1.0,0.08607328614674542,2.679050229080891,6.455633662190472e-05,0.020446433972536447,0.020446433972536447,2.0,ok
K2-32,1.0,0.038645786294057134,3.922902367540064,9.548173065125262e-05,0.14708032069806928,0.16138354454577145,2.0,ok
K2-320,1.0,0.06418842740009385,18.47792263042325,0.000442204069036348,0.02283326267336927,0.036036581672824176,0.5,ok
K2-321,1.0,0.17463824843039155,11.441587803232323,0.0002754458391037623,0.029035396243358526,0.029035396243358526,2.0,ok
K2-322,1.0,1.4021779099930531,31.925520648507682,0.0007587048702163659,0.051178002543758705,0.051178002543758705,3.0,ok
K2-323,1.0,0.15691865966289437,4.670008783795693,0.00011176038436721826,0.03233815781505481,0.03603221704111912,3.0,ok
K2-324,1.0,0.2801016233123738,19.7026124824561,0.0004689958076242108,0.04747774480712166,0.04747774480712166,3.0,ok
K2-325,1.0,0.3055784979640572,22.589358558323536,0.0005278161027858261,0.2568080649384656,0.2570044514270752,0.5,ok
K2-326,1.0,0.9778489983024664,1.7921099575469857,4.1528022284200594e-05,0.25304755525787004,0.25304755525787004,0.3333333333333333,ok
K2-329,1.0,0.18729974271552619,0.1600383082470086,3.6353725205745448e-06,0.3518901260084006,0.37782518834588974,0.5,ok
K2-33,1.0,0.05965252693190735,46.86035488514332,0.0011405463722749887,0.10111035149343454,0.11078761875574625,1.0,ok
K2-330,1.0,0.0038433449902634167,0.17405909993515986,4.256519928224242e-06,0.0,0.0,3.0,ok
K2-331,1.0,0.43163850643868484,0.6432782448402314,1.5483072459524713e-05,0.04709277337754037,0.04795235463866888,3.0,ok
K2-332,1.0,0.13798183193765542,49.7771145788211,0.0011980852718278645,0.04408965305495855,0.04801964998464845,2.0,ok
K2-333,1.0,0.040753924204645485,1.9107194966695475,4.59970595797857e-05,0.04396144164057224,0.047768158654141336,0.3333333333333333,ok
K2-334,1.0,0.17608150419696256,5.204584311389236,0.0001252619131697151,0.044084238963590594,0.04813655062319641,1.0,ok
K2-335,1.0,0.06058969168569899,1.3788479163953622,3.3185628828965565e-05,0.06159420289855073,0.06159420289855073,0.5,ok
K2-336,1.0,0.21996839470673918,4.179022956881532,0.00010059079026363702,0.04721846985140612,0.04844651848213189,1.0,ok
K2-337,1.0,0.05524621970602043,2.763457080326103,6.738082124769304e-05,0.07932549578434865,0.07938487115544472,3.0,ok
K2-338,1.0,0.9619737239503608,7.095943295929852,0.0001703490507883882,0.06277641277641277,0.06400491400491401,3.0,ok
K2-339,1.0,0.8444945474021361,13.462689064947769,0.00031477477975345346,0.09664852832055404,0.09664852832055404,3.0,ok
K2-34,1.0,0.11196193701334348,5.322778573092114,0.00012800329229919943,0.05454770602439477,0.055352609745526596,3.0,ok
K2-340,1.0,0.19416596246486223,14.370371188950111,0.000350210172758727,0.08021612635078969,0.08021612635078969,1.0,ok
K2-341,1.0,0.7918748318618235,1.1890650758580903,2.863121501020549e-05,0.0609059062135087,0.06109028332616311,0.3333333333333333,ok
K2-342,1.0,0.8293810985417205,0.45456625830795516,1.0945387064883999e-05,0.06108277514901985,0.06120567811712653,0.3333333333333333,ok
K2-343,1.0,1.1549347907499732,13.32012007060716,0.0003207317494961444,0.0613248125844906,0.06138626029249109,0.3333333333333333,ok
K2-344,1.0,0.9314629881953329,3.649589500224418,8.787240557554201e-05,0.06378272090451026,0.06378272090451026,3.0,ok
K2-345,1.0,0.023173205287119955,9.469708383657794,0.00022801874999344774,0.061270894788593905,0.06133235004916421,0.5,ok
K2-346,1.0,0.5229849952650781,1.5390945726557537,3.701246987433619e-05,0.056346749226006194,0.056842105263157895,3.0,ok
K2-347,1.0,0.20319928220031222,14.46183757305417,0.00034778128359956405,0.051714481299396355,0.05221233430829548,1.0,ok
K2-348,1.0,0.8159943025994668,2.8627869059092803,6.890980465941753e-05,0.07026580445115359,0.10093633340813121,3.0,ok
K2-349,1.0,0.07940864297306312,34.94331726009942,0.0008200893349968867,0.37237772992925255,0.37514610888957245,0.5,ok
K2-35,1.0,0.06714968036808235,8.564082900214334,0.00020637778125428993,0.020084694494857835,0.020084694494857835,1.0,ok
K2-350,1.0,0.23020857710677015,5.383373184511466,0.0001277346854296887,0.21994832744084852,0.22001631765025836,3.0,ok
K2-351,1.0,1.3349546045693452,27.288652035611833,0.0006468524732192172,0.22388465723612622,0.22388465723612622,0.3333333333333333,ok
K2-352,1.0,0.056229742387446664,13.023822767868412,0.0003137292893247109,0.035016046049615404,0.060333146553919824,2.0,ok
K2-353,1.0,0.11372501474548266,2.4607425387663193,5.839718944812815e-05,0.35843113032736257,0.37547869054972205,0.5,ok
K2-354,1.0,0.10740279056494009,108.32329232329461,0.0027095214459739777,0.02776232762423522,0.04790080362108978,1.0,ok
K2-355,1.0,0.20074360817140496,1.2835644178984689,3.0480524692447625e-05,0.11118413191540208,0.11990679890070498,2.0,ok
K2-356,1.0,0.29090796992605006,1.4954558793527835,3.4976022207154964e-05,0.100159665929747,0.100159665929747,1.0,ok
K2-357,1.0,0.3803394515417651,15.388556567230847,0.0003601679778587552,0.09380007395538026,0.09540244052754838,3.0,ok
K2-358,1.0,0.19560091232588683,3.879594753220978,9.086095665297859e-05,0.08409596834034133,0.09126885975760574,0.5,ok
K2-36,1.0,1.4772301446885667,30.540988713213498,0.0007365379467513376,0.01866427484454836,0.052818285345722436,3.0,ok
K2-366,1.0,0.09840634654336682,2.7648265858669125,6.740017843354607e-05,0.09661869993620188,0.09817820939958885,3.0,ok
K2-367,1.0,1.1829170240061733,2.4064968991602953,5.518843361204353e-05,0.3110443777110444,0.35155155155155154,0.3333333333333333,ok
K2-368,1.0,0.42807592389799926,6.634242304234312,0.00016486926459835372,0.1530287780677456,0.16217612426852404,3.0,ok
K2-369,1.0,0.3747358843368452,1.1229561048821723,2.578221003432384e-05,0.27972267984623833,0.3373833058758924,0.3333333333333333,ok
K2-37,1.0,1.1049850521684081,7.958757297335044,0.00019024893453402022,0.12022787981939816,0.13201191404864904,3.0,ok
K2-370,1.0,0.2178899358420684,55.586591600458895,0.001347706041278848,0.06333373392621079,0.06351400072106718,0.5,ok
K2-371,1.0,0.2804732777845011,22.774038762917954,0.0005569277307914721,0.0,0.0,2.0,ok
K2-372,1.0,0.09367438403126331,13.412237795910672,0.0003226331379469372,0.062020264046668716,0.06208167024869512,2.0,ok
K2-373,1.0,0.09446022680684174,1.5288752165016724,3.8298026591553285e-05,0.0241541706393921,0.048096462588964974,2.0,ok
K2-374,1.0,0.25460126655355003,4.9511063573240675,0.00011918877834341977,0.04249309180227203,0.047835431378569236,3.0,ok
K2-375,1.0,0.07950365267155035,6.7428050868127904,0.00016235839821646616,0.06090216322517208,0.06108652900688299,3.0,ok
K2-376,1.0,0.03140616623276404,1.4653484485282624,4.006870025874256e-05,0.04799254058797718,0.04815708644142168,3.0,ok
K2-377,1.0,0.16741307876567152,0.21897492094737706,5.201214523998008e-06,0.20988913827110114,0.22063524450792354,0.3333333333333333,ok
K2-378,1.0,0.8280143342462708,85.42683126650836,0.0020291116748765406,0.21864798694232862,0.22313656147986943,3.0,ok
K2-379,1.0,1.0500180109550488,4.702711120149404,0.00011717164701501477,0.16546383010797264,0.18509864516007463,3.0,ok
K2-38,1.0,0.2476314616772492,1.4508164537993826,3.498057292008334e-05,0.10310744506861978,0.1102894119320202,1.0,ok
K2-380,1.0,0.9680527802626222,1.6284568077131782,4.0886041455853115e-05,0.157981755986317,0.157981755986317,3.0,ok
K2-381,1.0,0.9383962457648634,15.444502462870854,0.00038645857346863034,0.1656380649014533,0.17428917886811576,3.0,ok
K2-382,1.0,0.0007298476456205371,3.641114884460632,9.123161802869174e-05,0.14955123616540938,0.15274489290237322,1.0,ok
K2-383,1.0,0.11206446494117789,17.38011916228602,0.00043517123074830196,0.12315481155315888,0.14163094291311853,3.0,ok
K2-384,1.0,0.18286507512463857,33.36346658753913,0.0008712331733088212,0.08076690821256038,0.10588390700483091,2.0,ok
K2-386,1.0,0.09380029710276874,2.7293064781419996,6.500315157789745e-05,0.20223752151462995,0.20223752151462995,0.3333333333333333,ok
K2-387,1.0,0.11991512692948925,32.31663583874622,0.0007713848630863824,0.18193248255485006,0.18224680958068776,3.0,ok
K2-388,1.0,0.29987109353851993,0.18755576017962586,4.265391421757408e-06,0.3443809776833156,0.3797821466524973,0.5,ok
K2-389,1.0,0.23430901423091852,41.10488211864753,0.000958903898983306,0.2510627166306978,0.2514551043097247,1.0,ok
K2-39,1.0,0.6826248910983007,0.47788285865699476,1.0972647236707475e-05,0.3171859296482412,0.3523618090452261,0.3333333333333333,ok
K2-390,1.0,0.37906127369417764,1.793997832211823,4.191806648697071e-05,0.24931327665140615,0.24970568999345977,0.3333333333333333,ok
K2-391,1.0,1.5709357688496477,1.5814913789007448,3.691543559247206e-05,0.25250147145379637,0.25250147145379637,3.0,ok
K2-392,1.0,0.6235125763976237,2.0748690219880612,4.844335836208157e-05,0.2574795417348609,0.2574795417348609,3.0,ok
K2-393,1.0,0.29202124749555863,0.20761907042242264,4.722828664822744e-06,0.3127971883398801,0.340431396871339,1.0,ok
K2-394,1.0,1.6644376969250543,10.293080017376917,0.00025075876650889765,0.06242489786109108,0.06242489786109108,3.0,ok
K2-395,1.0,0.33176868163738604,6.0154914802520345,0.00014650683558085922,0.06290933125037554,0.06290933125037554,2.0,ok
K2-396,1.0,0.2592662447706843,3.679915912694711,8.929719624587159e-05,0.06400240384615384,0.06400240384615384,3.0,ok
K2-397,1.0,0.34331320572051827,0.909822274649491,2.211708433586051e-05,0.040026013952938394,0.040026013952938394,0.5,ok
K2-398,1.0,0.0671091191608022,0.19535255031049134,4.65960756793066e-06,0.041850887287263036,0.041850887287263036,0.5,ok
K2-4,1.0,0.09030090346922036,5.674922887465353,0.0001458127254803608,0.03128389564423132,0.03253981846206542,0.5,ok
K2-400,1.0,0.19554505451086482,32.583258927581824,0.0007871248075423009,0.024545386515004115,0.024545386515004115,1.0,ok
K2-401,1.0,0.20247726115022124,10.97801450997335,0.0002617446909692119,0.043670502725620834,0.043670502725620834,1.0,ok
K2-402,1.0,0.06842840176488733,4.038644237162429,9.665082090798955e-05,0.024344455883243504,0.03603221704111912,0.3333333333333333,ok
K2-403,1.0,0.040689070689707306,9.14306633828388,0.00022039466763346122,0.021607918879768227,0.023780782230806374,0.3333333333333333,ok
K2-404,1.0,0.736367382126853,15.002401670500708,0.0003603848119545482,0.031144374698213424,0.031144374698213424,0.3333333333333333,ok
K2-405,1.0,0.0815254483625357,5.865420269538264,0.00014138663701493312,0.022263786653795102,0.024134186074574637,2.0,ok
K2-406,1.0,0.1811407938878206,8.189987765983803,0.00018466397909855243,0.07782616928612006,0.26144038376570095,1.0,ok
K2-407,1.0,0.33118282888003936,0.9114094888266021,2.2131697725875925e-05,0.10690976163450625,0.10712258796821793,0.5,ok
K2-408,1.0,1.2269076017871563,0.5960825551012567,1.447450702937723e-05,0.11564384533522526,0.11614047534586733,3.0,ok
K2-409,1.0,0.8048984322289336,6.507408301174041,0.00015798146775434412,0.11248665955176095,0.11248665955176095,3.0,ok
K2-411,1.0,0.11285443028139959,3.0575390064270898,6.975680915639671e-05,0.2345132743362832,0.2345132743362832,0.5,ok
K2-413,1.0,0.07509195345628009,0.7417706160003763,1.7172288597065287e-05,0.2677402461377324,0.2677402461377324,2.0,ok
K2-414,1.0,1.9115462153055576,52.97651148456508,0.001308049278357415,0.17368720648925573,0.1795396328447417,3.0,ok
K2-415,1.0,0.1201154553874219,38.55584315352936,0.0009281603208330279,0.04267206974887947,0.04770675999263216,0.3333333333333333,ok
K2-416,1.0,0.1899035214936925,150.14281486405474,0.0033494804364962143,0.3802253483565571,0.3976265084338956,3.0,ok
K2-417,1.0,0.07366764453953126,8.177553002230425,0.00018292940028955839,0.37465876556361943,0.39529928756907917,1.0,ok
K2-419_A,1.0,1.6914058876030296,4.363832180953573,0.00010500882997510973,0.04550199570156586,0.048203868590727665,3.0,ok
K2-42,1.0,0.6359346069076753,65.57699645001696,0.001573377718925355,0.08882632754101544,0.11046500339772837,3.0,ok
K2-43,1.0,1.7737690858346498,51.33391509989627,0.00122965763767602,0.09011495146385783,0.10797469707422774,3.0,ok
K2-44,1.0,0.7019916845791353,7.11155397780992,0.0001714036197904458,0.015782790107032714,0.020136663240007256,3.0,ok
K2-45,1.0,0.14869338480382366,13.499670306385774,0.00032537182896646576,0.020260054429996975,0.020260054429996975,3.0,ok
K2-46,1.0,0.25255543192640195,1.5439880793046648,3.721342440216715e-05,0.015662796323173682,0.02013788098693759,1.0,ok
K2-47,1.0,1.0093194956946034,10.551094941176343,0.00025430521089444706,0.019419237749546278,0.019782214156079853,3.0,ok
K2-48,1.0,0.3367930783377982,12.399885846570097,0.0002991222204246619,0.013994063124734961,0.01659901859817047,3.0,ok
K2-49,1.0,0.20124449685556484,14.12606730449696,0.0003629977134098399,0.030360205831903946,0.030360205831903946,3.0,ok
K2-5,1.0,1.1372651195774965,9.921437574160018,0.00023908721826842885,0.02098071225588004,0.02098071225588004,3.0,ok
K2-50,1.0,0.0799131881050761,20.90974388540175,0.0005044078416314976,0.01641727751862846,0.01659901859817047,3.0,ok
K2-54,1.0,0.16603571851890359,12.971899833315218,0.0003554953064004161,0.0,0.0,2.0,ok
K2-55,1.0,1.4794166129128827,4.021023760673481,9.233101666128714e-05,0.3008124667021843,0.34869472562599896,0.3333333333333333,ok
K2-57,1.0,1.4444966966647792,3.013022954451816,8.257273673068299e-05,0.0,0.0,3.0,ok
K2-58,1.0,0.07996314875952072,8.258895740011884,0.00018974300995728386,0.3166036362834493,0.3684245344388458,3.0,ok
K2-59,1.0,0.17419507681753169,17.856975479790027,0.0004078298458258145,0.32541377469300586,0.35798184730379073,1.0,ok
K2-6,1.0,0.20049920370779203,4.865813634222584,0.00011149800491092103,0.168061562657979,0.20114587429084985,3.0,ok
K2-60,1.0,0.17393953854023111,11.70043606516961,0.0002677099941346546,0.3178299746430001,0.3551981849726411,2.0,ok
K2-61,1.0,0.08239607474834049,0.06672379662334792,1.5229592738354108e-06,0.3260593927260594,0.35875875875875873,0.5,ok
K2-62,1.0,0.40696401682216476,1.8612534127514633,4.256907562085049e-05,0.3328566043592984,0.37493070799796,3.0,ok
K2-63,1.0,0.08748778659818243,18.804821813278302,0.0004298660168281579,0.33036312474876056,0.35207021305105185,0.3333333333333333,ok
