host,injected_period,injected_depth_ppm,repeat,injected_duration_days,duty_cycle_pct,true_secondary_depth,fold_period,fitted_duration_days,old_depth,new_depth,new_half_phase,new_n_in_window,new_truedur_depth,new_truedur_half_phase,new_truedur_n_in_window,fitted_over_true_duration,old_n_in_window,status
TIC_90504905,10.0,1000,10,0.029226881668906305,0.29226881668906307,0.0002669601529823318,5.110479339171753,0.029231904490693315,-6.90280561665979e-05,0.012948847337246772,0.0028599963477624474,63,0.01595792390990003,0.002,45,1.0001718562330362,932,ok
TIC_219366908,10.0,2500,3,0.056113885348994176,0.5611388534899417,0.0005850057080896143,0.6294685130170254,0.04525770031804512,0.0017417201528461268,0.0018573780457353806,0.03594913755187388,64,,0.0028056942674497087,4,0.8065330004609341,90,ok
TIC_5800958,10.0,2500,2,0.13566774812225174,1.3566774812225175,0.0005946477868646882,7.581741146408543,0.11391202817896513,-2.5808160980078654e-05,0.002313565778721882,0.007512260441186722,30,0.002362019347873834,0.006783387406112587,27,0.8396397062352484,220,ok
TIC_389371332,10.0,1000,9,0.04546716348195527,0.45467163481955275,0.0003000624554176934,2.0036747976447757,0.03128028509496214,2.2255313222863116e-05,0.0015709205944633986,0.007805729036401173,264,0.0012620040922843856,0.0022733581740977636,78,0.6879752924850143,1692,ok
TIC_285233023,10.0,1000,11,0.10299384019752095,1.0299384019752096,0.00032812490132561045,2.8523536232824416,0.07969352574582991,0.0002993531387202042,0.0014887962850288483,0.013969783601747093,343,0.0025494727776144144,0.005149692009876047,128,0.7737698253895006,1231,ok
TIC_459850897,10.0,1000,8,0.1269942461729281,1.269942461729281,0.00033101148540304326,1.1890233657502505,0.08579646147957738,0.0010826771179295314,0.0017378827622449577,0.036078543092986866,1259,0.0021061271246112234,0.006349712308646405,217,0.675593297059682,1748,ok
TIC_272828463,10.0,2500,8,0.20669798274123172,2.0669798274123172,0.0007720734357123948,9.998842488778013,0.128660856605707,8.143633912305326e-05,0.0019568214627410097,0.006433787548414067,12,0.0015966645355417475,0.010334899137061586,20,0.6224582112481448,107,ok
TIC_425220920,10.0,2500,10,0.11293807304417816,1.1293807304417816,0.0007905614716875453,10.000946906684229,0.1223155851873255,4.121550233426863e-05,0.0018784659914712343,0.006115200206971138,18,0.0019593342987939133,0.005646903652208908,16,1.0830323370178196,144,ok
TIC_398912927,10.0,2500,0,0.11151746835179857,1.1151746835179857,0.0008391258023218162,4.9961917333217185,0.04177992082102823,0.0002593152412577737,0.0014959095249009735,0.004181176689275178,120,0.001554715772824622,0.005575873417589928,160,0.3746491149640091,1440,ok
TIC_127315102,10.0,2500,6,0.18183740062458872,1.8183740062458873,0.0007046493639043527,10.017859435103844,0.14247512665223092,0.00012697486578971962,0.0015026298851581465,0.007111056387604127,206,0.0012829753993885973,0.009091870031229436,262,0.7835303747350473,1150,ok
TIC_334597566,10.0,2500,4,0.10512474723609036,1.0512474723609038,0.000836634144582793,9.115522891441877,0.10279502155181208,-2.6170353662369195e-05,0.0020772812881759695,0.005638459953203636,222,0.0021016407955187777,0.005256237361804518,207,0.9778384657701373,1788,ok
TIC_80478272,10.0,2500,5,0.10512474723609036,1.0512474723609038,0.0008257208061566157,5.084598738136328,0.07473938290054474,-0.00029259200335784996,0.0036966022967820367,0.007349585163915922,263,0.004051499213786558,0.005256237361804518,188,0.710958978409662,1782,ok
TIC_277871306,10.0,2500,9,0.07387144400373917,0.7387144400373917,0.0008005444102251458,3.962567047455671,0.028333723626061603,-0.0002814613011301592,0.0038110294456555893,0.0035751727714303833,113,0.0038110294456555893,0.0036935722001869586,115,0.38355448452621865,1456,ok
TIC_395773226,10.0,5000,0,0.12004109650607615,1.2004109650607615,0.0011411367049245502,5.002121422389368,0.07757469584126922,0.00021002163005956476,0.0015653605848243712,0.007754179606081418,223,0.0018810785296087262,0.006002054825303808,173,0.6462344821828797,1441,ok
TIC_312899686,10.0,2500,11,0.07316114165754938,0.7316114165754938,0.0007894911160261087,4.413263024157915,0.048416968306916185,-0.00027095465613258263,0.006710819125485434,0.00548539346532088,139,0.006978987055451635,0.003658057082877469,93,0.661785303099082,1270,ok
TIC_409459226,10.0,2500,7,0.6937403133025385,6.937403133025384,0.000833042704619924,9.996540820111049,0.6563241341626135,0.0013744659572219042,0.001963872702498648,0.03282756235247997,1410,0.0018808307448621164,0.03468701566512693,1477,0.9460660157374942,2028,ok
TIC_232967666,10.0,5000,1,0.08097446746563716,0.8097446746563716,0.0016042573468282306,5.00215913045717,0.06610622837641542,0.000248228591484434,0.002623973518718792,0.006607769430395317,239,0.0034182708823717878,0.004048723373281858,146,0.8163836138159065,1649,ok
TIC_48276576,10.0,5000,2,0.09890960170692963,0.9890960170692962,0.0015463458472462221,0.8337635580137078,0.048083220406202686,0.001688368581926225,0.0026414554235751897,0.02883504558579673,918,0.003391441464778766,0.004945480085346481,159,0.4861329898857935,1590,ok
TIC_224418572,10.0,5000,3,0.13779865516082115,1.3779865516082115,0.0015777427479868322,5.005834919522857,0.03864817458598078,0.0003374994289663258,0.00295239433093053,0.0038603125360019484,110,0.0025261677756589496,0.0068899327580410575,198,0.2804684453623696,1386,ok
TIC_335489455,10.0,5000,6,0.06321690881089218,0.6321690881089218,0.0016735351622724215,5.006128833202536,0.055744619472838694,0.00037169274853132706,0.003535136191338495,0.005567637323186664,160,0.004033862798344723,0.003160845440544609,90,0.8817991977366977,1442,ok
TIC_230267547,10.0,5000,7,0.13069563169892315,1.3069563169892313,,10.006646744062028,0.10885512373296738,0.00017587932359142133,0.0038723776850224656,0.005439140928881212,235,0.0034229675579537933,0.006534781584946157,282,0.8328902987647772,1877,ok
TIC_123106490,10.0,5000,4,0.09289618204408676,0.9289618204408676,0.001635972916596562,4.999151303026057,0.03430071447613038,0.0002385980760359896,0.0028074096256949232,0.003430653764706789,123,0.002548927427401537,0.004644809102204338,167,0.3692370743487813,1767,ok
TIC_272828463,10.0,10000,1,0.20669798274123172,2.0669798274123172,0.00305265202514704,9.998842488778013,0.128660856605707,0.0002979767580576498,0.007312649549045647,0.006433787548414067,12,0.005820438689698282,0.010334899137061586,20,0.6224582112481448,95,ok
TIC_299876474,10.0,5000,5,0.04545935015614718,0.4545935015614718,0.001610847424012074,2.5941908442908175,0.09441010832181662,0.0006399593627715028,0.020622965104553193,0.018196446211655993,611,0.030999567578321896,0.002272967507807359,78,2.076802857883575,1622,ok
TIC_241174783,10.0,5000,8,0.19049243471291144,1.9049243471291146,0.0015673781549543353,9.996591745362192,0.1002218951320131,0.00021717434440138295,0.004158629144076276,0.005012803247592358,143,0.0032525440816745244,0.009524621735645573,273,0.5261200807426087,1437,ok
TIC_261141602,10.0,5000,9,0.07529204869611877,0.7529204869611877,0.0015027255327909605,1.4952274730106316,0.04490091549924876,0.0009243340880573658,0.0025084570873707968,0.015014744013779065,294,0.0026726197311730537,0.003764602434805939,74,0.5963566708148739,945,ok
TIC_317397615,10.0,5000,10,0.2869621478606791,2.869621478606791,0.001567984016316748,5.002204793646424,0.09536744240539416,0.000853008521426224,0.00246425127071781,0.009532540783468681,345,0.002423590562825706,0.014348107393033955,516,0.3323345713585031,1796,ok
TIC_462715015,10.0,10000,3,0.07671265338849836,0.7671265338849836,0.002107778847096453,2.631074748567801,0.011013878495688299,9.518475392433778e-06,0.003500546952023398,0.0020930379309222575,48,0.003666206093960289,0.003835632669424918,86,0.14357316569289238,1069,ok
TIC_141616639,10.0,10000,0,0.04119753607900838,0.41197536079008384,0.0032547887382624596,4.99851876994097,0.03470913387158051,2.1734776239235032e-05,0.003858886133164985,0.0034719419361098455,100,0.005959309356283304,0.0020598768039504192,60,0.8425050907174533,1433,ok
TIC_241174783,10.0,10000,2,0.19049243471291144,1.9049243471291146,0.0029467340707878265,9.996591745362192,0.1002218951320131,0.00022278702956957108,0.006456593723334181,0.005012803247592358,144,0.004724746615342834,0.009524621735645573,273,0.5261200807426087,1437,ok
TIC_380517859,10.0,5000,11,0.034804814963300186,0.34804814963300185,0.0014865845176543768,1.110153205217224,0.08167396566490183,0.015088529581769206,0.020464430405157996,0.036784997458490724,1404,0.02476049276068959,0.002,77,2.3466283544682724,1901,ok
TIC_41865539,10.0,10000,9,0.07884356042706778,0.7884356042706778,0.0026706923804337146,4.9968095870115565,0.04380199032933718,0.00016460968099873963,0.0034786795894238276,0.004382995746245141,10,0.0038264928398386022,0.003942178021353389,9,0.5555557117420528,128,ok
TIC_103245940,10.0,10000,5,0.06534781584946157,0.6534781584946157,0.0031312595525383458,3.2511511892771474,0.10056450362996583,-0.00027564597853069195,0.00879662320693586,0.015465983858524445,506,0.010751093878645035,0.0032673907924730787,107,1.5389114742814227,1717,ok
TIC_274662200,10.0,10000,6,0.03766236130202175,0.3766236130202175,0.0031023888657474297,5.001907858012085,0.013505340375571715,0.00015533450864857468,0.005873584078902039,0.002,58,0.005873584078902039,0.002,58,0.3585898469633856,1343,ok
TIC_463203560,10.0,10000,4,0.07600235104230857,0.7600235104230857,0.0031367449062877917,4.997769220996451,0.05498327902581287,0.00032540720936469203,0.0037122876790874892,0.0055007821084274025,197,0.0047906276169554785,0.0038001175521154285,137,0.7234418182038221,1800,ok
TIC_417705690,10.0,10000,8,0.07387144400373917,0.7387144400373917,0.00306172099806179,5.003213609364463,0.05217156555390028,0.00015931089190424075,0.0031533457387257213,0.005213805528535831,166,0.00356919769762043,0.0036935722001869586,115,0.7062480808045325,1687,ok
TIC_386297468,10.0,10000,7,0.11364837539036796,1.1364837539036796,0.0029439831679743955,4.99736021839793,0.021832487581675893,0.0005538015183259581,0.0058022477402419614,0.0021844020270240815,75,0.003969026766978301,0.005682418769518398,192,0.19210558449853796,1641,ok
TIC_299876474,10.0,10000,11,0.04545935015614718,0.4545935015614718,0.0031317405078340466,2.5941908442908175,0.09441010832181662,0.0006399593627715028,0.020622965104553193,0.018196446211655993,611,0.030999567578321896,0.002272967507807359,78,2.076802857883575,1622,ok
TIC_169532369,10.0,10000,10,0.11506898008274756,1.1506898008274757,0.003367783061260843,9.99086485850027,0.10612606715399994,0.0003550911416834168,0.007490340169752585,0.005311155173103329,230,0.007234458807000355,0.005753449004137378,248,0.9222821569955981,2152,ok
