host,label,status,elapsed_s,multi_transit_depth_chi2red,n_transits_used,power_ratio_half_period,power_ratio_double_period
TIC_327017634,0,Success,57.92451095581055,57.94458418926676,3,0.4633807637132775,
TIC_329145325,0,Success,1.358025074005127,1.5942273484899092,10,,0.4417547760179199
TIC_328750515,0,Success,16.847243070602417,1.1507238829720956,12,,0.4945948474457133
TIC_329277372,0,Success,37.01859664916992,96.21485363320737,7,0.2855136573434385,0.4103397470487088
TIC_329864959,0,Success,35.34503126144409,61.44374746116442,26,,0.5421919119207487
TIC_326732851,0,Success,120.28783369064331,0.6931631249848481,12,0.16406887800125108,0.4196727256832951
TIC_330332501,0,Success,19.582818746566772,0.9854216935442992,12,,-0.16523799038525927
TIC_330468175,0,Success,15.494181871414185,0.5528537136263519,10,,-0.026778648847770942
TIC_327011842,0,Success,136.41798996925354,1.1589134834338066,34,,0.417349057028591
TIC_329709756,0,Success,126.43838000297546,0.15637849300749693,2,0.4262130304410812,
TIC_332154944,0,Success,2.178417205810547,31.313182831096906,4,-0.02109023314911761,0.2853126337101562
TIC_33153766,0,Success,83.80229187011719,1.2668988618266852,32,,0.49583420705650955
TIC_332660287,0,Success,5.7793660163879395,3.9173374433108106,15,0.2644455266751389,0.3624693879257366
TIC_331034236,0,Success,112.85789489746094,1.1635127368925435,8,0.14907571932557462,-0.3659741509603702
TIC_33091633,0,Success,120.75374007225037,15.310704522031244,4,0.49527199053682996,
TIC_333821572,0,Success,15.380960941314697,0.9185914012962202,8,,0.17052543457411598
TIC_332630868,0,Success,56.71427893638611,37.416231944159136,3,0.00915169318031297,
TIC_334597566,0,Success,34.46403908729553,0.3900053621791258,3,0.42367540694636957,
TIC_335996558,0,Success,1.8130407333374023,1.7335253911248438,14,,0.4752749108625507
TIC_334911765,0,Success,42.27502202987671,4.5806083258251915,29,,0.49083291917295585
TIC_336456596,0,Success,0.7630751132965088,0.7732057191958263,9,,0.20372450537052408
TIC_335489455,0,Success,34.28888702392578,0.9125649791889282,8,0.9012664448144974,0.2873622572256834
TIC_336267424,0,Success,41.554121017456055,1.1223277383733574,18,,0.36897943549327955
TIC_33690636,0,Success,65.19207215309143,97.93054668265601,3,0.33511804508829224,
TIC_337129672,0,Success,59.43995809555054,7.708854309148528,9,0.027401781663311375,0.03559140101534505
TIC_337274055,0,Success,38.418434143066406,0.46567911708839355,5,0.4381661156635691,0.48742149076766245
TIC_339538183,0,Success,16.919193029403687,3.247728728673197,4,0.5708635437834707,
TIC_339250695,0,Success,36.198529958724976,5.901732701370188,10,0.5042235527297447,0.8400000130728319
TIC_339636032,0,Success,12.496701955795288,0.14341144674084025,6,,-0.2823510645714568
TIC_33878688,0,Success,76.42692708969116,1.3177436536779594,30,0.13735424779672276,0.39616676708152637
TIC_339733013,0,Success,27.154054164886475,0.8991381310009622,4,0.3499275715904017,0.745932376435767
TIC_341186896,0,Success,15.995284080505371,1.4556233618610335,10,,0.2491713900873109
TIC_335483600,0,Success,198.57864212989807,0.08105466919330627,7,0.42825721838277964,0.3663609974977469
TIC_340700241,0,Success,27.458224773406982,0.7452740586153221,3,0.8273314630670074,
TIC_341419787,0,Success,17.527899026870728,22.058651023123176,4,0.1501124975456274,0.2923472061103947
TIC_341297143,0,Success,30.616179943084717,3.2155791153821007,6,0.9643190369725267,0.6101903479537979
TIC_341544930,0,Success,25.355124950408936,1.0696779774875935,4,0.6187709718825969,
TIC_331484419,0,Success,393.09849405288696,0.46254116135375845,28,,-0.09154687223410296
TIC_341729521,0,Success,58.78123903274536,2.0080633575829028,3,0.08546455154348218,
TIC_339591840,0,Success,159.0351791381836,52.26759105484727,27,0.26938010301699344,0.7959038355979265
TIC_32830028,0,Success,478.7551691532135,1.6978951495012824,40,0.8169965267053357,0.46088320692358997
TIC_344416349,0,Success,2.78605318069458,0.4907587544210135,3,0.35007406094297433,
TIC_343708863,0,Success,6.89545202255249,0.033881758210098374,2,0.24473640167710972,
TIC_34466256,0,Success,1.18790602684021,5.170929374971163,14,,0.29570836461958117
TIC_344600402,0,Success,2.250417947769165,7.579002305452133,15,,0.5475379252893071
TIC_343442463,0,Success,16.639737844467163,1.6188835452707224,11,,0.523093923730808
TIC_344085117,0,Success,26.463711977005005,0.5637697601464505,16,,0.14942316224851518
TIC_34551972,0,Success,14.679528951644897,1.2693437279702076,4,0.2929442584424166,0.27296916500599205
TIC_345724317,0,Success,2.8784759044647217,45.0770073118966,4,0.2113347279265119,0.6179055454538713
TIC_345333936,0,Success,29.020442962646484,0.7886115210876418,12,,0.38305922707257406
TIC_341444900,0,Success,125.62273621559143,2.174422007439577,27,,-0.1558331970435928
TIC_345996087,0,Success,25.642586946487427,,1,0.018841692960848925,
TIC_34505005,0,Success,45.46846389770508,0.12881339745172657,4,0.38487457512974116,0.29977531681376257
TIC_347011522,0,Success,28.290110111236572,1.109365544611118,16,,0.7035867745101747
TIC_348135793,0,Success,0.8191781044006348,3.6341495760791416,11,,0.46965025823111145
TIC_346418409,0,Success,52.00439190864563,2.3926648077536807,7,0.4893975068942503,0.6501205476922286
TIC_347442932,0,Success,42.86646604537964,4.107917548863098,35,,0.9373476390473096
TIC_341805908,0,Success,157.26674914360046,2.2886290847736976,19,0.4980285656541207,0.8054933993915407
TIC_348844154,0,Success,11.016207218170166,1.7080050392409356,9,,0.4708649876339234
TIC_348673213,0,Success,67.63039207458496,0.6823649096542682,23,0.2578673311079599,0.548278998948111
TIC_348755723,0,Success,39.37626910209656,4.426111048332498,4,0.4942067252272955,-0.11563485522960527
TIC_349373192,0,Success,27.12427806854248,2.570271191020372,3,-0.13831910256441157,
TIC_349786918,0,Success,19.264538049697876,0.5774013832596776,6,0.41099213381600264,0.19673617662403403
TIC_347098457,0,Success,109.26602482795715,1.0144453546668617,8,0.7210655762045964,0.4959104026582905
TIC_350332997,0,Success,13.285327196121216,0.0729878007239057,3,0.5548851243179169,
TIC_350044062,0,Success,21.52900004386902,0.3327020845297571,3,0.5677885313750487,
TIC_350445771,0,Success,22.412811994552612,2.135074698566591,7,,0.440430980825536
TIC_350743714,0,Success,14.288872957229614,1.978863118153583,2,0.12003902924853967,
TIC_352924930,0,Success,11.695348024368286,1.876443249130665,6,,-0.09407993674028492
TIC_35315453,0,Success,16.88044309616089,16.680991637912786,5,0.5775853352444879,0.530153641922768
TIC_353367071,0,Success,9.86048674583435,1.1504443411106768,9,,0.05095396952355535
TIC_348054109,0,Success,152.68761229515076,3.036813320738346,42,0.5315691427572403,0.3449836746834792
TIC_35377903,0,Success,11.870923042297363,1.7863521656581292,7,,0.6239350995025099
TIC_354006740,0,Success,7.389121770858765,0.7815474163506947,13,,0.48327875717863944
TIC_354151219,0,Success,11.786189794540405,1.1791202420493023,7,,0.7827621981216935
TIC_353586703,0,Success,26.52712607383728,0.9077364124593993,7,0.5966941122308204,0.1844929126843329
TIC_354285962,0,Success,11.343054056167603,3.6801010266281975,3,0.8407208938511597,0.3364608569002418
TIC_354400186,0,Success,2.304683208465576,4.45382846030024,5,0.7486979082813531,-0.04199729071928458
TIC_354600221,0,Success,0.8420286178588867,5.128696457756511,13,,0.20094325541396996
TIC_350995812,0,Success,52.32947301864624,2.175814553870524,8,0.24888092085452915,0.18133636917305013
TIC_355732304,0,Success,10.909008026123047,0.8631952634692223,7,,0.15706370246720644
TIC_354594208,0,Success,14.35513710975647,1.400137891723134,21,,0.3548409091268865
TIC_356453768,0,Success,13.013666152954102,0.3801810685019366,8,,0.4951371728275104
TIC_356235833,0,Success,31.724305868148804,1.4000848536440142,19,0.377992850051416,0.6867567653474294
TIC_354442783,0,Success,51.66964101791382,4.574329612498289,15,0.8699311436174467,0.6097440750666333
TIC_349790953,0,Success,143.88896894454956,1.995081297350471,18,0.44184730519339027,0.5587168836566002
TIC_356461227,0,Success,45.31353187561035,1.7764441238704969,12,0.7310965809177699,0.5906165586608455
TIC_356919658,0,Success,34.68083381652832,1.1422776345947208,18,,0.5129066567776178
TIC_357416482,0,Success,38.830178022384644,13.444301983901893,4,0.06637234215867117,0.12013980221268072
TIC_356868487,0,Success,51.56116509437561,2.610332549083303,3,0.4225971522548363,
TIC_355636844,0,Success,104.35420393943787,0.34203384280726123,19,,0.26489145828127575
TIC_357536526,0,Success,19.659045934677124,1.477286646636594,14,,0.47547912996426683
TIC_357457104,0,Success,38.28332996368408,0.4506645356298361,10,0.5271666955626455,0.6736649651702556
TIC_357538688,0,Success,21.19529700279236,1.333865208179531,5,,0.6612370330948363
TIC_35883621,0,Success,0.8955891132354736,1.9339969042210619,7,,0.7515967323545375
TIC_357972447,0,Success,35.381194829940796,0.4623550613728363,16,,0.3676298809999413
TIC_358072664,0,Success,30.7463800907135,2.269938385711807,20,,0.3560693724070553
TIC_358186451,0,Success,35.796359062194824,0.8209606772146636,6,0.14480497841911716,0.16290234199836667
TIC_358631536,0,Success,38.211986780166626,0.598339277026456,6,0.286023720489386,-0.08705164685895539
TIC_361034196,0,Success,8.294292211532593,0.7814196901858894,3,0.3366863079657203,0.3045793242230374
TIC_360816293,0,Success,44.49785590171814,4.430013084633251,7,0.5522810878549759,0.22316755869687338
TIC_361998994,0,Success,40.45774531364441,0.6738349967983657,14,,0.44504596234493365
TIC_359496368,0,Success,78.91019535064697,1.9212144258220716,8,0.4422845388978273,0.4378514873067267
TIC_348684813,0,Success,348.7289369106293,1.517032039457913,28,,0.735760244905477
TIC_363761216,0,Success,33.56159782409668,0.3597859155660465,3,0.2979514764704624,
TIC_364107753,0,Success,18.106175899505615,0.5125110805361415,5,0.7009519077446121,0.2724562568015086
TIC_365389353,0,Success,0.8930978775024414,2.205002009451472,8,,0.36584562838069506
TIC_363635669,0,Success,60.87556290626526,1.2915458056532394,34,,0.837580128257578
TIC_364075352,0,Success,48.44333100318909,68.0288098260643,2,-0.11127734717309887,
TIC_363260203,0,Success,97.38635301589966,0.6717227335656776,8,-0.09288376906903803,-0.07134462997485777
TIC_365781372,0,Success,12.08056902885437,5.388672315616725,8,,0.5405711851501779
TIC_365952328,0,Success,17.078861951828003,0.9142840150542755,4,0.816866763588619,0.13054667442078488
TIC_366074069,0,Success,16.100385665893555,1.5200336598392568,7,,0.31582745244659793
TIC_364408162,0,Success,51.874191999435425,0.7044819185976029,8,0.42046895952674024,0.5526801059396562
TIC_366602797,0,Success,27.934523105621338,0.6095679526476097,15,,0.5048545288398836
TIC_366563452,0,Success,39.02822399139404,2.6785640230311527,9,0.2992652738712416,0.1187749408768521
TIC_367099243,0,Success,29.723850965499878,1.193260950276752,11,0.2737854504951138,0.41842034223495383
TIC_368536386,0,Success,1.235072135925293,1.473830546693208,14,,0.9201487490097231
TIC_367287018,0,Success,22.41768717765808,0.23221939297816233,6,,-0.21607094898941479
TIC_367913453,0,Success,24.563053846359253,0.571142284554162,14,,0.14384625942078194
TIC_365639282,0,Success,94.64543986320496,35.68710235204106,3,-0.021440936247250818,
TIC_369861731,0,Success,33.940590143203735,1.0444298749570313,5,0.3984468377594742,0.40290143123416017
TIC_367102581,0,Success,110.42743492126465,2.332930862329923,10,,-0.04677420185964864
TIC_369864738,0,Success,112.57297110557556,0.16113794152200714,4,0.007712523192486972,
TIC_37084932,0,Success,49.46102499961853,49.81769231629127,4,0.42661232366121615,
TIC_369480087,0,Success,156.32078409194946,1.1341193054846834,51,0.7900190439882062,0.4504386566222005
TIC_371673488,0,Success,1.1459388732910156,1.095990497874222,6,-0.07667794016980164,0.7144859932581527
TIC_360286627,0,Success,334.75310802459717,4.250362083790712,8,0.35487666254647265,0.37810892000856167
TIC_372505528,0,Success,1.4823851585388184,1.067135364908505,5,0.714850926311289,0.40867477211248754
TIC_371210825,0,Success,39.023293018341064,1.0621598003328367,28,,0.4824005083343252
TIC_370745311,0,Success,260.9740421772003,0.8677041764092579,36,,0.20880413983241822
TIC_372596796,0,Success,134.06211400032043,0.6596984134482397,7,0.45757754305335413,0.18511773538945084
TIC_373453507,0,Success,3.282947063446045,0.811704673405394,4,0.09052469665348759,0.6476721498648752
TIC_373424049,0,Success,64.48046898841858,2.5726011856930984,12,,0.44612667490919355
TIC_373576942,0,Success,46.507166147232056,1.190500238816306,11,,0.37159236892530045
TIC_373729723,0,Success,3.4929749965667725,5.670573588137736,4,0.23837475957476004,-0.15141182289602725
TIC_370759867,0,Success,313.21296405792236,0.6514123389922083,18,,-0.08807668530334947
TIC_374177909,0,Success,16.939791917800903,,0,,0.6263919512180496
TIC_373785851,0,Success,18.587049961090088,8.285265944789261,2,-0.26104510898526423,-0.3350051794914469
TIC_371711170,0,Success,234.89854311943054,1.4142706973430177,12,0.6232585369915327,0.27164331052631563
TIC_370877263,0,Success,259.001895904541,0.7184894200177036,19,,-0.17052862522959228
TIC_374400599,0,Success,19.70287585258484,1.0169450521505459,12,,0.25837276287208133
TIC_374200604,0,Success,29.79922103881836,0.6569890740307164,8,0.934757716580018,0.6230053775752562
TIC_375199523,0,Success,15.062589168548584,4.264211457729745,6,,-0.17879870939965695
TIC_373614579,0,Success,84.25530099868774,2.3437542344694227,4,0.360448293001087,
TIC_376682699,0,Success,14.225368976593018,0.8988455258138508,8,,0.28321015726730603
TIC_37575651,0,Success,40.313552141189575,11.232846095492851,3,0.6062182292959613,0.2274501567024239
TIC_376838000,0,Success,0.9365723133087158,11.182996602497294,2,0.30410124754030177,
TIC_374847873,0,Success,65.50618886947632,0.5867046405095213,14,0.9071499189014507,0.6707221862272403
TIC_377024332,0,Success,5.228421926498413,0.06005341859509775,2,0.6999451906789574,
TIC_374778982,0,Success,70.7896420955658,0.44406956073906484,12,0.5638690678464207,0.5584288662305179
TIC_377290815,0,Success,40.23703098297119,1.3251900890032087,13,,0.11700306753776582
TIC_376740324,0,Success,94.46810293197632,7.2429235453704575,5,0.19791303683373634,0.5196036685007943
TIC_377304435,0,Success,40.97377681732178,12.346147148178389,2,0.5556591906373577,
TIC_377739433,0,Success,11.971215963363647,0.004311311087681806,2,-0.12471096080021372,
TIC_377165123,0,Success,116.02802205085754,5.683060862408994,27,,0.5493453895669135
TIC_377420580,0,Success,53.79229211807251,3.5988225464802626,6,0.37415605040356165,0.7055568365061871
TIC_379723086,0,Success,2.281637191772461,,1,0.7460045786265846,
TIC_379629854,0,Success,26.698023080825806,0.5702907370703719,15,,0.5480437949956936
TIC_378355116,0,Success,47.86678385734558,17.56230968382196,3,0.39922123183563574,
TIC_380886535,0,Success,43.82959318161011,1.5572442769291415,5,0.7111757571998972,0.43245588793312917
TIC_377144784,0,Success,200.65415978431702,0.8904155800888621,10,0.9511521853042126,0.5040504907320807
TIC_379931600,0,Success,66.19766902923584,3.7822393023077225,8,0.21324374592838516,0.5042624289784396
TIC_382188882,0,Success,29.624767065048218,34.62959023359778,7,0.2959627103683914,0.36692426529834127
TIC_382437043,0,Success,53.42638421058655,7.3735880741586,10,,0.06618574718899828
TIC_382302241,0,Success,80.6263439655304,0.7666956329916341,14,0.37343793785987,0.47251017563274417
TIC_372913430,0,Success,586.1489551067352,1.5037203356600957,35,,0.86370703600669
TIC_383666033,0,Success,3.2289938926696777,2.636083703787158,4,0.7303395830967531,0.4933981446979211
TIC_383723559,0,Success,1.4901702404022217,1.797214109069282,9,,0.7355628510725882
TIC_383531859,0,Success,32.085583209991455,23.40471618913253,4,0.5294146831559923,0.17943268682814292
TIC_382474101,0,Success,84.06988310813904,1.433182550624129,2,0.150345352757471,0.6289426697140053
TIC_384386061,0,Success,54.16363310813904,4.014703671485145,4,0.4357391415906581,0.24262880179790097
TIC_380517859,0,Success,223.97348713874817,0.7297167331085909,24,0.3859680907631355,0.7005184542749235
TIC_385105624,0,Success,1.941107988357544,80.95317730833398,3,0.8203432145493911,
TIC_384744828,0,Success,25.601502418518066,1.2871671414503438,8,,0.291514551865097
TIC_384045439,0,Success,95.92367911338806,2.2257186933369946,17,0.5168850958018836,0.4208351352140129
TIC_386297468,0,Success,31.89420986175537,0.7420255768448881,12,,0.5136470131778573
TIC_386435344,0,Success,32.04546403884888,30.263658063685792,5,-0.1308235202000069,-0.04347741388588739
TIC_384549882,0,Success,86.09395003318787,2.6617448752823933,9,,-0.05584264960594316
TIC_382331352,0,Success,239.50711011886597,0.5676682742950021,34,,0.27385018186609267
TIC_387603144,0,Success,3.6900811195373535,1.6204039451828636,8,0.332228048808018,0.3513772527272853
TIC_387413037,0,Success,38.87576603889465,0.1661740823517146,3,-0.5265842667061276,
TIC_38686737,0,Success,59.05301308631897,1.8984799389314897,10,0.4312569874088268,0.6020903361246486
TIC_388076005,0,Success,50.550025939941406,0.6744240560325004,13,0.5059982395801437,0.6276147535532053
TIC_387834907,0,Success,59.51455998420715,,1,-0.11880544944860429,
TIC_387079085,0,Success,142.9786171913147,0.9108179928880672,13,,-0.3283847979032627
TIC_388130235,0,Success,96.81674575805664,,1,0.028054859489066258,
TIC_389238529,0,Success,6.967793941497803,1.2476257952401937,16,,0.3428492890934672
TIC_389182138,0,Success,75.01886010169983,1.3019698447030965,5,0.11054852605690366,0.6196946655596561
TIC_387664866,0,Success,216.17055702209473,1.964111915015223,10,0.6266660916020439,0.6906053376482144
TIC_389525208,0,Success,35.54882311820984,20.66837809712107,7,,-0.6816404612014996
TIC_375225453,0,Success,755.879476070404,0.5071814884437045,35,,0.30284364465250485
TIC_389999924,0,Success,61.66523003578186,0.61121279143131,6,0.8088230242977335,0.443555301579897
TIC_389371332,0,Success,105.3689079284668,1.2343636327628447,12,0.24438009802232613,0.6694790950659557
TIC_39077574,0,Success,63.947662115097046,0.5047932072638422,4,0.7258878392856674,
TIC_392112968,0,Success,40.13167691230774,1.5455514157825776,23,,0.503116495893936
TIC_385624852,0,Success,401.70081520080566,6.707908099394269,2,0.048862311900449346,
TIC_391821647,0,Success,96.79759621620178,1.3324255977389072,13,-0.2083905879034744,0.11452808647980507
TIC_395773226,0,Success,32.097360134124756,1.3301087071504454,6,0.8941404269266592,0.0307457499055237
TIC_394509844,0,Success,40.573866844177246,0.6280226502110533,4,0.5706545827718784,
TIC_388624270,0,Success,276.0632860660553,0.9690180387957702,30,,0.15913085837512814
TIC_393911494,0,Success,63.27799987792969,1.3472093328872634,37,,0.8684660604607511
TIC_399613138,0,Success,6.825354099273682,0.864307018820581,2,0.4583492447528276,
TIC_398912927,0,Success,28.59734296798706,25.662932049541404,2,-0.17904921271600732,
TIC_393251073,0,Success,91.26795291900635,13.502734145321819,4,0.33211241867999197,0.007037919606226564
TIC_399444057,0,Success,28.17070484161377,0.7009820189893549,6,,-0.14583969499975707
TIC_400323948,0,Success,13.528649091720581,0.8759439790538582,6,,0.055507347181625866
TIC_399144800,0,Success,59.03787422180176,41.67349755102042,2,-0.05462746417632861,
TIC_399956873,0,Success,36.150017976760864,6.856966504425803,8,0.31556574512433827,0.7778792406609446
TIC_400395395,0,Success,43.37966704368591,0.2818763893010875,8,0.49213608231806083,0.21520332499216374
TIC_402848417,0,Success,1.644394874572754,7.362438757844005,3,0.6318337749260994,
TIC_400476523,0,Success,45.04408097267151,35.11297502325276,2,0.3791691586056128,
TIC_403256331,0,Success,11.489951848983765,9.222284348704024,2,0.3448027965614146,
TIC_400786146,0,Success,38.41931414604187,1.7621602166516313,2,0.7314517039962529,
TIC_403308915,0,Success,1.0975420475006104,1.0666255688306103,5,0.529625169064797,0.30915843925481207
TIC_403287048,0,Success,3.2208480834960938,31.761873930919,3,0.05992803337657131,0.8625007747424215
TIC_399642071,0,Success,89.76650023460388,0.2918948610677623,10,0.7820953529574225,0.6358017339502064
TIC_400595342,0,Success,93.87219214439392,0.1579219243071738,5,0.03489362336724366,-0.4274793262672888
TIC_405794804,0,Success,1.8232197761535645,3.737501352767683,4,,0.23685457037152807
TIC_405862830,0,Success,7.012212038040161,5.531109523424911,2,-0.043186617166290256,
TIC_403136413,0,Success,97.60580611228943,0.025985420482291313,4,0.28025018150515996,
TIC_404610583,0,Success,82.2740569114685,4.1233013221439725,8,0.6004025985765965,0.11801503365893701
TIC_405904232,0,Success,29.41779112815857,1.0555055255343193,2,0.4718371022677314,
TIC_403693875,0,Success,104.38035488128662,0.6111563189901071,6,0.5016225714559525,0.4115923642327484
TIC_407146536,0,Success,22.047860145568848,0.32044622384298027,6,,0.35838734031796393
TIC_406855039,0,Success,36.7320671081543,3.90176941027973,3,0.138097544087573,
TIC_407394748,0,Success,21.78594183921814,0.8345107435994622,15,,0.056981095720315414
TIC_407146538,0,Success,34.705745220184326,0.571805037563788,12,,0.4955671067556552
TIC_40779013,0,Success,72.30496382713318,0.43825483323090464,14,0.5846625085153905,0.4527861667786252
TIC_408159788,0,Success,82.99458289146423,30.449147778732126,44,,-0.08857248747627966
TIC_406190563,0,Success,169.3035409450531,0.8227676385715554,4,0.9140952022402251,0.18274247148047024
TIC_405484221,0,Success,248.47212290763855,3.929464916020951,5,0.5409188967882479,0.9046124910827315
TIC_408549705,0,Success,73.25669980049133,0.6207574773789146,2,0.797983699553672,
TIC_409520860,0,Success,2.3131730556488037,0.2952535363810517,4,-0.05465321293327398,0.296799635273484
TIC_409183335,0,Success,21.880491018295288,7.461424536911762,6,0.4061038896075104,0.40056912810542444
TIC_408729765,0,Success,69.0297040939331,3.2971711262945376,3,0.20771750086161447,
TIC_410528770,0,Success,1.5503628253936768,5.890696528630748,8,,0.2755435317892505
TIC_40954422,0,Success,29.28200387954712,2.416580973136296,8,,0.9066289436427992
TIC_410245915,0,Success,37.1368088722229,0.4687785476869282,9,,0.015048739093818528
TIC_408203470,0,Success,195.23754286766052,1.789468534330789,66,0.1565684061478953,0.9665921334458223
TIC_412257781,0,Success,39.12346386909485,0.7408736952129985,18,,0.4620560897297136
TIC_412259468,0,Success,34.853100061416626,0.2049419789517193,10,,0.46082914010768006
TIC_41330864,0,Success,56.22980213165283,14.34051154221858,13,,0.13913938929794445
TIC_41227743,0,Success,70.09266018867493,1.2767906224287418,25,,-0.07854618281924881
TIC_412014494,0,Success,136.6670961380005,9.044411920300737,3,-0.07218346878671059,0.28393616302136077
TIC_414870287,0,Success,59.75335502624512,,1,0.11803146455965464,
TIC_41422753,0,Success,72.34774279594421,0.5969048927482663,6,0.3806700766437899,0.2866388433166858
TIC_409459226,0,Success,216.68198084831238,1.1060009788848808,19,0.24810587985652163,0.6548040545799303
TIC_416987878,0,Success,0.7828519344329834,4.162467444173921,6,,0.47982273699008454
TIC_412961700,0,Success,149.01946306228638,0.7651539059157764,10,0.810341657930329,0.47151328896864875
TIC_41865539,0,Success,4.672156810760498,39.3640111052179,11,0.00901315435401011,0.3394160179574576
TIC_416624606,0,Success,28.00987482070923,1.0130461805710729,5,0.7585757161724891,-0.037467082907681984
TIC_418866096,0,Success,9.283492088317871,2.5534103210321843,10,0.4389073903257961,0.24393119475688732
TIC_415969574,0,Success,37.56666398048401,1.2102392632871584,2,0.12285008480125989,0.8455656089417143
TIC_418987806,0,Success,14.430785179138184,2.86288078711075,25,,0.3333627387547959
TIC_417705690,0,Success,48.62417507171631,0.6873880525036794,10,0.2208822648800139,0.6451533456045413
TIC_419419534,0,Success,26.157716989517212,1.7540336894369934,5,,-0.037099078748947065
TIC_398733009,0,Success,670.5119030475616,1.509247793729758,26,0.6619327517098591,0.4858772806587252
TIC_418959198,0,Success,70.16906189918518,0.2168949868366601,4,0.6273258856067003,0.41205180224129834
TIC_420288086,0,Success,9.614298820495605,,0,0.10947262242199983,
TIC_419858461,0,Success,65.5749020576477,0.7756239938756038,10,0.7003405312867637,0.5492261055675604
TIC_418971787,0,Success,121.91915392875671,0.40493505059609697,24,0.24373040908253832,0.5464946291922846
TIC_415741431,0,Success,204.76429915428162,1.1023964668478192,40,,0.9128744129865064
TIC_420645189,0,Success,69.31837010383606,59.1427022112852,2,0.06216861549090684,
TIC_420803693,0,Success,61.612422943115234,0.6536715509956758,24,,0.478779075936122
TIC_421308357,0,Success,45.70787286758423,78.38621923993331,2,0.19384137257176542,
TIC_422838133,0,Success,37.39718198776245,0.5724899859063717,15,,0.13521287455971953
TIC_422653398,0,Success,56.1339750289917,36.915253996805326,5,0.4062782515971273,0.5586971946716074
TIC_423903685,0,Success,44.58446383476257,0.6674528610603303,5,0.2881688249624045,0.15172911308796438
TIC_425163745,0,Success,2.163888931274414,,0,0.03340192285594771,0.103852092595995
TIC_425220920,0,Success,2.7653560638427734,0.4998207569072881,3,0.38213813458220075,-0.0387846511683776
TIC_424699834,0,Success,47.23381495475769,1.4072686331704152,12,0.6135293839954702,0.7566679051856989
TIC_42015200,0,Success,179.73898696899414,334.4648830991796,4,0.4160500092461006,
TIC_42123111,0,Success,223.82009196281433,4.317162470136408,4,-0.12351251511467871,0.43392030954386107
TIC_427279997,0,Success,10.861607074737549,51.76909287682498,12,0.010303258730839062,0.8684336421273758
TIC_425721385,0,Success,144.06517696380615,0.19029973308495682,4,0.0622021733139506,
TIC_427352241,0,Success,32.41362690925598,1.9404351084682012,7,,0.4939718226771462
TIC_424747720,0,Success,204.74756407737732,0.8958611510618457,2,0.143615836653401,
TIC_427348923,0,Success,58.90150713920593,1.5927825389832544,4,0.34287606592968584,0.4532532777284253
TIC_428065977,0,Success,2.0735232830047607,1.5148377105372106,12,,0.43062050181634043
TIC_420112587,0,Success,451.56923604011536,0.9449747630370171,27,0.04724748536528695,0.8348312192548105
TIC_429295277,0,Success,27.97413206100464,0.5574531804174493,20,,0.3866103395690282
TIC_42755801,0,Success,186.1591260433197,0.5106641929831082,6,0.5266514263679545,0.48896791082073393
TIC_429414530,0,Success,114.08571910858154,0.23820866437432617,10,0.8539460481006702,0.24226298923820253
TIC_427654774,0,Success,236.77908301353455,0.31955843629965974,4,0.395909216111177,0.2829113785855512
TIC_430677414,0,Success,26.532965183258057,1.1035650682157505,10,,0.22909089079608405
TIC_428685938,0,Success,279.3718614578247,46.23809798802298,5,0.46980532773457506,0.035005158629564694
TIC_431148743,0,Success,61.58795523643494,412.20315219904865,3,0.7443900026392656,
TIC_431585347,0,Success,0.8685510158538818,2.227330160519053,4,0.5593554701415215,0.31225692116895626
TIC_4294779,0,Success,169.29183387756348,1.0192953367733943,70,,0.7310657625026905
TIC_431156009,0,Success,200.5963649749756,0.8065525869710485,15,,0.7418360930466972
TIC_431899140,0,Success,174.9722707271576,0.31981947406598793,11,0.37564999374231156,0.4515265609096312
TIC_434100688,0,Success,1.7550232410430908,3.1672099981429755,4,,-0.26110806541331394
TIC_430528566,0,Success,297.2364637851715,0.3097034252637863,24,,0.3312502863244947
TIC_434718964,0,Success,84.27285814285278,0.7699153740033698,16,0.34992680403029697,0.37547985977932663
TIC_435167167,0,Success,1.5207901000976562,1.9276938778901567,6,,0.4084955946943949
TIC_426077080,0,Success,807.0843598842621,0.6794326787315554,36,,0.11246376180049576
TIC_436099179,0,Success,33.58872199058533,0.9010247413979761,13,,0.36001513494401
TIC_431999925,0,Success,356.014582157135,2.7913299364701065,92,0.41808240635891164,0.4547597058080898
TIC_434234955,0,Success,218.35820412635803,0.29062545826268754,4,0.49585815032472286,0.6097857868944321
TIC_435861696,0,Success,117.87091898918152,6.445612508184628,5,0.4787563547153011,0.581482203855777
TIC_437156845,0,Success,59.87125778198242,0.08627976016861001,7,0.7932916607533862,0.4470000604946991
TIC_437893926,0,Success,18.779553174972534,0.25676556543478785,5,0.5409671497715538,0.43899917102764163
TIC_437740083,0,Success,40.683934926986694,15.186085938978781,3,0.35637636303126496,0.14319352586680667
TIC_439610306,0,Success,15.981048822402954,1.233168354345684,9,,-0.019238836290239158
TIC_438295981,0,Success,28.903631925582886,1.847981939970877,6,0.01782636944218792,-0.11262550132759896
TIC_441334829,0,Success,48.70103597640991,0.8546971260001757,6,0.35510150809842445,0.5320154987013622
TIC_426017070,0,Success,983.9445810317993,0.42420756488556144,22,0.9203654699094406,0.7954820988101836
TIC_432008938,0,Success,328.6298429965973,41.11476091399744,3,0.29282576941444804,
