kind,host,injected_period,injected_depth_ppm,repeat,injected_duration_hours,tls_s,tls_period,tls_sde,tls_detected,tls_alias,bls_s,bls_period,bls_power,bls_depth,bls_ngrid,bls_detected,bls_alias,period_min,period_max,status
eb,TIC_327011842,0.5,5000,9,1.8249944135627536,285.4868902079761,0.9996266508426213,18.158063455894638,True,double,16.632049416657537,0.9999743337594149,7337.342091527821,0.00403830770674566,61104.0,True,double,0.6013794864770216,13.858799829303265,ok
eb,TIC_122220263,1.0,5000,5,2.853003414588437,25.22261979104951,1.9973737952647257,9.938281271680124,True,double,4.971332625020295,1.9999991591150064,2193.3077982897357,0.0024203974090766097,25624.0,True,double,1.2733446679236022,13.424900101836315,ok
eb,TIC_49617263,1.0,5000,6,3.2315982148622595,1.0509465830400586,2.005161677655623,8.60771493029981,True,double,1.1959712081588805,1.999386750476969,2942.1204962241377,0.0039223168597325485,11798.0,True,double,1.4805765338930632,10.114623481282585,ok
eb,TIC_316402246,1.0,5000,7,2.6038411371090664,2.308295457623899,2.003047136748805,11.129767507773218,True,double,2.3347171251662076,1.9987426919142977,5544.616780858092,0.003935359474106922,25224.0,True,double,1.212999883637038,12.989807790453927,ok
eb,TIC_59859387,1.0,5000,4,2.515196903510592,44.854312375187874,2.003381244392839,9.628224173692473,True,double,6.970141417346895,2.000405962850394,2054.6845074524695,0.002905161108252552,28667.0,True,double,1.0682615342950899,12.91968059560758,ok
eb,TIC_9102327,1.0,5000,9,2.0510222583731204,4.675654291175306,0.9994023831070682,21.468829803683857,True,exact,4.334761667065322,0.999961357844879,2277.4571251603033,0.004211176744421867,49089.0,True,exact,0.7219148544981,13.677063760260339,ok
eb,TIC_1101909431,1.0,5000,3,1.2400911476287146,71.20837891707197,0.9996167711139493,13.641920454873345,True,exact,14.980411374941468,0.5000403658381667,44.30770329252745,0.0026727829410364717,102251.0,True,half,0.37479259818388594,14.031092094071928,ok
eb,TIC_463203560,1.0,5000,2,1.8611898674812766,80.06078416621312,1.000518674461904,17.072493423411718,True,exact,11.343522833194584,1.0000220482552682,2766.663703905114,0.003439269301483305,50205.0,True,exact,0.665833007734221,13.265416082318088,ok
eb,TIC_40954422,2.0,700,1,5.531155214209244,20.625045333057642,3.499666496794187,4.710477485073814,False,,3.9082633340731263,3.5189062876105135,114.5716454265772,0.0007799358787396101,11597.0,False,,2.4992086874608392,13.351794864193828,ok
eb,TIC_398733009,0.5,5000,0,0.23963972959787327,486.54936124989763,0.8183203914671399,28.061695994544106,False,,,,,,,False,,,,error: ValueError: The maximum transit duration must be shorter than the minimum period
eb,TIC_435167167,2.0,700,4,4.531812147088553,1.0521289170719683,3.0292914062095817,5.174950018518671,False,,1.610971124842763,3.039973754015019,23.776514311989864,0.0018436148551982813,12660.0,False,,1.869861272042149,11.853933544264565,ok
eb,TIC_365639282,1.0,5000,1,0.8769943690962276,121.78370800008997,8.20293690267841,6.541255803521114,False,,18.633336834143847,0.20524198833181675,154.2378359649569,0.0012492880218547896,113406.0,False,,0.2050519859456722,10.8858528657422,ok
