host,tic_id,elapsed_s,status,sector_used,shift_pixels,verdict,error_message
TIC_73104318,73104318,75.52696299552917,failed,,,,"Depth measured at the target's own pixel in this sector (-303 ppm) doesn't match the known transit depth (960 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_80029842,80029842,14.389639854431152,completed,88.0,4.923405592924414,"Photocenter shifted 4.92 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_79395355,79395355,16.04718017578125,completed,1.0,0.8754986621700546,"Photocenter shifted 0.88 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_75427473,75427473,48.761261224746704,failed,,,,"Depth measured at the target's own pixel in this sector (3073 ppm) doesn't match the known transit depth (207 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_80478272,80478272,17.199727296829224,completed,57.0,0.631329226635851,"Photocenter shifted 0.63 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_80275202,80275202,20.957679748535156,completed,34.0,1.7297353986413968,"Photocenter shifted 1.73 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_7904580,7904580,37.3085241317749,completed,61.0,1.8832896789146214,"Photocenter shifted 1.88 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_81231810,81231810,28.742086172103882,completed,87.0,2.0910605363063866,"Photocenter shifted 2.09 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_82010657,82010657,25.442897081375122,completed,18.0,1.1310140037573169,"Photocenter shifted 1.13 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_81212286,81212286,33.53928089141846,completed,20.0,0.4435845406454579,Borderline: photocenter 0.44 px from target -- weak evidence of a nearby contaminant,
TIC_82302240,82302240,27.334234714508057,completed,61.0,1.0014474114407867,"Photocenter shifted 1.00 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_81429971,81429971,34.38403606414795,completed,34.0,0.9101309583779752,"Photocenter shifted 0.91 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_82707763,82707763,27.1762056350708,completed,37.0,0.9515582256373315,"Photocenter shifted 0.95 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_83210867,83210867,20.006460905075073,completed,14.0,0.16189856670795158,Photocenter consistent with target (0.16 px from catalog position),
TIC_83053699,83053699,32.29362416267395,failed,,,,"Depth measured at the target's own pixel in this sector (217 ppm) doesn't match the known transit depth (3567 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_82362447,82362447,43.392820835113525,completed,8.0,5.046343600586681,"Photocenter shifted 5.05 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_86280613,86280613,33.71103835105896,completed,47.0,0.7568134500050366,"Photocenter shifted 0.76 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_89759617,89759617,5.486220121383667,failed,,,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
TIC_89535068,89535068,23.087666988372803,failed,,,,"Depth measured at the target's own pixel in this sector (-1644 ppm) doesn't match the known transit depth (683 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_89643259,89643259,23.019464015960693,completed,54.0,1.0974883978381322,"Photocenter shifted 1.10 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_86005116,86005116,50.29561686515808,completed,82.0,0.1655858424438615,Photocenter consistent with target (0.17 px from catalog position),
TIC_86451883,86451883,47.82508182525635,completed,54.0,2.952361438846195,"Photocenter shifted 2.95 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_89510024,89510024,40.984545946121216,failed,,,,"Depth measured at the target's own pixel in this sector (20876 ppm) doesn't match the known transit depth (1956 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_89702406,89702406,29.320802688598633,completed,35.0,1.208984542826246,"Photocenter shifted 1.21 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_87044036,87044036,49.559385776519775,failed,,,,"Depth measured at the target's own pixel in this sector (-3283 ppm) doesn't match the known transit depth (2415 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_9032368,9032368,20.98859214782715,completed,29.0,0.5585091968546596,"Photocenter shifted 0.56 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_89876424,89876424,26.664358854293823,completed,55.0,3.240261901375481,"Photocenter shifted 3.24 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_9033144,9033144,19.832942962646484,failed,,,,"Depth measured at the target's own pixel in this sector (-107 ppm) doesn't match the known transit depth (1569 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_90448944,90448944,23.72251796722412,failed,,,,"Depth measured at the target's own pixel in this sector (-1731 ppm) doesn't match the known transit depth (359 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_90544017,90544017,24.814650058746338,failed,,,,"Depth measured at the target's own pixel in this sector (-572 ppm) doesn't match the known transit depth (230 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_90504905,90504905,31.573097944259644,completed,14.0,3.093734385856798,"Photocenter shifted 3.09 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_91576611,91576611,30.630746841430664,completed,13.0,0.8579411186110412,"Photocenter shifted 0.86 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_9102327,9102327,33.221009254455566,failed,,,,"Depth measured at the target's own pixel in this sector (-4124 ppm) doesn't match the known transit depth (1892 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_91869778,91869778,29.289290189743042,completed,71.0,0.590481148721382,"Photocenter shifted 0.59 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_92013169,92013169,29.236972093582153,completed,33.0,0.6969075660681546,"Photocenter shifted 0.70 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_92359850,92359850,32.366113901138306,completed,4.0,0.5633398610663854,"Photocenter shifted 0.56 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_93594834,93594834,28.62489914894104,failed,,,,"Depth measured at the target's own pixel in this sector (-1674 ppm) doesn't match the known transit depth (277 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_93963408,93963408,23.201462030410767,failed,,,,"Depth measured at the target's own pixel in this sector (-242 ppm) doesn't match the known transit depth (274 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_96291218,96291218,26.601579904556274,completed,43.0,0.9662958165981332,"Photocenter shifted 0.97 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_95129101,95129101,36.18751096725464,completed,44.0,3.3523470641574096,"Photocenter shifted 3.35 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_95010343,95010343,41.555760860443115,completed,71.0,0.817841698545682,"Photocenter shifted 0.82 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_96246348,96246348,33.472963094711304,completed,33.0,0.2241781621037011,Photocenter consistent with target (0.22 px from catalog position),
TIC_95122849,95122849,44.173259973526,completed,60.0,1.1515000271223457,"Photocenter shifted 1.15 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_9727392,9727392,26.864858150482178,completed,2.0,0.7574529059629213,"Photocenter shifted 0.76 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_97158538,97158538,30.81249690055847,completed,33.0,0.553364673296989,"Photocenter shifted 0.55 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_97735297,97735297,18.605795860290527,completed,71.0,0.3584812126890505,Borderline: photocenter 0.36 px from target -- weak evidence of a nearby contaminant,
TIC_92783821,92783821,79.46882200241089,failed,,,,"Depth measured at the target's own pixel in this sector (-919 ppm) doesn't match the known transit depth (1321 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_98286422,98286422,29.93590497970581,completed,87.0,3.359383489718106,"Photocenter shifted 3.36 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_9830791,9830791,27.517416954040527,failed,,,,"Depth measured at the target's own pixel in this sector (-770 ppm) doesn't match the known transit depth (5370 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_98494121,98494121,22.83850598335266,completed,13.0,2.7415526281163802,"Photocenter shifted 2.74 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_9804616,9804616,33.267557859420776,completed,4.0,0.32024709492177167,Borderline: photocenter 0.32 px from target -- weak evidence of a nearby contaminant,
TIC_9837861,9837861,33.579160928726196,completed,73.0,0.31334770930905426,Borderline: photocenter 0.31 px from target -- weak evidence of a nearby contaminant,
TIC_98613492,98613492,22.382869005203247,completed,73.0,0.18964222562828298,Photocenter consistent with target (0.19 px from catalog position),
TIC_97700520,97700520,46.97555208206177,completed,33.0,0.8478993930012747,"Photocenter shifted 0.85 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_100589632,100589632,23.108041048049927,completed,87.0,1.0346085361870843,"Photocenter shifted 1.03 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_100267480,100267480,31.167762756347656,completed,67.0,1.9273564603619748,"Photocenter shifted 1.93 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_99330090,99330090,37.892390966415405,completed,48.0,0.4091767913349649,Borderline: photocenter 0.41 px from target -- weak evidence of a nearby contaminant,
TIC_103245940,103245940,30.132142782211304,completed,90.0,0.6712847109165936,"Photocenter shifted 0.67 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_101929303,101929303,35.142385721206665,completed,74.0,1.1647525887815662,"Photocenter shifted 1.16 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_101497191,101497191,44.68948698043823,completed,9.0,0.9795418618537262,"Photocenter shifted 0.98 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_104195270,104195270,33.25625801086426,completed,58.0,0.9706677325568916,"Photocenter shifted 0.97 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_101395259,101395259,57.61899495124817,failed,,,,"Depth measured at the target's own pixel in this sector (-19010 ppm) doesn't match the known transit depth (3367 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_104022675,104022675,47.80735373497009,completed,64.0,1.0325767197080562,"Photocenter shifted 1.03 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_106224626,106224626,25.26244807243347,completed,74.0,0.9564787043903531,"Photocenter shifted 0.96 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_105387356,105387356,39.2122859954834,completed,74.0,1.9027424039956693,"Photocenter shifted 1.90 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_105801221,105801221,43.92249393463135,failed,,,,"Depth measured at the target's own pixel in this sector (-400 ppm) doesn't match the known transit depth (389 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_106997505,106997505,30.329532146453857,failed,,,,"Depth measured at the target's own pixel in this sector (-3433 ppm) doesn't match the known transit depth (297 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_107728509,107728509,27.129568099975586,completed,39.0,1.3457436063482202,"Photocenter shifted 1.35 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_106114491,106114491,47.002970933914185,completed,74.0,3.0752928847666765,"Photocenter shifted 3.08 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_108835813,108835813,26.80878496170044,failed,,,,"Depth measured at the target's own pixel in this sector (-79 ppm) doesn't match the known transit depth (228 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_108645766,108645766,34.45322918891907,failed,,,,"Depth measured at the target's own pixel in this sector (-15 ppm) doesn't match the known transit depth (7025 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_108939482,108939482,32.736902952194214,completed,61.0,2.1139541049497126,"Photocenter shifted 2.11 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_1101909431,1101909431,32.620744943618774,failed,,,,"Depth measured at the target's own pixel in this sector (-878 ppm) doesn't match the known transit depth (3026 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_110936761,110936761,31.231679916381836,failed,,,,"Depth measured at the target's own pixel in this sector (-1686 ppm) doesn't match the known transit depth (1174 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_110428269,110428269,37.5489068031311,completed,14.0,1.6858921065981198,"Photocenter shifted 1.69 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_11111899,11111899,33.164121866226196,completed,41.0,0.45799031419647096,Borderline: photocenter 0.46 px from target -- weak evidence of a nearby contaminant,
TIC_112395568,112395568,40.356313705444336,failed,,,,"Depth measured at the target's own pixel in this sector (-2671 ppm) doesn't match the known transit depth (776 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_113295476,113295476,39.23930788040161,completed,61.0,3.4419980324716093,"Photocenter shifted 3.44 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_1133072,1133072,43.54574918746948,completed,8.0,1.856356158369317,"Photocenter shifted 1.86 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_113553629,113553629,36.90293908119202,failed,,,,"Depth measured at the target's own pixel in this sector (-2301 ppm) doesn't match the known transit depth (976 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_114103134,114103134,46.20056986808777,completed,61.0,1.8909743512711357,"Photocenter shifted 1.89 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_115242351,115242351,42.573949098587036,failed,,,,"Depth measured at the target's own pixel in this sector (-19031 ppm) doesn't match the known transit depth (5674 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_113919944,113919944,55.050880908966064,completed,70.0,0.8591973427324971,"Photocenter shifted 0.86 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_116257066,116257066,32.78181505203247,completed,43.0,1.2958906964582222,"Photocenter shifted 1.30 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_117068362,117068362,26.33743715286255,completed,82.0,1.1003244346303118,"Photocenter shifted 1.10 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_116608612,116608612,31.980767011642456,completed,43.0,0.9650469618115457,"Photocenter shifted 0.97 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_115446313,115446313,53.156314849853516,failed,,,,"Depth measured at the target's own pixel in this sector (-121 ppm) doesn't match the known transit depth (252 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_115564354,115564354,45.43431091308594,failed,,,,"Depth measured at the target's own pixel in this sector (-614 ppm) doesn't match the known transit depth (1015 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_117256577,117256577,22.121943950653076,completed,41.0,0.9406633385298262,"Photocenter shifted 0.94 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_117689799,117689799,22.086448907852173,completed,54.0,0.40509615152701656,Borderline: photocenter 0.41 px from target -- weak evidence of a nearby contaminant,
TIC_118021229,118021229,19.55218482017517,failed,,,,"Depth measured at the target's own pixel in this sector (-556 ppm) doesn't match the known transit depth (685 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_118301361,118301361,22.099520206451416,failed,,,,"Depth measured at the target's own pixel in this sector (-6599 ppm) doesn't match the known transit depth (748 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_118308828,118308828,21.351541996002197,failed,,,,"Depth measured at the target's own pixel in this sector (-172 ppm) doesn't match the known transit depth (2207 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_117979694,117979694,44.865041971206665,completed,5.0,0.2609395685666293,Photocenter consistent with target (0.26 px from catalog position),
TIC_120269103,120269103,33.07681727409363,completed,33.0,0.5778634787566713,"Photocenter shifted 0.58 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_11996814,11996814,37.30979609489441,completed,18.0,1.401402180918179,"Photocenter shifted 1.40 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_119081096,119081096,45.66643214225769,completed,8.0,0.6542800601331704,"Photocenter shifted 0.65 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_12036590,12036590,36.79141092300415,completed,87.0,0.980067838507702,"Photocenter shifted 0.98 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_120602501,120602501,31.847055912017822,completed,16.0,0.7802643289003176,"Photocenter shifted 0.78 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_120585579,120585579,35.18590211868286,completed,2.0,0.13027510457183783,Photocenter consistent with target (0.13 px from catalog position),
TIC_120723776,120723776,27.760817766189575,completed,90.0,0.2875135405570789,Photocenter consistent with target (0.29 px from catalog position),
TIC_121966220,121966220,23.723057985305786,completed,19.0,0.994110559259099,"Photocenter shifted 0.99 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_122220263,122220263,27.892386198043823,completed,14.0,1.3967875286837033,"Photocenter shifted 1.40 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_117322779,117322779,88.25582385063171,failed,,,,"Depth measured at the target's own pixel in this sector (-503785 ppm) doesn't match the known transit depth (13118 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_122485078,122485078,24.8609459400177,completed,73.0,1.671186159063605,"Photocenter shifted 1.67 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_123106490,123106490,25.30156898498535,failed,,,,"Depth measured at the target's own pixel in this sector (-4102 ppm) doesn't match the known transit depth (1656 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_122262940,122262940,31.461325883865356,failed,,,,"Depth measured at the target's own pixel in this sector (-383 ppm) doesn't match the known transit depth (1135 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_124702477,124702477,18.41726303100586,completed,7.0,0.8363729575299095,"Photocenter shifted 0.84 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_124543547,124543547,24.5019211769104,failed,,,,"Depth measured at the target's own pixel in this sector (-1502 ppm) doesn't match the known transit depth (917 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_124095888,124095888,31.641833066940308,completed,64.0,0.6495993958181876,"Photocenter shifted 0.65 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_127425841,127425841,16.91375994682312,completed,17.0,0.9076745569013469,"Photocenter shifted 0.91 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_125894957,125894957,24.167167901992798,failed,,,,"Depth measured at the target's own pixel in this sector (-20 ppm) doesn't match the known transit depth (1307 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_128463355,128463355,20.369781017303467,failed,,,,"Depth measured at the target's own pixel in this sector (-1845 ppm) doesn't match the known transit depth (1044 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_128501004,128501004,25.331687927246094,completed,56.0,0.2980109489934299,Photocenter consistent with target (0.30 px from catalog position),
TIC_127315102,127315102,36.780242919921875,completed,11.0,0.7996213486506194,"Photocenter shifted 0.80 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_127476180,127476180,38.796478033065796,completed,61.0,1.3335220431180526,"Photocenter shifted 1.33 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_127793615,127793615,33.61023712158203,failed,,,,"Depth measured at the target's own pixel in this sector (-12283 ppm) doesn't match the known transit depth (2760 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_126733133,126733133,49.46538186073303,completed,8.0,0.9422276026335619,"Photocenter shifted 0.94 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_129107501,129107501,29.614809036254883,completed,83.0,1.8198624332762945,"Photocenter shifted 1.82 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_129432342,129432342,35.75204920768738,completed,67.0,0.881242418278403,"Photocenter shifted 0.88 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_129881395,129881395,24.33436393737793,completed,61.0,2.805165290306802,"Photocenter shifted 2.81 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_130191319,130191319,36.847355127334595,failed,,,,"Depth measured at the target's own pixel in this sector (-1221 ppm) doesn't match the known transit depth (943 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_13023738,13023738,38.81079816818237,completed,29.0,0.7962348253090604,"Photocenter shifted 0.80 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_129539786,129539786,50.27439594268799,failed,,,,"Depth measured at the target's own pixel in this sector (-250 ppm) doesn't match the known transit depth (746 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_131419878,131419878,42.45053195953369,failed,,,,"Depth measured at the target's own pixel in this sector (-652 ppm) doesn't match the known transit depth (176 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_131581522,131581522,38.732173204422,failed,,,,"Depth measured at the target's own pixel in this sector (-2807 ppm) doesn't match the known transit depth (3977 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_131081852,131081852,53.1134250164032,failed,,,,"Depth measured at the target's own pixel in this sector (12123 ppm) doesn't match the known transit depth (766 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_130611752,130611752,59.17783212661743,completed,61.0,1.100232984877479,"Photocenter shifted 1.10 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_131581531,131581531,42.18430018424988,completed,88.0,0.4022924809266629,Borderline: photocenter 0.40 px from target -- weak evidence of a nearby contaminant,
TIC_131979339,131979339,35.37906503677368,failed,,,,"Depth measured at the target's own pixel in this sector (1906 ppm) doesn't match the known transit depth (183 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_132534906,132534906,38.748295068740845,completed,61.0,2.1189453944099528,"Photocenter shifted 2.12 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_132320310,132320310,42.59712219238281,failed,,,,"Depth measured at the target's own pixel in this sector (93 ppm) doesn't match the known transit depth (1003 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_133505138,133505138,35.887216091156006,completed,9.0,0.7136595281546222,"Photocenter shifted 0.71 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_133654092,133654092,38.33149814605713,completed,34.0,0.28785716990313004,Photocenter consistent with target (0.29 px from catalog position),
TIC_134396419,134396419,37.65431880950928,completed,34.0,1.5291061297761237,"Photocenter shifted 1.53 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_134315574,134315574,39.78773093223572,completed,61.0,1.1013286447320405,"Photocenter shifted 1.10 px from target -- signal likely from a nearby contaminant, not the target star",
TIC_135083444,135083444,38.029656171798706,failed,,,,"Depth measured at the target's own pixel in this sector (-929 ppm) doesn't match the known transit depth (670 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_136848581,136848581,37.69477725028992,failed,,,,"Depth measured at the target's own pixel in this sector (10735 ppm) doesn't match the known transit depth (440 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_136971594,136971594,44.105494022369385,failed,,,,"Depth measured at the target's own pixel in this sector (-1215 ppm) doesn't match the known transit depth (169 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
TIC_137284119,137284119,46.192907094955444,completed,55.0,1.3463056882927358,"Photocenter shifted 1.35 px from target -- signal likely from a nearby contaminant, not the target star",
