host,cadence_min,n_points,baseline_days
TIC_177126182,2.0000279405212495,17458,25.83924441430736
TIC_177612321,2.000017829850549,13665,22.905781184515035
TIC_177722855,2.000031293282518,17458,25.839287949912432
TIC_178959058,2.0000500504102092,17318,24.724150822774845
TIC_179033846,30.00044908687414,899,25.396240150119866
TIC_179155220,2.000036657700548,17457,25.83935700375605
TIC_179159972,2.000036657700548,17458,25.83935742750782
TIC_18017227,2.000038675905671,15312,25.87272625046853
TIC_180987952,1.9999977768020472,13795,24.31246316475699
TIC_182470056,2.000017512909835,15812,24.11687914355025
TIC_182943944,2.000029950213502,16940,25.05175986787799
TIC_183979262,1.9999971845027176,17740,27.880512044716397
TIC_184679932,1.9999743454536656,14228,23.813555519551755
TIC_184869170,2.0001905599201564,14617,23.60222268392863
TIC_184952758,2.0000011713091226,12953,24.043042655406907
TIC_185226925,1.9999551541695837,19612,27.8799631306465
TIC_185405474,30.000457938294858,1220,26.791967009608243
TIC_186000935,2.000010087067494,18322,26.589099833370256
TIC_186599508,2.000005190857337,14690,23.63614111311381
TIC_187029841,29.999670509732823,967,23.56220510019193
TIC_187532854,1.9999662300688215,11419,26.849608394664756
TIC_188593930,1.999985716684023,14887,24.35111869734692
TIC_188989177,2.0000266721035587,17165,25.726724623278642
TIC_189013222,2.0000118525058497,17605,25.894579355804126
TIC_189620016,1.9999970780918375,15475,24.061101846305974
TIC_190081497,2.0000409828935517,15894,24.143551871723503
TIC_190271688,2.0000084984349087,18291,26.69604946188292
TIC_190430205,30.000413247526012,841,25.979558337165827
TIC_190442486,30.000304115474137,797,25.97949026051242
TIC_190743990,0.3333328441658523,110207,27.882339988318563
TIC_191146556,30.000021851119527,818,22.666723490494405
TIC_19155785,2.0001392626727466,14596,23.614145415705025
TIC_192372961,2.0000144875666592,19330,27.71826209671235
TIC_192520375,2.000003784269211,15575,24.23894354508775
TIC_193628179,2.0000388186599594,15700,26.704648456588984
TIC_193708920,2.000004126748536,18880,27.162602977289225
TIC_194179013,2.000169751845533,13358,27.46612942999718
TIC_1950736,2.0001349040830974,15067,24.09051914448628
TIC_195093356,1.999981603003107,15963,27.696936791662665
TIC_195199644,2.0000071448885137,14615,27.16265852346305
TIC_196286587,2.0000239139335463,16843,24.980847116634777
TIC_197650870,2.000028914262657,19612,27.880941409690422
TIC_197959526,2.000011860363884,13675,22.70702370452682
TIC_198616607,2.000019530460122,10950,24.440580788261286
TIC_199162630,1.9999765653483337,19025,27.07746617419616
TIC_199688472,1.9999603594624205,17701,26.84946741739327
TIC_200593988,1.999967656302033,14445,21.771851177528106
TIC_201154493,30.00053585790738,948,23.25038673379754
TIC_201233610,2.000039351696614,13674,22.707339784465603
TIC_20178111,1.9999918181201792,14613,21.77212522687887
TIC_20182165,2.0000326618901454,13356,24.640633023386727
TIC_202428245,1.9999731513598817,13734,24.46221967989868
TIC_202468443,0.33333786675939336,71696,27.699018505764343
TIC_206466531,2.000014275072317,12974,20.265415914095
TIC_206498307,2.000032646174077,13855,22.872489331350152
TIC_207084429,2.000015975027054,18295,27.40573581243052
TIC_207501148,1.9999724444642197,14979,23.7705097847836
TIC_20988926,2.000007470996934,15410,26.704221944144592
TIC_210337597,2.0000457509195257,12611,26.850424784680172
TIC_21755546,2.00003831901995,19609,28.20041611715442
TIC_219151731,30.000354176554538,1138,25.479455584867992
TIC_219164808,2.000021990024834,17238,25.698881550853002
TIC_219205407,2.00003658697824,14220,23.689297397618247
TIC_219208037,2.0000386817991966,12127,21.785105417722207
TIC_219239945,2.0000221583177336,12544,20.265494261607046
TIC_219366908,30.000336602388415,896,25.354439965924257
TIC_219379012,2.0000261842506006,14662,25.501726441323854
TIC_219388773,2.000021322419343,14448,25.38082325438404
TIC_219466803,2.000034972152207,12572,23.175371315845496
TIC_219467837,2.000031451752875,12554,23.15033113789059
TIC_219766989,30.0000388090848,981,24.166713097514958
TIC_219821826,2.000006904891052,18216,26.48481697047214
TIC_219824469,2.000010504198144,13275,23.8445427410943
TIC_220016044,2.0000309789611492,15653,24.73369772907654
TIC_22020459,2.000009146722732,15284,23.909860822975133
TIC_220396259,2.0000201430593734,12974,20.26547502374251
TIC_220435095,2.0000319628525176,16101,25.335142066777962
TIC_220518305,2.0000256066850852,15156,23.73363048829833
TIC_224313733,2.0000205631367862,13780,23.893296505679245
TIC_224418572,2.0000050867383834,11610,26.44738539674563
TIC_22843856,1.9999730050039943,14669,23.682984731863144
TIC_229091748,1.9999883975833654,14824,24.291468804864053
TIC_229141709,2.000015557568986,15071,24.587669726075546
TIC_229285649,2.000170779938344,14767,24.14232939017893
TIC_229384040,1.9999964239104884,17442,25.83883862309176
TIC_229536616,1.9999829297012184,18136,26.58871362414311
TIC_229770036,2.000018571779947,18423,26.850259776329494
TIC_230017325,2.0000271704338957,19607,28.20039719209717
TIC_230075120,2.0000195717148017,16888,26.015550126639482
TIC_230086768,1.9999893215572229,14927,24.25820844327791
TIC_230267547,2.0000225459807552,9632,24.440696956433385
TIC_230386397,2.000013899851183,17643,26.850184115298134
TIC_23113034,2.0001586687430972,15261,23.843540643336382
TIC_231703293,29.999938342152745,1184,27.812336792139604
TIC_231721005,1.9999720148916822,18854,26.916276108519924
TIC_232679662,2.000013843207853,19475,28.200163002887166
TIC_232967666,2.000001155593054,18613,27.34585859957315
TIC_233390838,2.000008853683539,13085,26.044581111250636
TIC_233497719,1.9999581222145935,18201,26.484172036544578
TIC_233503636,1.9999598837239319,18217,26.484195593548975
TIC_233541860,2.000005602094461,15184,26.850069863874978
TIC_233569098,2.000014473160263,19611,28.200198232477305
TIC_233681149,1.9999854436173337,18423,26.849809445164738
TIC_233684822,1.9999855889909668,18422,26.849811392338097
TIC_233720539,2.0000057978904806,19606,28.200077532562318
TIC_233735068,1.9999978900887072,12937,26.849963783556177
TIC_23389848,1.999984674184816,18958,28.199724666487782
TIC_235684392,1.999969614262227,16424,25.80101365896917
TIC_23650642,2.0000118583993753,16619,26.62658471828263
TIC_236775063,2.0000136965245474,15648,25.58627376603272
TIC_237101326,2.0000172234722413,16934,26.043303553516125
TIC_237185205,1.999997415987309,18340,28.20010146772711
TIC_237200747,2.000033848453313,18258,26.850460660724366
TIC_237235093,2.000026089626772,12786,22.07807014119612
TIC_237751146,2.000034063894418,14653,21.77257683706989
TIC_237808867,2.000017212340026,17454,25.839111027959916
TIC_238162973,1.9999911937338766,15443,23.852678695729082
TIC_238197709,2.0000367835928046,14337,24.437950221603387
TIC_238374636,2.000029280970921,16915,25.044807551127633
TIC_238597883,0.33333854844386224,97583,25.095750652538754
TIC_239136269,2.000190226608538,15737,24.181445684725077
TIC_239372503,1.9999782515515108,19474,27.696907671301233
TIC_239541449,0.3333351910987403,114667,27.88247165777284
TIC_239638934,1.9999823010584805,17288,24.919225019223177
TIC_239722954,2.0000272483594017,16733,25.294800709852097
TIC_240148934,2.000195086147869,15448,23.818979973670594
TIC_241065596,30.000528119053342,839,22.604593232183788
TIC_241102583,1.9999997563718352,17182,25.85273332435918
TIC_241174783,1.999985038273735,16614,26.58040682138153
TIC_242083025,2.000025259621907,15294,24.123997744289227
TIC_242536549,1.9999776543409098,18236,26.34566885122058
TIC_243153196,1.9999990917131072,17980,28.759693592356143
TIC_243283955,30.000162224750966,1220,26.79174850759523
TIC_243333538,2.0000218898348976,18002,28.200361381405855
TIC_24364065,2.0000346316373907,19609,28.200375968071057
TIC_245462406,30.000154984227265,971,23.354257972679306
TIC_247873937,2.0001513326133136,14551,23.730960446726385
TIC_249067445,2.0000212395825656,17157,25.901629649894858
TIC_249812036,2.0000309272290906,19444,27.88096391207364
TIC_249862365,30.00007820664905,971,23.354197670008034
TIC_250386181,1.9999502428981941,14848,25.63136908856518
TIC_250484865,1.9999836827628314,17455,25.83867411473784
TIC_251209368,1.999980277614668,13322,22.603980333216896
TIC_252537013,1.9999970283242874,11770,28.06211387701478
TIC_252636888,1.9999853467015782,17989,28.75956098762117
TIC_253030300,1.9999722748616477,12785,23.470490715362757
TIC_253132689,2.0000339768012054,15991,24.51991867008428
TIC_253917293,30.00066823697125,1171,27.54211839702566
TIC_253990973,1.9999877473310335,17217,25.334680489456787
TIC_254629854,29.999548029336438,843,23.35378117702203
TIC_255760319,2.0000167745820363,14652,21.772391307484895
TIC_255851356,9.999904362339294,3692,26.680380276968208
TIC_255918903,2.000017848185962,13535,23.895986077111502
TIC_256349966,1.9999832806934137,12874,28.061851665006543
TIC_256621916,2.0000231615267694,18322,26.589253411140362
TIC_256886630,2.0000316514779115,12632,26.044897444858407
TIC_257052211,30.0005128246994,829,25.979635440896118
TIC_258402425,1.99997998031904,19606,28.19963298080711
TIC_258557847,1.9999903358984739,11954,26.447225491453537
TIC_258777137,2.000024245280656,18424,26.85033621409525
TIC_258801269,2.0000221622467507,19609,28.200304812219656
TIC_258871793,2.000003241082595,13108,24.04030342900319
TIC_259126549,1.9999933504368528,12543,23.71379655624628
TIC_259129875,2.000028490583645,19437,28.20039238821937
TIC_259151170,2.000032590513001,19128,27.718515792241305
TIC_259389219,2.000031126954127,16158,25.676784943745588
TIC_259701242,2.0000325482760672,12938,20.265599154140318
TIC_260043723,2.000015709490981,18276,27.880778354689255
TIC_260271203,2.000013363212929,18208,27.88075554563875
TIC_260298958,2.000005622066965,16781,24.36257698193367
TIC_260476837,1.9999751764407847,10441,21.713624195092052
TIC_260609205,2.0000102622361737,18235,27.88072432013928
TIC_260849386,2.000024046865292,16357,27.771187511012613
TIC_261141602,2.0000185246317415,11103,26.56551735441508
TIC_261258875,0.3333275701152161,87737,23.82041775442167
TIC_262135904,10.000112880516099,3485,25.82667731204492
TIC_262499797,2.0000067840737756,15274,23.748698555850297
TIC_262530873,2.0000246100244112,13222,23.233583711552455
TIC_262531275,2.0000289679592242,13171,23.180854336669654
TIC_262781201,1.9999951371573843,12956,24.05542891472055
TIC_263203229,1.999962845875416,15988,24.6273178630031
TIC_264303333,2.0000303290362353,18423,26.85041421528922
TIC_26433869,3.3333921231678687,11629,27.715760835495985
TIC_265077027,2.000005810332368,16871,25.007018174720997
TIC_26583436,1.9999776294571348,17198,26.703856093163267
TIC_266688542,1.9999880125396885,19612,27.880385326294345
TIC_266843799,30.000285309070023,988,24.229425445876814
TIC_267484653,1.999960562461638,16323,25.69393259594426
TIC_267489265,1.9999934299994493,15111,26.044397785524097
TIC_267527924,2.000011510681361,16906,25.027920357097628
TIC_267561446,2.0000259511289187,17614,26.044708147957408
TIC_267867517,2.000029440096114,18881,27.16294486766901
TIC_268042363,2.000014663717593,15536,23.905734642536117
TIC_268371979,2.0000219042412937,17386,25.83916259109992
TIC_268405086,2.0000388867629226,14419,23.235174813835783
TIC_268439377,2.0000158240873134,19097,27.77106354022044
TIC_268727719,2.0000138130853884,16717,25.75026612425654
TIC_268914377,2.0000212317245314,16916,25.032204367400027
TIC_269238073,0.33333552833937574,105103,28.761097431848157
TIC_269269740,2.0000383039587177,17897,26.22958161907445
TIC_269424395,30.000118074385682,986,23.50003841930061
TIC_269450900,2.0000098752279882,16231,25.334959969582542
TIC_269509393,30.00009661704098,986,23.5000210331375
TIC_269892793,1.9999971442302922,14362,23.565213484371498
TIC_270238522,30.000258555082837,986,23.500152641823206
TIC_270333769,30.00016534831957,986,23.50007664310715
TIC_270841724,2.0000108545355033,13460,24.283457287954207
TIC_271042173,2.0000258974323515,17898,26.229421582465875
TIC_271167979,2.0000265692942776,17896,26.229437379093724
TIC_271439193,2.000014179138816,17990,28.75996359208375
TIC_271581073,0.33333150338876294,96612,24.36439015608562
TIC_271596418,1.9999673694837838,18276,27.880082515095864
TIC_271722899,0.3333284862310393,88042,23.423497988633017
TIC_271900960,1.9999632387771271,18277,27.880024834978258
TIC_272049972,3.333367694503977,10787,28.75727858484106
TIC_272050287,2.000020884661353,17991,28.760059417260436
TIC_272086159,1.9999694567741244,15959,25.70238390330337
TIC_27244707,1.9999762857332826,16468,25.121939329463203
TIC_272625214,2.0000202147639357,17991,28.760051504976673
TIC_272828463,30.00022502779757,985,23.500124522866372
TIC_273774284,1.999965224895277,18603,26.703698159481064
TIC_274122380,1.9999638844456058,18604,26.70368155819051
TIC_274138511,1.999992460841895,16251,24.44990940594971
TIC_274170255,2.0000272608012892,18882,27.1628959683444
TIC_274599700,2.0000110133332782,16043,26.484944569987874
TIC_274662200,2.0000098585296655,12603,26.04462685606927
TIC_274762761,2.00002596979175,13292,26.85020909991772
TIC_274942910,2.0000104269274743,14541,27.077887694984383
TIC_275111900,2.0000343022547895,15176,27.16300433191691
TIC_275248683,2.0000192772022274,13005,24.115434836038048
TIC_275384718,1.9999883792479523,15377,24.206846417906036
TIC_275501623,2.000016844649508,19607,27.880815828873892
TIC_276380902,2.0000340586557286,18321,26.58939605937394
TIC_27677846,29.999685995135223,1103,25.02055666623278
TIC_277014266,2.0000268508738372,18322,26.58930768885284
TIC_277103955,2.0000051934766816,18276,27.880608552581407
TIC_277871306,2.000024598892196,13688,24.16133836904828
TIC_277987172,2.0000044299376896,15080,26.623772800547613
TIC_278199349,0.33332798397168517,96690,24.364192822976975
TIC_27844066,2.0000315981087624,17897,26.229513134851004
TIC_278726770,2.000009362163837,14550,24.154282278986557
TIC_278866211,2.0000080832687672,18190,27.88071360597155
TIC_278968371,1.9999789600842632,14038,26.22903351036075
TIC_279177746,2.000020890554879,18881,27.162815288102593
TIC_279212407,2.0000252301542787,16749,24.44063777693691
TIC_279251651,2.0000127067396534,17491,27.405751363305626
TIC_279605855,2.0000336100929417,16438,24.44070101374018
TIC_279740441,2.000028535767342,18276,27.880945028571887
TIC_279982557,2.00002108946137,12241,26.04470800115746
TIC_279989567,1.999998383835191,13359,22.68890177136882
TIC_279999655,1.9999608820216963,16695,24.93700960072647
TIC_280212554,1.9999977119732648,13894,22.901408499992613
TIC_281979481,1.9999648221710231,12502,20.26492319427848
TIC_282498590,0.33332782091747504,100313,25.84055002856394
TIC_283015592,2.000031278876122,17991,28.760206127341462
TIC_284050395,2.0000107602390926,11133,18.0501009312693
TIC_284288080,2.000026096502552,17458,25.83922346350755
TIC_284305328,1.9999880007526372,18939,27.592920349102315
TIC_284450803,2.000029267219361,19514,28.200383824300843
TIC_284528889,1.9999802900565555,18574,27.194197635509227
TIC_284564230,2.000029433547752,19610,28.200402907915304
TIC_284747017,2.000185363795026,16254,24.31473772896379
TIC_285233023,2.0000198140041903,12675,18.05015381735302
TIC_285524410,2.0000144954246935,15604,23.95295030009538
TIC_285542903,0.33333015999232884,108490,27.30414838856177
TIC_285666479,2.000017840982764,19475,27.71831852275318
TIC_285674856,30.00052144168876,971,23.354548018659443
TIC_285677945,0.3333258040220244,94441,24.789940781119185
TIC_286355915,1.999981051631039,14116,23.553911040983166
TIC_28643432,2.0000135053123813,16014,26.704307653761134
TIC_286561122,1.9999655555875506,14596,23.80238664716262
TIC_287190564,2.0000257455103565,15573,28.20043380867446
TIC_287329267,0.33332999497361016,77550,22.21849522019943
TIC_287474726,2.000030621420592,16914,25.033714297806
TIC_288185138,1.9999982528679539,19611,28.200008990771494
TIC_288391628,2.0000130050175358,19501,28.200205147096312
TIC_288471040,1.999980846667313,16456,25.82894044537443
TIC_28873762,2.0001866557868198,13081,22.859067148368467
TIC_289125016,1.9999823056423338,18137,25.85248274503556
TIC_289316336,2.000005089357728,16994,24.982116814224355
TIC_289539327,1.9999824716433068,15177,26.484492512762472
TIC_289988797,1.9999870807077968,14829,24.27630219155708
TIC_290302097,2.0000378161057597,16081,24.55045661522172
TIC_291147951,1.999977612431394,18137,25.852437634564012
TIC_29117085,1.9999883897253312,16404,26.524896972610804
TIC_291555748,2.000038166443119,17457,25.839377345005232
TIC_292321872,1.9999817225107108,14888,23.55531116289876
TIC_293075732,2.0000024261389626,14106,24.069415460999608
TIC_29336129,2.0000071376853157,17367,25.026477818436888
TIC_293527670,29.99961446508678,1184,27.81210365718607
TIC_293567206,2.0000138425530167,19610,28.200241660179927
TIC_293708935,2.0000393818190787,11699,22.547607116308427
TIC_29374525,2.0001499934733147,14975,23.982354135872356
TIC_294090620,2.000037325633457,16457,25.01851265053847
TIC_294173437,1.999991661941749,15874,27.69709633234197
TIC_294176967,2.0000004393659765,18882,27.16257028577138
TIC_294179389,2.000001780470484,18380,27.162600052587095
TIC_294283951,2.000013772485545,18322,26.589144152683275
TIC_294315741,1.999964185342833,14979,23.434397690390142
TIC_294500964,1.9999823410034878,16831,24.981725606610325
TIC_294599100,2.0000440036528744,17895,26.229667168852757
TIC_294780517,1.9999787420238135,14711,25.537215927875877
TIC_294869729,0.333335610521317,95495,24.296229517822212
TIC_295354126,2.0000198991328944,18478,26.69617982189766
TIC_295413003,2.0000074795098044,18880,27.1626604438502
TIC_295599256,2.0001046290417435,15558,24.56666603496251
TIC_295807723,1.9999869674211368,19474,27.697038171014356
TIC_296898634,1.9999708754767198,19474,27.69681718982065
TIC_297153209,0.3333294848562218,113463,27.69803782369536
TIC_297967252,2.000006555535947,16384,24.591751301234126
TIC_298049015,1.9999866845319048,13713,26.704066504311413
TIC_298495970,1.9999559704228886,15037,24.98151258517646
TIC_298666530,1.9999700150219724,14551,23.33438002338744
TIC_29959761,29.99965867275023,890,25.45811593532494
TIC_29960109,1.9999817598363734,14758,25.57064074910477
TIC_299876474,1.999970222605043,15725,24.456575197919392
TIC_300011941,1.9999825590639375,18279,27.880304198866952
TIC_300013921,1.9999794158502482,18279,27.880253471756305
TIC_300557619,0.33332825572870206,78026,22.26840523609303
TIC_300599466,0.33332831793813966,79038,22.417711191656508
TIC_300810086,2.00000434742833,15197,24.502825799266247
TIC_300871545,1.999965355207678,17827,27.880054889394387
TIC_301051430,2.00001855409937,16835,26.121064526933424
TIC_302659412,2.0000250887096627,15918,24.176691112731987
TIC_302766000,2.0001406057417626,14575,23.743342045902864
TIC_302814895,0.33333116974972654,96624,26.706026591983573
TIC_302895996,1.9999609497972415,14595,21.771771249096673
TIC_303055194,0.3333372014458291,91140,25.85485128352957
TIC_30312676,2.000013532160665,18256,27.88072724690801
TIC_30329585,2.0000292652548524,19610,28.20029578748381
TIC_303364023,2.0000384057857445,16059,24.286571179069142
TIC_303867090,2.0000290674943244,18399,26.69899495003756
TIC_303883880,2.0000175273162313,18854,26.916858889907417
TIC_304021498,0.33333804618450813,92284,24.17279474858151
TIC_304025075,2.0000299331877613,17164,26.53094061412321
TIC_304042899,2.000008203103789,15478,24.802901861033433
TIC_304774444,3.33341963152634,7512,23.049136596008793
TIC_304950588,2.00001484445238,18854,26.916823953902167
TIC_305478010,1.9999856525100768,17329,24.91926863399067
TIC_305550963,2.0000141634227475,17670,27.880809467242216
TIC_305943739,2.0000487119250465,19602,28.200535035638495
TIC_306547699,2.000018869075575,18854,26.916876935912114
TIC_306902029,2.000173126871232,14981,24.039568162725118
TIC_307111282,1.9999602632015012,14709,23.417548186056138
TIC_307377219,2.000173462802195,15107,24.145137769174653
TIC_307734817,1.9999924418516457,15923,26.334599854084217
TIC_307956396,2.0000234368853853,11157,26.850258417454825
TIC_308034948,2.000031331917853,15497,24.61430512727611
TIC_308050066,1.9999730275958427,15236,23.9733171519988
TIC_308307606,2.0000392606743844,14454,25.38657534068807
TIC_308425348,0.33334089210256934,109190,26.532282890862007
TIC_308919449,1.9999628206642228,18279,27.880044759988095
TIC_309257814,1.999986236623954,14948,24.31232881208598
TIC_309402106,1.9999602216194035,18277,27.880013080090293
TIC_309436531,1.9999787708366057,15446,24.265016269934222
TIC_309787037,0.3333372106135357,80044,24.30306186299913
TIC_310267134,1.9999960539280437,15327,24.177727229641732
TIC_310483807,0.3333380474941805,80443,24.31653875569009
TIC_311121985,2.0000246427662205,16751,24.95724255637697
TIC_31114545,30.00039759579522,1136,25.43783135688136
TIC_311183180,1.9999576071859337,17042,25.623065073296175
TIC_311890977,30.00038219634007,938,24.375311102740625
TIC_312122956,2.000194583888515,15965,24.18011225736882
TIC_312221462,2.0001932421291713,15973,24.18842933396445
TIC_312259170,30.00042351159209,806,22.979516968557164
TIC_312469860,3.3332814833556768,10552,26.50421656637718
TIC_312548415,1.9999772719165776,18468,27.14831504245285
TIC_31268146,1.9999876690781093,14664,25.508161749497276
TIC_312899686,1.9999973622907419,14999,27.697152767928856
TIC_313506357,1.9999578936767648,13037,23.12597474599397
TIC_313675203,2.0000078678276623,11700,22.547286360664202
TIC_313761775,30.000561607703276,1133,25.979575786192527
TIC_313891529,2.0000105271174107,13557,23.552834519058706
TIC_314338017,3.3333509038493503,11763,27.87979996846616
TIC_314724818,1.9999897242814768,18491,26.69577199667401
TIC_315755496,2.000030942290323,19610,28.200452241061157
TIC_316254876,30.000515740684932,964,23.271207905050687
TIC_316402246,30.000616927281953,1070,25.979615580907875
TIC_31656385,2.0000210791477,13770,22.803010321404145
TIC_316916655,2.000012603602954,17316,25.726553343744172
TIC_316937670,2.0000273613186437,18274,27.8808659526494
TIC_31697707,1.99998565709393,14911,23.884534408375657
TIC_317397615,2.0000225459807552,15470,24.440541790874704
TIC_317507345,2.0000092148256954,14908,23.62509791384082
TIC_317951248,2.000039340564399,17386,25.8393934776077
TIC_318209162,1.9999763345185784,18542,27.34553173538484
TIC_31858844,2.0000031710151234,16427,25.0876598349314
TIC_318608749,0.33333150371618103,94931,24.236873020210624
TIC_318746829,3.3333298083016416,10786,28.75695769834647
TIC_319068154,1.9999802645179443,12871,28.061893260201032
TIC_319735319,1.9999916783126537,14331,23.174963761724484
TIC_319968129,2.00016843398771,14897,24.16869739439244
TIC_320506985,30.00022838186851,840,22.60437693787071
TIC_320525204,1.9999788068525959,19531,28.199717890999636
TIC_320536216,1.999976640981913,16845,24.981655212593978
TIC_321436679,2.000017859318177,16393,25.06551843311354
TIC_322202434,2.000031621355447,13681,23.04482627214429
TIC_32283946,1.9999850264866836,16332,25.906710631393253
TIC_322862882,2.0000379889825126,10985,23.157459210241086
TIC_323658120,2.0001905324170366,13394,22.572974224548943
TIC_324395151,2.000022912689019,17334,25.321156714962854
TIC_325172035,2.0000215715845115,17325,25.32114353232464
TIC_325680697,1.9999663369708287,14517,25.609338366391285
TIC_326114850,30.000053217117966,902,22.75007462841063
TIC_326347927,2.0000151594285853,12967,26.623843552192284
TIC_326470400,2.0000199380956474,11698,22.54741272577121
TIC_326732851,1.9999547835323028,12874,28.06151497373503
TIC_326919774,2.000034000702726,13063,23.065699815377002
TIC_327011842,1.9999668783566449,19238,27.71759965860656
TIC_327017634,2.000023290856916,11700,22.54745071511752
TIC_327210623,2.0000198434718186,16407,24.915507342126602
TIC_327577308,30.000169036684383,858,22.958509008240526
TIC_327663613,1.9999960945278872,18485,26.69582376493736
TIC_328167090,30.000153297205543,909,22.833479687770478
TIC_32830028,1.9999777381599415,14574,21.771972835963197
TIC_328750515,2.00002925019362,19610,27.880967611519736
TIC_329145325,30.000320097733493,1015,23.8127593384213
TIC_329277372,2.0000158637049026,14842,23.765479043873256
TIC_329709756,1.9999655104038538,19473,27.696741236040907
TIC_329864959,2.0000094937859103,13011,22.83485830168206
TIC_330332501,2.000023237487767,18881,27.162844470629807
TIC_330468175,2.000025249144528,18882,27.162872930217873
TIC_33091633,2.0000219042412937,17265,25.839160830900255
TIC_331034236,0.3333368681342108,113775,27.882705906587944
TIC_331484419,0.33332848688587546,106624,25.854209575267305
TIC_33153766,1.9999985069443937,16411,24.49720862685558
TIC_332154944,29.999724154567957,993,23.603906485056996
TIC_332630868,1.9999655333231203,19744,28.643966236238157
TIC_332660287,29.99963609268889,1133,25.416350718233616
TIC_333821572,1.9999877047666814,16900,25.02067591996365
TIC_334597566,1.9999964095040923,17991,28.759726153255997
TIC_334911765,2.0000084984349087,18494,26.696019037437054
TIC_335483600,0.33333284613036085,104239,28.760877367541525
TIC_335489455,2.0000452949898317,12670,18.050405060709636
TIC_335996558,30.00043392414227,1015,23.812845096233787
TIC_336267424,1.9999803719110787,18249,26.849625901995978
TIC_336456596,30.000444652814622,1015,23.812852808516027
TIC_33690636,1.9999836840725038,17457,25.838677024189565
TIC_337129672,2.0001573197805556,12410,23.24348442491555
TIC_337274055,2.0000245543633355,14510,24.46827310595154
TIC_33878688,1.9999951767749735,18279,27.880487093187412
TIC_339250695,2.000019872939447,16268,24.937771196478934
TIC_339538183,3.333388133905828,9834,25.08608095115369
TIC_339591840,2.0000298984814435,15300,24.982371431296997
TIC_339636032,2.0000371434252884,14581,21.772610724580545
TIC_339733013,2.000040004240873,14463,25.39077657501707
TIC_340700241,2.000021201602067,15532,23.90581298387906
TIC_341186896,1.9999662254849682,10562,20.28571803367845
TIC_341297143,2.000030582785257,13495,26.624061030914618
TIC_341419787,2.0000301171967294,16939,25.050372334445
TIC_341444900,1.999977570521878,19020,27.07748508470104
TIC_341544930,1.9999725361412857,18220,26.58857006705466
TIC_341729521,2.00003531495895,16461,24.972659107830168
TIC_341805908,2.0000480217277072,19515,27.88944809869554
TIC_343442463,1.9999946807365632,12874,28.062084425568173
TIC_343708863,30.000421426593675,776,22.500285764399678
TIC_344085117,1.9999955523235258,15482,23.87495237672283
TIC_344416349,10.000129161708173,3517,26.215643601642114
TIC_344600402,30.000187735859072,938,24.375129883200316
TIC_34466256,29.999394820915768,970,21.72871459828343
TIC_34505005,2.0000356348464265,16989,25.04628076666404
TIC_345333936,1.999968865129631,12874,28.061733401475067
TIC_34551972,2.000180117902346,13825,23.84379769111365
TIC_345724317,29.99978484134772,1157,25.5832931194534
TIC_345996087,1.9999956754327286,15765,27.077699117995508
TIC_346418409,2.000005805748515,13567,22.85843132620812
TIC_347011522,2.0000135092413984,17991,28.759947659948466
TIC_347098457,1.9999903869756963,16875,25.00265528162936
TIC_347442932,2.0000279012310784,16073,23.82955308443934
TIC_348054109,2.000046023822506,16900,24.867089179809
TIC_348135793,30.000052724517445,971,23.354176156921994
TIC_348673213,2.0000058620644268,14733,23.405597673044667
TIC_348684813,0.33333854255033657,92882,24.057090439803687
TIC_348755723,1.9999897715933912,12961,24.078987910750584
TIC_348844154,1.9999673406709917,11701,22.54685214541132
TIC_349373192,1.9999632541657775,11700,22.54680656326127
TIC_349786918,2.000019561564841,14373,25.330775376020938
TIC_349790953,1.999979584470566,18145,27.88029940968613
TIC_350044062,2.0002017615479417,14858,23.45095275488211
TIC_350332997,1.9999748431291664,11701,22.546986987837954
TIC_350445771,2.000028662805562,17166,27.88095788152191
TIC_350743714,2.00003148351243,12802,20.26558460994488
TIC_350995812,2.0000369772606064,19604,28.200412773706375
TIC_352924930,2.0000346159213223,13890,24.440618681099295
TIC_35315453,1.9999856616777834,15460,24.613625057222634
TIC_353367071,2.000193619314814,15972,24.188434377570957
TIC_353586703,2.0000245681148954,12468,26.850287555598698
TIC_35377903,1.999950818499201,14118,27.161950240770693
TIC_354006740,3.3333874646632466,10046,25.329127221926683
TIC_354151219,1.9999742524669273,18164,27.717711236638934
TIC_354285962,1.9999551181535935,12874,28.06146686172724
TIC_354400186,29.99967285715684,981,23.52054056985685
TIC_354442783,2.000035293676774,16731,25.292120583913857
TIC_354594208,1.999956887193548,13026,23.4912518144165
TIC_354600221,30.000243133690674,856,22.958564138811653
TIC_355636844,0.3333375452348264,62287,20.789092773098673
TIC_355732304,2.0000218498898903,10799,26.44755603878957
TIC_356235833,2.0000178645568667,17151,25.671201864340674
TIC_356453768,2.000035831297282,13770,24.276820695597507
TIC_356461227,2.000032953947084,16027,24.517064124303488
TIC_356868487,2.0000098205491668,19557,28.200127662833438
TIC_356919658,2.000025260276743,18214,26.485062557862875
TIC_357416482,1.9999843569166842,17930,26.48464886820193
TIC_357457104,2.0000051656461437,12419,26.044568902659194
TIC_357536526,2.0000187184632523,15651,24.007169396552854
TIC_357538688,2.000040329367039,16212,24.65187683065369
TIC_357972447,2.0000319546670653,18882,27.16296329318766
TIC_358072664,2.0000376183452317,20257,28.806090092916747
