host,label,cadence_min,n_points
TIC_172630205,0,2.000004092697054,13924
TIC_172754786,0,2.000036962199374,17896
TIC_172871230,0,1.9999605323391734,18604
TIC_173860688,0,3.3333200532069895,9397
TIC_174143743,0,1.9999646260475856,13006
TIC_17416749,0,2.0000158486436703,11701
TIC_175079720,0,0.33333317944197915,91681
TIC_175180796,0,2.000019953811716,16342
TIC_175310067,0,0.3333341905090492,98526
TIC_175476629,0,29.99971794197336,1196
TIC_176772671,0,1.9999997891136445,13664
TIC_176778112,0,1.999978072126396,14744
TIC_176831592,0,1.999984441063134,14759
TIC_176984236,0,2.000010206575098,14429
TIC_177126182,0,2.0000279405212495,17458
TIC_177612321,0,2.000017829850549,13665
TIC_177722855,0,2.000031293282518,17458
TIC_178959058,0,2.0000500504102092,17318
TIC_179033846,0,30.00044908687414,899
TIC_179155220,0,2.000036657700548,17457
TIC_179159972,0,2.000036657700548,17458
TIC_18017227,0,2.000038675905671,15312
TIC_180987952,0,1.9999977768020472,13795
TIC_182470056,0,2.000017512909835,15812
TIC_182943944,0,2.000029950213502,16940
TIC_183979262,0,1.9999971845027176,17740
TIC_184679932,0,1.9999743454536656,14228
TIC_184869170,0,2.0001905599201564,14617
TIC_184952758,0,2.0000011713091226,12953
TIC_185226925,0,1.9999551541695837,19612
TIC_185405474,0,30.000457938294858,1220
TIC_186000935,0,2.000010087067494,18322
TIC_186599508,0,2.000005190857337,14690
TIC_187029841,0,29.999670509732823,967
TIC_187532854,0,1.9999662300688215,11419
TIC_188593930,0,1.999985716684023,14887
TIC_188989177,0,2.0000266721035587,17165
TIC_189013222,0,2.0000118525058497,17605
TIC_189620016,0,1.9999970780918375,15475
TIC_190081497,0,2.0000409828935517,15894
TIC_190271688,0,2.0000084984349087,18291
TIC_190430205,0,30.000413247526012,841
TIC_190442486,0,30.000304115474137,797
TIC_190743990,0,0.3333328441658523,110207
TIC_191146556,0,30.000021851119527,818
TIC_19155785,0,2.0001392626727466,14596
TIC_192372961,0,2.0000144875666592,19330
TIC_192520375,0,2.000003784269211,15575
TIC_193628179,0,2.0000388186599594,15700
TIC_193708920,0,2.000004126748536,18880
TIC_194179013,0,2.000169751845533,13358
TIC_1950736,0,2.0001349040830974,15067
TIC_195093356,0,1.999981603003107,15963
TIC_195199644,0,2.0000071448885137,14615
TIC_196286587,0,2.0000239139335463,16843
TIC_197650870,0,2.000028914262657,19612
TIC_197959526,0,2.000011860363884,13675
TIC_198616607,0,2.000019530460122,10950
TIC_199162630,0,1.9999765653483337,19025
TIC_199688472,0,1.9999603594624205,17701
TIC_200593988,0,1.999967656302033,14445
TIC_201154493,0,30.00053585790738,948
TIC_201233610,0,2.000039351696614,13674
TIC_20178111,0,1.9999918181201792,14613
TIC_20182165,0,2.0000326618901454,13356
TIC_202428245,0,1.9999731513598817,13734
TIC_202468443,0,0.33333786675939336,71696
TIC_206466531,0,2.000014275072317,12974
TIC_206498307,0,2.000032646174077,13855
TIC_207084429,0,2.000015975027054,18295
TIC_207501148,0,1.9999724444642197,14979
TIC_20988926,0,2.000007470996934,15410
TIC_210337597,0,2.0000457509195257,12611
TIC_21755546,0,2.00003831901995,19609
TIC_219151731,0,30.000354176554538,1138
TIC_219164808,0,2.000021990024834,17238
TIC_219205407,0,2.00003658697824,14220
TIC_219208037,0,2.0000386817991966,12127
TIC_219239945,0,2.0000221583177336,12544
TIC_219366908,0,30.000336602388415,896
TIC_219379012,0,2.0000261842506006,14662
TIC_219388773,0,2.000021322419343,14448
TIC_219466803,0,2.000034972152207,12572
TIC_219467837,0,2.000031451752875,12554
TIC_219766989,0,30.0000388090848,981
TIC_219821826,0,2.000006904891052,18216
TIC_219824469,0,2.000010504198144,13275
TIC_220016044,0,2.0000309789611492,15653
TIC_22020459,0,2.000009146722732,15284
TIC_220396259,0,2.0000201430593734,12974
TIC_220435095,0,2.0000319628525176,16101
TIC_220518305,0,2.0000256066850852,15156
TIC_224313733,0,2.0000205631367862,13780
TIC_224418572,0,2.0000050867383834,11610
TIC_22843856,0,1.9999730050039943,14669
TIC_229091748,0,1.9999883975833654,14824
TIC_229141709,0,2.000015557568986,15071
TIC_229285649,0,2.000170779938344,14767
TIC_229384040,0,1.9999964239104884,17442
TIC_229536616,0,1.9999829297012184,18136
TIC_229770036,0,2.000018571779947,18423
TIC_230017325,0,2.0000271704338957,19607
TIC_230075120,0,2.0000195717148017,16888
TIC_230086768,0,1.9999893215572229,14927
TIC_230267547,0,2.0000225459807552,9632
TIC_230386397,0,2.000013899851183,17643
TIC_23113034,0,2.0001586687430972,15261
TIC_231703293,0,29.999938342152745,1184
TIC_231721005,0,1.9999720148916822,18854
TIC_232679662,0,2.000013843207853,19475
TIC_232967666,0,2.000001155593054,18613
TIC_233390838,0,2.000008853683539,13085
TIC_233497719,0,1.9999581222145935,18201
TIC_233503636,0,1.9999598837239319,18217
TIC_233541860,0,2.000005602094461,15184
TIC_233569098,0,2.000014473160263,19611
TIC_233681149,0,1.9999854436173337,18423
TIC_233684822,0,1.9999855889909668,18422
TIC_233720539,0,2.0000057978904806,19606
TIC_233735068,0,1.9999978900887072,12937
TIC_23389848,0,1.999984674184816,18958
TIC_235684392,0,1.999969614262227,16424
TIC_23650642,0,2.0000118583993753,16619
TIC_236775063,0,2.0000136965245474,15648
TIC_237101326,0,2.0000172234722413,16934
TIC_237185205,0,1.999997415987309,18340
TIC_237200747,0,2.000033848453313,18258
TIC_237235093,0,2.000026089626772,12786
TIC_237751146,0,2.000034063894418,14653
TIC_237808867,0,2.000017212340026,17454
TIC_238162973,0,1.9999911937338766,15443
TIC_238197709,0,2.0000367835928046,14337
TIC_238374636,0,2.000029280970921,16915
TIC_238597883,0,0.33333854844386224,97583
TIC_239136269,0,2.000190226608538,15737
TIC_239372503,0,1.9999782515515108,19474
TIC_239541449,0,0.3333351910987403,114667
TIC_239638934,0,1.9999823010584805,17288
TIC_239722954,0,2.0000272483594017,16733
TIC_240148934,0,2.000195086147869,15448
TIC_241065596,0,30.000528119053342,839
TIC_241102583,0,1.9999997563718352,17182
TIC_241174783,0,1.999985038273735,16614
TIC_242083025,0,2.000025259621907,15294
TIC_242536549,0,1.9999776543409098,18236
TIC_243153196,0,1.9999990917131072,17980
TIC_243283955,0,30.000162224750966,1220
TIC_243333538,0,2.0000218898348976,18002
TIC_24364065,0,2.0000346316373907,19609
TIC_245462406,0,30.000154984227265,971
TIC_247873937,0,2.0001513326133136,14551
TIC_249067445,0,2.0000212395825656,17157
TIC_249812036,0,2.0000309272290906,19444
TIC_249862365,0,30.00007820664905,971
TIC_250386181,0,1.9999502428981941,14848
TIC_250484865,0,1.9999836827628314,17455
TIC_251209368,0,1.999980277614668,13322
TIC_252537013,0,1.9999970283242874,11770
TIC_252636888,0,1.9999853467015782,17989
TIC_253030300,0,1.9999722748616477,12785
TIC_253132689,0,2.0000339768012054,15991
TIC_253917293,0,30.00066823697125,1171
TIC_253990973,0,1.9999877473310335,17217
TIC_254629854,0,29.999548029336438,843
TIC_255760319,0,2.0000167745820363,14652
TIC_255851356,0,9.999904362339294,3692
TIC_255918903,0,2.000017848185962,13535
TIC_256349966,0,1.9999832806934137,12874
TIC_256621916,0,2.0000231615267694,18322
TIC_256886630,0,2.0000316514779115,12632
TIC_257052211,0,30.0005128246994,829
TIC_258402425,0,1.99997998031904,19606
TIC_258557847,0,1.9999903358984739,11954
TIC_258777137,0,2.000024245280656,18424
TIC_258801269,0,2.0000221622467507,19609
TIC_258871793,0,2.000003241082595,13108
TIC_259126549,0,1.9999933504368528,12543
TIC_259129875,0,2.000028490583645,19437
TIC_259151170,0,2.000032590513001,19128
TIC_259389219,0,2.000031126954127,16158
TIC_259701242,0,2.0000325482760672,12938
TIC_260043723,0,2.000015709490981,18276
TIC_260271203,0,2.000013363212929,18208
TIC_260298958,0,2.000005622066965,16781
TIC_260476837,0,1.9999751764407847,10441
TIC_260609205,0,2.0000102622361737,18235
TIC_260849386,0,2.000024046865292,16357
TIC_261141602,0,2.0000185246317415,11103
TIC_261258875,0,0.3333275701152161,87737
TIC_262135904,0,10.000112880516099,3485
TIC_262499797,0,2.0000067840737756,15274
TIC_262530873,0,2.0000246100244112,13222
TIC_262531275,0,2.0000289679592242,13171
TIC_262781201,0,1.9999951371573843,12956
TIC_263203229,0,1.999962845875416,15988
TIC_264303333,0,2.0000303290362353,18423
TIC_26433869,0,3.3333921231678687,11629
TIC_265077027,0,2.000005810332368,16871
TIC_26583436,0,1.9999776294571348,17198
TIC_266688542,0,1.9999880125396885,19612
TIC_266843799,0,30.000285309070023,988
TIC_267484653,0,1.999960562461638,16323
TIC_267489265,0,1.9999934299994493,15111
TIC_267527924,0,2.000011510681361,16906
TIC_267561446,0,2.0000259511289187,17614
TIC_267867517,0,2.000029440096114,18881
TIC_268042363,0,2.000014663717593,15536
TIC_268371979,0,2.0000219042412937,17386
TIC_268405086,0,2.0000388867629226,14419
TIC_268439377,0,2.0000158240873134,19097
TIC_268727719,0,2.0000138130853884,16717
TIC_268914377,0,2.0000212317245314,16916
TIC_269238073,0,0.33333552833937574,105103
TIC_269269740,0,2.0000383039587177,17897
TIC_269424395,0,30.000118074385682,986
TIC_269450900,0,2.0000098752279882,16231
TIC_269509393,0,30.00009661704098,986
TIC_269892793,0,1.9999971442302922,14362
TIC_270238522,0,30.000258555082837,986
TIC_270333769,0,30.00016534831957,986
TIC_270841724,0,2.0000108545355033,13460
TIC_271042173,0,2.0000258974323515,17898
TIC_271167979,0,2.0000265692942776,17896
TIC_271439193,0,2.000014179138816,17990
TIC_271581073,0,0.33333150338876294,96612
TIC_271596418,0,1.9999673694837838,18276
TIC_271722899,0,0.3333284862310393,88042
TIC_271900960,0,1.9999632387771271,18277
TIC_272049972,0,3.333367694503977,10787
TIC_272050287,0,2.000020884661353,17991
TIC_272086159,0,1.9999694567741244,15959
TIC_27244707,0,1.9999762857332826,16468
TIC_272625214,0,2.0000202147639357,17991
TIC_272828463,0,30.00022502779757,985
TIC_273774284,0,1.999965224895277,18603
TIC_274122380,0,1.9999638844456058,18604
TIC_274138511,0,1.999992460841895,16251
TIC_274170255,0,2.0000272608012892,18882
TIC_274599700,0,2.0000110133332782,16043
TIC_274662200,0,2.0000098585296655,12603
TIC_274762761,0,2.00002596979175,13292
TIC_274942910,0,2.0000104269274743,14541
TIC_275111900,0,2.0000343022547895,15176
TIC_275248683,0,2.0000192772022274,13005
TIC_275384718,0,1.9999883792479523,15377
TIC_275501623,0,2.000016844649508,19607
TIC_276380902,0,2.0000340586557286,18321
TIC_27677846,0,29.999685995135223,1103
TIC_277014266,0,2.0000268508738372,18322
TIC_277103955,0,2.0000051934766816,18276
TIC_277871306,0,2.000024598892196,13688
TIC_277987172,0,2.0000044299376896,15080
TIC_278199349,0,0.33332798397168517,96690
TIC_27844066,0,2.0000315981087624,17897
TIC_278726770,0,2.000009362163837,14550
TIC_278866211,0,2.0000080832687672,18190
TIC_278968371,0,1.9999789600842632,14038
TIC_279177746,0,2.000020890554879,18881
TIC_279212407,0,2.0000252301542787,16749
TIC_279251651,0,2.0000127067396534,17491
TIC_279605855,0,2.0000336100929417,16438
TIC_279740441,0,2.000028535767342,18276
TIC_279982557,0,2.00002108946137,12241
TIC_279989567,0,1.999998383835191,13359
TIC_279999655,0,1.9999608820216963,16695
TIC_280212554,0,1.9999977119732648,13894
TIC_281979481,0,1.9999648221710231,12502
TIC_282498590,0,0.33332782091747504,100313
TIC_283015592,0,2.000031278876122,17991
TIC_284050395,0,2.0000107602390926,11133
TIC_284288080,0,2.000026096502552,17458
TIC_284305328,0,1.9999880007526372,18939
TIC_284450803,0,2.000029267219361,19514
TIC_284528889,0,1.9999802900565555,18574
TIC_284564230,0,2.000029433547752,19610
TIC_284747017,0,2.000185363795026,16254
TIC_285233023,0,2.0000198140041903,12675
TIC_285524410,0,2.0000144954246935,15604
TIC_285542903,0,0.33333015999232884,108490
TIC_285666479,0,2.000017840982764,19475
TIC_285674856,0,30.00052144168876,971
TIC_285677945,0,0.3333258040220244,94441
TIC_286355915,0,1.999981051631039,14116
TIC_28643432,0,2.0000135053123813,16014
TIC_286561122,0,1.9999655555875506,14596
TIC_287190564,0,2.0000257455103565,15573
TIC_287329267,0,0.33332999497361016,77550
TIC_287474726,0,2.000030621420592,16914
TIC_288185138,0,1.9999982528679539,19611
TIC_288391628,0,2.0000130050175358,19501
TIC_288471040,0,1.999980846667313,16456
TIC_28873762,0,2.0001866557868198,13081
TIC_289125016,0,1.9999823056423338,18137
TIC_289316336,0,2.000005089357728,16994
TIC_289539327,0,1.9999824716433068,15177
TIC_289988797,0,1.9999870807077968,14829
TIC_290302097,0,2.0000378161057597,16081
TIC_291147951,0,1.999977612431394,18137
TIC_29117085,0,1.9999883897253312,16404
TIC_291555748,0,2.000038166443119,17457
TIC_292321872,0,1.9999817225107108,14888
TIC_293075732,0,2.0000024261389626,14106
TIC_29336129,0,2.0000071376853157,17367
TIC_293527670,0,29.99961446508678,1184
TIC_293567206,0,2.0000138425530167,19610
TIC_293708935,0,2.0000393818190787,11699
TIC_29374525,0,2.0001499934733147,14975
TIC_294090620,0,2.000037325633457,16457
TIC_294173437,0,1.999991661941749,15874
TIC_294176967,0,2.0000004393659765,18882
TIC_294179389,0,2.000001780470484,18380
TIC_294283951,0,2.000013772485545,18322
TIC_294315741,0,1.999964185342833,14979
TIC_294500964,0,1.9999823410034878,16831
TIC_294599100,0,2.0000440036528744,17895
TIC_294780517,0,1.9999787420238135,14711
TIC_294869729,0,0.333335610521317,95495
TIC_295354126,0,2.0000198991328944,18478
TIC_295413003,0,2.0000074795098044,18880
TIC_295599256,0,2.0001046290417435,15558
TIC_295807723,0,1.9999869674211368,19474
TIC_296898634,0,1.9999708754767198,19474
TIC_297153209,0,0.3333294848562218,113463
TIC_297967252,0,2.000006555535947,16384
TIC_298049015,0,1.9999866845319048,13713
TIC_298495970,0,1.9999559704228886,15037
TIC_298666530,0,1.9999700150219724,14551
TIC_29959761,0,29.99965867275023,890
TIC_29960109,0,1.9999817598363734,14758
TIC_299876474,0,1.999970222605043,15725
TIC_300011941,0,1.9999825590639375,18279
TIC_300013921,0,1.9999794158502482,18279
TIC_300557619,0,0.33332825572870206,78026
TIC_300599466,0,0.33332831793813966,79038
TIC_300810086,0,2.00000434742833,15197
TIC_300871545,0,1.999965355207678,17827
TIC_301051430,0,2.00001855409937,16835
TIC_302659412,0,2.0000250887096627,15918
TIC_302766000,0,2.0001406057417626,14575
TIC_302814895,0,0.33333116974972654,96624
TIC_302895996,0,1.9999609497972415,14595
TIC_303055194,0,0.3333372014458291,91140
TIC_30312676,0,2.000013532160665,18256
TIC_30329585,0,2.0000292652548524,19610
TIC_303364023,0,2.0000384057857445,16059
TIC_303867090,0,2.0000290674943244,18399
TIC_303883880,0,2.0000175273162313,18854
TIC_304021498,0,0.33333804618450813,92284
TIC_304025075,0,2.0000299331877613,17164
TIC_304042899,0,2.000008203103789,15478
TIC_304774444,0,3.33341963152634,7512
TIC_304950588,0,2.00001484445238,18854
TIC_305478010,0,1.9999856525100768,17329
TIC_305550963,0,2.0000141634227475,17670
TIC_305943739,0,2.0000487119250465,19602
TIC_306547699,0,2.000018869075575,18854
TIC_306902029,0,2.000173126871232,14981
TIC_307111282,0,1.9999602632015012,14709
TIC_307377219,0,2.000173462802195,15107
TIC_307734817,0,1.9999924418516457,15923
TIC_307956396,0,2.0000234368853853,11157
TIC_308034948,0,2.000031331917853,15497
TIC_308050066,0,1.9999730275958427,15236
TIC_308307606,0,2.0000392606743844,14454
TIC_308425348,0,0.33334089210256934,109190
TIC_308919449,0,1.9999628206642228,18279
TIC_309257814,0,1.999986236623954,14948
TIC_309402106,0,1.9999602216194035,18277
TIC_309436531,0,1.9999787708366057,15446
TIC_309787037,0,0.3333372106135357,80044
TIC_310267134,0,1.9999960539280437,15327
TIC_310483807,0,0.3333380474941805,80443
TIC_311121985,0,2.0000246427662205,16751
TIC_31114545,0,30.00039759579522,1136
TIC_311183180,0,1.9999576071859337,17042
TIC_311890977,0,30.00038219634007,938
TIC_312122956,0,2.000194583888515,15965
TIC_312221462,0,2.0001932421291713,15973
TIC_312259170,0,30.00042351159209,806
TIC_312469860,0,3.3332814833556768,10552
TIC_312548415,0,1.9999772719165776,18468
TIC_31268146,0,1.9999876690781093,14664
TIC_312899686,0,1.9999973622907419,14999
TIC_313506357,0,1.9999578936767648,13037
TIC_313675203,0,2.0000078678276623,11700
TIC_313761775,0,30.000561607703276,1133
TIC_313891529,0,2.0000105271174107,13557
TIC_314338017,0,3.3333509038493503,11763
TIC_314724818,0,1.9999897242814768,18491
TIC_315755496,0,2.000030942290323,19610
TIC_316254876,0,30.000515740684932,964
TIC_316402246,0,30.000616927281953,1070
TIC_31656385,0,2.0000210791477,13770
TIC_316916655,0,2.000012603602954,17316
TIC_316937670,0,2.0000273613186437,18274
TIC_31697707,0,1.99998565709393,14911
TIC_317397615,0,2.0000225459807552,15470
TIC_317507345,0,2.0000092148256954,14908
TIC_317951248,0,2.000039340564399,17386
TIC_318209162,0,1.9999763345185784,18542
TIC_31858844,0,2.0000031710151234,16427
TIC_318608749,0,0.33333150371618103,94931
TIC_318746829,0,3.3333298083016416,10786
TIC_319068154,0,1.9999802645179443,12871
TIC_319735319,0,1.9999916783126537,14331
TIC_319968129,0,2.00016843398771,14897
TIC_320506985,0,30.00022838186851,840
TIC_320525204,0,1.9999788068525959,19531
TIC_320536216,0,1.999976640981913,16845
TIC_321436679,0,2.000017859318177,16393
TIC_322202434,0,2.000031621355447,13681
TIC_32283946,0,1.9999850264866836,16332
TIC_322862882,0,2.0000379889825126,10985
TIC_323658120,0,2.0001905324170366,13394
TIC_324395151,0,2.000022912689019,17334
TIC_325172035,0,2.0000215715845115,17325
TIC_325680697,0,1.9999663369708287,14517
TIC_326114850,0,30.000053217117966,902
TIC_326347927,0,2.0000151594285853,12967
TIC_326470400,0,2.0000199380956474,11698
TIC_326732851,0,1.9999547835323028,12874
TIC_326919774,0,2.000034000702726,13063
TIC_327011842,0,1.9999668783566449,19238
TIC_327017634,0,2.000023290856916,11700
TIC_327210623,0,2.0000198434718186,16407
TIC_327577308,0,30.000169036684383,858
TIC_327663613,0,1.9999960945278872,18485
TIC_328167090,0,30.000153297205543,909
TIC_32830028,0,1.9999777381599415,14574
TIC_328750515,0,2.00002925019362,19610
TIC_329145325,0,30.000320097733493,1015
TIC_329277372,0,2.0000158637049026,14842
TIC_329709756,0,1.9999655104038538,19473
TIC_329864959,0,2.0000094937859103,13011
TIC_330332501,0,2.000023237487767,18881
TIC_330468175,0,2.000025249144528,18882
TIC_33091633,0,2.0000219042412937,17265
TIC_331034236,0,0.3333368681342108,113775
TIC_331484419,0,0.33332848688587546,106624
TIC_33153766,0,1.9999985069443937,16411
TIC_332154944,0,29.999724154567957,993
TIC_332630868,0,1.9999655333231203,19744
TIC_332660287,0,29.99963609268889,1133
TIC_333821572,0,1.9999877047666814,16900
TIC_334597566,0,1.9999964095040923,17991
TIC_334911765,0,2.0000084984349087,18494
TIC_335483600,0,0.33333284613036085,104239
TIC_335489455,0,2.0000452949898317,12670
TIC_335996558,0,30.00043392414227,1015
TIC_336267424,0,1.9999803719110787,18249
TIC_336456596,0,30.000444652814622,1015
TIC_33690636,0,1.9999836840725038,17457
TIC_337129672,0,2.0001573197805556,12410
TIC_337274055,0,2.0000245543633355,14510
TIC_33878688,0,1.9999951767749735,18279
TIC_339250695,0,2.000019872939447,16268
TIC_339538183,0,3.333388133905828,9834
TIC_339591840,0,2.0000298984814435,15300
TIC_339636032,0,2.0000371434252884,14581
TIC_339733013,0,2.000040004240873,14463
TIC_340700241,0,2.000021201602067,15532
TIC_341186896,0,1.9999662254849682,10562
TIC_341297143,0,2.000030582785257,13495
TIC_341419787,0,2.0000301171967294,16939
TIC_341444900,0,1.999977570521878,19020
TIC_341544930,0,1.9999725361412857,18220
TIC_341729521,0,2.00003531495895,16461
TIC_341805908,0,2.0000480217277072,19515
TIC_343442463,0,1.9999946807365632,12874
TIC_343708863,0,30.000421426593675,776
TIC_344085117,0,1.9999955523235258,15482
TIC_344416349,0,10.000129161708173,3517
TIC_344600402,0,30.000187735859072,938
TIC_34466256,0,29.999394820915768,970
TIC_34505005,0,2.0000356348464265,16989
TIC_345333936,0,1.999968865129631,12874
TIC_34551972,0,2.000180117902346,13825
TIC_345724317,0,29.99978484134772,1157
TIC_345996087,0,1.9999956754327286,15765
TIC_346418409,0,2.000005805748515,13567
TIC_347011522,0,2.0000135092413984,17991
TIC_347098457,0,1.9999903869756963,16875
TIC_347442932,0,2.0000279012310784,16073
TIC_348054109,0,2.000046023822506,16900
TIC_348135793,0,30.000052724517445,971
TIC_348673213,0,2.0000058620644268,14733
TIC_348684813,0,0.33333854255033657,92882
TIC_348755723,0,1.9999897715933912,12961
TIC_348844154,0,1.9999673406709917,11701
TIC_349373192,0,1.9999632541657775,11700
TIC_349786918,0,2.000019561564841,14373
TIC_349790953,0,1.999979584470566,18145
TIC_350044062,0,2.0002017615479417,14858
TIC_350332997,0,1.9999748431291664,11701
TIC_350445771,0,2.000028662805562,17166
TIC_350743714,0,2.00003148351243,12802
TIC_350995812,0,2.0000369772606064,19604
TIC_352924930,0,2.0000346159213223,13890
TIC_35315453,0,1.9999856616777834,15460
TIC_353367071,0,2.000193619314814,15972
TIC_353586703,0,2.0000245681148954,12468
TIC_35377903,0,1.999950818499201,14118
TIC_354006740,0,3.3333874646632466,10046
TIC_354151219,0,1.9999742524669273,18164
TIC_354285962,0,1.9999551181535935,12874
TIC_354400186,0,29.99967285715684,981
TIC_354442783,0,2.000035293676774,16731
TIC_354594208,0,1.999956887193548,13026
TIC_354600221,0,30.000243133690674,856
TIC_355636844,0,0.3333375452348264,62287
TIC_355732304,0,2.0000218498898903,10799
TIC_356235833,0,2.0000178645568667,17151
TIC_356453768,0,2.000035831297282,13770
TIC_356461227,0,2.000032953947084,16027
TIC_356868487,0,2.0000098205491668,19557
TIC_356919658,0,2.000025260276743,18214
TIC_357416482,0,1.9999843569166842,17930
TIC_357457104,0,2.0000051656461437,12419
TIC_357536526,0,2.0000187184632523,15651
TIC_357538688,0,2.000040329367039,16212
TIC_357972447,0,2.0000319546670653,18882
TIC_358072664,0,2.0000376183452317,20257
TIC_358186451,0,2.0000309488386847,18882
TIC_358631536,0,2.0000312847696478,18882
TIC_35883621,0,30.000077354052337,1086
TIC_359496368,0,1.9999895929868217,13654
TIC_360286627,0,0.333336200856138,91137
TIC_360816293,0,1.9999628452205798,15629
TIC_361034196,0,30.00004356745194,824
TIC_361998994,0,2.000021887870389,18357
TIC_363260203,0,0.3333378778916085,92086
TIC_363635669,0,2.000021887870389,18358
TIC_363761216,0,2.000026571258786,14263
TIC_364075352,0,2.000038905753172,19609
TIC_364107753,0,2.000015242592781,14231
TIC_364408162,0,1.99997020426963,19474
TIC_365389353,0,30.000621286690148,1133
TIC_365639282,0,1.9999542462392128,14589
TIC_365781372,0,2.0000326415902236,17169
TIC_365952328,0,2.000024535045668,15555
TIC_366074069,0,1.9999853198532946,19418
TIC_366563452,0,2.0000262890243903,14096
TIC_366602797,0,2.000129205698613,15114
TIC_367099243,0,2.0000259013613686,15662
TIC_367102581,0,0.3333348532032687,112710
TIC_367287018,0,2.0000178527698154,16749
TIC_367913453,0,2.000012153730495,16553
TIC_368536386,0,30.00054564443417,1095
TIC_369480087,0,2.0001298264833167,13072
TIC_369861731,0,1.999962845875416,15181
TIC_369864738,0,0.33332647621136857,95363
TIC_370745311,0,0.3333388837199891,92105
TIC_370759867,0,0.3333351924084127,78934
TIC_37084932,0,1.9999970957724145,17332
TIC_370877263,0,0.333337536721956,112907
TIC_371210825,0,2.00019072755822,15767
TIC_371673488,0,29.99995915350155,991
TIC_371711170,0,2.0000121301563922,14914
TIC_372505528,0,30.000006091831892,962
TIC_372596796,0,2.000032261785236,18694
TIC_372913430,0,0.3333268091955688,98162
TIC_373424049,0,2.000005884001439,16516
TIC_373453507,0,30.000508237244503,1152
TIC_373576942,0,2.000025249144528,15367
TIC_373614579,0,1.999979673200869,16398
TIC_373729723,0,29.99949080254737,821
TIC_373785851,0,2.000029252812965,12653
TIC_374177909,0,30.000243655267695,921
TIC_374200604,0,2.0001937378401635,15629
TIC_374400599,0,2.000017854734324,16749
TIC_374778982,0,1.9999990648648236,19475
TIC_374847873,0,2.0000242053356487,19274
TIC_375199523,0,2.0000225355033763,12915
TIC_375225453,0,0.333339554927079,89798
TIC_37575651,0,2.000011231721146,12965
TIC_376682699,0,1.9999668534728698,12874
TIC_376740324,0,2.0000258823711192,18542
TIC_376838000,0,30.000283030403807,945
TIC_377024332,0,10.001006074453471,3294
TIC_377144784,0,2.0000178671762114,17991
TIC_377165123,0,1.999984702342772,16698
TIC_377290815,0,2.000021470739739,19610
TIC_377304435,0,2.0000227280252147,19533
TIC_377420580,0,3.3333281325758435,10788
TIC_377739433,0,30.000267272262136,965
TIC_378355116,0,2.000019879487809,17991
TIC_379629854,0,2.0000148352846736,15333
TIC_379723086,0,30.000320506187563,878
TIC_379931600,0,2.000042676954763,19422
TIC_380517859,0,2.000016808960936,18961
TIC_380886535,0,2.0000145307858475,16074
TIC_382188882,0,2.0000345599328284,12764
TIC_382302241,0,2.000020205268811,16777
TIC_382331352,0,0.3333358675445197,107943
TIC_382437043,0,1.999971788318362,18276
TIC_382474101,0,1.9999985416507116,16470
TIC_383531859,0,2.0000071586400736,18491
TIC_383666033,0,30.000634825919406,816
TIC_383723559,0,29.999673728088965,1158
TIC_384045439,0,2.0000191572034964,12874
TIC_384386061,0,2.0000041038292693,14470
TIC_384549882,0,0.33333888502966147,79728
TIC_384744828,0,2.0000135059672175,19334
TIC_385105624,0,30.000392695656046,963
TIC_385624852,0,0.3333392222702969,79107
TIC_386297468,0,2.0000374788651243,16392
TIC_386435344,0,1.9999743500375189,12967
TIC_38686737,0,1.9999582770833513,16677
TIC_387079085,0,0.33333720864902716,106486
TIC_387413037,0,2.0000342813000316,13869
TIC_387603144,0,30.000567727802263,909
TIC_387664866,0,1.9999899763934081,19022
TIC_387834907,0,2.00002843655966,12622
TIC_388076005,0,1.9999703221401433,15299
TIC_388130235,0,3.3333012777438853,8962
TIC_388624270,0,0.33333989020320587,98109
TIC_389182138,0,1.9999951846330077,11411
TIC_389238529,0,10.000074542149378,3349
TIC_389371332,0,1.9999953414662741,16183
TIC_389525208,0,2.000039316008042,16780
TIC_389999924,0,2.0000396575051127,18357
TIC_39077574,0,1.999984359863447,15403
TIC_391821647,0,1.9999965578244883,18278
TIC_392112968,0,2.000023898872314,18849
TIC_393251073,0,1.9999736375757493,15794
TIC_393911494,0,2.0000397161129513,16810
TIC_394509844,0,2.000015203957446,18472
TIC_395773226,0,1.99999539025157,16749
TIC_398733009,0,1.9999529267442995,14817
TIC_398912927,0,2.000129155931063,12993
TIC_399144800,0,2.0000252959653153,15676
TIC_399444057,0,2.000037298130337,16297
TIC_399613138,0,9.999812427267898,2623
TIC_399642071,0,2.000023247965146,16993
TIC_399956873,0,1.9999565804027952,19610
TIC_400323948,0,2.0000195599277504,16557
TIC_400395395,0,2.0000128177343868,20257
TIC_400476523,0,2.000035552337067,19609
TIC_400595342,0,0.333336540061282,79920
TIC_400786146,0,2.000018218823243,16774
TIC_402848417,0,30.000476681834698,885
TIC_403136413,0,0.33333117367874365,80526
TIC_403256331,0,30.000221172776946,859
TIC_403287048,0,29.99975662216457,1184
TIC_403308915,0,30.000159314986377,856
TIC_403693875,0,2.0000353830619133,14685
TIC_404610583,0,1.9999695723527111,18617
TIC_405484221,0,2.000192187842913,13012
TIC_405794804,0,30.00034976983443,965
TIC_405862830,0,29.999598960203002,1136
