host,trap_vshape,trap_t14_ratio,trap_vshape_err,trap_depth,trap_depth_snr,trap_rmse,trap_nbins,trap_status
CoRoT-10,0.9517820391870345,0.3000000000000003,0.0,0.003121852011232851,,0.005527004578477677,60,T14 hit bound
CoRoT-11,0.7017896822363242,2.4999999999902514,0.1211867496638713,0.01228097412446001,8.643218826470418,0.0034010804957179306,60,T14 hit bound
CoRoT-12,0.34150098902218823,1.175136269795307,0.14219519973246073,0.023240279846607394,7.225171167477035,0.008297481887173686,60,ok
CoRoT-13,0.6011113611655777,2.4999999999969127,0.3327035541727177,0.011053116763756945,3.5203015939108586,0.00882391773177064,60,T14 hit bound
CoRoT-14,0.6211267873921281,1.2939716889466493,0.4929021663834357,0.012096520109311955,2.5778420263252446,0.010404820007154264,60,ok
CoRoT-16,,,,,,,60,did not converge
CoRoT-17,0.4185571341829676,0.635047189252572,1.856644807839744,0.02127955044929895,1.020835390493552,0.03383466180414845,43,ok
CoRoT-18,0.6711143030956288,1.3183547428135571,0.11352837496073734,0.022860797376351737,10.746321878558042,0.004217220112032148,60,ok
CoRoT-19,0.6425942471740617,1.1827400472814253,0.28393267035930875,0.0029216404522309706,4.176145334963181,0.001425278757480502,60,ok
CoRoT-2,0.2961672374803436,2.4999999999999964,0.01732427153277924,0.029310663952233227,59.575173223161556,0.0016474373581503122,60,T14 hit bound
CoRoT-20,0.40710718011403957,1.0560121469270758,1.1984827450311861,0.0029311864247435013,1.407270211105876,0.005314957854751706,60,ok
CoRoT-21,0.10220817182204411,0.9493049068786175,0.0,0.018298353406040913,2.761238890496518,0.01891290005322795,60,ok
CoRoT-22,0.454685729089104,0.8564194877163434,90289933.97805019,0.003383722926776283,1.1119833289654826,0.005292347510710551,38,ok
CoRoT-23,0.9033131836908943,0.5226426605148727,8.359586987010333,0.0024746758560968856,0.16074337562405078,0.01506441754056931,60,ok
