host,label,st_logg,st_rho,rho_circ,rho_ratio
KELT-14,1.0,4.10648,0.309009,23.544828864094445,1.8819244095204593
KELT-15,1.0,4.19687,0.376947,42.501981020554375,2.0521288817689345
KELT-16,1.0,4.25113,0.459848,1.494130235616215,0.511774152372428
KELT-17,1.0,4.21485,0.351483,72.65267568821737,2.315347288774966
KELT-18,1.0,4.0467,0.212725,129.1130303057848,2.783151541884407
KELT-19_A,1.0,4.22135,0.362821,51.925793324933295,2.15569072444617
KELT-20,1.0,4.37873,0.539301,199.2376292552187,2.567540139805317
KELT-21,1.0,4.28378,0.409612,59.17002929730179,2.159729113060011
KELT-23_A,1.0,4.50087,1.20035,80.79130900610635,1.8280567479609606
KELT-24,1.0,,,4.3776514890323,
KELT-2_A,1.0,3.9876,0.188804,65.02560483118202,2.5370732094280317
KELT-3,1.0,4.1511,0.320621,60.74144278388864,2.2774931391239446
KELT-4_A,1.0,4.1157,0.294944,89.06393942726316,2.4799623348852884
KELT-6,1.0,4.08874,0.270911,77.35612765660102,2.4556680820514414
KELT-7,1.0,4.10398,0.26193,56.42871641495414,2.3333149285382984
KELT-8,1.0,4.15924,0.378711,1.2605106156386088,0.5222385877484322
KELT-9,1.0,4.10504,0.203034,0.4213621179437475,0.3170867175024586
KIC_10001893,1.0,5.59962,80.5899,130.94384463772758,0.21080447120049436
KIC_10068024,1.0,,,6.759818643283814,
KIC_10525077,1.0,4.26437,0.551606,569.9335904226004,3.0141952724364107
KIC_3526061,1.0,,,9.718360297621647,
KIC_3558849,1.0,4.10704,0.299864,25.447205877890074,1.9287157735189395
KIC_5437945,1.0,3.89848,0.147885,267.71817651216577,3.257753732595901
KIC_5479689,1.0,4.46896,1.15997,155.53898126787402,2.127392492806316
KIC_7917485,1.0,3.98845,0.164755,47.701758302228114,2.4616957840949136
KIC_8121913,1.0,3.73609,0.0863839,8.29562300322567,1.982416199824093
KIC_9663113,1.0,3.80778,0.105734,16.000942550078054,2.179930903703085
KMT-2016-BLG-0212L,1.0,,,,
KMT-2016-BLG-1107L,1.0,,,,
KMT-2016-BLG-1397L,1.0,,,,
KMT-2016-BLG-1836L,1.0,,,,
KMT-2017-BLG-0165L,1.0,,,,
KMT-2017-BLG-1038L,1.0,,,,
KMT-2017-BLG-1146L,1.0,,,,
KMT-2017-BLG-2509L,1.0,,,,
KMT-2018-BLG-0029L,1.0,,,,
KMT-2018-BLG-0748L,1.0,,,,
KMT-2018-BLG-1025L,1.0,,,1423.6202952005415,
KMT-2018-BLG-1292L,1.0,,,0.9945764528171839,
KMT-2018-BLG-1990L,1.0,,,,
KMT-2019-BLG-0253L,1.0,,,,
KMT-2019-BLG-0842L,1.0,,,,
KMT-2019-BLG-0953L,1.0,,,1119.2908801648662,
KMT-2019-BLG-1339L,1.0,,,,
KMT-2019-BLG-1953L,1.0,,,,
KMT-2020-BLG-0414L,1.0,,,,
KMT-2021-BLG-0171L,1.0,,,,
KMT-2021-BLG-0192L,1.0,,,,
KMT-2021-BLG-0912L,1.0,,,,
KMT-2021-BLG-1303L,1.0,,,,
KMT-2021-BLG-1547L,1.0,,,,
KMT-2021-BLG-1554L,1.0,,,,
KMT-2021-BLG-2294L,1.0,,,21.968442678693393,
KOBE-1,1.0,4.46937,1.42657,1.2943736008406428,-0.042233440016193134
KOI-12,1.0,4.2536,0.438541,41.63328258513035,1.9774304516932422
KOI-1257,1.0,,,482.739581553954,
KOI-13,1.0,,,1.6642220016230862,
KOI-134,1.0,3.99211,0.198138,18.326041365505365,1.9661008875977162
KOI-142,1.0,4.44584,1.06518,15.411853083149605,1.1604318568970955
KOI-1599,1.0,4.31556,0.6392,48.65443972338128,1.8814857095294975
KOI-1783,1.0,4.33229,0.661675,42.51852558845384,1.807933470068169
KOI-217,1.0,4.45342,1.0934,2.212566863148057,0.3061173342696806
KOI-2513,1.0,,,360.04245345088157,
KOI-3503,1.0,4.24995,0.495643,2022.0382003892446,3.6106203790462197
KOI-351,1.0,4.29504,0.576574,173.41749983372148,2.4782378662540423
KOI-3680,1.0,4.3595,0.754833,1740.790790063385,3.3628957018031773
KOI-4777,1.0,4.82193,5.97352,8.842742953730951,0.17035667876362595
KOI-4978,1.0,4.4446,1.06635,51.87245190339947,1.6870370033957964
KOI-55,1.0,5.51856,59.2917,2565.534262517378,1.6361839164705865
KOI-7368,1.0,4.33496,0.792015,8.146979743728737,1.012263229716516
KOI-7892,1.0,4.30076,0.580349,18.3307916129731,1.4994919798765147
KOI-7913_A,1.0,4.48353,1.44022,22.162934363058877,1.1871984226942858
KOI-94,1.0,4.20121,0.405715,443.23869455280806,3.0384166024671084
KOI-984,1.0,,,79.22282764610658,
KPS-1,1.0,4.44059,1.11397,5.929980684641831,0.7261797836284694
Kepler-10,1.0,4.37074,0.785872,49.61096794531036,1.8002258850345352
Kepler-100,1.0,4.07772,0.279916,43.02340821241429,2.18667708774311
Kepler-1000,1.0,4.04202,0.22164,143.44954961699474,2.811051047558696
Kepler-1001,1.0,4.56164,1.589,27.700970221175965,1.2413710832044988
Kepler-1002,1.0,,,14.840210691593018,
Kepler-1003,1.0,4.27208,0.535,25.931860634946364,1.6854798968962024
Kepler-1004,1.0,,,67.028527730907,
Kepler-1005,1.0,4.29945,0.613448,31.831578350900674,1.7150804185157313
Kepler-1006,1.0,,,27.249209864034665,
Kepler-1007,1.0,,,24.472436801184593,
Kepler-1008,1.0,4.64787,2.2387,9.054787737178174,0.606882374751912
Kepler-1009,1.0,4.57859,2.00695,39.89933708437174,1.2984291272140467
Kepler-101,1.0,3.95461,0.18923,180.42909346565824,2.979316577722714
Kepler-1010,1.0,4.577,1.74238,69.38369321212883,1.6001145357358113
Kepler-1011,1.0,4.55413,1.6008,6.236201169467502,0.5905830407315764
Kepler-1012,1.0,4.52136,1.36083,25.33014414938434,1.2698337863985891
Kepler-1014,1.0,4.58049,1.71438,41.77084089959498,1.3867661266745692
Kepler-1015,1.0,4.16315,0.341988,14.881911437426583,1.6386478483275553
Kepler-1016,1.0,4.27538,0.570124,38.30227904180458,1.8272552924011336
Kepler-1017,1.0,4.54222,1.44014,20.001767688655672,1.142663665721711
Kepler-1018,1.0,4.4149,0.942126,902.6813101496565,2.981425461312622
Kepler-1019,1.0,4.51255,1.59443,5.569486063698447,0.5432096643277722
Kepler-102,1.0,4.59996,1.98058,36.14431419877946,1.2612475996618446
Kepler-1021,1.0,4.53169,1.44847,48.96731030864656,1.5289967448749209
Kepler-1022,1.0,4.60414,2.16806,2129.699051854786,2.9922469406252974
Kepler-1023,1.0,4.42618,1.0117,56.26699134281705,1.7452019435828565
Kepler-1024,1.0,4.57516,1.69248,66.22211292764017,1.5924794881924615
Kepler-1025,1.0,4.32115,0.620002,90.54222836506815,2.164458088411593
Kepler-1026,1.0,4.64808,2.32385,90.72649351261241,1.5915260343998825
Kepler-1027,1.0,4.25887,0.56145,25.149264920979093,1.6512142095666549
Kepler-1028,1.0,4.57943,1.66308,48.44546743800486,1.4643400098445578
Kepler-1029,1.0,4.60578,2.04047,28.36391926860134,1.1430360266407291
Kepler-103,1.0,4.07977,0.280456,43.76333384530917,2.1932456630641615
Kepler-1031,1.0,,,288.6728901755748,
Kepler-1032,1.0,,,51.250026182729115,
Kepler-1033,1.0,4.45119,1.06793,41.02215290964515,1.5844756623493066
Kepler-1034,1.0,4.59601,1.86063,65.04886785935467,1.5435797232455728
Kepler-1035,1.0,4.23633,0.490875,49.68977150779251,2.0052960854227226
Kepler-1036,1.0,4.51216,1.32517,35.236055711763036,1.4247156924781197
Kepler-1037,1.0,4.53917,1.56584,42.33477812092099,1.431949904856417
Kepler-1038,1.0,4.58081,1.73548,1070.345807298455,2.790104499062691
Kepler-1039,1.0,4.5346,1.646,61.41787694758603,1.571864969086806
Kepler-104,1.0,4.4265,0.924578,261.37151325133345,2.451314696943984
Kepler-1040,1.0,4.46126,1.07802,65.79653020335282,1.7855761734010571
Kepler-1041,1.0,4.02603,0.231867,42.59462925717851,2.2641158995503923
Kepler-1042,1.0,,,35.17764300976337,
Kepler-1043,1.0,4.501,1.23054,21.090905436616662,1.2339994890168637
Kepler-1045,1.0,4.5612,1.61279,156.7938322786477,1.9877511530984429
Kepler-1046,1.0,,,3.7750992931690437,
Kepler-1047,1.0,3.94275,0.182561,102.46882202444942,2.749183737630098
Kepler-1048,1.0,4.21008,0.547769,977.4506007809355,3.251497367384014
Kepler-1049,1.0,4.66185,2.84984,58.34776228297221,1.3112037270298722
Kepler-105,1.0,4.43197,0.937874,23.336513848300438,1.395891482583218
Kepler-1050,1.0,4.43412,0.95812,51.10411406991493,1.7270359580361767
Kepler-1051,1.0,4.24395,0.443505,1474.9764607806285,3.5218865690857
Kepler-1052,1.0,4.47779,1.13577,16.51932330432198,1.162701859827077
Kepler-1053,1.0,4.70197,2.99739,47.67760610366076,1.201571187253357
Kepler-1054,1.0,4.13835,0.343347,5.6495180412203085,1.2162781427690768
Kepler-1055,1.0,4.56325,1.53325,88.28255614950784,1.7602619259551286
Kepler-1056,1.0,4.3525,0.700012,17.70413771005303,1.402969294054452
Kepler-1058,1.0,,,56.15615817469245,
Kepler-1059,1.0,4.5555,1.68788,1826.464142116052,3.0342695832095607
Kepler-106,1.0,4.41865,0.90488,393.9335457445105,2.63883197571971
Kepler-1060,1.0,4.34508,0.721712,55.80213621337934,1.8882868984569798
Kepler-1061,1.0,4.51755,1.22286,51.64595868888169,1.6256596041486502
Kepler-1062,1.0,4.49235,1.45211,29.329693092793008,1.3053080023126453
Kepler-1063,1.0,,,96.59791802828445,
Kepler-1064,1.0,,,13.507497209338226,
Kepler-1065,1.0,4.4425,1.03637,113.54535685620701,2.039654546678339
Kepler-1066,1.0,4.55435,1.50944,2.367686712882572,0.19550838239259752
Kepler-1067,1.0,4.46683,1.13313,486.38918747547064,2.632704174130017
Kepler-1069,1.0,3.99312,0.217255,44.52555669032615,2.3116395777534753
Kepler-107,1.0,4.10051,0.3056,49.157646876053164,2.2064377355962654
Kepler-1070,1.0,4.33299,0.643116,49.10998804059307,1.882880513897398
Kepler-1072,1.0,4.09669,0.301587,51.816273967517716,2.2350535630869777
Kepler-1073,1.0,4.46173,1.06925,23.565948377800936,1.3432056630771785
Kepler-1074,1.0,4.65326,2.74662,30.80817611039456,1.0498674100770904
Kepler-1075,1.0,4.65591,2.77798,159.75369703285,1.7597218027042076
Kepler-1076,1.0,,,61.64809216445787,
Kepler-1077,1.0,4.41829,0.924775,54.94421866694283,1.7738859211983402
Kepler-1079,1.0,,,192.7111971266942,
Kepler-108,1.0,,,28.574903792997503,
Kepler-1080,1.0,3.94122,0.153593,119.89081367504086,2.8924144844987403
Kepler-1081,1.0,4.50084,1.32409,20.30637956748485,1.1857149941415115
Kepler-1082,1.0,4.18005,0.398405,28.331726133802334,1.8519482548759132
Kepler-1083,1.0,4.54883,1.62892,83.53267842339507,1.7099566513782167
Kepler-1084,1.0,4.17359,0.397172,48.406033436229976,2.085920872627354
Kepler-1085,1.0,4.39378,0.837469,191.51105715853788,2.3592251135938804
Kepler-1086,1.0,4.70468,3.00169,4.901271105835345,0.21294288707636755
Kepler-1087,1.0,4.33073,0.727562,40.057334697483576,1.7408120410649104
Kepler-1088,1.0,4.40093,0.854367,595.3005552470191,2.8430918222797033
Kepler-1089,1.0,4.68971,3.21685,29.801911005127852,0.9668133030307003
Kepler-109,1.0,4.18259,0.396348,6.480810242487846,1.2135526344835552
Kepler-1090,1.0,4.35779,0.803314,51.364708845682614,1.8057794948850796
Kepler-1091,1.0,4.42152,0.913036,628.5167077147339,2.8378289253023636
Kepler-1092,1.0,4.3971,0.843137,66.07394138663301,1.8941320655632914
Kepler-1093,1.0,4.2421,0.452759,47.62790779196553,2.0219944121258906
Kepler-1094,1.0,4.23496,0.493381,35.97994341096418,1.8628780550690556
Kepler-1095,1.0,4.47598,1.14566,2514.5132425532543,3.341398176913914
Kepler-1096,1.0,4.68055,2.75971,32.03288188974029,1.0647325651466089
Kepler-1097,1.0,4.61594,1.95936,20.199304153388688,1.0132221709212434
Kepler-1098,1.0,4.32275,0.655287,32.05107793560091,1.6894110879761188
Kepler-1099,1.0,4.55122,1.46363,1.683479093313137,0.06077642473529187
Kepler-11,1.0,4.35344,0.728564,25.387971069874904,1.5421602867940323
Kepler-110,1.0,4.28794,0.562604,50.158877754602806,1.9501449955218513
Kepler-1100,1.0,4.44031,0.965271,29.709355608446007,1.4882439734088717
Kepler-1101,1.0,4.64408,2.10111,60.46606156330105,1.4590628921595823
Kepler-1102,1.0,4.33258,0.677912,53.823406432069866,1.899797858777909
Kepler-1103,1.0,4.0629,0.256326,9.507994667384345,1.5692962691250607
Kepler-1104,1.0,4.23707,0.436381,26.886408168872215,1.7896669542983805
Kepler-1105,1.0,4.60108,2.19496,76.15913418157437,1.5402953878530095
Kepler-1106,1.0,4.41391,0.865405,69.65752930087339,1.905748666235437
Kepler-1108,1.0,4.54394,1.49474,73.56587347984194,1.6921107392898374
Kepler-111,1.0,4.33413,0.668939,15.482273476503323,1.3644482178845283
Kepler-1110,1.0,4.61805,2.13586,36.00354455026118,1.2267724767500283
Kepler-1111,1.0,4.55185,1.45262,127.51879385747172,1.9434221769456335
Kepler-1112,1.0,4.24204,0.437312,56.5047636376148,2.111293667879614
Kepler-1113,1.0,4.46307,1.03946,1163.2612139561386,3.0488694661907867
Kepler-1114,1.0,4.59363,1.76513,78.267836199049,1.6468066311928269
Kepler-1115,1.0,4.27068,0.376477,2.6873120989906725,0.8535796583243002
Kepler-1116,1.0,4.46602,1.12996,22294.992776210223,4.295144266014781
Kepler-1117,1.0,4.50851,1.32256,39.980027007536215,1.4804276995576722
Kepler-1118,1.0,4.3187,0.690338,38.05198653815745,1.741315554429246
Kepler-1119,1.0,4.04677,0.247938,31.944367710395955,2.110051202730463
Kepler-112,1.0,4.4437,1.03211,14.234351443306313,1.1396116983648656
Kepler-1120,1.0,4.68053,2.55148,51.98368664537885,1.3090749076809096
Kepler-1121,1.0,4.13352,0.324299,29.611527161912836,1.960515196437513
Kepler-1122,1.0,4.26855,0.56832,35.71446220921644,1.7982511751116754
Kepler-1123,1.0,4.53915,1.4863,60.33963029102721,1.6084961670743376
Kepler-1124,1.0,4.71887,3.66245,50.14523718748943,1.1364579854837011
Kepler-1125,1.0,3.8698,0.13517,1.0385537889293432,0.8855486807031308
Kepler-1126,1.0,4.50783,1.26613,13.100979230835733,1.0148254589567778
Kepler-1127,1.0,4.52011,1.3841,47.02830504717433,1.5311918579219987
Kepler-1129,1.0,4.40703,0.902875,124.35121323770741,2.1390223989701855
Kepler-113,1.0,4.53857,1.62954,42.9155717228278,1.4205498771127723
Kepler-1130,1.0,4.52165,1.39223,28.00109906074526,1.3034640902340633
Kepler-1131,1.0,4.48814,1.1657,0.9680035294255817,-0.08070985568372639
Kepler-1132,1.0,4.57234,1.695,3.676436443192076,0.3362573599189215
Kepler-1133,1.0,4.4903,1.24196,4157.27532181448,3.5247011785888005
Kepler-1135,1.0,3.92719,0.17301,85.68916660856993,2.6948547128811216
Kepler-1136,1.0,4.6824,2.77942,105.65166716517032,1.5799221762712043
Kepler-1137,1.0,4.10064,0.260726,28.414879605309434,2.03736147842065
Kepler-1138,1.0,4.66915,2.26722,178.27164848621484,1.8955886164486337
Kepler-1139,1.0,4.49836,1.31281,23.953238924302543,1.2611623702422512
Kepler-114,1.0,4.62291,2.19818,2503.2378891056233,3.0564388715375355
Kepler-1140,1.0,4.57675,1.82801,43.325318297354244,1.3747631948396133
Kepler-1141,1.0,4.35281,0.720137,60.325467013850584,1.923085567555919
Kepler-1142,1.0,3.90955,0.163622,239.78958784774701,3.165988624354013
Kepler-1143,1.0,4.64411,2.30684,25.424264776210915,1.0422309294083838
Kepler-1144,1.0,4.36302,0.767825,206.83876055438063,2.430369678249148
Kepler-1145,1.0,4.60993,1.98723,19.93065172694732,1.001273365420309
Kepler-1146,1.0,4.56085,1.78862,16.942168715070284,0.9764509196185217
Kepler-1147,1.0,4.18068,0.409031,2908.698184113543,3.851942435845875
Kepler-1148,1.0,4.6065,1.98799,447.30154298566436,2.3521862008165844
Kepler-1149,1.0,4.21722,0.468716,721.2842536666225,3.187196672457799
Kepler-115,1.0,4.35468,0.705304,41.70382328223641,1.7717995247510907
Kepler-1150,1.0,4.57381,1.87178,78.03249128947976,1.6200206700356332
Kepler-1151,1.0,4.61683,1.92264,33.70507644321081,1.243797343008959
Kepler-1152,1.0,4.64437,2.64436,49.793380504198836,1.274851032635721
Kepler-1153,1.0,4.56336,1.59844,7727.234980694729,3.684327780110736
Kepler-1154,1.0,4.26969,0.494121,46.41208532052767,1.9727977702755357
Kepler-1155,1.0,,,3.794077604407987,
Kepler-1156,1.0,4.54256,1.40006,86.67051479737016,1.7917247282529667
Kepler-1157,1.0,4.54739,1.7264,412.49366587884685,2.378275856710781
Kepler-1158,1.0,3.75918,0.0893968,12.751124969523717,2.1542265288414817
Kepler-1159,1.0,4.16671,0.384103,41.64691455484743,2.035135132684477
Kepler-116,1.0,4.25433,0.478008,48.23837597133469,2.0039575130223897
Kepler-1160,1.0,4.65263,2.15267,119.76629670727243,1.7453571624950361
Kepler-1162,1.0,4.5585,1.59784,1.676538592967878,0.020880266094679092
Kepler-1163,1.0,4.26954,0.506067,54.03492483484171,2.028466533251163
Kepler-1164,1.0,4.60099,1.86813,55.966993625633975,1.476524883810054
Kepler-1165,1.0,4.00466,0.212439,14.086351890711297,1.8215642848622182
Kepler-1166,1.0,4.54897,1.51283,51.229079436997914,1.529726423725538
Kepler-1167,1.0,4.54788,1.65455,85.42256075550168,1.7128926904103514
Kepler-1168,1.0,4.60445,1.97389,158.87215638799142,1.905724843453698
Kepler-1169,1.0,4.26905,0.534262,67.79708310659335,2.1034567236501296
Kepler-117,1.0,4.05713,0.250176,72.96024424735765,2.4648406347844625
Kepler-1171,1.0,4.09493,0.246338,41.41510443925622,2.2256273497883847
Kepler-1172,1.0,4.60301,1.74181,10.583619513323443,0.7836334387713997
Kepler-1173,1.0,4.58324,1.78872,24.828265704441613,1.1424040214819648
Kepler-1174,1.0,3.96573,0.188271,35.41530503623639,2.274407557416662
Kepler-1175,1.0,4.66773,2.25611,1674.0666369191592,2.8704124707727106
Kepler-1176,1.0,4.49596,1.22749,165.32741400661416,2.1293269099763874
Kepler-1177,1.0,4.05668,0.267866,42.501862527115144,2.200490369744438
Kepler-1178,1.0,4.42451,1.03503,194.1655382427084,2.273219213157805
Kepler-1179,1.0,4.65274,2.22494,72.87264385454426,1.5152462223759953
Kepler-1180,1.0,4.20266,0.410007,156.06219490777391,2.5805064392363253
Kepler-1181,1.0,4.29458,0.528247,77.21726925001916,2.164877399650293
Kepler-1182,1.0,4.22975,0.473017,42.90548580142025,1.957636074325997
Kepler-1183,1.0,4.07993,0.296245,12.168261804129669,1.6135775160415509
Kepler-1184,1.0,4.45074,1.00531,804.4897494958874,2.9032205122722634
Kepler-1185,1.0,4.20987,0.441617,18.93792505289746,1.632286610329548
Kepler-1186,1.0,4.26206,0.555716,61.23565959888182,2.042151499164373
Kepler-1187,1.0,4.3644,0.74955,27.35870934295429,1.5622949970332072
Kepler-1188,1.0,4.11005,0.311375,34.824312230245035,2.048598807449961
Kepler-1189,1.0,4.32718,0.688734,7.776195524333089,1.0527156490686573
Kepler-119,1.0,4.4134,0.922971,314.622349571392,2.5326015144167138
Kepler-1190,1.0,4.59301,2.02524,14.017770072621303,0.8402024357233314
Kepler-1191,1.0,4.49152,1.25398,52.202144455276525,1.6193977342199768
Kepler-1192,1.0,4.47276,1.14459,57.67430572057574,1.7023324279513798
Kepler-1193,1.0,4.13787,0.344387,431.3428847502526,3.097775889252299
Kepler-1194,1.0,,,0.8578373510487848,
Kepler-1195,1.0,4.57387,1.74408,51.01166981982472,1.4661031380871372
Kepler-1196,1.0,4.47797,1.13645,29.50651803795205,1.4143676299589696
Kepler-1197,1.0,4.54798,1.72508,1427.0341197521582,2.917625116891379
Kepler-1198,1.0,4.52582,1.39659,3.6046525634562534,0.41179448330683033
Kepler-1199,1.0,,,31.896086413767083,
Kepler-12,1.0,4.08388,0.281844,0.6118228268220718,0.33661688244190874
Kepler-120,1.0,4.5412,1.69458,7049.083822758611,3.619070598511459
Kepler-1201,1.0,4.46888,1.07031,17.170946603784248,1.2052846546073104
Kepler-1203,1.0,4.46892,1.40045,11.744648397415428,0.9235724118186287
Kepler-1204,1.0,4.45528,1.06126,65.56238221087432,1.7908329297618586
Kepler-1205,1.0,4.53988,1.55086,1088.0817582281516,2.8460889346446825
Kepler-1206,1.0,4.55361,1.73261,21.175184207251654,1.0871263803742364
Kepler-1207,1.0,3.84112,0.12416,2534.823263247467,4.309965980279046
Kepler-1209,1.0,4.33554,0.632778,39.36292323718635,1.793835971788016
Kepler-121,1.0,4.7335,2.89242,10130.415991418837,3.5443659235685243
Kepler-1210,1.0,4.45196,1.08213,28.76494023432222,1.4245840388223199
Kepler-1211,1.0,4.31555,0.645366,151.9140563792041,2.3717918787261656
Kepler-1212,1.0,4.33854,0.673057,32.58999795198771,1.68503248776477
Kepler-1213,1.0,4.18967,0.397144,49.491480906182126,2.0955824434886035
Kepler-1214,1.0,4.52825,1.49878,3.252973815332957,0.3365426783081222
Kepler-1215,1.0,4.49208,1.2364,356.45340163518944,2.459843767150218
Kepler-1216,1.0,4.34555,0.722867,546.7774012203458,2.8787521575200894
Kepler-1217,1.0,4.4022,0.858104,72.81355645895826,1.9286723175586824
Kepler-1218,1.0,4.12727,0.332007,2460.272933212836,3.869836048315891
Kepler-1219,1.0,3.53787,0.0437705,49.01457650641995,3.049143746935815
Kepler-122,1.0,4.28423,0.557931,3519.0500275672316,3.799844948366386
Kepler-1220,1.0,4.4687,1.07968,5.580389496609323,0.7133694560428244
Kepler-1221,1.0,,,14.500425710051855,
Kepler-1222,1.0,4.6233,2.04217,5.156670124002476,0.40227745815047733
Kepler-1223,1.0,4.47547,1.32277,23.210937208930346,1.244208340016074
Kepler-1224,1.0,4.36736,0.712097,324.87016684819173,2.659170675349701
Kepler-1226,1.0,4.18323,0.395405,29.695692782321824,1.875651304775371
Kepler-1227,1.0,4.54073,1.43276,62.306215196382006,1.6383579224357003
Kepler-1228,1.0,4.61967,2.08562,27.480698135699516,1.1197925787620922
Kepler-1229,1.0,4.68028,3.08665,1.1411838842875326,-0.43213175699880807
Kepler-123,1.0,4.28796,0.532584,120.83990479305737,2.355822259297708
Kepler-1230,1.0,4.38483,0.811996,851.9251159704276,3.0208475322010817
Kepler-1231,1.0,4.34501,0.732497,0.6515302920566505,-0.050871237864855055
Kepler-1232,1.0,4.58397,1.74474,15.687557881955454,0.9538246233919897
Kepler-1233,1.0,4.37924,0.761033,64.63080394041629,1.929036069024975
Kepler-1234,1.0,4.4655,1.24479,115.29707268573209,1.966722190231072
Kepler-1235,1.0,4.41713,0.969836,68.31311858600984,1.8478058109662505
Kepler-1238,1.0,4.13089,0.307137,43.59502235150638,2.1521047667381477
Kepler-1239,1.0,4.05342,0.256056,168.12673146198597,2.81730181313363
Kepler-124,1.0,4.66461,2.33119,33.90783511738071,1.1627223912030007
