host,recon_err,var_oot_rms
TIC_269238073,6.618720306050818e-06,0.0031756177502181
TIC_269269740,1.1405525356167345e-05,0.0066870035966425
TIC_269424395,7.256598109961487e-06,0.000611181548214
TIC_269450900,4.386058236605095e-06,0.0003047044414936
TIC_269509393,5.428526662853983e-06,0.0003867355813175
TIC_269892793,6.015654844304663e-05,0.0033859508469938
TIC_270238522,4.166049251352888e-06,0.0012145531729539
TIC_270333769,7.414923629767145e-06,0.0003837690037467
TIC_270841724,9.391469347974635e-06,0.0014485386706603
TIC_271042173,8.525505108991638e-06,0.0046106744219094
TIC_271167979,2.2906068807060365e-05,0.0091079568958941
TIC_271439193,9.252643735635502e-06,0.0045145719519418
TIC_271581073,6.955505170935794e-06,0.0033490821692765
TIC_271596418,6.790166366954509e-06,0.0014312494616612
TIC_271722899,8.24623225526011e-06,0.0045020487508723
TIC_271900960,5.7258162087237e-06,0.0004812646972233
TIC_272049972,5.486546626798372e-06,0.0021688625460783
TIC_272050287,5.953635024980031e-06,0.001237424920334
TIC_272086159,6.410515834431862e-05,0.0087711260599157
TIC_27244707,1.171190490367735e-05,0.0097452648917932
TIC_272625214,6.1396842738759005e-06,0.001592624958092
TIC_272828463,5.375596458634391e-06,0.0002889021455277
TIC_273774284,1.8637258108356036e-05,0.0130566876261257
TIC_274122380,6.313404924185306e-06,0.0036156505925228
TIC_274138511,6.235788646336005e-06,0.0012746685625854
TIC_274170255,8.080478892225074e-06,0.0012468028504925
TIC_274599700,7.696699583448208e-06,0.0029742506687224
TIC_274662200,6.495090985936258e-06,0.0020952752668884
TIC_274762761,7.068429431456025e-05,0.0216896720645738
TIC_274942910,5.46123420974709e-06,0.0011919347228063
TIC_275111900,8.443698845894687e-06,0.001552367446986
TIC_275248683,6.468588310326595e-06,0.0023867154674367
TIC_275384718,6.710140525001407e-06,0.0012201045805466
TIC_275501623,5.992352612338436e-06,0.0005412865267273
TIC_276380902,5.9760544104392466e-06,0.0016804438196568
TIC_27677846,6.875919098092709e-06,0.0002690065104305
TIC_277014266,4.62719762595043e-06,0.0015182399822037
TIC_277103955,5.119831826050358e-06,0.0007172049636205
TIC_277871306,7.957603770591959e-06,0.0043550921697096
TIC_277987172,1.311424523464666e-05,0.0051634665532803
TIC_278199349,6.23814656819377e-06,0.005577149126787
TIC_27844066,2.181183197080827e-05,0.0055047051112552
TIC_278726770,5.393349454152485e-06,0.0010875930652979
TIC_278866211,1.0066432196254027e-05,0.0016383401714486
TIC_278968371,2.4760856831562705e-05,0.0057167218851676
TIC_279177746,6.6852191764610325e-06,0.001498673675168
TIC_279212407,8.496140253555495e-06,0.0011642439577694
TIC_279251651,4.7732131633893005e-06,0.0014188058035902
TIC_279605855,2.0702722167698084e-05,0.0086635545954066
TIC_279740441,7.16590085403368e-06,0.0024560291382555
TIC_279982557,8.97737442073776e-06,0.002930272724787
TIC_279989567,4.786791379274291e-06,0.002888796564715
TIC_279999655,9.931105751093128e-06,0.0015637541772814
TIC_280212554,2.652040325301641e-05,0.0084070019608093
TIC_281979481,5.61320985070779e-06,0.0015007719153802
TIC_282498590,6.994307113927789e-06,0.0065352868540764
TIC_283015592,2.176931297981355e-05,0.0064963140600258
TIC_284050395,7.879557017531624e-06,0.0011515718963533
TIC_284288080,8.441154506044768e-06,0.0014898181574986
TIC_284305328,1.0518996020891791e-05,0.0063048795518806
TIC_284450803,6.874364629538832e-06,0.0007158712375853
TIC_284528889,8.25818233352038e-06,0.0028970979228916
TIC_284564230,4.701752970959205e-06,0.0012251693836282
TIC_284747017,5.865332241228316e-06,0.0030058622184591
TIC_285233023,9.016968306241324e-06,0.0060900775899806
TIC_285524410,0.006483694072812796,0.1509414164551739
TIC_285542903,7.327349806018901e-06,0.002169681396779
TIC_285666479,8.916265699099313e-06,0.0012629313179479
TIC_285674856,5.9148374305095786e-06,0.0009658231098228
TIC_285677945,9.834362515448447e-06,0.0032725723458905
TIC_286355915,1.3045411719758704e-05,0.0015080506733925
TIC_28643432,5.420524871624366e-06,0.0028165559463459
TIC_286561122,5.4693695119567565e-06,0.0012674926240437
TIC_287190564,6.5807966507236415e-06,0.0015583376885793
TIC_287329267,7.785202370769184e-06,0.0028679258662224
TIC_287474726,6.220217812824558e-06,0.0007846311162772
TIC_288185138,6.310314915936033e-06,0.0012618769548467
TIC_288391628,7.0997032253217185e-06,0.0005039711907149
TIC_288471040,7.031077359442861e-06,0.0013084475762207
TIC_28873762,2.383730020483199e-05,0.007963447755002
TIC_289125016,7.16431759428815e-06,0.002451925205858
TIC_289316336,7.251182239542686e-06,0.0021029551147965
TIC_289539327,8.022058921142161e-06,0.0010487508135627
TIC_289988797,1.2851675137426355e-05,0.0032976780386115
TIC_290302097,7.92360174273199e-06,0.0052394438544271
TIC_291147951,2.6550522534307675e-05,0.0098457513381053
TIC_29117085,1.4236016340873903e-05,0.0034263219839914
TIC_291555748,8.008705435713637e-06,0.0033521284924455
TIC_292321872,6.678587965325278e-06,0.0014097080969318
TIC_293075732,9.827709106957627e-06,0.0055187748369587
TIC_29336129,5.6424774470542616e-06,0.0053958096981382
TIC_293527670,7.62971387757716e-06,0.0003048371697192
TIC_293567206,8.464127233764884e-06,0.0013037321760391
TIC_293708935,5.386351119796018e-06,0.0006603515826651
TIC_29374525,5.3948731704167585e-06,0.0030603799742697
TIC_294090620,6.536631275366744e-06,0.0003872178740792
TIC_294173437,1.4417452803172637e-05,0.0048677285523736
TIC_294176967,5.601030352408998e-06,0.0014287119248218
TIC_294179389,1.0541534720687196e-05,0.0022135437136043
TIC_294283951,1.0211398375759018e-05,0.0031628076946999
TIC_294315741,4.207531401334563e-05,0.0106351600609387
TIC_294500964,7.436853479703132e-06,0.0080614915520218
TIC_294599100,5.275482317301794e-05,0.0073352302859973
TIC_294780517,9.205661228861572e-06,0.0028140090377667
TIC_294869729,4.7727777996442455e-06,0.004693906124383
TIC_295354126,6.041677750090457e-06,0.0004324954778113
TIC_295413003,5.99444064164345e-06,0.0063176839494533
TIC_295599256,8.212855846068123e-06,0.0026291378844054
TIC_295807723,1.7060615050468186e-05,0.0103926066945783
TIC_296898634,4.3360566451156046e-05,0.0293999930011791
TIC_297153209,5.75775942479595e-06,0.0020233920579895
TIC_297967252,5.055000912079777e-06,0.0004406926040819
TIC_298049015,9.345181115349988e-05,0.0297447248339
TIC_298495970,1.3643541365127021e-05,0.0020525827993287
TIC_298666530,0.5165675431489944,0.984540368374705
TIC_29959761,1.0965820990804787e-05,0.0007608722071911
TIC_29960109,1.0483255323379126e-05,0.0031263494311889
TIC_299876474,0.0003245704538130667,0.0420922546823669
TIC_300011941,7.59029194341565e-06,0.0023664458180464
TIC_300013921,9.154865381333366e-06,0.0015769568437338
TIC_300557619,6.774399366804573e-06,0.0049820447727745
TIC_300599466,6.111012567089347e-06,0.0050759655783098
TIC_300810086,5.343549901226652e-06,0.0006453063893204
TIC_300871545,8.990779747364286e-06,0.001118872062542
TIC_301051430,5.809033666537289e-06,0.0016978038882427
TIC_302659412,9.60961170903829e-06,0.0007372185755052
TIC_302766000,8.712185149306606e-06,0.0053073397079441
TIC_302814895,6.448949136483861e-06,0.0027281261661573
TIC_302895996,1.4504478031085455e-05,0.0136044784375253
TIC_303055194,7.932905106144972e-06,0.0020099507923268
TIC_30312676,5.843293934049143e-06,0.0048168811419457
TIC_30329585,6.0568829098883725e-06,0.001339965223877
TIC_303364023,7.724029444489133e-06,0.0061180873365077
TIC_303867090,7.378229440746509e-06,0.0064050605589331
TIC_303883880,3.611093598010484e-05,0.0169464659881675
TIC_304021498,6.593621151296247e-06,0.0024479942436845
TIC_304025075,8.018669359444175e-05,0.0085089722949793
TIC_304042899,8.259297203494498e-06,0.0011280126518322
TIC_304774444,7.231097697513178e-06,0.0009447480431224
TIC_304950588,7.16696440576925e-05,0.0215887950982386
TIC_305478010,3.630255037023744e-05,0.0092823723132313
TIC_305550963,1.09271673522926e-05,0.0072764490591226
TIC_305943739,7.718425621305869e-06,0.0003802701437835
TIC_306547699,0.00018081847701978404,0.0363346500667762
TIC_306902029,7.525656116058599e-06,0.0014879520237354
TIC_307111282,5.035741850178965e-06,0.0013288170147336
TIC_307377219,8.459011098693736e-06,0.0048907781049192
TIC_307734817,7.4171638289044495e-06,0.0027654367954451
TIC_307956396,4.9698948714649305e-05,0.0083843834571062
TIC_308034948,8.103598474917817e-06,0.0008032550627115
TIC_308050066,1.0011618655880739e-05,0.0010145970627667
TIC_308307606,2.9311155003597378e-05,0.0092030555393075
TIC_308425348,8.660581215735874e-06,0.0164767226823425
TIC_308919449,6.214685868144443e-06,0.001843123942514
TIC_309257814,3.503200969134923e-05,0.0122826976706934
TIC_309402106,8.703373680418736e-06,0.0019882043066033
TIC_309436531,9.724109077069443e-06,0.003742220805901
TIC_309787037,5.130799195285363e-06,0.0023448833390915
TIC_310267134,1.732011446620163e-05,0.0134669748243376
TIC_310483807,5.640455697175639e-06,0.001002537561602
TIC_311121985,8.374556955459411e-06,0.0006219219721101
TIC_31114545,6.323669992980285e-06,0.0003345577898892
TIC_311183180,5.956542281637667e-06,0.0021927314383987
TIC_311890977,7.277313329723256e-06,0.0012031451283829
TIC_312122956,7.831178663764149e-06,0.0016084439795075
TIC_312221462,5.129592580033204e-06,0.0013534192746956
TIC_312259170,5.485582363462527e-06,0.0003737563261257
TIC_312469860,5.43719261258957e-06,0.0013046666897752
TIC_312548415,1.7398509157828812e-05,0.0075951216218441
TIC_31268146,1.2760063441419334e-05,0.0011154704386832
TIC_312899686,3.1716938110548654e-05,0.0084691045524721
TIC_313506357,6.3803406078477565e-06,0.0009992592984281
TIC_313675203,6.021404345801784e-06,0.0009307215490701
TIC_313761775,9.427659364291685e-06,0.000241223280585
TIC_313891529,1.0511948630664847e-05,0.0012055420989669
TIC_314338017,6.326970662939857e-06,0.000533104983971
TIC_314724818,7.05141434309553e-06,0.0013434539255717
TIC_315755496,6.265027764129627e-06,0.0013816725577895
TIC_316254876,5.117160000622789e-06,0.0004064737492253
TIC_316402246,8.708293023573788e-06,0.0003200531642982
TIC_31656385,4.682813852241452e-06,0.0029248686148085
TIC_316916655,5.728475059640914e-06,0.0006870572557923
TIC_316937670,9.11611087417441e-06,0.0046170004041841
TIC_31697707,1.01839094099887e-05,0.0025737251583633
TIC_317397615,9.817606382966915e-06,0.0011979628339551
TIC_317507345,6.665923820037278e-06,0.0011066204740377
TIC_317951248,6.557272371310319e-06,0.0011304830968492
TIC_318209162,5.72133785681217e-06,0.0020819814278657
TIC_31858844,0.06686828099191189,0.1693223188512676
TIC_318608749,6.796573075007473e-06,0.0030251234121322
TIC_318746829,5.056430921968058e-06,0.0051081480120772
TIC_319068154,6.245875795229949e-06,0.0010985549776212
TIC_319735319,8.814985051230906e-06,0.004892838971597
TIC_319968129,6.880614819237962e-06,0.0014265512950986
TIC_320506985,5.428500259085922e-06,0.0004539157282208
TIC_320525204,1.0304429792995506e-05,0.0006389303963431
TIC_320536216,4.67757416799941e-06,0.001223962794945
TIC_321436679,9.049496668467327e-06,0.0049069278431627
TIC_322202434,7.433703530068669e-06,0.001248267193962
TIC_32283946,8.521208087586274e-06,0.0025726278506735
TIC_322862882,0.00010937890965578845,0.0102381256234509
TIC_323658120,2.6547018023848068e-05,0.0018863700673184
TIC_324395151,7.0014580728638975e-06,0.0018669996968758
TIC_325172035,5.811714515857602e-06,0.0008098204421454
TIC_325680697,6.731739489396205e-06,0.0007024137549772
TIC_326114850,5.587016914887499e-06,0.0003486604105539
TIC_326347927,9.026006182466517e-06,0.004584477245324
TIC_326470400,8.408935173065402e-06,0.0016208713685934
TIC_326732851,3.835285497189034e-06,0.0016377605576608
TIC_326919774,6.074539101064147e-06,0.0007810253890907
TIC_327011842,6.448799609870548e-06,0.0009239661534711
TIC_327017634,7.623861932870568e-06,0.0017467220897072
TIC_327210623,1.6715723631932633e-05,0.0107105541724463
TIC_327577308,4.0400841783139185e-06,0.0005254892340649
TIC_327663613,6.672377764971316e-06,0.0004809026199351
TIC_328167090,6.027525699892067e-06,0.0003951847181718
TIC_32830028,0.00017118253344960976,0.0158112175455286
TIC_328750515,6.524746567038164e-06,0.0025641253882627
TIC_329145325,8.900604484551877e-06,0.0013928320983834
TIC_329277372,5.574527313001454e-05,0.0048314473460224
TIC_329709756,0.0008935056393966079,0.0347569333333847
TIC_329864959,6.991110495846442e-06,0.0013524185768583
TIC_330332501,5.639529433665302e-06,0.0014668999431562
TIC_330468175,5.126973917413125e-06,0.0011773182744463
TIC_33091633,9.422942582659743e-06,0.0021710225514168
TIC_331034236,4.936981127912077e-06,0.0019886427074471
TIC_331484419,8.371874372414823e-06,0.0009066406922281
TIC_33153766,5.00406636660955e-06,0.0005863908523889
TIC_332154944,7.472035122191301e-06,0.0012621672774842
TIC_332630868,2.2452639086623094e-05,0.0044738883394828
TIC_332660287,9.295656468566449e-06,0.0016421675326138
TIC_333821572,5.012448326624508e-06,0.0012961788221726
TIC_334597566,6.458135374032281e-06,0.0037958975506731
TIC_334911765,5.523794385453584e-06,0.0028830774825828
TIC_335483600,8.055845228227554e-06,0.0027406970295816
TIC_335489455,1.145929820722813e-05,0.005078991304431
TIC_335996558,4.7365235502638825e-06,0.0004062826899455
TIC_336267424,3.3325816275464604e-05,0.0049034111857994
TIC_336456596,5.638319805711944e-06,0.0005701355402042
TIC_33690636,6.415443152718581e-06,0.0041332688220583
TIC_337129672,6.5208283217543794e-06,0.0017007063717646
TIC_337274055,1.3563461493504292e-05,0.008035924231116
TIC_33878688,5.861781204430372e-06,0.001863060633323
TIC_339250695,9.614011446501536e-06,0.0066797042531875
TIC_339538183,6.485365588559944e-06,0.0014965484692483
TIC_339591840,8.022392466955353e-05,0.0120511122830958
TIC_339636032,5.203711424428548e-06,0.0005018550053516
TIC_339733013,6.732120482411119e-06,0.001039030828332
TIC_340700241,2.8368361654429464e-05,0.0077536089466374
TIC_341186896,5.033251795794058e-06,0.0010370680292263
TIC_341297143,1.2814283877560229e-05,0.00346044541727
TIC_341419787,7.087467821520477e-06,0.0014746813367922
TIC_341444900,6.563496640410449e-06,0.0005415375327444
TIC_341544930,1.0122333861772859e-05,0.001018883220702
TIC_341729521,6.809638335880663e-06,0.000949204692207
TIC_341805908,5.638689117404283e-06,0.001899831069287
TIC_343442463,6.211467194816578e-06,0.000782099176472
TIC_343708863,6.402491692369949e-06,0.0002305219823382
TIC_344085117,5.687686780220247e-06,0.0030025725894527
TIC_344416349,7.340143611145322e-06,0.0015903518194586
TIC_344600402,7.478610996258794e-06,0.0004477306093837
TIC_34466256,1.0580140383353864e-05,0.0008575671263109
TIC_34505005,4.363505513538257e-05,0.0076631788976556
TIC_345333936,1.3141126487425936e-05,0.0060011287509836
TIC_34551972,1.3024688087170944e-05,0.0014850226627781
TIC_345724317,5.580234187618771e-06,0.0006948945079862
TIC_345996087,8.7310698404508e-06,0.0017848832720258
TIC_346418409,5.343406087376934e-06,0.001756533491269
TIC_347011522,7.21782521395653e-06,0.0033955311615252
TIC_347098457,5.051963142932436e-06,0.0018680903692718
TIC_347442932,1.727188509903499e-05,0.0079107041764738
TIC_348054109,1.2363775795165566e-05,0.0081684457287577
TIC_348135793,4.676798937452986e-06,0.0004458855866528
TIC_348673213,4.931655951168068e-06,0.0066825070387248
TIC_348684813,7.688378786951944e-06,0.002163065514329
TIC_348755723,4.944093234371394e-05,0.0135302839572229
TIC_348844154,9.909366440297163e-06,0.0019471761031066
TIC_349373192,5.033860190906125e-06,0.0008917001547479
TIC_349786918,7.981147177815728e-06,0.0012356907202328
TIC_349790953,7.986420769157121e-06,0.0029220283148236
TIC_350044062,1.3713379985347274e-05,0.0047908912338896
TIC_350332997,6.1531188180197205e-06,0.0033552577375723
TIC_350445771,8.196855048936413e-06,0.0041866100342084
TIC_350743714,6.701140648601722e-06,0.0009664153965378
TIC_350995812,6.2195988448365824e-06,0.0049227373012822
TIC_352924930,6.245722261155606e-06,0.0012973633820766
TIC_35315453,6.74652102361506e-06,0.0022053630296695
TIC_353367071,8.761263757151028e-06,0.0009730689255673
TIC_353586703,1.55286595600046e-05,0.0039713149923836
TIC_35377903,6.130389749614551e-06,0.0025592511995583
TIC_354006740,7.347652342559741e-06,0.0001903948035819
TIC_354151219,7.045149288842367e-06,0.0025052849287157
TIC_354285962,1.617956661448261e-05,0.0056944279985556
TIC_354400186,7.2107735604731715e-06,0.0002636534602695
TIC_354442783,1.397210985487618e-05,0.0097496469542987
TIC_354594208,5.980137672167984e-06,0.0009034716984125
TIC_354600221,9.132125825317416e-06,0.0003702814144821
TIC_355636844,5.702201661961226e-06,0.0034134939765799
TIC_355732304,2.5831051516433945e-05,0.0056816687274826
TIC_356235833,5.742583766732423e-06,0.0007043054517016
TIC_356453768,4.862856059162368e-06,0.0013600390464391
TIC_356461227,2.1787528567074332e-05,0.0078483467384469
TIC_356868487,9.815939336021984e-06,0.0042790762389461
TIC_356919658,5.257399493530102e-06,0.0020618362338353
TIC_357416482,6.77949810778955e-06,0.0005650087085053
TIC_357457104,4.649928399658165e-06,0.0015915694982472
TIC_357536526,6.405311040680317e-06,0.0014529435368623
TIC_357538688,6.117780003478401e-06,0.0024281878300019
TIC_357972447,4.965710502347065e-06,0.001261902585615
TIC_358072664,1.2646167192542634e-05,0.0066053966754522
TIC_358186451,7.63141093784725e-06,0.0021037643985262
TIC_358631536,8.418120216902025e-06,0.0012419768866103
TIC_35883621,5.668207279541093e-06,0.0004330103732964
TIC_359496368,5.317803072557581e-06,0.0013104885628085
TIC_360286627,1.0334319711091666e-05,0.006157222642255
TIC_360816293,3.1352838277598494e-05,0.0051731387610383
TIC_361034196,6.87877567884243e-06,0.0004969600003289
TIC_361998994,2.7891656827705447e-05,0.0142608390225389
TIC_363260203,6.2833567255893286e-06,0.0014066052928889
TIC_363635669,5.929913413638133e-06,0.0050570023883325
TIC_363761216,2.2756285488867434e-05,0.0040732123019586
TIC_364075352,9.757326665749133e-06,0.0018333945523743
TIC_364107753,8.554666976579028e-06,0.0002809791328163
TIC_364408162,9.001140028885857e-06,0.0034095038781782
TIC_365389353,5.394450909079751e-06,0.0004474670551262
TIC_365639282,3.466708312771516e-05,0.0077503986956845
TIC_365781372,8.563453718579694e-06,0.0019169557348282
TIC_365952328,1.071622847348408e-05,0.0041332037988309
TIC_366074069,5.808010428154375e-06,0.00116691280181
TIC_366563452,6.492724651252502e-06,0.0008566237943913
TIC_366602797,8.621233121175464e-06,0.007211977633024
TIC_367099243,8.20040150983914e-06,0.0013625068157321
TIC_367102581,5.461085635261043e-06,0.0017538770166262
TIC_367287018,7.22187695600951e-06,0.0023551970881025
TIC_367913453,8.066016050634062e-06,0.0042929949831939
TIC_368536386,9.060302517127639e-06,0.000331777120193
TIC_369480087,0.00030361856988747604,0.0455568864264863
TIC_369861731,6.5501725430294755e-06,0.0045481848448102
TIC_369864738,5.357460395316593e-06,0.001784190808943
TIC_370745311,6.0251165336921986e-06,0.0039324946594106
TIC_370759867,7.95092535099684e-06,0.0022945458218481
TIC_37084932,5.0301446776757075e-06,0.0009087865294453
TIC_370877263,6.991309874138096e-06,0.0022799133251006
TIC_371210825,5.771825556166732e-06,0.0018626274694972
TIC_371673488,9.637709922571958e-06,0.0002894166197153
TIC_371711170,6.547892780872644e-06,0.0035267412019085
TIC_372505528,7.23272475511294e-06,0.0006748351596473
TIC_372596796,3.3955475259972445e-05,0.0050156189480049
TIC_372913430,8.946814574528617e-06,0.0012297589798899
TIC_373424049,5.070260954198602e-06,0.0005906932431744
TIC_373453507,7.436901171331556e-06,0.000405439320199
TIC_373576942,2.3675117517996114e-05,0.0080922265600936
TIC_373614579,0.00013160974231141154,0.0052740519224494
TIC_373729723,7.664742895485688e-06,0.0013827472954724
TIC_373785851,5.751400465214829e-06,0.0015468488063024
TIC_374177909,6.552856666530715e-05,0.0087636035672663
TIC_374200604,8.58479029375303e-06,0.0031710619833995
TIC_374400599,7.236584650627265e-06,0.0011626150590751
TIC_374778982,2.1322320662875427e-05,0.0098779148034795
TIC_374847873,7.688916980441718e-06,0.0074671968143844
TIC_375199523,6.673879511254199e-06,0.0028529147949148
TIC_375225453,5.4023781785872416e-06,0.0026196984242659
TIC_37575651,7.108376053110987e-06,0.0006069992216163
TIC_376682699,5.754550130632197e-06,0.0014199527281003
TIC_376740324,4.1109523408522364e-05,0.0045463348940141
TIC_376838000,7.81137555350142e-06,0.0003060295692208
TIC_377024332,6.635993628378856e-06,0.0003220600588891
TIC_377144784,6.3085138606311375e-06,0.0011228751744554
TIC_377165123,2.0517232769634575e-05,0.0061239496862406
TIC_377290815,6.218443786565331e-06,0.0010522260829084
TIC_377304435,4.943670859347549e-06,0.0019728268542453
TIC_377420580,5.2374031724866654e-06,0.0010833055651912
TIC_377739433,7.95513773255152e-06,0.0004146894702967
TIC_378355116,6.835680380845588e-06,0.0030264910524056
TIC_379629854,5.811746461859002e-06,0.0017641577393797
TIC_379723086,7.711095435070092e-06,0.000297286182988
TIC_379931600,5.162390721125121e-06,0.0010650886147425
TIC_380517859,0.00033975899714278057,0.0704741873236425
TIC_380886535,6.4779053445818136e-06,0.0028763873545633
TIC_382188882,7.099759955053742e-06,0.0014211198177125
TIC_382302241,4.725169134189855e-06,0.0020991279639664
TIC_382331352,6.698793953319182e-06,0.0030710809427342
TIC_382437043,6.080632090288418e-06,0.0007803916558052
TIC_382474101,1.252730788792178e-05,0.0013543812189572
TIC_383531859,9.733166592695852e-06,0.0009842476422295
TIC_383666033,5.33255794721299e-06,0.0006342669861224
TIC_383723559,6.4318346630898304e-06,0.0002360955181476
TIC_384045439,8.256399382844393e-06,0.0012022423582352
TIC_384386061,1.972362247215642e-05,0.0087139258902746
TIC_384549882,5.847855561569304e-06,0.0015321945444405
TIC_384744828,5.094461783983206e-06,0.0010078900074807
TIC_385105624,8.350495875220076e-06,0.0018808083476396
TIC_385624852,7.22566568356342e-06,0.0008755525162082
TIC_386297468,6.96341072625728e-06,0.004626630342209
TIC_386435344,5.275964468864913e-06,0.0005646099058261
TIC_38686737,6.405997464753455e-05,0.0047199866964183
TIC_387079085,5.933385580192407e-06,0.0017371332574493
TIC_387413037,7.578019619813858e-06,0.0013145113876357
TIC_387603144,9.817987631777214e-06,0.0005728311815511
TIC_387664866,5.866783254759866e-06,0.0007644108289641
TIC_387834907,5.884185952709231e-06,0.0006184630074132
TIC_388076005,6.782518170211915e-06,0.0007588105762802
TIC_388130235,7.752440183139697e-06,0.0012039095113251
TIC_388624270,9.178232716067214e-06,0.0022288916958517
TIC_389182138,7.4376817451593524e-06,0.0015570546228102
TIC_389238529,5.0245884324340295e-06,0.0008196296452636
TIC_389371332,7.147342842017679e-06,0.0041085311003946
TIC_389525208,9.430490479189757e-06,0.0011921018371637
TIC_389999924,1.5639659409316664e-05,0.0085141143921321
TIC_39077574,1.8036820847555646e-05,0.0080599047483161
TIC_391821647,6.981878328815583e-06,0.0021615159401488
TIC_392112968,1.8417864566799835e-05,0.0181728452591319
TIC_393251073,9.79421542979253e-06,0.0029975078513168
TIC_393911494,5.248662375834101e-06,0.0009651091454203
TIC_394509844,6.702498524191469e-06,0.0015102868589426
TIC_395773226,5.759576936270605e-06,0.0029183133346618
TIC_398733009,0.0005828481880598702,0.0591588954191674
TIC_398912927,6.898515891862189e-06,0.0016093518491468
TIC_399144800,6.342224935451668e-06,0.0015290324071919
TIC_399444057,1.0253804873627814e-05,0.003205720184397
TIC_399613138,1.6791965208540205e-05,0.0016851558067159
TIC_399642071,6.187356120790355e-06,0.0052594711013365
TIC_399956873,5.8338895314591355e-06,0.0026031367797743
TIC_400323948,7.556321548918277e-06,0.0020504951790652
TIC_400395395,1.0114826295648527e-05,0.0050174657841707
TIC_400476523,8.541545071238943e-06,0.0039644942371128
TIC_400595342,9.154289614343725e-06,0.0022565400623742
TIC_400786146,8.161326945810288e-06,0.001828152655524
TIC_402848417,7.0249787995635415e-06,0.0010997658941092
TIC_403136413,4.964455570188875e-06,0.0044869153926992
TIC_403256331,6.147937625655686e-06,0.0007401055660903
TIC_403287048,5.884251123688955e-06,0.0005519437881487
TIC_403308915,5.61765824613758e-06,0.0003337693921887
TIC_403693875,6.740884282407933e-05,0.0107834912186352
TIC_404610583,1.5089905559761974e-05,0.0127039309179283
TIC_405484221,0.001012843189528212,0.0620804873613947
TIC_405794804,7.547082361725188e-06,0.0003180419958626
TIC_405862830,1.699613267192035e-05,0.003255658961805
TIC_405904232,5.706265056915072e-06,0.0011865302708957
TIC_406190563,7.0216995027294615e-06,0.0014988014881408
TIC_406855039,7.95420712051964e-06,0.0014729916182065
TIC_407146536,6.256482834032795e-06,0.0028787187793
TIC_407146538,5.443553334316675e-06,0.0055509246596853
TIC_407394748,7.274265072965136e-06,0.0010000402889058
TIC_40779013,1.5611941876159108e-05,0.0039906007078217
TIC_408159788,7.020102998467337e-06,0.0014214459128764
TIC_408203470,1.4549850106959639e-05,0.0099070177270057
TIC_408549705,2.1380195903475396e-05,0.0054333626493332
TIC_408729765,1.1642071399364795e-05,0.0058729316147882
TIC_409183335,5.568003174971636e-06,0.0007241009990187
TIC_409459226,5.935692001912685e-06,0.0018444368515503
TIC_409520860,5.766150138697412e-06,0.0004420938123032
TIC_40954422,5.315928603977227e-06,0.0015800613160104
TIC_410245915,5.7378033204713574e-06,0.0011700773370764
TIC_410528770,6.403707317303997e-06,0.0004005064541788
TIC_412014494,8.125129113523144e-06,0.0017199696868793
TIC_412257781,8.607283291439671e-06,0.0070214618877429
TIC_412259468,8.09107939403475e-06,0.0019199357093544
TIC_41227743,6.489041197710321e-06,0.0015608721078621
TIC_412961700,4.758329453125043e-06,0.0002555836599255
TIC_41330864,1.3728601459206402e-05,0.0018957500511511
TIC_41422753,1.88527214959322e-05,0.0067959935378694
TIC_414870287,6.294451310395743e-06,0.0011453564268261
TIC_415741431,5.460341185425932e-06,0.0014460892812224
TIC_415969574,2.244218512714724e-05,0.005748222180118
TIC_416624606,6.158285373203398e-06,0.0013367795077782
TIC_416987878,5.206990238093567e-06,0.0004176139986116
TIC_417705690,4.199181830699672e-06,0.0010556080427505
TIC_41865539,9.044007583725033e-06,0.0011451230077623
TIC_418866096,7.74176334061849e-06,0.0020916072140635
TIC_418959198,5.483460171262777e-06,0.001360781614261
TIC_418971787,8.674463117586129e-06,0.0091935154342723
TIC_418987806,6.8584312771236e-06,0.0002092438138716
TIC_419419534,5.666766810463741e-06,0.0022298908651323
TIC_419858461,0.00042254034997313283,0.0290973806015819
TIC_420112587,1.0940993433905533e-05,0.0068571882223143
TIC_42015200,8.657548846713325e-06,0.0497714393785728
TIC_420288086,6.498205323168804e-06,0.0004142492719278
TIC_420645189,4.576485139295983e-06,0.0010936345001086
TIC_420803693,6.77607260968216e-06,0.0021102652742055
TIC_42123111,5.920262310610269e-06,0.0011010613592851
TIC_421308357,5.879251034457411e-06,0.0013387698732633
TIC_422653398,8.352065265171404e-06,0.0031371005562674
TIC_422838133,5.6919975861546845e-06,0.0009713698042512
TIC_423903685,1.908184378862643e-05,0.015992985633788
TIC_424699834,7.344370374084974e-06,0.0060984345960698
TIC_424747720,0.00019124577920592856,0.0074974321634948
TIC_425163745,6.391178715148271e-06,0.0004342894059435
TIC_425220920,8.644668753277074e-06,0.0003226517443475
TIC_425721385,5.161585193036444e-06,0.0020526100045193
TIC_426017070,0.0003003564052050933,0.072648565064333
TIC_426077080,6.8560322574739985e-06,0.0020479338029548
TIC_427279997,7.133077843946012e-06,0.00039490293503
TIC_427348923,5.362673306308352e-06,0.0026199547512364
TIC_427352241,7.197430704763974e-06,0.0014496845752374
TIC_42755801,5.076796014691354e-06,0.0020315768444872
TIC_427654774,8.266838631243445e-05,0.0188541393109131
TIC_428065977,5.783523135960422e-06,0.0004215567301211
