tic_id,sector,ra,dec,st_rad,st_rad_err,st_mass,st_mass_err,st_teff
123370279,104,31.8569789649294,-31.1693572100394,15.4548,,,,4511.0
1988693004,104,303.373746081541,-60.4283552344908,,,,,
155950028,104,6.18672418210795,-51.0438647395319,1.37031,0.0536683,1.11,0.133416,6000.89
632233351,104,24.9015504159467,-25.4094259390397,,,,,
219338616,104,354.403927630421,-59.2570898349982,0.685312,,0.71,,4497.0
2026183019,104,337.017128432822,-67.9781077410756,,,,,
411983347,104,291.106513560915,-63.361517124446,,,,,3256.0
247701325,104,254.041378479371,-47.0718006355489,,,,,3063.0
320591159,104,296.956098093569,-54.562149383593,0.18,0.104,0.47,0.03,31000.0
316343772,104,280.279449261083,-39.0884203391201,113.051,,,,3390.0
1523161172,104,262.811474718898,-46.210753010695,,,,,3478.0
1688926366,104,279.153525719845,-66.0025213829929,,,,,
372442457,104,318.374245096786,-69.4983142676146,2.27164,,,,5117.0
175492350,104,45.3338021974259,-39.6878204694319,1.54516,0.0744975,1.05,0.126385,5831.0
229092982,104,19.0501829268184,-42.0097171773318,13.5253,,,,4585.0
365470522,104,273.675191517266,-61.6374045266449,,,,,7771.0
303142114,104,262.023428833476,-49.498719334694,3.89521,0.23244,1.26,0.203941,6358.0
632033821,104,31.302071975323,-35.0556947022533,,,,,
465198843,104,263.499395213832,-39.6686904517702,0.736571,0.057,0.71,0.0843834,4518.0
122555956,104,39.462258897438,-35.5810360024834,0.372376,0.0112531,0.359999,0.0203536,3264.0
214194208,104,260.587565671376,-52.8826837242793,1.13494,0.0520252,1.08,0.137249,5912.0
166464277,104,298.772305302598,-49.8859135223922,2.40278,0.101766,1.55,0.273977,7028.0
146652818,104,42.5587049665019,-42.7146713065269,1.06581,,,,5602.0
212223698,104,255.908950648694,-48.1915228687004,0.69076,0.0211436,0.656904,0.0206111,3747.0
372206004,104,312.917446597473,-66.8467181878289,,,,,
320427373,104,296.103128176475,-55.6653922552375,1.27525,0.0619347,1.22,0.185454,6273.4
1514882411,104,260.266381565019,-53.3285183578048,1.41629,0.0746408,1.05,0.133037,5814.0
615815584,104,10.6648949395592,-64.2974795365203,,,,,
281781140,104,13.0962804122798,-58.06912715534,2.88123,,,,5071.0
220378915,104,320.916496640618,-55.5430175663227,1.28774,0.0522638,1.22,0.175753,6261.87
161265291,104,341.500699790764,-48.46623845806,35.3687,,,,4092.0
89412572,104,275.362914929178,-44.1481687399986,0.814649,0.0416307,1.01,0.13258,5671.0
1922759362,104,299.753788286378,-60.7850534159547,,,,,
165881566,104,1.78013257946461,-46.5242830821465,0.485072,0.0155978,0.48311,0.021168,3555.0
403135040,104,324.652849793015,-65.7942521046116,3.6409,,,,5008.0
374347620,104,301.807635106545,-69.5555289239444,2.71448,,,,8612.0
425907650,104,2.40543322947377,-62.3385928604125,12.503,,,,4694.4
306100488,104,264.368432923699,-60.0466055786332,1.44805,0.0741809,1.05,0.125313,5825.0
123322695,104,30.1397418569858,-30.4242788639679,1.37904,0.0559598,1.431,0.259602,6721.95
220014931,104,32.0885489821961,-53.4911397778059,1.56299,0.0659498,1.48,0.251228,6834.0
303993393,104,278.345916431681,-60.2347493733407,3.61855,0.184287,1.95,0.295601,8039.0
281779297,104,12.9200785092541,-59.2255767278445,0.281865,0.00853212,0.256068,0.0202026,3072.0
1988243562,104,318.48087159123,-67.6021526442012,,,,,
91642377,104,40.2751684974041,-36.4397600438318,0.875546,0.0492286,0.93,0.114312,5385.0
31757325,104,265.905332642996,-45.9713248164632,3.0701,0.107889,2.8,0.387816,10781.0
1689525352,104,271.199128031787,-62.7698921375979,,,,,
102032659,104,16.2561054394037,-45.4351692016526,16.6308,,,,4663.0
246745292,104,283.864842095915,-43.7963849948578,0.318237,0.0141434,0.297526,0.0235162,3290.0
79301672,104,318.841467862652,-51.2757452455833,0.188055,0.00574589,0.157362,0.0200801,3085.0
341293863,104,315.527373375527,-62.846047059737,24.3802,,,,4364.0
100506816,104,308.824360779228,-52.1137174076752,2.09776,0.0786784,1.73,0.281871,7494.0
140459480,104,20.4127492049935,-33.232423488284,15.0237,,,,4545.0
1515407949,104,262.160087070797,-51.7124220777967,,,,,3438.0
143699381,104,285.266497337372,-42.493030867605,0.18,0.104,0.47,0.03,31000.0
631829482,104,32.8529460104347,-43.6934871025268,,,,,
339260231,104,294.544515511771,-63.9154732966391,63.4335,,,,3949.0
616165470,104,19.7392445818491,-50.4517966966911,,,,,
314017939,104,2.35266330878729,-45.7474204026887,10.2405,,,,4854.0
123366600,104,31.3582982994958,-31.9997655574128,0.793345,0.0408291,1.002,0.125924,5647.0
96745934,104,265.034036407716,-49.4100888673702,0.29622,0.0117267,0.27231,0.0219809,3322.0
232058719,104,338.674833111723,-61.1249687541114,7.95699,,,,4828.0
366957316,104,259.393775881744,-54.1039966872595,,,,,3429.0
120506582,104,2.32960835432779,-41.8863985248783,1.66327,0.0789874,1.26,0.203081,6348.8
139876330,104,326.252399313136,-52.464207717851,0.659687,0.0467337,0.79,0.0964508,4855.19
220020423,104,33.0616937864281,-50.5120040836757,0.825786,0.0551458,0.79,0.090889,4874.0
406238813,104,293.138348966926,-51.9826270200111,1.03478,0.0550226,0.99,0.122471,5607.0
142205248,104,38.4372188557944,-46.6437503182442,0.904911,0.0509699,0.95,0.120418,5438.0
101588050,104,302.039787674077,-52.5777964716983,2.62163,0.109033,1.03,0.125741,5745.87
1819385100,104,282.611527383338,-46.7161949145622,,,,,
315652389,104,279.707979567251,-39.2686818878573,1.41826,0.0615578,1.44,0.239435,6745.0
235041061,104,354.272561774845,-65.7828434553597,0.938166,0.0667161,0.74,0.0820951,4669.0
330645968,104,272.226506760509,-40.2020245985147,,,,,5617.0
72586907,104,31.1226927279491,-29.2968031557351,,,,,13400.0
60068392,104,273.543674572737,-32.7929211407579,1.41561,0.124678,0.67,0.0783798,4271.0
389652130,104,277.777679849065,-52.080749844244,0.603743,0.0636859,0.63,0.0841685,4022.0
56171885,104,273.560223730167,-37.7885410285162,,,,,
89058830,104,275.047918688273,-43.4448076846894,13.7993,,,,4701.0
615770865,104,1.55488341670929,-67.3216865535306,,,,,
152357273,104,42.0821188944764,-36.5366758025033,1.58823,0.0717136,1.14,0.150276,6085.0
219990267,104,30.7851744903135,-48.7941862663231,1.95623,0.0656532,1.75,0.284158,7547.0
1988153755,104,314.55738162745,-70.8024797682632,,,,,
229157718,104,28.9246690497279,-52.141674652854,6.2499,,,,4905.24
324141976,104,275.715566594158,-39.43869686214,0.843926,0.0517614,0.87,0.103226,5150.0
2055410049,104,343.153571184958,-53.4519153116154,,,,,
1989351371,104,309.933912771424,-54.584216470358,,,,,
631920720,104,32.1704173161976,-41.934156375785,,,,,
616377890,104,12.6026232954552,-42.7196144779631,,,,,
156016697,104,9.15823615742509,-49.1323259034609,1.74407,0.0752412,1.06,0.128547,5868.0
2054891744,104,355.119754057407,-66.0350657682125,,,,,
138712238,104,32.7146335117735,-36.0974535132613,0.595574,0.0176422,0.584463,0.0202521,3784.0
1692564560,104,273.731092338677,-49.9312976084744,,,,,
372347022,104,315.809029383305,-66.0355345606604,57.0499,,,,3995.0
1989388270,104,311.003466821764,-52.4039560673188,,,,,
1818968298,104,282.03794560344,-46.3329505935725,,,,,
292221964,104,278.560352158217,-66.2792814573995,,,,,4828.0
234500678,104,11.2276950484541,-63.196619358328,52.9247,,,,4007.0
616314349,104,7.21887530329603,-45.8480082697922,,,,,
215336367,104,42.9819379327913,-36.5603949675134,1.32432,0.059799,1.24,0.195421,6317.0
6669806,104,284.672427175139,-53.2786032901385,7.08421,,,,5557.0
382430985,104,289.897747128122,-66.2434080407735,0.771277,,0.77,,4792.0
219952292,104,290.133563725078,-59.6476467522866,,,,,
237910557,104,21.9949070415238,-60.5400829291408,0.346589,0.010464,0.330266,0.0203039,3132.0
631750769,104,29.1984099052,-51.1876820682904,,,,,
324129509,104,268.584729261276,-48.8994286376624,64.8301,,,,3919.95
360226261,104,262.30648736039,-57.433785707584,0.950208,,1.1,,5977.0
350223741,104,356.239006125083,-62.244691370736,0.413064,0.0123971,0.406148,0.0203453,3432.0
116416387,104,7.90178950355249,-40.6319541155575,0.18,0.104,0.47,0.03,31000.0
2055164643,104,344.55299152767,-58.7112145685803,,,,,
2055095349,104,356.844003677837,-59.8519811002756,,,,,
89146361,104,274.996374495159,-47.3016925826353,9.63162,,,,4718.0
80015851,104,297.558586290209,-47.5573892807777,79.6229,,,,3821.0
57122096,104,274.136069367761,-38.0169742331005,11.017,,,,4885.0
234531142,104,250.798827067002,-47.5106370257869,,,,,
632038483,104,33.7845428707386,-35.4346890017362,,,,,
1517297338,104,266.051649699125,-50.3822985124915,,,,,
119624569,104,277.550025690351,-58.2742994541852,0.57976,0.017253,0.571252,0.0203023,3786.0
330163503,104,271.908038125859,-36.9919383873228,1.52827,0.064304,1.33,0.220387,6495.0
63679737,104,278.441268832673,-44.3751621875581,,,,,
1924089866,104,299.592312563893,-52.8225994720837,,,,,
220013641,104,31.9942701282111,-49.1152336423117,10.4852,,,,4611.0
231914436,104,7.48635473995381,-63.4161119957875,,,,,
1816277633,104,283.278801606778,-64.0683590319473,,,,,
201293664,104,3.20937205694743,-57.9126098680059,0.829517,0.0493869,0.93,0.115621,5371.04
260756218,104,347.269414089335,-67.643390824184,,,,,
419571221,104,319.289432831617,-70.0178463703025,0.147,0.111,0.5,0.3,50000.0
2055203406,104,346.505710413563,-56.571724255572,,,,,
261042843,104,269.264366468676,-35.9271452905713,17.4569,,,,4627.0
155967786,104,6.82709851769691,-49.8309962479153,9.19264,,,,4639.0
340785960,104,36.384049921984,-37.0716971646502,0.386731,0.0116468,0.376426,0.0203455,3547.0
2026565294,104,334.251374849318,-60.0622387862327,,,,,
1989246863,104,306.675207210598,-57.3649984841555,,,,,
1988793131,104,315.482634059215,-65.1716150128857,,,,,
262815962,104,348.23320964202,-54.1866929297533,1.85162,0.0505502,2.58,0.332274,10050.0
1692856515,104,279.950771701156,-48.2754439791164,,,,,
161172103,104,339.78500582721,-52.6919713865094,3.36288,0.133598,1.55,0.264311,7038.0
101935230,104,13.7779833041763,-41.9785922253748,32.1364,,,,4195.0
76444175,104,269.786595360334,-55.6136203839166,0.987129,,0.92,,5348.0
406239216,104,293.152175403865,-51.5704811211762,0.843538,0.046809,0.92,0.115361,5315.0
234997844,104,350.917132675482,-61.0173065130973,1.90986,0.0611005,2.11,0.327561,8494.0
17268407,104,264.442200123792,-45.7059871443326,0.609158,0.0180174,0.595497,0.0202351,3765.0
217602397,104,260.855537011049,-43.2742738657404,4.55104,0.331493,2.04,0.328406,8300.0
1816497850,104,288.458176911842,-60.9154745675953,,,,,
80261924,104,7.45723970334919,-47.4737283493964,0.380817,0.0113219,0.369673,0.0202296,3325.0
616085762,104,12.9211006620013,-53.3988502247735,,,,,
76386508,104,269.613802923039,-57.7927763111065,3.47592,,,,4946.0
253598792,104,281.125830838708,-38.7037538494115,0.428085,,0.37,,3348.0
100106657,104,25.2636826867964,-43.8762097464841,2.67606,0.134653,1.0,0.123965,5633.0
260749705,104,346.01425623712,-68.9316881687107,0.18,0.104,0.47,0.03,31000.0
313597293,104,277.99099034243,-37.003279383017,0.620563,,0.6,,3870.0
161382432,104,345.041941060646,-48.1749072625234,,,,,
115275423,104,26.0499315332541,-38.001007592245,1.59898,0.0736281,1.19,0.168129,6189.0
403269435,104,331.569110722161,-63.0335493691105,,,,,
390083427,104,269.039223643434,-50.0268355912014,1.1222,0.072814,0.81,0.0949679,4940.39
152356754,104,42.0780503861103,-39.6367276937174,4.08369,,,,4968.0
365435722,104,273.527121560014,-63.3312210466696,2.16614,0.0926005,1.68,0.272851,7369.0
277690600,104,329.435387637352,-60.359709615531,0.633695,0.0309195,0.614755,0.0276872,3757.0
1816056818,104,286.640380498675,-66.7149701775445,,,,,
1923654441,104,292.014331017261,-50.322645327679,,,,,
265213372,104,302.576784236347,-69.4187329629125,0.722053,,0.86,,5104.0
381855290,104,322.284981612236,-55.1666255738293,26.2487,,,,4404.8
397318031,104,282.522918405423,-43.4643592237424,0.405794,0.0124181,0.398006,0.0205196,3371.0
2055183421,104,349.996008536505,-57.1800694601071,,,,,
1922801129,104,293.09448452703,-61.3360525139556,,,,,
234523931,104,15.5599001631448,-63.3801883473933,0.193748,0.00587163,0.162869,0.0200739,3127.0
616086717,104,13.2025632897661,-52.9403995799939,,,,,
156069347,104,9.61870090122386,-51.0573975734419,6.9236,,,,4805.0
402028212,104,16.8083710093618,-50.0450113124991,1.3715,0.0632362,1.14,0.159141,6093.0
360953746,104,282.881718992164,-62.6470913814214,1.69055,0.0478242,2.21,0.312914,8796.0
253762492,104,282.446667794942,-40.0965799348796,1.66022,0.0786031,1.44,0.252711,6733.0
344369070,104,22.5605775040456,-29.8215258268107,0.316789,0.00962344,0.295859,0.0202889,3362.0
17153995,104,264.42380664236,-42.5180104002029,2.70269,0.197668,1.53,0.287016,6968.0
615889565,104,12.413760324426,-61.2297043026542,,,,,
196372628,104,260.259282506063,-41.880752329919,,,,,3174.0
100826322,104,312.033486844605,-52.5610602905381,3.98636,,,,5174.0
471015392,104,319.359,-49.9244,0.18,0.104,0.47,0.03,31000.0
88354387,104,273.960174772405,-43.1687444062635,6.15869,,,,9676.0
220347029,104,307.68253388904,-57.6070921560017,0.286277,0.00866688,0.26104,0.0202113,3353.0
631675872,104,26.5127542694854,-51.2626849711919,,,,,
1818264260,104,289.930346271755,-49.5247080469401,,,,,
281563487,104,7.28368025429541,-55.6392621785651,7.08451,,,,4850.0
281728055,104,11.6962029858793,-55.6208705364948,2.03287,0.0953367,1.24,0.174005,6297.8
471015348,104,329.788,-55.5075,0.18,0.104,0.47,0.03,31000.0
355634897,104,357.99440844713,-55.1089377054761,,,,,
219938265,104,289.676802888325,-54.1583112656544,0.606751,0.0181442,0.593562,0.0203496,3769.0
2055552426,104,358.833574496966,-48.6775522844051,,,,,
2026147676,104,337.929125899063,-71.2943284203158,,,,,
6670156,104,284.6157026544,-52.9386328547132,4.75535,0.250302,2.81,0.371181,10807.0
1922707073,104,297.239804938547,-62.3885889527766,,,,,
367573078,104,260.210426472315,-54.9269333433216,1.04193,0.0547161,1.0,0.126998,5623.0
341461222,104,317.839243173371,-65.6290561750858,1.24674,0.0544523,1.31,0.204198,6447.0
234500531,104,11.1318918396446,-62.4975898524459,3.62473,0.268236,1.28,0.207438,6397.0
372218461,104,313.110768994389,-67.5992485243107,1.04319,0.0453467,1.17,0.161253,6145.0
58675010,104,272.876747900945,-34.0931298588644,11.565,,,,4854.0
218269694,104,262.075084617072,-47.7267250421656,0.429582,0.0131481,0.424431,0.0205561,3394.0
80430369,104,11.2225664355766,-42.9805176028831,0.787959,0.0492964,0.84,0.104243,5040.0
237319282,104,344.863526685934,-64.1823489742221,50.2727,,,,3499.0
91637471,104,39.5376070546125,-38.7045871228146,1.81484,0.0818217,1.36,0.221526,6572.0
2055322562,104,348.488739889055,-52.9591323793966,,,,,
1817005428,104,282.097632789041,-56.7094055522636,,,,,
293482088,104,350.468777291898,-69.7032905544079,0.956728,0.048995,1.0,0.128992,5633.0
369642765,104,12.5152061321489,-52.137643258105,,,,,
410034006,104,319.905279931868,-71.5183648971414,0.712727,0.0588694,0.72,0.0840398,4550.0
129764433,104,35.4792046597231,-37.9166632927787,11.2054,,,,4578.0
79005538,104,314.892171620102,-53.485104594827,0.6853,0.0559598,0.7,0.081691,4471.0
466279308,104,306.066370311748,-63.8902015228392,3.2167,0.106462,2.1,0.305761,8468.0
631611773,104,20.1940573518588,-58.6238409867675,,,,,
616164345,104,17.7385447206212,-51.152247992385,,,,,
403205635,104,337.797454706772,-57.1531789508504,0.71612,0.053191,0.72,0.0866598,4562.0
62182085,104,274.290853329841,-33.2917675827678,0.643251,0.0210586,0.622044,0.0213563,3042.0
389176778,104,262.315100635837,-40.7468859804153,3.1004,0.150402,2.55,0.340502,9961.0
118801697,104,274.034593955839,-55.1945695275364,9.73939,,,,4751.0
231910539,104,6.88875722667641,-61.9547005750894,0.402849,0.0121407,0.394693,0.0203725,3179.0
119153371,104,275.371393850616,-55.7163358606912,,,,,
632211556,104,22.8591649374346,-29.5469995424113,,,,,
262530871,104,20.5091020082708,-44.424972870514,46.8387,,,,4110.0
89252898,104,275.11837952371,-44.0769088747841,77.8894,,,,3565.0
2055454733,104,342.212137181062,-49.1452224836733,,,,,
74977779,104,266.060228543583,-56.4663698167984,0.743769,,0.69,,4398.0
632122843,104,20.6975727284088,-33.6703264893083,,,,,
158442384,104,289.152834094238,-52.4378122657283,10.6103,,,,4941.0
304125535,104,279.159414569356,-63.8914544302001,10.9038,,,,4754.0
456611043,104,282.366487829897,-58.321076309861,0.376189,0.0365823,0.364375,0.0447596,3271.0
382487441,104,257.804302552402,-42.7571983867585,0.453444,0.0159813,0.450228,0.0222435,3486.0
118194917,104,272.022168498782,-59.8307211426507,10.386,,,,4423.41
320784708,104,298.553315916399,-57.190884320769,0.167865,0.00515193,0.138407,0.0200631,2990.0
61728030,104,289.066267826218,-42.1050429130784,0.147,0.111,0.5,0.3,50000.0
326019623,104,270.233849002856,-39.9736401781952,0.626786,,0.67,,4254.0
2026857444,104,327.531503391131,-52.7680174046127,,,,,
615884358,104,13.6811855626256,-61.9760776920711,,,,,
121472201,104,342.813759793842,-47.7306896912147,8.86579,,,,4476.0
277836064,104,344.814601166743,-68.9941516119732,23.3151,,,,4288.2
446546310,104,286.647961288465,-57.1118366581556,2.77033,0.103809,1.68,0.268732,7387.0
631691092,104,24.3560164591751,-49.4225924228628,,,,,
339525222,104,296.987512751521,-60.9276285565215,0.18,0.104,0.47,0.03,31000.0
112917492,104,269.732031292775,-36.8583748786073,10.9581,,,,5014.0
143295589,104,293.569796641931,-46.6795304771795,24.4456,,,,4483.0
237331910,104,346.788442139467,-63.7873785784875,12.0003,,,,4836.0
30214880,104,264.871783067959,-44.2893163936168,2.76862,0.111611,1.69,0.276306,7398.0
206358152,104,356.01467846945,-53.6873682956234,0.362758,0.0109059,0.348934,0.0202977,3297.0
369004583,104,273.288896242902,-37.7147082238382,0.622783,0.0190616,0.606292,0.0205948,3294.0
406121895,104,286.734113911203,-48.5149410950039,0.547182,0.0163448,0.542713,0.0203464,3740.0
179284364,104,12.7157352511783,-36.1603444608933,0.555727,0.0180062,0.550377,0.0212704,3765.0
464341865,104,280.61031861655,-62.0788838138065,0.72664,,0.85,,5062.0
259718796,104,322.604172163654,-60.2069394423022,6.68453,,,,5028.0
219299142,104,314.947732796295,-54.6135609021576,0.765551,0.0507438,0.8,0.0943468,4903.0
120067807,104,279.642964064702,-57.4479444903807,1.59081,0.0705352,1.09,0.136835,5960.0
615931163,104,7.42407809117796,-60.3301825584461,,,,,
403317759,104,343.082329869569,-63.2652063461835,0.147,0.111,0.5,0.3,50000.0
2055424775,104,345.048009642257,-52.8623454980688,,,,,
375233349,104,283.105648952687,-61.1761311235447,1.51634,0.0617663,1.41,0.24219,6682.0
2026994484,104,339.168610027929,-51.4985841078408,,,,,
389518592,104,277.344578569389,-51.8243875131616,10.9383,,,,4525.0
1816552487,104,281.563811063845,-61.6381713520833,,,,,
253588489,104,280.877650320539,-38.1411081006846,0.293434,0.0155443,0.269143,0.0248765,3372.0
229805551,104,329.752869565784,-55.6343658667965,0.18,0.104,0.47,0.03,31000.0
91642418,104,40.221871188959,-36.1598000494142,0.826442,0.0407035,1.04,0.138082,5791.0
1818426705,104,287.421142740519,-48.1959972132274,,,,,
32573592,104,266.330836899952,-42.4601686341907,0.30977,0.0125454,0.287795,0.0223973,3348.0
326512158,104,268.079079051757,-50.8576874560913,4.30032,0.171377,2.0,0.300377,8183.0
337884646,104,274.994305283155,-40.9571756762013,72.914,,,,3581.0
215335270,104,42.7948889674247,-36.3649996394144,0.351821,0.0106839,0.336312,0.020356,3401.0
74980139,104,266.237673166921,-56.827971233578,11.3241,,,,4780.0
349801741,104,274.282187530557,-50.0095151115085,0.496897,,0.42,,3432.0
166676586,104,34.691757511437,-49.0331478046722,0.869255,0.0478517,0.96,0.123114,5467.0
382039146,104,284.668065592256,-67.9231938049299,0.18,0.104,0.47,0.03,31000.0
370242180,104,328.907893030958,-57.6418429039702,0.18,0.104,0.47,0.03,31000.0
632019487,104,32.1478461223658,-37.3757418650874,,,,,
314937398,104,279.104302343358,-37.220118823624,,,,,
632184531,104,24.9467644122815,-28.6975220827286,,,,,
364637536,104,271.186697321724,-48.3154568732065,0.877055,0.0487714,0.93,0.123097,5366.0
303616959,104,272.002352662288,-60.3503971034734,0.816104,0.0410628,0.95,0.125205,5440.53
262072647,104,264.288965359615,-39.3310238361623,0.525316,0.0158287,0.52251,0.0204416,3198.0
194337855,104,271.130190135634,-34.2009498681955,,,,,
79019442,104,315.243290533862,-50.9830037009664,0.815592,0.0416483,1.02,0.124049,5721.0
220020672,104,32.9810987160929,-49.2201469272007,8.37841,,,,4566.0
206593041,104,21.0176686057808,-54.10495822501,2.02727,0.0838191,1.51,0.262964,6935.0
303783984,104,272.648727608336,-60.1108630504491,3.35018,0.151887,1.76,0.295577,7579.86
281797898,104,13.8867876612424,-56.7412706623061,37.7016,,,,4229.0
217409794,104,260.329194148653,-42.6622168087368,90.7224,,,,3832.0
33547201,104,27.4846665401264,-26.9502959971823,,,,,
61089321,104,286.466939334501,-45.8377816601974,0.257858,0.00772845,0.229414,0.0201252,3317.0
2055642059,104,357.637012857935,-45.85970311795,,,,,
341230464,104,315.091541111909,-61.6133634974052,0.734455,0.0538945,0.73,0.089114,4625.1
316969019,104,356.969075457333,-55.2813048194353,4.49851,,,,5318.0
2054841767,104,352.442461453009,-70.5528892408401,,,,,
631854032,104,35.3606400444455,-43.6654585536791,,,,,
1922596979,104,293.151823712795,-64.290823291621,,,,,
1990108434,104,303.685068590095,-50.9806374700093,,,,,
632051333,104,32.9214472225308,-32.4392510748495,,,,,
246726188,104,283.532829649924,-45.3092065049462,0.41505,0.012605,0.408363,0.0204603,3441.0
262825539,104,348.957559210695,-58.0827360271682,3.32336,,,,4873.0
409644971,104,268.418964188729,-50.1283584092954,0.127,0.027,0.47,0.03,32430.0
1689525316,104,271.084423688249,-62.8050062977744,,,,,
211753228,104,255.206192827144,-49.5120662954704,1.50285,0.0817487,0.95,0.116778,5444.0
2027057357,104,336.020991090745,-51.4312410809687,,,,,
616469308,104,4.66621106157407,-42.1795529274855,,,,,
277873174,104,345.3440438572,-70.2105676587003,0.664005,0.0533669,0.7,0.07922,4444.0
122314621,104,255.274469185905,-45.7011822684773,19.2885,,,,6551.0
466158716,104,296.521789947045,-67.4033599694361,0.417401,0.0126949,0.410979,0.0204775,3459.0
182900208,104,282.237909053733,-46.2722688773774,20.0324,,,,4378.0
147469587,104,41.4208720512229,-38.1587185682087,1.31549,0.0689699,1.09,0.141803,5967.59
631778708,104,35.7639767337771,-47.3761324873729,,,,,
369667376,104,18.7149620624568,-50.2198104402638,2.65135,0.0990752,2.06,0.310876,8339.0
79492963,104,321.893738651016,-50.2470179168299,0.518213,,0.65,,4124.0
261549125,104,259.549437660061,-53.0621363537359,0.427169,0.0128555,0.42178,0.0203853,3519.0
394483121,104,316.055951433906,-55.3330801950043,,,,,
631645185,104,23.4602364519623,-54.9880469461108,,,,,
220378886,104,320.753580144814,-55.4428027479815,10.618,,,,4788.0
616301698,104,6.85204939098393,-47.42416924717,,,,,
1556472020,104,272.638732807376,-37.1254709239078,,,,,
166744141,104,36.8981739036459,-49.8905895738755,8.85623,,,,4737.0
219990365,104,30.7610691462197,-49.3424074790355,0.777286,0.0523543,0.81,0.0964156,4938.0
2026754799,104,323.528600972204,-57.8548490396258,,,,,
1922795471,104,291.786089834996,-62.2187311456139,,,,,
79016952,104,315.180927422202,-53.7390689873691,47.414,,,,3957.0
147458506,104,41.37764035997,-39.3296478031188,11.6557,,,,5047.0
217667184,104,260.816978849369,-47.4681984930054,,,,,
219987193,104,30.1880826471702,-50.930632894577,0.741745,0.0525226,0.77,0.086129,4760.0
119820859,104,278.37279031574,-58.7087785580483,2.49901,0.119216,0.98,0.126366,5547.64
631781991,104,34.4794840713522,-46.845072342026,,,,,
74648456,104,265.559043272719,-57.0972200687336,0.901299,,0.7,,4490.0
280792839,104,359.0212392437,-63.0541307937035,8.28983,,,,4917.0
390782476,104,280.954416996526,-45.1974728360912,0.360989,0.011009,0.346894,0.0204067,3441.0
219989191,104,30.4740014910965,-52.5815609626142,,,,,
362943314,104,266.293847644791,-48.0843130245669,,,,,
2054909667,104,352.070804815415,-65.6752864660641,,,,,
2026684170,104,330.220566719654,-57.4702892333295,,,,,
1816821033,104,282.520704914894,-58.9852170224677,,,,,
616530943,104,10.6691734013113,-36.8572580781872,,,,,
39645058,104,250.342403940836,-48.0230332873755,,,,,
465487700,104,263.755027084431,-40.0258489292355,0.614801,,0.67,,4310.0
234492582,104,9.56208445000783,-64.0646919952028,,,,,
277684343,104,329.140721704455,-63.4425288386371,0.775466,,1.02,,5728.0
160991022,104,276.17994199721,-49.2570154952949,1.29814,0.0647814,1.07,0.144707,5904.0
2055108057,104,351.633995915486,-59.1801726589939,,,,,
406280308,104,326.334323561182,-61.9373277474198,0.644881,0.0645854,0.63,0.084424,4043.0
271520041,104,288.4917669501,-63.1224087302436,0.934534,0.0442211,1.05,0.132941,5825.0
340795327,104,36.767788200785,-36.1704948540473,10.2465,,,,4819.0
229093048,104,19.0760925186838,-42.479886470628,1.57398,0.0661156,1.29,0.203473,6416.0
218094872,104,261.716577632178,-45.8430303455094,,,,,12106.0
409700386,104,332.724511748832,-58.8468706494535,0.608805,0.0185586,0.595214,0.0205537,3787.0
291826240,104,274.390063295746,-43.5365365156949,,,,,3528.0
184533481,104,29.8305539596007,-44.74205366369,2.43759,0.102,1.43,0.23641,6727.97
616193965,104,13.2138922671564,-49.0953191762186,,,,,
425865767,104,320.649298556892,-55.7836625389419,1.36725,0.0577939,1.34,0.223608,6512.0
2026458401,104,326.784355498791,-61.9453785727123,,,,,
229091700,104,3.76218011651209,-45.977682813052,23.1632,,,,4220.0
312641688,104,277.334234872324,-40.4894549705828,0.687785,0.067005,0.65,0.0805206,4162.0
67630561,104,18.2650464298191,-34.6384509472815,0.350373,0.0106315,0.334639,0.0203474,3184.0
631636172,104,25.478610464938,-54.8942513415351,,,,,
2055062941,104,351.65784460104,-62.793522142411,,,,,
402063857,104,352.160529993935,-66.0856756523848,9.64233,,,,4697.0
56698723,104,273.810894483508,-39.6765297914605,0.168233,0.00764279,0.138744,0.0207194,3013.0
1815874404,104,289.172975387401,-69.4780556927255,,,,,
181571472,104,281.068551856775,-44.2209656898039,,,,,
246647528,104,268.998549790545,-39.3100256516706,0.46915,0.0383775,0.466755,0.0423609,3383.0
215480915,104,43.470636605891,-40.1967965815738,0.422508,0.0127396,0.41664,0.0203994,3193.0
101963547,104,15.2121348596211,-47.2008363917619,1.45141,0.0814949,0.89,0.112686,5226.0
76529217,104,270.146647013015,-56.3517850501881,10.54,,,,4739.0
616214259,104,2.00798746454428,-53.1646195129911,,,,,
337659418,104,274.323924246627,-38.1777089820176,59.5127,,,,4864.0
1564370684,104,271.034882093533,-34.3475596947897,,,,,
314438928,104,278.782053356943,-37.5282599878344,0.514259,,0.56,,3737.0
344984627,104,276.997499218131,-64.3130811727299,156.304,,,,3496.0
355765896,104,3.45366258860231,-65.2526654644872,26.1151,,,,4324.0
255766641,104,268.733067591501,-52.855467262976,2.65783,0.103455,1.72,0.270764,7490.0
79111376,104,316.031305243914,-50.7197246620688,,,,,
63687402,104,278.476924687833,-47.5696382579963,0.756817,0.0478342,0.81,0.097633,4948.0
206608071,104,22.2506098235433,-55.6191739379462,2.20473,0.132904,1.24,0.195681,6316.0
