host,n_points,SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,elapsed_s
Kepler-1035,17651,4.308608047793899,4.0418643101575125,,0.7930764511352308,0.002078687742853,3313.336300377582,0.0029843309207563,0.999026153509434,0.9979848411591036,0.0005356685940452,0.999124929505549,0.996876421933393,1.5545349411709903,0.0280641826755233,3.600081107868719,34.0,31.0,3.0,38.246883834013715
Kepler-1036,17012,7.114933892210138,5.965885006987701,0.007843137,0.6923591196125773,0.0017343957282939,3313.149259762,0.0185563052174199,0.998198404987871,0.9983252669956209,0.0003559036905794,0.9981499444149252,0.998549477603626,0.3964555714408496,0.0381711928823201,4.641290964450506,39.0,35.0,4.0,29.55005754198646
Kepler-1037,18322,5.194352447229097,4.767296052408614,,0.7514865934664816,0.0019429994025736,2420.2492235395885,0.0197393896011986,0.9972621184133902,0.9975762538588192,0.0005744397897989,0.9972432755396016,0.9979257434996508,0.4212169730303626,0.047055942591459,4.303150945035764,36.0,35.0,1.0,31.40307395797572
Kepler-1038,17432,5.592381400193756,4.8883458250237535,,1.3046100252099313,0.0040486999624252,3507.3808365339787,0.0279137442102295,0.9941176884886358,0.9949016892811924,0.0012424867885403,0.9965945918849092,0.9929995515242072,1.0269289954968113,0.0689733240812402,3.9970598074294905,20.0,19.0,1.0,27.46663887501927
Kepler-1039,18604,4.925666126418263,5.397972727118074,,11.859259463901918,0.0765814198246177,3312.89163037087,0.0392133262365326,0.9943826614640718,0.9954163244085034,0.0011312093781664,0.9956590137880446,0.9949393142487154,0.2146431503464287,0.0674019476048867,3.6581412066001313,3.0,3.0,0.0,36.21075966602075
Kepler-104,17097,7.000490887978528,4.410158998777817,0.009443778,5.824109940776211,0.0296996196885133,3312.9750715945092,0.0316767574536964,0.9896709830439374,0.9914201998138458,0.0017185648427645,0.9887439517364214,0.9955620123146216,1.3411072923475431,0.0913979893827846,6.489981201258688,5.0,5.0,0.0,22.22529804098303
Kepler-1040,17666,6.715048761369272,6.145947788413175,0.015206082,1.2087305613137085,0.0035151400993473,3340.2715877267005,0.0318893017217916,0.9986906097982028,0.9987900966170684,0.0002663529574924,0.9983464696198618,0.9992806457005184,1.2396836279378751,0.0325418088880058,4.654169644623083,23.0,20.0,3.0,29.68600170800346
Kepler-1041,17282,5.417321539256475,5.380477596013449,,4.399231678824085,0.020411608263704,3314.3265805852548,0.032266100704286,0.9922007279848865,0.9932044898825968,0.0014591071678216,0.9920791724128568,0.9942547861876871,0.5274993627178339,0.0794207859582311,4.6092299127355725,6.0,6.0,0.0,34.47291320801014
Kepler-1042,17214,4.670712185402636,4.201195385627327,,0.6493549712595692,0.0016076858418341,3480.0500125168815,0.0385339634232605,0.9920477368228638,0.992737598978815,0.0017502573689851,0.9927713611332472,0.9927016586208708,0.0140926639159413,0.0801959652632778,4.068677558070017,41.0,37.0,4.0,27.61103504098719
Kepler-1043,15721,5.7581910980842235,5.47330012605398,0.083873549,13.0865857552941,0.0873254152306648,3312.940651557697,0.0273855268758553,0.9831450293828548,0.9806484345834948,0.0033796669854027,0.9806484345834948,,,0.1167538328562113,5.0416801760506615,3.0,2.0,1.0,29.207960708998144
Kepler-1045,12156,3.9532195285769904,3.731366456460059,,2.5934636785195573,0.0101875375939286,3481.7338289757513,0.0242796572608898,0.989044798915796,0.9898682923676227,0.0033135207847204,0.9894325911351912,0.9904437468255513,0.1079196575421806,0.0941276732786373,3.2819482660989787,10.0,7.0,3.0,20.698709874995984
Kepler-1046,18322,4.654626111624018,4.675143637317247,,1.8372506928571264,0.006399356586156,2421.0075148251917,0.0091293509304127,0.998152722291147,0.997834881000236,0.000583119551853,0.9983029354130292,0.9973767851919704,0.5633596014051288,0.0386521130992191,3.643461304651743,14.0,14.0,0.0,34.38117941701785
Kepler-1047,16614,5.729797925638956,4.870091312816789,0.08787515,1.8210476379339025,0.0062969841570439,3313.2154177570396,0.0292563916710494,0.9983313920878952,0.9985029568250118,0.0003518960276214,0.9981450164267794,0.9989172657898951,0.7739647027072786,0.0367353596540829,4.447445596452871,15.0,13.0,2.0,22.033398250001483
Kepler-1048,16698,4.467594300888093,4.108390073112147,,2.113398492802294,0.0076796491663362,3314.8670208621425,0.0251045293745506,0.993845260648632,0.99473523321387,0.001053038225238,0.992742951922416,0.9964139146724098,1.2429840268217909,0.0705524305068144,4.874076211855073,12.0,11.0,1.0,31.58150833300897
Kepler-1049,18285,5.893136288358862,5.587996862259221,0.067386955,0.7982230287153437,0.001985444171135,2390.9703981257485,0.0194831238287231,0.9977283710540592,0.9980631272665452,0.0004582324067807,0.9984476603502456,0.9976289176600702,0.629024677458429,0.0428623367308609,4.391703173452393,35.0,32.0,3.0,35.74164766698959
Kepler-105,18085,5.377182316199408,5.17923058568186,,5.027145962286051,0.0230917153065508,2390.8134031740656,0.0476721171334349,0.9984742695572228,0.9986772569220858,0.0002921914408413,0.9982293122720616,0.9991165036177408,1.079701589584174,0.03512740376965,4.318430703960324,6.0,6.0,0.0,33.985325916990405
Kepler-1050,16810,5.310681230738706,4.5904411782845225,,0.6577081827466154,0.0015615192557748,3339.8348776934968,0.0287533739381759,0.9990801845473876,0.999197735334105,0.0002073399566387,0.999426965816976,0.998914649496824,0.8725792526801489,0.0272745439430289,4.0639535143249,43.0,36.0,7.0,32.82529104099376
Kepler-1051,18604,4.764329953155457,4.6570999981307475,,2.023793791120773,0.0072487257420779,3312.9304433478733,0.0101674732052752,0.9974535288868264,0.9964410649046312,0.0008540725909548,0.994859406238088,0.9979923070583564,1.319381422363464,0.0453812572851311,3.8880955671317703,14.0,14.0,0.0,42.874489042005735
Kepler-1052,19610,5.3315298024809135,5.026496521980447,,1.5973714792209834,0.0050068345679777,2391.616162037297,0.0252277835142014,0.993040507595582,0.9941613524752247,0.0014482473061987,0.9937361226925204,0.9945736179352856,0.2046342902255101,0.0750232596070913,4.126816663367499,18.0,18.0,0.0,35.03973799999221
Kepler-1053,19609,7.171695661113461,6.624386501063759,0.007202881,1.288751566672492,0.0037605333881253,2391.094169832934,0.0302187888920323,0.998725933078677,0.9988323126877934,0.000217321644212,0.9987978534146826,0.9988704243262568,0.1178284533209313,0.0320998695109498,5.486209142826464,22.0,21.0,1.0,38.97258991698618
Kepler-1054,17862,4.568658113330933,4.441977977036149,,4.765342868945019,0.0227072733881099,3313.7063080027283,0.0864989611909992,0.9965494033526564,0.997073645813757,0.0006129061741877,0.9973607038771592,0.9967881146549474,0.3304101797175323,0.052826792809513,4.885998434091832,6.0,6.0,0.0,31.58582475001458
Kepler-1055,17395,5.356835894799488,4.939983703395012,,10.32241708607584,0.0636429694258771,3312.870486108731,0.0366650055470727,0.9957797733126424,0.9963577508622244,0.0007171399235554,0.9955740031445532,0.997744381439643,1.249576961021741,0.0584218138489419,6.022886352482427,3.0,3.0,0.0,33.43749608300277
Kepler-1056,18604,7.761869281623501,7.796163317132276,0.002320928,7.697246473937865,0.0430354333061528,3312.9474429485635,0.0473650607177213,0.9906970169764892,0.9919616426583155,0.0015255112567987,0.9908786512935696,0.9930287076794624,0.5042300763740303,0.086739768965938,5.266694159731489,4.0,4.0,0.0,40.14791079200222
Kepler-1058,17461,4.943972720257425,3.9522923592232666,,0.6999017918635199,0.0017649218396121,3507.168666487811,0.0178061936056131,0.992764701668964,0.9937546783675943,0.0015020786671877,0.9959330683391764,0.9915662497325493,1.0307327533302624,0.0764954085238149,4.083570766803007,38.0,34.0,4.0,30.947426708007697
Kepler-1059,14326,5.101222155498746,4.803467274857756,,2.3999658758462,0.0091868410325648,3481.886983676979,0.023648194791826,0.9857831568936894,0.9887714550468822,0.0034465990546456,0.9934720592714276,0.9794624153080772,1.526988664418248,0.1072281299950188,3.451700471557553,11.0,9.0,2.0,26.385003167000832
Kepler-106,18604,5.326915349829861,4.755257757273169,,1.6226543478763975,0.0053993861091999,3313.0217268322513,0.0238896881151507,0.9985834878744084,0.998674018732222,0.0002836690376127,0.9991329017777766,0.998215135686668,1.1500299711685442,0.0338467750542392,4.546506376788547,17.0,16.0,1.0,32.983079750003526
Kepler-1060,17255,4.6069136180434,4.6864427728829945,,1.9234896910830928,0.0068393363559197,3480.6133126847894,0.0360429250518718,0.9950957038145946,0.9957184921049308,0.0009821913703946,0.9951258459025412,0.9963111383073208,0.4269424128856117,0.0629789610897691,4.42325253858623,14.0,14.0,0.0,31.7245242499921
Kepler-1061,17088,4.4081789646086165,4.790375920603417,,0.7028687172390984,0.0017695891955032,3313.545834941027,0.0073753297664855,0.99869235851187,0.9981014670303334,0.0004548714917455,0.9983209601183858,0.9978722186939232,0.3513765307938433,0.0325200715485858,4.143690539487352,38.0,35.0,3.0,33.11527866701363
Kepler-1062,19610,4.846878087349604,4.678904908544716,,1.510491667086684,0.0046471408719714,2392.0384135785607,0.049161565460093,0.9965018885056808,0.9969716712197028,0.0006577884497723,0.9968148394000736,0.9971299919490122,0.1694015657019943,0.0531892627419365,4.591388353195333,18.0,18.0,0.0,34.95069587501348
Kepler-1063,16620,6.789799703379328,5.912205842455682,0.013605442,3.739283471419717,0.0164344783931782,3312.8768862435086,0.0281598541008117,0.996121651675828,0.9968851698233778,0.0007270864755301,0.9953742171092124,0.9979670865816688,1.2254786086885956,0.0560054837241335,5.373895989471037,8.0,7.0,1.0,31.754157000017585
Kepler-1064,17020,5.0500079523636305,4.780001189792837,,2.8122750656629942,0.0169057329165631,3315.2467347989036,0.0454111867172707,0.9972656631737988,0.9976342195386408,0.0005658855637964,0.997520195957271,0.9977760962085894,0.1580946990503291,0.0470254708449591,4.1017417554141895,9.0,9.0,0.0,31.262196625000797
Kepler-1065,18788,4.596070048423279,3.9722764657442102,,0.896917423968348,0.0024492992383173,3312.920466005816,0.0200163405618805,0.9857692578992486,0.9888227606021448,0.0027818150048871,0.9866068967725918,0.9910386244316974,0.5639413912333228,0.1072805325955397,3.9758625843944224,30.0,30.0,0.0,28.74259741598507
Kepler-1066,18322,5.376846353300734,5.579187124424138,,12.942583758368,0.0864193041059131,2420.8316539915427,0.1029204493996471,0.9969030728251612,0.9974446301996036,0.0004502573179315,0.9985355266304022,0.9963537337688052,1.754858924270846,0.0500463770182295,5.585590907655095,2.0,2.0,0.0,27.08204854201176
Kepler-1067,15425,5.511634948530729,5.231370953863111,,2.7135189897908436,0.0107171534162413,3313.749804978541,0.0493000565312082,0.9953658852451648,0.9960526585239136,0.0007207662745237,0.9967062966528654,0.9955282708724384,0.5828145934851159,0.0612196072183828,5.345704911062051,10.0,9.0,1.0,30.91982250000001
Kepler-1069,15731,6.793706675743434,6.20246050920017,0.01352541,1.1855706057986497,0.0033645508856933,2391.1851213769028,0.0183652987808703,0.9984315527105782,0.9983962584369804,0.0003451331140323,0.9981010863923728,0.9986332905334078,0.5378491248384685,0.0356157513653709,4.596900855692994,24.0,18.0,6.0,29.370439833001
Kepler-107,18320,4.746069558186381,4.370021937977287,,0.6839503646455173,0.0017137328776072,2420.161406036552,0.0322760583462652,0.9991545944671996,0.9996250685183946,0.0001265002173172,0.9995414663173804,0.9997176494760812,0.4911063005341208,0.0261480730581118,2.98721920443849,39.0,38.0,1.0,29.579683166986797
Kepler-1070,17684,4.7918796432727655,4.795796856190264,,4.545268333060623,0.0320805255981966,3313.5619903269417,0.0330166959481253,0.9960892223946192,0.9966700069048938,0.0008904511657437,0.9972679521395182,0.9960720616702692,0.4755735331628412,0.0562391446267796,3.964311556731573,6.0,6.0,0.0,35.544344124995405
Kepler-1072,17513,4.983223135283335,5.020689007570566,,3.1520176777787747,0.0130865263845278,3313.1408359451025,0.0290135303925891,0.9954968966731168,0.9958188610380704,0.0010492773034546,0.994969684080883,0.9969241389823466,0.6553462942170607,0.0603480307517724,3.9240983759836903,9.0,7.0,2.0,37.542765541991685
Kepler-1073,18788,4.6650724109610655,4.463388826101953,,0.9503847288709328,0.0026458849106364,3313.304130029937,0.0259497627184136,0.9945236669129092,0.9952163837796596,0.0010146482648306,0.9970662869327988,0.9933735683780652,1.293569406283865,0.0665506152051551,4.689278786844484,28.0,28.0,0.0,39.011306250002235
Kepler-1074,15194,5.361132862250402,4.574205974614516,,1.083298512102802,0.0031503954883551,3313.304553912503,0.0099679361847572,0.9959532784682048,0.9948391071545571,0.0012340454973166,0.9946787180660512,0.9950204165589548,0.0979969984338157,0.0572082689725834,4.332608343127081,25.0,21.0,4.0,31.937923791992944
Kepler-1075,11613,5.679868406142831,4.459768052573146,0.095638255,2.3726033386751406,0.0090474758686618,3480.107739311735,0.0212621193220105,0.991584613716754,0.9914205866492872,0.0020327205097138,0.9939975762841444,0.9887576973599348,0.9173377650585064,0.0824981433522918,4.346199657645514,12.0,8.0,4.0,17.149197666993132
Kepler-1076,16706,5.472648519254424,5.412417806440798,,6.136512628523654,0.0301247527110097,2393.1215469752246,0.029829219917531,0.9980726936892644,0.9983213000830536,0.0003458604140197,0.9982172912652112,0.998425308900896,0.212770084114158,0.0394804885836976,3.9597286215844263,5.0,4.0,1.0,33.357192208000924
Kepler-1077,18040,4.074857376499218,3.470061828918386,,1.241891028337289,0.0037913193683325,3506.7150427287584,0.0111373133019878,0.9949787693058236,0.9948752521958292,0.0017219325403126,0.9936239717923936,0.996126532599265,0.5152887919495837,0.0637253507162969,3.026455946259938,22.0,22.0,0.0,30.35136483301176
Kepler-1079,18604,4.099601750847036,4.038887957969933,,1.3500664351145917,0.0063246481821473,3313.2310914881564,0.0184602231056635,0.9987183004117032,0.9987486675951852,0.0003294822063529,0.998226535555305,0.9992747254398764,1.1330750436053207,0.0321958777180411,3.8640820011091166,20.0,20.0,0.0,29.300036082975566
Kepler-108,18439,5.381113627970823,5.4867015554622105,,6.823174082443814,0.036645833557229,3313.8660371000283,0.0469450506452509,0.9949376759610868,0.9958905849591048,0.0007828139068169,0.9973202713412432,0.9944395599742476,1.3175747731273173,0.063985580926261,5.0403775797942725,4.0,4.0,0.0,37.9686662919994
Kepler-1080,17749,4.32277516578633,3.9590059167110687,,1.5854532370613752,0.0052349460067889,3314.192816260222,0.0227917495110072,0.9977164325277746,0.9980440319947252,0.0004986381687839,0.9982222814452464,0.9978671536938236,0.2519953042500388,0.0429748204552649,4.051780713888729,17.0,16.0,1.0,30.08400716699543
Kepler-1081,17776,5.548096230542879,5.263297069115464,,0.6459945994891613,0.0015812756019208,3313.384780196195,0.0125974485851963,0.9977396902754556,0.9974405469283376,0.0006260944185398,0.9982711042713578,0.9965568725459384,0.9692826125560784,0.0427554147415888,4.043444104335277,41.0,39.0,2.0,36.333432667015586
Kepler-1082,16634,5.053762681754324,4.805479265880868,,3.1389780925781268,0.0130143672451532,3312.9443377744433,0.027557245352259,0.9977629174397962,0.9977045078705268,0.0004990653195369,0.99790727494222,0.997364271597686,0.3732075965578615,0.0425351680443941,5.012801958550245,9.0,8.0,1.0,33.68310316701536
Kepler-1083,15214,4.785972397148875,4.249230620974726,,1.5494183598445492,0.0050768224781365,3313.4470339779764,0.0346100419484946,0.9889327741728686,0.9906856664857302,0.0024171975324928,0.9894974329246756,0.99196950504595,0.3613261346063443,0.094607710508671,3.6862011198759017,17.0,15.0,2.0,24.80297841699212
Kepler-1084,18260,4.481700309243568,3.688252701432857,,0.7026885454087674,0.0035304907440777,1683.360824072875,0.0180415005094231,0.9996314797478066,0.9995263025551276,0.0001340975990318,0.9994289166643912,0.999633044295629,0.5379458696253997,0.017263856868075,3.64339261040201,39.0,38.0,1.0,23.965709417010657
Kepler-1085,11624,4.325363419719911,3.966366813460803,,1.2708422107333175,0.0039356389484962,3481.056237769715,0.0205651800431309,0.9908656982516124,0.9941477100885016,0.0022706929933534,0.9953240807464628,0.9927360652989484,0.4059850440079348,0.0859497908025864,2.393060034232887,20.0,11.0,9.0,21.593913791992236
Kepler-1086,16776,6.0830077955232555,5.219852818112578,0.047619048,0.8463331192049123,0.0022736883673572,3506.8997696012875,0.0184684322243009,0.9920851968458811,0.9921688826000622,0.0016275678180122,0.992159689034943,0.9921780267374116,0.0039848343193077,0.080006856274282,4.650034430532814,32.0,28.0,4.0,23.401739124994492
Kepler-1087,18432,5.5836646282664,5.344404186148321,,1.7837610645130928,0.0061256998454498,3313.9024117155363,0.0295071811541254,0.9987116813754556,0.9989144969479902,0.0002701827361805,0.9990135266780586,0.9987926690066832,0.2865678931196531,0.0322789046840218,4.23658644225684,15.0,15.0,0.0,21.65301145898411
Kepler-1088,19611,4.991553382014387,5.097527629001752,,8.55164756104664,0.0468920176678553,2397.865558801221,0.0482322523012676,0.998777517654082,0.9989886090657392,0.0002380246452187,0.998980868089607,0.9990040910180042,0.0361917384117871,0.0314433235721228,4.571610807614094,3.0,3.0,0.0,43.465826207975624
Kepler-1089,12977,4.745831520373018,4.422872343942582,,4.560923546765738,0.0216253910913106,3481.716739338287,0.0357020141098334,0.9786235012365504,0.9732314199402452,0.0059842090937565,0.9637136436207798,0.9827491962597108,1.1424970098420388,0.1314847648016293,4.447281144856286,6.0,4.0,2.0,24.552229167020418
Kepler-109,19611,4.840957806167495,4.3065983006154305,,0.9376128237783168,0.0024606820843608,2390.6599419341683,0.0035068809772008,0.9993138514622788,0.998540356548318,0.000336619505242,0.998791214176212,0.9982393273948448,0.5783746430483226,0.0235567958322457,4.242078582006971,31.0,30.0,1.0,42.74808004201623
Kepler-1090,18112,4.62708356881891,4.508987270161594,,1.6022235085763827,0.0053248488651177,3507.9712037875165,0.0642250320937776,0.9953362753144344,0.9957796748303512,0.0008997073108269,0.9971673508755952,0.9945265380138704,1.0437524550232402,0.0614148788116626,4.385297802910585,16.0,16.0,0.0,35.326981624995824
Kepler-1091,18011,5.229210865074775,4.929619172168346,,1.7253359691086747,0.0058772322423862,3506.5905934727116,0.0246234752732996,0.992798143862654,0.9932543644816584,0.0013619874752421,0.9931748528566564,0.9933147030907024,0.0365513533410387,0.0763184194744538,4.808052335651442,16.0,14.0,2.0,36.87026091699954
Kepler-1092,18603,6.104043083843899,5.224171927820976,0.045858343,0.8969067904368603,0.0024492737986199,3313.5248693533445,0.0198191936186468,0.994402693531421,0.994853715728718,0.0011163049067414,0.99400651228133,0.99576445943466,0.5569686255554824,0.0672816587671803,4.5903120971313385,30.0,29.0,1.0,30.203827416989952
Kepler-1093,19608,4.613269034032689,3.872226764594873,,1.3468238677686888,0.0039881830432833,2391.1352018084517,0.0062629820376465,0.99759776625824,0.9960160423408252,0.0011799726547436,0.9947859440472878,0.9972740974137608,0.7534362950257422,0.0440772791656695,3.833391305082733,21.0,20.0,1.0,46.44045175000792
Kepler-1094,17255,5.053492448534982,3.9162279978063985,,0.9142894875016858,0.0025127476219866,3312.9878181055283,0.0222434994984339,0.9937552624495062,0.9946204318152184,0.0013410658066988,0.9958851239286198,0.9932569356304572,0.6986658794578298,0.0710663879338318,3.809825108861852,30.0,25.0,5.0,28.935256500000833
Kepler-1095,18604,5.426184843775621,4.851326199158598,,1.0707727347555518,0.0031019490305118,3313.1756437589834,0.0287790845886643,0.9957413941260466,0.995770036391119,0.0009321683130879,0.994696468905148,0.9968479327782434,0.819839713829673,0.0586868596924374,4.5384943132145725,25.0,24.0,1.0,31.63993445900269
Kepler-1096,17420,4.863678620850538,4.840008353565637,,2.467373301165456,0.009469428221474,3506.9342998738916,0.0286285565497796,0.9934324944108898,0.9946505012107372,0.0012743324252751,0.992704451016458,0.9977155302667272,1.3844635517206567,0.0728798335974561,4.2378483166756835,11.0,10.0,1.0,34.38045229201089
Kepler-1097,16442,9.223520670457802,8.58713461272997,8.0032e-05,3.1652187643201417,0.013159470333155,3314.4085788598863,0.0407873888940126,0.9891235807067836,0.9897940315933964,0.0016425196594824,0.9894401249565496,0.990061692075045,0.1341292360161365,0.0937886139325495,5.874005905997249,8.0,7.0,1.0,28.706385666999267
Kepler-1098,19608,6.250871264233039,5.197234953652912,0.036814726,0.7598116945521215,0.001859070474315,2391.137306482297,0.0263055410973343,0.9956298788624768,0.9960878591388438,0.0008038178750722,0.9956933657642713,0.9964811956413504,0.3465923194650785,0.0594502772909589,4.938698835878349,37.0,36.0,1.0,33.894638833997305
Kepler-1099,12490,8.551665865954064,7.7976131567393505,0.000480192,0.752292552780603,0.0039123801124956,3479.9970416866045,0.0578203968310026,0.9895413263894604,0.9896252853244264,0.0008733613696327,0.9882071834116072,0.9910899778545046,1.1683899367305426,0.0919698444193744,11.384019239750195,36.0,25.0,11.0,21.873351083981103
Kepler-11,18424,5.470135259347378,4.889993840945896,,0.9563909054410948,0.0039731629511172,1684.0476629854586,0.0230499989831478,0.997660872145146,0.9980408672647536,0.0004453488822754,0.9977651645260444,0.9983398688264524,0.4564726751113109,0.0434944784152321,4.412187358445837,28.0,27.0,1.0,28.862159665994113
Kepler-110,17854,5.715806825616874,4.976763642096785,0.089395758,0.7529040794740475,0.0019395070310835,3313.4463371046586,0.0217004970934439,0.9990288892185524,0.9991045078189774,0.0002019522685156,0.9989618801963602,0.9992630509702984,0.5255154243734618,0.0280247362966336,4.657479370754269,35.0,32.0,3.0,30.647715416998835
Kepler-1100,18518,4.185055929951449,3.985806903426488,,2.76777946512215,0.0165498292934671,3314.6569812135067,0.030678594121601,0.9967503511436198,0.9971467122063264,0.0006142572188121,0.9976259610789135,0.9965422051056764,0.6245693715250874,0.0512655197242505,4.3877373659362515,9.0,9.0,0.0,33.61528633401031
Kepler-1101,17481,4.793268832854477,4.36167995700345,,1.5051636489263094,0.0048991608611269,3507.124216827951,0.0257044664611313,0.9917925883338726,0.9936439964484154,0.0015770130479874,0.9982242354308264,0.9885652280529524,2.2048120622237324,0.0814723522735198,4.019119633084671,18.0,17.0,1.0,27.014168000023343
Kepler-1102,15797,4.496810978289402,4.334592892674206,,1.6667011845095667,0.0055955626520541,3313.0647675324667,0.0260790998120088,0.9937290841306016,0.9940527516411876,0.0014340688106797,0.9946057803274024,0.9934997229549728,0.2727822364514861,0.0712151894568559,3.838602702064587,16.0,12.0,4.0,27.702531416987767
Kepler-1103,16227,5.530631102499716,4.613207598139668,,1.0896133153233123,0.0031749194700803,3313.2606845536793,0.0489164877756688,0.9983186688155472,0.9985218056848368,0.0003479915053096,0.9986436638004424,0.9983898974153668,0.2574037841129901,0.0368751487512428,4.275011136404952,25.0,23.0,2.0,23.745213041984243
Kepler-1104,18613,4.2474625921783655,4.336844107053656,,4.759983268247087,0.0214699697730216,2393.937832902643,0.0653043866889567,0.99868795688482,0.9989032608567976,0.0002303731483651,0.9988223072113014,0.998984214502294,0.2490060059944906,0.0325747581633648,4.274862060320005,6.0,6.0,0.0,23.52828491697437
Kepler-1105,16479,5.117084972810799,4.45217184724554,,1.253596922624426,0.0038274461378149,3313.8318917011384,0.0188433595318482,0.9954772529672334,0.9947867421426576,0.0010602089411411,0.9945861956474378,0.9950093671511124,0.1406112052777339,0.0604795144057056,4.491982352124282,21.0,17.0,4.0,28.33914158301195
Kepler-1106,17152,4.28776114761,4.520725402788186,,1.737109567630977,0.0059308267938557,3507.3907394891216,0.0087666263611171,0.996840745445334,0.9934228199486488,0.0018628622815684,0.9949205203664744,0.991964532699714,0.5633593378651415,0.0505474739337789,3.6157954948387454,15.0,12.0,3.0,35.377553416998126
Kepler-1108,16052,5.072102488096682,4.816451729033951,,2.656412812787343,0.0104489060501085,3507.9562776150483,0.0263802278939148,0.9921853960503246,0.9929646033016444,0.0017907613683481,0.993954223954126,0.9919749826491624,0.3954056669904348,0.079498810961548,3.9339680264161583,10.0,8.0,2.0,32.10216141701676
Kepler-111,18382,6.2030922357072065,5.507145666923424,0.03937575,1.0927860368513382,0.0031872631643617,3312.9344819720577,0.0312792237242351,0.998134491169314,0.9983498526337506,0.0003059974248291,0.9982193901244826,0.9984812779659656,0.302773352572053,0.0388423772034799,5.098686544694738,25.0,25.0,0.0,34.41655200000969
Kepler-1110,17107,4.22448145732741,4.279962140318593,,0.8588500639372872,0.0023116748129935,3313.6154093679543,0.016034056869968,0.9867569445796156,0.9869138371028122,0.0030938230666626,0.983938053779849,0.9901114179405304,0.7105517471380612,0.1034906810840274,3.855705939906532,31.0,29.0,2.0,35.18593220799812
Kepler-1111,16397,4.4554799042759115,4.4931290042261445,,10.223070264608827,0.0630167214204853,3513.362372692566,0.0519466102372249,0.9897750293261982,0.9914117625541308,0.0017566623469404,0.9906618253316776,0.9921616997765842,0.302285293951421,0.0909364890043441,3.947213561917181,2.0,2.0,0.0,33.830085249996046
Kepler-1112,16918,5.260400047690541,4.732099540453443,,0.615836683851954,0.0014304162445121,3340.172192813788,0.0251380463686502,0.9961775634748846,0.9969567724347478,0.0008182520476811,0.997365911841834,0.996568917736701,0.3441214836558999,0.0556003196005838,3.6045108237045818,45.0,37.0,8.0,33.70336345900432
Kepler-1113,16841,4.124088920224709,4.241900690545031,,1.0249147775897558,0.0029544403118547,3480.4700248075924,0.0088366224462161,0.9951009349266152,0.9932825957238796,0.0018634665305833,0.9927583906534254,0.9937229279830612,0.182056666210653,0.0629453642304169,3.5671972300411188,26.0,22.0,4.0,35.59283779200632
Kepler-1114,18604,4.899756495950053,4.506071027466292,,1.677874471606304,0.005645748811357,3313.6209516003896,0.0408792678359384,0.9979644847876284,0.9981210051630988,0.0004471013993591,0.9981409501571888,0.998098375265958,0.0337949489033947,0.0405736728434286,4.342042085411623,16.0,15.0,1.0,31.63524874998257
Kepler-1115,19611,4.291229940600019,4.037535927232926,,2.082641174919472,0.0107216167734576,2390.767654873633,0.0695324366670429,0.999231313319588,0.9992974744378093,0.0001465626715138,0.9992179997377588,0.9993805077065184,0.3918357692615631,0.0249334183934569,4.659004852540021,14.0,14.0,0.0,34.651339416974224
Kepler-1116,17079,4.741954767972731,4.171926583297251,,0.7421100600016034,0.0019082509915676,3507.0447773807396,0.0202226116859528,0.9940937493620516,0.9944223005829697,0.0011414145958348,0.9960189833928356,0.9927369131725554,1.017766562094087,0.0691135312615463,4.915958686945561,36.0,33.0,3.0,32.80359175000922
Kepler-1117,17323,4.177296047989008,4.231738979663763,,1.2346129365189709,0.0037504178086986,3313.1321476508483,0.0049790720296957,0.9973770773163688,0.9956270921714366,0.0012862613471117,0.99483395095086,0.9963975722142828,0.4312550570293499,0.0460574502158622,3.0575068056994135,22.0,20.0,2.0,33.9905311249895
Kepler-1118,16468,5.293646872981557,4.685649503400913,,2.253403808744738,0.0083906095416925,3507.3440893639736,0.0300184379685635,0.9886643108686052,0.9907364725561812,0.0022992034465951,0.990550219416066,0.9908924054176728,0.0529356950676097,0.0957483085229993,4.3662105548282035,12.0,11.0,1.0,26.74255016600364
Kepler-1119,18410,4.758850605008171,4.603217806695216,,1.2231464067596378,0.0037151823479331,3507.7418453799055,0.041106256445692,0.9929299061357808,0.9939968766233808,0.0014057773851793,0.9946866266517376,0.9932372194975554,0.3636257933202052,0.0756170510710863,4.385880461150121,21.0,21.0,0.0,30.2723368750012
Kepler-112,18604,4.689921418549146,4.007196825190918,,1.058448698518112,0.0030544536064889,3313.193524860745,0.0100868770186339,0.9975210823771176,0.9973397118788628,0.0007974954247458,0.9977762704761408,0.9968980770188256,0.3966802775078562,0.0447752680338831,3.3179976572529073,25.0,24.0,1.0,29.62693741699331
Kepler-1120,17673,4.818660337619811,4.590439446411002,,2.0935449646174407,0.0076065803209952,3507.239081374749,0.0478916449351556,0.9929923540859042,0.9931821325644264,0.001433111362726,0.9933736699621464,0.9929237797954092,0.109125910792328,0.0752823593747229,4.771620628577139,13.0,12.0,1.0,29.3239147500135
Kepler-1121,18322,5.028881291301645,4.605505586557897,,0.9792470272074704,0.0027654557478509,2420.7375297452513,0.026319204323074,0.99941796327414,0.99945853670722,0.0001167002967417,0.9993896460141276,0.999538607030332,0.451128969495304,0.0216961333430468,4.513323030599681,27.0,26.0,1.0,26.198153875011485
