host,label,status,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,elapsed_s
WASP-105,1,Success,3.917729469946341e-06,0.0018925639533207,-0.0002017047548943,,36.31977687496692
WASP-106,1,Success,3.1499923099302013e-06,5.768092389210487e-05,0.0001025065111623,3.3095948385224667,33.48538775002817
WASP-107,1,Success,2.1684209346319312e-06,0.0051266747460022,-4.632718367569843e-05,,31.774248916015495
WASP-108,1,Success,2.887185839580367e-06,0.0012361785238847,-0.0001514282796901,-0.2921437870509735,26.990187917021103
WASP-11,1,Success,2.964740856245533e-06,0.0010864341636028,6.926082597003003e-06,-0.1519685080941332,31.546515416994225
WASP-110,1,Success,1.1661533535780793e-05,0.0051798425361351,-0.0003907123288591,,33.6267308749957
WASP-113,1,Success,4.3151750724993894e-06,0.0002112413745983,-0.0007359234080817,,33.52530066703912
WASP-114,1,Success,1.2740414060504896e-05,0.0003009290515157,0.0032763558560011,,34.84583224996459
WASP-116,1,Success,6.103255945079086e-07,0.0012967193957098,0.0002724575495312,-3.1428389980054714,2.6885207089944743
WASP-117,1,Success,6.450356561816751e-07,0.0002624181955698,-1.2384355873695796e-05,,42.46248862496577
WASP-118,1,Success,2.1657486347149186e-06,0.0003059711448912,-0.0007055403282323,,26.332560750015546
WASP-119,1,Success,5.711579290759462e-06,0.0005364203494718,-0.0003831213332994,,54.86418462503934
WASP-12,1,Success,4.107359113279339e-06,0.0010207600032798,0.0003095930906967,0.6078304062158294,47.993689958006144
WASP-120,1,Success,2.0228252638927395e-06,0.0004888968517798,-0.0005057792902829,,32.10022908303654
WASP-121,1,Success,1.3583621035398798e-06,0.0007243764346672,-0.0001102550553007,-0.3015792475034707,37.80238895799266
WASP-123,1,Success,1.7181684819276491e-06,0.0009677627095712,-0.000106997481871,0.1635600652534365,38.94516937498702
WASP-124,1,Success,1.344745314664558e-05,0.0005084532133565,-0.0015374852818208,-0.2241014330309493,44.025585084047634
WASP-126,1,Success,1.8787093307023092e-06,0.0002182267956411,-0.0006057371237309,-0.5630646819290295,42.39782416599337
WASP-127,1,Success,1.215160384842826e-06,0.0010395658890287,-3.906593932168079e-05,-1.7650720913215123,27.26547041698359
WASP-129,1,Success,4.568661952366221e-06,6.315601251169646e-05,-0.0002979139192869,1.660920436033198,34.73235258302884
WASP-13,1,Success,1.3195894785025895e-06,,-6.069354110760372e-05,,32.55817404197296
WASP-130,1,Success,1.6412558842386432e-06,0.0027001487587087,-3.863609141019353e-05,-0.5251082195298201,27.11743270803709
WASP-131,1,Success,6.775208841502811e-07,0.0007621427643305,-0.0001161437220067,1.552790616328528,25.322895249992143
WASP-132,1,Success,3.79093975970776e-06,0.0032312333073227,1.7525654031791404e-05,-0.6220599888335915,29.12081929197302
WASP-133,1,Success,1.5249061758501973e-05,0.0005039745370624,0.0013275937569596,0.4293718876039674,32.45487629197305
WASP-135,1,Success,3.7107530545401234e-05,0.0010064380756668,0.0022445091237901,0.0312527614135681,48.17976400000043
WASP-136,1,Success,4.293629573781884e-07,0.0002620706085751,-1.681417375332117e-05,0.5251974839399539,21.764584749995265
WASP-138,1,Success,4.9036880073730405e-06,0.0005735221713141,-0.0006153776141393,-0.7257287961574649,35.20621191698592
WASP-139,1,Success,7.026107696877835e-06,0.0003481987502978,-0.0005134673162623,-0.3617880384048249,25.54029904201161
WASP-14,1,Success,5.525000563378298e-07,0.0002047488947562,-2.5113487855277228e-05,,20.43582533299923
WASP-140,1,Success,2.342486861603018e-06,0.0038814550700897,-0.0003296236718131,,39.624835875001736
WASP-141,1,Success,1.0123307035437305e-05,0.0002113215833091,-0.0001507435360279,-0.1964339603084643,40.15471183299087
WASP-142,1,Success,1.6525396296243206e-05,0.000430209502419,0.0007120711654527,,30.496678208990488
WASP-144,1,Success,1.5044355481083028e-05,0.0011523582433312,6.818628304117169e-05,,33.8351389580057
WASP-145_A,1,Success,3.0578794740886948e-06,0.0012238063855963,-0.000204892429789,-1.2328335423605166,36.007537915953435
WASP-147,1,Success,5.976931084927011e-06,0.0005835802625201,-0.0001236250771008,,22.90440054202918
WASP-148,1,Success,6.067201042164961e-06,0.0019085574096762,-0.0001259549838419,,23.653377624985296
WASP-149,1,Success,2.547365409655977e-06,0.0015381421006171,7.57922033816083e-05,1.9484146225788732,28.39158212498296
WASP-15,1,Success,1.8200243924893395e-06,0.0001873533641794,-0.000129865315839,,18.937006167019717
WASP-150,1,Success,7.127123092285642e-06,0.0003766943031216,-5.130376157191918e-05,,25.120705709035978
WASP-151,1,Success,1.304310280651298e-05,0.0002191284329811,-0.0006981147852236,-12.150109088688792,16.69529733300442
WASP-153,1,Success,1.186835698688282e-05,0.0003796391455435,-0.0003055809977825,-0.070933997405266,37.185307167004794
WASP-154,1,Success,1.5263485078713036e-05,0.0008215657076747,-0.0013160117373018,-8.374317083438033,42.61972233396955
WASP-155,1,Success,9.849676083199695e-06,0.0002354941282178,-0.0008505950898696,,43.13396670797374
WASP-156,1,Success,2.434059096556495e-06,5.837581119585475e-05,-0.0005303887015806,0.679606512148276,37.79981850000331
WASP-158,1,Success,7.441841520489877e-06,0.0001480430658968,-0.0003185496819329,,30.81629283301299
WASP-159,1,Success,5.553637629851094e-06,0.0006477281150847,-9.303794936288412e-05,,33.075564500002656
WASP-16,1,Success,2.0372856384603143e-06,0.0019732124756313,-0.0001386268231264,0.5738208278420701,23.70460066699889
WASP-160_B,1,Success,2.2224493041383785e-05,0.0015369669662264,-0.0002310328618277,-0.2634255919961294,31.396997584030032
WASP-161,1,Success,1.4383746300268943e-06,0.0001611683295763,3.5927722194517564e-05,,28.13976937503321
WASP-162,1,Success,4.812436128321311e-06,0.0025006514040501,8.659175392944363e-06,0.2077949780918104,38.1506656659767
WASP-163,1,Success,7.2295468528817165e-06,0.0012400054105008,0.0005277478863425,0.064764931393017,32.789209124981426
WASP-164,1,Success,1.0962335989039392e-05,0.0002138221687027,4.008252780240973e-05,,23.93298441701336
WASP-165,1,Success,9.118814903269826e-06,0.0007195646299146,3.383907527743091e-05,2.1894103571155523,24.832802457967773
WASP-166,1,Success,3.479804952970085e-07,0.0001196442821191,-0.0001477512186451,,24.234958333021495
WASP-167,1,Success,2.5877487852542887e-06,0.0005096573714436,3.771413808240087e-05,0.3864706054097722,32.759876875032205
WASP-168,1,Success,4.12114223347444e-06,0.0011514006644932,-3.312432507285301e-05,,26.613338458002545
WASP-169,1,Success,4.5277140891660655e-06,0.0002348019360146,-1.3067346284367788e-05,-0.3318119532155303,30.946713790996
WASP-17,1,Success,3.655457951698395e-06,0.000337629699569,-0.0001603906813236,0.9773729116614858,26.53401995799504
WASP-170,1,Success,7.479389364508806e-06,0.0014399295178882,-0.0001246623268407,,24.750661541998852
WASP-171,1,Success,1.0890647239174732e-05,0.0001574640880733,-8.720741980061675e-05,0.1056441579506022,24.860726707964204
WASP-173_A,1,Success,6.897423523387383e-06,0.000712637565989,0.0065101652803554,0.6361458271768083,50.53801866603317
WASP-174,1,Success,3.77805494619308e-06,0.0003220688560112,8.806345953904504e-06,,34.74614554201253
WASP-175,1,Success,1.7370063662272646e-05,0.0005385494601108,-0.0005795875414198,0.3445572406923474,33.359694040962495
WASP-176,1,Success,6.002978652017529e-06,3.941669654626879e-05,-7.956993227686837e-05,,32.51631312497193
WASP-177,1,Success,5.7497683353993316e-06,0.0006106718860759,-0.000517720027175,-3.780118136662158,23.355337416986004
WASP-178,1,Success,1.399053551930331e-06,0.0001986027663721,0.0007755686123671,1.1719846082254533,36.12512808304746
WASP-18,1,Success,3.124873500497552e-07,0.0001788042806122,0.0001630684321456,,40.967960292007774
WASP-180_A,1,Success,2.0128902033073243e-06,0.0005090183170577,-3.022467644320237e-05,,23.79970929195406
WASP-181,1,Success,1.6392904236812903e-05,0.0005893181014134,-0.00150057476336,,27.79293508297997
WASP-182,1,Success,4.047319956606983e-06,0.0005010961388632,-3.425756246211442e-05,-0.4466386343977672,23.192227500025183
WASP-183,1,Success,1.777391369858767e-05,0.0001292834451289,-0.0001493690743468,,21.026575417025015
WASP-184,1,Success,1.1476377286869728e-05,0.0008090164264269,-0.0002216476939798,0.4677083175426816,31.90776299999561
WASP-185,1,Success,1.9151991881355345e-06,0.0001530929750109,8.626465708649889e-06,-0.3516786433697484,19.571707999974024
WASP-186,1,Success,1.535178088807061e-06,0.0006440018943231,-0.000328172742755,-1.2017048007496292,29.011427083984017
WASP-187,1,Success,5.321600517195569e-07,0.0002460832629395,-4.996495629239206e-06,-1.1714222124038234,25.75639683404006
WASP-188,1,Success,8.163483146752057e-06,0.0002344386450221,9.75959872646648e-05,,28.172378625022247
WASP-189,1,Success,5.8080588081890375e-08,0.000155340774707,4.378857985987139e-06,,15.700878958043177
WASP-19,1,Success,9.935028442051488e-06,0.0009240628766443,0.0062032232271274,0.5477122499730602,28.355593083018903
WASP-190,1,Success,3.465813486919697e-06,0.0001805926722123,1.244461589500201e-05,-0.9672355339202796,22.874753792013507
WASP-192,1,Success,7.576315761341871e-06,0.000438980670412,3.6584944323792e-05,-2.6112963371184605,18.827814167016182
WASP-193,1,Success,7.15611630633853e-06,0.0002647142954464,-0.0005685400817527,0.6703008079861381,42.68275508302031
WASP-194,1,Success,1.0511813399563765e-05,0.0007866939610967,-0.000501644491669,,50.190392500022426
WASP-195,1,Success,4.5259460534728335e-06,5.368670012318615e-05,-8.85253626770055e-05,,28.039189582981635
WASP-197,1,Success,2.6283291028682823e-06,5.204776842386223e-05,-8.803380143951323e-05,-0.2106330204912238,27.86534570902586
WASP-2,1,Success,3.2127237437571407e-06,0.0035768879592667,-0.000107515828714,,22.11282974999631
WASP-20,1,Success,1.236732082919864e-06,0.0011182462775271,-0.0001781862800416,,41.45070216601016
WASP-21,1,Success,2.1264849628170397e-06,0.0007164593171335,6.384966566463923e-05,9.07739394096041,33.1322267500218
WASP-22,1,Success,3.7007219527210825e-06,0.0001975058600175,-0.0007855559344409,0.9964004250183786,34.0625275420025
WASP-23,1,Success,6.506562514974976e-06,0.0014041522354557,-0.0002045926378619,,29.257022666046396
WASP-24,1,Success,4.302865090092863e-06,0.0008549762592616,-0.0002303929323446,,16.711377250030637
WASP-25,1,Success,3.8600631270214565e-06,0.0012603194325283,-8.348375327393853e-05,,28.54558462498244
WASP-26,1,Success,1.7250391065228978e-06,0.0001872403193529,5.553316079209836e-06,,23.01661445799982
WASP-28,1,Success,7.124327513120489e-06,0.0012098996672792,-0.0007631667693275,,25.521484167024028
WASP-29,1,Success,1.396836159466045e-06,0.0002558592139275,-0.0001144680510285,,45.20809862494934
WASP-3,1,Success,1.581238829971287e-06,0.0016858994947362,-1.5869190874706618e-05,0.3575352798367774,33.79257983301068
WASP-31,1,Success,5.177661407665523e-06,0.0010737054132692,-0.0003356942750531,-1.444914841862035,32.811552958970424
WASP-32,1,Success,3.54377814792967e-06,0.0004348380770284,-0.0002194975956513,-0.0204597380760666,24.061261958966497
WASP-33,1,Success,1.5653123444973356e-06,0.0018883102087833,0.0001448994469673,0.1145320172693119,27.71715162502369
WASP-34,1,Success,7.935943484276377e-07,0.0010846003782769,-6.027261534624628e-05,-3.88826248283032,27.211521832970902
WASP-35,1,Success,1.5025677573652466e-06,0.0012684568223077,-4.236789836609134e-05,-0.1969076333484712,28.08507870900212
WASP-36,1,Success,1.1271043738783546e-05,0.0010543006849317,0.0003954958462712,,32.906943541020155
WASP-37,1,Success,1.6304301913673876e-05,0.0009535724059339,-0.0014827853574534,-0.2480333814141375,20.861494084005244
WASP-39,1,Success,5.720904909159475e-06,0.0011770491116845,-0.0001953373828837,,19.548378792009316
WASP-4,1,Success,7.175182799642006e-06,0.0027588786773445,0.0001299646005371,0.9814204286360284,48.116253999993205
WASP-41,1,Success,2.617025065572963e-06,0.0026406015568478,-0.0003313646774447,1.37661180480979,33.31186537502799
WASP-42,1,Success,5.003957430789568e-06,0.0027913866177359,-0.000124322869438,2.637119016127281,36.27953374997014
WASP-43,1,Success,3.569765443860155e-06,0.0016264766569804,0.0003233508381631,0.5284696679664315,34.81122987496201
WASP-44,1,Success,1.7915541670499003e-05,0.0006104419116005,-0.0009409967627447,,23.597212542023044
WASP-45,1,Success,5.056253451319512e-06,0.00054012342387,-0.000530523315303,-1.1603870039203006,49.25962150003761
WASP-46,1,Success,1.6251150906653842e-05,0.0009479035277512,0.0009464102843488,1.8262569685057437,51.05232950003119
WASP-47,1,Success,6.48148528657509e-06,0.0007980386898494,-9.45663490532489e-05,-1.0634573574252406,24.327603542013097
WASP-48,1,Success,5.252991335922204e-06,0.0005213116945923,0.0010229624811901,,34.92775079101557
WASP-49,1,Success,2.5828621231524814e-06,0.0023114014022346,-0.0001410582415251,,29.873866082984023
WASP-5,1,Success,5.7761631762403305e-06,0.000397101980184,0.0005438665363054,0.52513547817178,48.2887033749721
WASP-50,1,Success,3.5001384776631026e-06,0.0029468140197854,-0.0001305996670872,0.0214471616840542,33.7071074579726
WASP-52,1,Success,4.653359121022356e-06,0.0015631383056933,0.0001492689192587,0.0962829094369866,24.490014208015054
WASP-53,1,Success,7.146716370900975e-06,0.0009045274908951,-0.0004657922226989,0.6096171019294071,24.402709917048924
WASP-54,1,Success,9.96812005997307e-07,,-0.0001262585746022,,23.392310541996267
WASP-55,1,Success,4.739154328907589e-06,0.0018927611004116,-0.0001202327120384,,25.566065500024703
WASP-56,1,Success,5.995185276569012e-06,0.0003814616048557,-0.000959260060608,,19.94724974996643
WASP-57,1,Success,1.8623430125248296e-05,0.0007646427169003,-0.001192680603983,,17.855153457960114
WASP-58,1,Success,4.422031007523858e-06,0.0009604023265401,-0.0003815508779529,,41.263378000003286
WASP-59,1,Success,5.3506520119678715e-06,0.0018478579175015,-7.133811241732957e-05,-1.2896253263680697,46.863720582972746
WASP-6,1,Success,5.045136701662124e-06,0.0023157204946243,-0.0001574525451919,0.1188637394535819,49.463569541985635
WASP-60,1,Success,5.3454327737924585e-06,0.0002244269672853,-0.0005809387808,-1.89561548770424,43.090325416997075
WASP-61,1,Success,7.356606043980892e-06,0.0001841623988826,-0.0007307176175117,,38.0158034999622
WASP-62,1,Success,7.774670529661503e-07,0.00109676095763,-1.5237011593560725e-05,-0.3976078794772381,41.665054041019175
WASP-63,1,Success,1.7399134010371183e-06,0.0001980687602793,-0.0005521161821464,1.1708181397676114,26.329516750003677
WASP-64,1,Success,3.120515304889765e-05,0.0017099011049642,0.0035000060260159,-0.2620093126669384,28.40230220905505
WASP-65,1,Success,3.282380846484183e-06,0.000583993173409,2.524712903262394e-05,0.037795435736379,29.39291479100939
WASP-66,1,Success,4.222950930657873e-06,0.0001360512792759,-0.0005965534068024,,25.98339050001232
WASP-67,1,Success,3.681768512338146e-06,0.0003988706373368,3.2152049416533934e-05,0.1309847731264672,22.16770483297296
WASP-68,1,Success,1.2086323417143108e-06,0.0002434103191477,-0.0004142778085003,-3.6408034700791023,31.942926249990705
WASP-69,1,Success,3.428193089295642e-07,0.001211425382947,-5.3382434545223845e-05,-3.61336914482909,26.75742524996167
WASP-7,1,Success,2.974260756147055e-07,0.0001003553675845,-2.130784307663447e-06,,20.186385624983817
WASP-70_A,1,Success,2.366771959331326e-06,0.0016531940159863,-0.0002131844602857,-0.8703051318397709,28.962226292002015
WASP-71,1,Success,1.4332347571460292e-06,0.0001230103878516,0.0007210974913834,2.2168513682462647,23.701830250036437
WASP-72,1,Success,1.8600725228101591e-06,0.0006744924336093,0.0008081995133786,,17.682491666986607
WASP-73,1,Success,9.423468764969104e-07,0.0004983585095567,4.198141072686568e-05,,24.697021958010737
WASP-74,1,Success,3.935259806312221e-07,0.0002004250008824,9.444359562527094e-05,,19.327346667007077
WASP-75,1,Success,2.952128098866133e-06,0.000281154935289,-0.0002707300022823,0.8654453444073329,22.01111308299005
WASP-76,1,Success,4.711027500805074e-07,0.0008127174119907,-7.664124398742977e-05,26.870382458023386,26.054419209016487
WASP-77_A,1,Success,1.102257070875497e-06,0.0027002094312944,-9.56840964683181e-07,0.3078282243171458,34.5535476669902
WASP-78,1,Success,8.048941207034807e-06,0.0001407532463436,0.0019822035191815,2.862691752089875,33.52692437497899
WASP-79,1,Success,7.852581669106372e-07,0.0008354445734274,-0.000111914184111,,30.933241249993443
WASP-8,1,Success,4.887936369141601e-07,0.0019815592368816,-9.257113846605768e-05,,46.50001133297337
WASP-80,1,Success,2.887680638806154e-06,,-0.0001728277037449,-0.6785653877057997,32.48870154103497
WASP-81,1,Success,1.5617520272228514e-05,0.001519500849955,0.000154672638738,0.5289130902358322,21.03079491702374
WASP-82,1,Success,6.840447459455047e-07,0.0006840519659531,-0.0001800712986548,,36.239557957975194
WASP-83,1,Success,5.833428875752828e-06,0.0003514124402246,-0.0008103709390763,-0.6427160231304336,29.4955619579996
WASP-84,1,Success,8.570800833289518e-07,0.0001141470096978,-7.96848941098105e-06,0.3425576009656552,20.57093533303123
WASP-85_A,1,Success,2.0196843509709277e-06,0.0016962172424412,-6.182697864076658e-05,,32.22027558303671
WASP-87,1,Success,2.6771030768338835e-06,0.0008824396416092,0.0025681541491988,0.4216971302051589,32.707157791999634
WASP-88,1,Success,2.893008954872321e-06,0.0003593727821377,7.780849864369443e-05,,24.388277416990604
WASP-89,1,Success,2.301327911945075e-05,0.0005447099516774,-0.0015231681609304,,33.832893584039994
WASP-90,1,Success,3.76622194637388e-06,0.0003691364801432,-0.0004532433276001,,28.261220249987673
WASP-91,1,Success,3.2477035486056167e-06,0.0020415082060718,-7.306427753261957e-05,1.493581688361756,32.61022224999033
WASP-92,1,Success,1.7670283414440373e-05,0.0007695807287348,0.0011292500744066,,26.4933234580094
WASP-93,1,Success,2.666938958168246e-06,0.0001817767798985,-0.0002892127292581,1.719936342557359,21.097444250015545
WASP-94_A,1,Success,1.1670569196139412e-06,0.0014495988214421,-7.807641943635701e-05,-2.5938690412094982,27.219108833000064
WASP-94_B,1,Success,1.1670569196139412e-06,0.0014495988214421,-7.807641943635701e-05,-2.5938690412094982,40.68523716699565
WASP-95,1,Success,6.371079780217301e-07,0.0009194039104344,-3.721330090300512e-06,0.5418017023049785,38.73395904200152
WASP-96,1,Success,7.85565584095292e-06,0.0005256258439229,-0.0009881902070563,,49.394286833005026
WASP-97,1,Success,9.067271371989726e-07,0.0006080807868183,-2.8800853577370944e-05,0.7282381007088008,41.097808166989125
WASP-98,1,Success,1.9633319118091815e-05,0.0033554535671484,-0.0006686405232962,,37.82585216598818
WASP-99,1,Success,3.377343017193316e-07,0.0003754571334941,-5.382520206231867e-05,,23.314479624968953
WD_0806-661,1,Success,0.0001215992132537,0.0035357834141851,6.683638700355488e-05,0.8411099846831227,44.52504812495317
WD_1856534,1,Success,0.1573294582031458,0.1711841983923638,-0.0139031995339535,1.1783298168338765,24.17584895901382
WISPIT_1,1,Success,0.0009166136408215,0.003766874767058,0.0487838386679009,0.945025821631476,2.2357853749999776
WISPIT_2,1,Success,1.0655621823583148e-05,0.0104574746058935,6.473305372878269e-05,-0.77553901103978,21.828717833966948
WTS-1,1,Success,0.031062320941908,0.0388677934146835,0.0005851998244907,0.4270816592286487,42.66359441698296
WTS-2,1,Success,0.017098551904516,0.0230103165176425,0.023932599925306,,42.29822004202288
Wendelstein-1,1,Success,0.000705881218572,0.0034843748364751,0.0001252794773369,,34.786987250030506
Wendelstein-2,1,Success,0.0161436260113498,0.0154162900396724,0.0078816675667645,,36.620509499975014
Wolf_1061,1,Success,7.7988244314131e-08,6.526833393115168e-05,1.24995863881594e-06,-1.1520172704264915,14.863914124958685
Wolf_1069,1,Success,4.570902688044715e-06,0.0004674457556447,0.0002647573053105,1.2031631858660226,30.44531574996654
Wolf_327,1,Success,3.0405027337890857e-06,0.0003311343017741,-0.0001368868672124,,27.485414125025272
Wolf_503,1,Success,4.783013947702151e-07,0.0001383486443675,-2.5955712364966743e-05,0.3991557067491075,22.02461341599701
XO-1,1,Success,2.265106906914343e-06,0.0005944556569106,-0.0001474902746738,,20.508039166976232
XO-2_N,1,Success,7.396583583177546e-06,0.0006676840085086,-0.0008317665106238,,21.259731958038177
XO-2_S,1,Success,4.122778057452523e-06,0.0003128968064638,-0.0001102230725269,0.1397981750859181,36.4202787920367
XO-3,1,Success,6.849678515687402e-07,0.0001472607109253,-2.7238147695562983e-05,0.1213713967975198,30.140852499986067
XO-4,1,Success,1.3308724743820632e-06,0.0005318000848276,-0.000154537513008,,39.64310225000372
XO-5,1,Success,5.26704563267093e-06,0.0002888807151182,-0.000976228329913,0.2395098036432046,42.13444158399943
XO-6,1,Success,1.0870651011580505e-06,0.0005439493143036,-0.0001203755797225,,35.35795070795575
XO-7,1,Success,1.146023078808249e-06,0.0009528868553939,-7.191202481737768e-05,,33.88185933296336
YZ_Cet,1,Success,6.791515541915696e-07,0.0002128092859095,3.899866536594132e-06,,19.502282667031977
ZTF_J1230-2655,1,Success,0.5509162929085089,0.1538938739563233,-0.1446094529463071,,18.14061954198405
b_Cen_A,1,Success,1.5885490371008593e-07,0.0001573568732523,-6.016112032991572e-05,-2.147378708429702,20.169889167009387
bet_Cnc,1,Success,2.1612815122964852e-08,0.0002865968558758,-1.2290791389091282e-06,,27.708251958014444
bet_Pic,1,Success,1.8854886318583507e-06,0.0007444904970435,4.567476670003234e-05,4.522448602590949,30.935086957993917
eps_CrB,1,Success,1.7762107489093058e-08,0.0001436774780899,9.043794777063852e-06,7.696179072757389,30.429138333012816
eps_Eri,1,Success,8.387116931068346e-09,0.0001436097731794,-3.4168570861581316e-08,,20.515246625000145
eps_Ind_A,1,Success,3.3622079081480616e-08,0.0003849601519849,-1.5007596676497317e-06,1.2407500847100794,37.49464766599704
eps_Tau,1,Success,2.94191141685064e-08,8.264639476072553e-05,-1.8803941068901153e-05,,26.963955208018888
gam_Cep,1,Success,4.482311363061981e-08,0.0001474999792678,6.809812482622135e-05,,25.256684874999337
gam_Lib,1,Success,2.2665257864428943e-09,4.7051269079902715e-05,5.82693346351526e-07,-0.2604093576148083,24.71866150002461
gam_Psc,1,Success,4.414604379349433e-08,0.0001631729900178,0.000139457382131,-1.5003187346885736,16.835307957953773
iot_Dra,1,Success,6.11695434182437e-08,0.000218075174783,0.0001485928310267,,18.292255209002175
kap_And,1,Success,4.17881387330215e-09,1.5159606490518783e-05,-1.8046509955294e-06,-1.559686822683584,16.386106209014542
kap_CrB,1,Success,3.276631187095274e-08,9.695899189031052e-05,-7.0278447621419105e-06,,33.745385249960236
mu2_Sco,1,Success,2.5264116281226224e-07,0.000177940651293,0.0002714474021423,,29.50183304201346
mu_Leo,1,Success,9.1245669867319e-08,0.0002343375751472,8.834005779778664e-06,0.3560325775760619,38.56382220797241
nu_Oct_A,1,Success,3.0111967257837085e-08,8.163797265773063e-06,-6.847964171941001e-06,,34.01837508298922
nu_Oph,1,Success,3.9297782211340447e-08,7.737642014574363e-05,-3.9971229030433264e-05,,27.020453249977436
ome_Ser,1,Success,5.1637027344324246e-08,0.0001837902629698,0.000163475579668,1.878780129484353,12.973936958005652
omi_CrB,1,Success,2.6498841607308784e-07,0.000127489793295,0.0001078350698423,,42.444249249994755
omi_UMa,1,Success,2.6489870951548004e-08,8.124649078517796e-05,1.734934792252396e-05,0.4825982480493953,31.198362082999665
psi1_Dra_B,1,Success,2.4721385015991524e-05,0.0004401180881748,0.0001040527784369,-0.1643057658376368,25.38428020797437
rho_CrB,1,Success,2.4305631655967385e-08,2.6588439215102788e-05,2.2163518995643727e-06,,25.929395208018832
tau_Boo,1,Success,1.0103110865250449e-08,3.976430200136605e-05,-7.436639052116334e-06,2.034741695182754,18.670252083975356
tau_Cet,1,Success,4.098408730426433e-09,2.9257963265387625e-05,3.86232261528896e-06,,10.404002416005824
tau_Gem,1,Success,1.260684436339963e-08,7.858304212763778e-05,1.4822437577222123e-05,1.6201843714084716,29.13604299997678
ups_And,1,Success,8.334262644090227e-09,6.042428819114033e-05,4.127042854018548e-06,,16.268889500002842
ups_Leo,1,Success,5.7802626447374247e-08,4.162554102238314e-05,6.973357895678767e-06,,27.20505133300321
xi_Aql,1,Success,6.452690614711716e-08,0.0002526963091002,0.000197405143982,,20.358323417021893
TIC_103865797,0,Success,0.0004384987223588,0.005543618032324,-0.0004710706404504,0.8557943826535742,14.490279291989282
TIC_124709665,0,Success,3.800947928233312e-07,0.0001311755359685,-4.1381760327308115e-05,-0.1085499595019808,18.764485249994323
TIC_129319156,0,Success,1.5959794187602863e-06,0.0002749913502088,-5.4791708794521554e-05,0.3452404698712056,18.490544125030283
TIC_139853601,0,Success,1.4558740884430734e-07,6.263266677299208e-05,2.51833939433066e-05,0.8952654843362272,13.599772208021022
TIC_140706664,0,Success,1.8474954246865056e-06,0.0004793679942672,-5.777202255918823e-05,,21.32984999998007
TIC_141482386,0,Success,8.264807560470019e-07,0.0002401168001877,-7.582819994800261e-06,-0.5100163947846479,25.788291916018352
TIC_143257766,0,Success,3.1574930237860123e-06,0.0007951324304394,-0.0001366707424201,-380.2362397314709,18.94510075001745
TIC_143994283,0,Success,1.35298021686664e-06,0.0001952031876973,5.4414160124416355e-06,,29.85426108300453
TIC_149601557,0,Success,7.747277618743825e-07,0.0001538984918788,-4.414456620471796e-06,,22.46849070803728
TIC_155044736,0,Success,2.056244615298493e-06,0.0003384694348998,-4.990404100335688e-05,,26.669173959002364
TIC_155491828,0,Success,2.6967231372059467e-06,0.00052214205902,1.2895863362061276e-05,-0.0265552110765988,23.781186082982455
TIC_156115721,0,Success,5.996905537934617e-07,0.0007512356165785,3.428750166956096e-05,0.1364564299481402,37.153127041005064
TIC_164150539,0,Success,8.876961691725502e-07,0.0002405723129048,-4.619628337776405e-05,8.408981759942675,24.81180604198016
TIC_169904935,0,Success,3.4571203743168644e-07,0.0001692037682344,3.684089518118938e-06,,19.93536754196975
TIC_17129975,0,Success,2.2861757855812943e-05,0.0006608186286499,0.0004746274635734,1.4725611507616754,40.383155999996234
TIC_17150865,0,Success,2.346866645674093e-05,0.0011776799616673,0.0012612030276479,0.727780944925769,28.259903541009407
TIC_172110606,0,Success,3.938715159025385e-07,8.999736026724034e-05,8.513158881917615e-05,,23.065687457972672
TIC_172464366,0,Success,4.842980930769327e-06,0.0007584838963031,-0.0008491057223229,1.4355681664284934,27.706192458048463
TIC_172630205,0,Success,2.6919458744358524e-05,0.0010474509068622,-6.812316956095188e-06,,27.875157792004757
TIC_172754786,0,Success,0.0007441002571646,0.003534982484324,-0.0001062724471787,,33.69386975001544
TIC_172871230,0,Success,4.257181515151927e-05,0.0007675347974683,-0.0001092217575173,-0.5482850954088602,30.35056070802966
TIC_173860688,0,Success,1.9536806119182186e-06,0.0001975809349429,0.0003362010809683,,17.625810833007563
TIC_174143743,0,Success,1.1723595410632264e-06,0.0005520576328066,-1.8662291059401422e-05,,20.537287959014066
TIC_17416749,0,Success,2.737531790221582e-07,0.000213522293659,3.604004510493475e-05,,17.23239395901328
TIC_175079720,0,Success,2.056552406057224e-05,0.0011323997721789,-8.01281893356709e-05,-0.262439666629133,22.10390629101312
TIC_175180796,0,Success,3.758648841491685e-06,0.0004876344859917,8.314306177359398e-05,,33.1853521669982
TIC_175310067,0,Success,1.7271088340541095e-06,0.0003142592170653,-3.2437978715771365e-05,,27.24470341700362
TIC_175476629,0,Success,1.767569663311996e-06,0.0012809503165985,0.0001330684041486,,5.635957999969833
TIC_176772671,0,Success,0.0002418467120042,0.0040573752094408,0.0059967867129115,0.3347650463489748,30.795623749960217
TIC_176778112,0,Success,6.666497165763466e-07,0.0001621301732339,0.0001452831208015,1.550949140974111,29.11074016604107
TIC_176831592,0,Success,1.6127629916830363e-06,0.0004012479204331,0.0005683732383764,0.739523776498811,33.31649858300807
TIC_176984236,0,Success,1.8998329450024473e-06,0.0002084273443214,0.0002070636491607,0.7041505408388767,25.01679629203863
