host,n_original,n_after_quality,n_after_outliers,n_final,pct_removed,pre_norm_median_flux,flux_source
BD55_362,1083,1000,1000,1000,7.663896583564178,57618.791,pdcsap_flux
BD+03_2562,104961,98710,98710,98710,5.955545393050754,84021.5,pdcsap_flux
BD48_738,11672,11672,11672,11672,0.0,107499.655,pdcsap_flux
BD45_564,16432,15155,15155,15155,7.771421616358321,45360.453,pdcsap_flux
BD49_828,11673,11591,11591,11591,0.7024757988520536,75308.57,pdcsap_flux
BD60_1417,17746,17746,17746,17746,0.0,57255.6565,pdcsap_flux
BD63_1405,18419,18419,18416,18416,0.0162875291818243,90388.875,pdcsap_flux
BEBOP-3,17055,16728,16379,16379,3.963647024333039,53381.87,pdcsap_flux
CD-35_2722,14676,14633,14633,14633,0.2929953665849027,31000.996,pdcsap_flux
COCONUTS-2_A,13519,12601,12578,12578,6.96057400695318,37904.3875,pdcsap_flux
CI_Tau,17342,15140,15129,15129,12.760927228693342,5349.7275,pdcsap_flux
CT_Cha,11273,11273,11273,11273,0.0,5884.186,pdcsap_flux
CoRoT-1,14687,14629,14628,14628,0.4017158030911738,1077.17655,pdcsap_flux
CoRoT-10,13447,9366,9366,9366,30.348776678813117,471.13873,pdcsap_flux
CoRoT-12,14684,14653,14652,14652,0.217924271315717,129.072115,pdcsap_flux
CoRoT-13,14686,14639,14638,14638,0.3268418902355963,277.51935000000003,pdcsap_flux
CoRoT-18,14687,14620,14620,14620,0.4561857424933646,286.65186,pdcsap_flux
CoRoT-19,14687,14654,14654,14654,0.2246885000340426,886.928405,pdcsap_flux
CoRoT-2,13446,9399,9399,9399,30.09817045961625,3518.0776,pdcsap_flux
CoRoT-20,14687,14648,14648,14648,0.2655409545856857,466.67736,pdcsap_flux
BD03_2562,104961,98710,98710,98710,5.955545393050754,84021.5,pdcsap_flux
CoRoT-21,14687,14615,14615,14615,0.4902294546197283,77.29041,pdcsap_flux
CoRoT-22,16050,11967,11967,11967,25.439252336448604,804.50146,pdcsap_flux
CoRoT-23,16050,11878,11878,11878,25.99376947040498,226.998095,pdcsap_flux
CoRoT-24,14687,14611,14611,14611,0.5174644243208237,249.52649,pdcsap_flux
CoRoT-25,16050,11989,11989,11989,25.302180685358255,174.50928,pdcsap_flux
CoRoT-3,13448,9410,9410,9410,30.026769779892927,1398.13315,pdcsap_flux
CoRoT-26,16050,11954,11954,11954,25.5202492211838,141.42234,pdcsap_flux
CoRoT-30,16480,11776,11776,11776,28.543689320388353,105.47303,pdcsap_flux
CoRoT-31,18070,13456,13456,13456,25.534034311012732,142.90702,pdcsap_flux
CoRoT-32,14684,14622,14622,14622,0.4222282756742079,906.754915,pdcsap_flux
CoRoT-4,14686,14655,14655,14655,0.2110853874438212,769.0883,pdcsap_flux
Barnards_star,100580,91176,91147,91147,9.378604096241794,245092.2,pdcsap_flux
CoRoT-5,14687,14656,14656,14656,0.2110710151834949,578.15265,pdcsap_flux
CoRoT-6,16050,11993,11993,11993,25.27725856697819,701.4175,pdcsap_flux
BD37_3172,117555,113601,113600,113600,3.364382629407514,83413.74,pdcsap_flux
DENIS-P_J082303.1-491201,13362,13086,13085,13085,2.073042957641069,18.463488,pdcsap_flux
CoRoT-7,14687,14619,14619,14619,0.4629944849186329,6396.676,pdcsap_flux
DE_CVn,16673,13899,13872,13872,16.799616145864572,6736.6543,pdcsap_flux
DH_Tau,16865,15416,15409,15409,8.633264156537212,3585.2036,pdcsap_flux
DMPP-3_A,18277,18277,18277,18277,0.0,75485.58,pdcsap_flux
DMPP-6,18270,18270,18265,18265,0.0273672687465809,217980.83,pdcsap_flux
DMPP-7,15419,13436,13428,13428,12.912640249043385,81345.333,pdcsap_flux
DMPP-8,19424,17211,17207,17207,11.413714991762768,97171.98,pdcsap_flux
DMPP-9,19436,17221,17219,17219,11.406668038691093,52853.73,pdcsap_flux
DS_Tuc_A,18268,18268,18268,18268,0.0,117113.352,pdcsap_flux
EPIC_201427007,15578,10084,10084,10084,35.267685197072794,565.494925,pdcsap_flux
EPIC_201238110,17534,15988,15988,15988,8.817155241245578,333.88743999999997,pdcsap_flux
EPIC_201497682,16537,16186,16186,16186,2.1225131523250895,988.14017,pdcsap_flux
EPIC_201595106,17573,16261,16261,16261,7.46599897570136,5304.9204,pdcsap_flux
EPIC_206024342,14927,9727,9727,9727,34.836202853888935,1582.7206,pdcsap_flux
EPIC_201757695,16507,16231,16230,16230,1.6780759677712531,452.167225,pdcsap_flux
EPIC_201841433,16506,16232,16232,16232,1.6600024233612063,407.305985,pdcsap_flux
EPIC_211822797,16287,15281,15281,15281,6.176705347823419,612.45325,pdcsap_flux
EPIC_211945201,16272,15274,15273,15273,6.139380530973448,21991.135,pdcsap_flux
EPIC_212424622,14709,11660,11660,11660,20.72880549323543,1258.53205,pdcsap_flux
EPIC_212499991,14709,11541,11531,11531,21.60581956625195,1324.8823,pdcsap_flux
EPIC_212624936,14677,11370,11364,11364,22.57273284731212,781.8569,pdcsap_flux
EPIC_212737443,16190,10234,10218,10218,36.88696726374305,500.626815,pdcsap_flux
