Host Star,Status,search_seconds,download_seconds,write_seconds,search_method
HD 86264,Success,,,,
HD 86728,Success,,,,
HD 8673,Success,,,,
HD 86950,Success,,,,
HD 87646,Success,,,,
HD 87816,Success,,,,
HD 87883,Success,,,,
HD 88072,Success,,,,
HD 88133,Success,,,,
HD 88986,Success,,,,
HD 89307,Success,,,,
HD 89345,Success,,,,
HD 89744,Success,,,,
HD 89839,Success,,,,
HD 90156,Success,,,,
HD 9174,Success,,,,
HD 92788,Success,,,,
HD 93083,Success,,,,
HD 93351,Success,,,,
HD 93385,Success,,,,
HD 93963 A,Success,,,,
HD 9446,Success,,,,
HD 94771,Success,,,,
HD 94834,Success,,,,
HD 94890,Success,,,,
HD 95086,Success,,,,
HD 95089,Success,,,,
HD 95127,Success,,,,
HD 95338,Success,,,,
HD 95544,Success,,,,
HD 95872,Success,,,,
HD 96063,Success,,,,
HD 96127,Success,,,,
HD 96167,Success,,,,
HD 96700,Success,,,,
HD 96992,Success,,,,
HD 97037,Success,,,,
HD 97048,Success,,,,
HD 97658,Success,,,,
HD 98219,Success,,,,
HD 98649,Success,,,,
HD 98736,Success,,,,
HD 99109,Success,,,,
HD 99283,Success,,,,
HD 99492,Success,,,,
HD 99706,Success,,,,
HIP 10090,Success,,,,
HIP 105854,Success,,,,
HIP 107772,Success,,,,
HIP 107773,Success,,,,
HIP 109384,Success,,,,
HIP 109600,Success,,,,
HIP 111909,Success,,,,
HIP 113103,Success,,,,
HIP 114933,Success,,,,
HIP 116454,Success,,,,
HIP 12961,Success,,,,
HIP 14810,Success,,,,
HIP 18606,Success,,,,
HIP 19976,Success,,,,
HIP 21152,Success,,,,
HIP 34222,Success,,,,
HIP 35173,Success,,,,
HIP 35965,Success,,,,
HIP 38594,Success,,,,
HIP 39017,Success,,,,
HIP 39330,Success,,,,
HIP 41378,Success,,,,
HIP 4845,Success,,,,
HIP 48714,Success,,,,
HIP 5158,Success,,,,
HIP 54373,Success,,,,
HIP 54515,Success,,,,
HIP 54597,Success,,,,
HIP 55507,Success,,,,
HIP 56640,Success,,,,
HIP 56998,Success,,,,
HIP 57274,Success,,,,
HIP 5763,Success,,,,
HIP 63242,Success,,,,
HIP 65 A,Success,,,,
HIP 65407,Success,,,,
HIP 65426,Success,,,,
HIP 65891,Success,,,,
HIP 66074,Success,,,,
HIP 67522,Success,,,,
HIP 67537,Success,,,,
HIP 67851,Success,,,,
HIP 70849,Success,,,,
HIP 71135,Success,,,,
HIP 74890,Success,,,,
HIP 75092,Success,,,,
HIP 77900,Success,,,,
HIP 78530,Success,,,,
HIP 79098 AB,Success,,,,
HIP 79431,Success,,,,
HIP 81208 C,Success,,,,
HIP 8152,Success,,,,
HIP 8541,Success,,,,
HIP 86221,Success,,,,
HIP 8923,Success,,,,
HIP 90988,Success,,,,
HIP 91258,Success,,,,
HIP 94235,Success,,,,
HIP 948,Success,,,,
HIP 9618,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,,,
HIP 97166,Success,,,,
HIP 97233,Success,,,,
HIP 98599,No TESS Data,,,,
HIP 99770,Success,,,,
HN Lib,Success,,,,
HN Peg,Success,,,,
HR 2562,Success,,,,
HR 5183,Success,,,,
HR 810,Success,,,,
HR 858,Success,,,,
HR 8799,Success,,,,
HS Psc,Success,,,,
HU Aqr,Success,,,,
IC 4651 9122,Success,,,,
IRAS 04125+2902,Success,,,,
ISO-Oph 96,Success,,,,
ITG 15 A,Success,,,,
K2-10,Success,,,,
K2-100,Success,,,,
K2-101,Success,,,,
K2-102,Success,,,,
K2-104,Success,,,,
K2-105,Success,,,,
K2-107,No TESS Data,,,,
K2-108,Success,,,,
K2-11,Success,,,,
K2-110,Success,,,,
K2-111,Success,,,,
K2-113,Success,,,,
K2-114,Success,,,,
K2-115,Success,,,,
K2-116,Success,,,,
K2-117,Success,,,,
K2-118,Success,,,,
K2-119,Success,,,,
K2-12,Success,,,,
K2-121,Success,,,,
K2-122,Success,,,,
K2-123,Success,,,,
K2-124,Success,,,,
K2-125,Success,,,,
K2-126,Success,,,,
K2-127,Success,,,,
K2-128,Success,,,,
K2-129,Success,,,,
K2-13,Success,,,,
K2-130,Success,,,,
K2-131,Success,,,,
K2-132,Success,,,,
K2-133,Success,,,,
K2-136,Success,,,,
K2-137,Success,,,,
K2-138,Success,,,,
K2-139,Success,,,,
K2-14,Success,,,,
K2-140,Success,,,,
K2-141,Success,,,,
K2-146,Success,,,,
K2-147,Success,,,,
K2-148,Success,,,,
K2-149,Success,,,,
K2-15,Success,,,,
K2-150,Success,,,,
K2-151,Success,,,,
K2-152,Success,,,,
K2-153,Success,,,,
K2-154,Success,,,,
K2-155,Success,,,,
K2-156,Success,,,,
K2-157,Success,,,,
K2-158,Success,,,,
K2-159,Success,,,,
K2-16,Success,,,,
K2-160,Success,,,,
K2-161,Success,,,,
K2-162,Success,,,,
K2-163,No TESS Data,,,,
K2-164,Success,,,,
K2-165,Success,,,,
K2-166,Success,,,,
K2-167,Success,,,,
K2-168,Success,,,,
K2-169,Success,,,,
K2-17,Success,,,,
K2-170,Success,,,,
K2-171,Success,,,,
K2-172,Success,,,,
K2-173,Success,,,,
K2-174,Success,,,,
K2-175,Success,,,,
K2-176,Success,,,,
K2-177,Success,,,,
K2-178,Success,,,,
K2-179,Success,,,,
K2-18,Success,,,,
K2-180,Success,,,,
K2-181,Success,,,,
K2-182,Success,,,,
K2-183,Success,,,,
K2-184,Success,,,,
K2-185,Success,,,,
K2-186,Success,,,,
K2-187,Success,,,,
K2-188,Success,,,,
K2-189,Success,,,,
K2-19,Success,,,,
K2-190,Success,,,,
K2-191,Success,,,,
K2-192,Success,,,,
K2-193,Success,,,,
K2-194,Success,,,,
K2-195,Success,,,,
K2-196,Success,,,,
K2-197,Success,,,,
K2-198,Success,,,,
K2-199,Success,,,,
K2-200,Success,,,,
K2-201,Success,,,,
K2-2016-BLG-0005L,No TESS Data,,,,
K2-202,No TESS Data,,,,
K2-203,Success,,,,
K2-204,Success,,,,
K2-205,Success,,,,
K2-206,Success,,,,
K2-207,Success,,,,
K2-208,Success,,,,
K2-209,Success,,,,
K2-21,Success,,,,
K2-210,Success,,,,
K2-211,Success,,,,
K2-212,Success,,,,
K2-213,Success,,,,
K2-214,Success,,,,
K2-215,Success,,,,
K2-216,Success,,,,
K2-217,Success,,,,
K2-218,Success,,,,
K2-219,Success,,,,
K2-22,Success,,,,
K2-220,Success,,,,
K2-221,Success,,,,
K2-222,Success,,,,
K2-223,Success,,,,
K2-224,Success,,,,
K2-225,Success,,,,
K2-226,Success,,,,
K2-227,Success,,,,
K2-228,Success,,,,
K2-229,Success,,,,
K2-230,Success,,,,
K2-231,Success,,,,
K2-232,Success,,,,
K2-233,Success,,,,
K2-237,Success,,,,
K2-238,Success,,,,
K2-239,Success,,,,
K2-24,Success,,,,
K2-240,Success,,,,
K2-241,Success,,,,
K2-242,Success,,,,
K2-243,Success,,,,
K2-244,Success,,,,
K2-245,No TESS Data,,,,
K2-246,Success,,,,
K2-247,Success,,,,
K2-248,Success,,,,
K2-249,Success,,,,
K2-25,Success,,,,
K2-250,Success,,,,
K2-251,Success,,,,
K2-252,Success,,,,
K2-253,Success,,,,
K2-254,Success,,,,
K2-255,No TESS Data,,,,
K2-257,Success,,,,
K2-258,Success,,,,
K2-259,Success,,,,
K2-26,Success,,,,
K2-260,Success,,,,
K2-261,Success,,,,
K2-263,Success,,,,
K2-264,Success,,,,
K2-265,Success,,,,
K2-266,Success,,,,
K2-268,Success,,,,
K2-269,Success,,,,
K2-27,Success,,,,
K2-270,Success,,,,
K2-271,Success,,,,
K2-272,Success,,,,
K2-273,Success,,,,
K2-274,Success,,,,
K2-275,Success,,,,
K2-276,Success,,,,
K2-277,Success,,,,
K2-278,Success,,,,
K2-279,Success,,,,
K2-28,Success,,,,
K2-280,Success,,,,
K2-281,Success,,,,
K2-282,Success,,,,
K2-283,Success,,,,
K2-284,Success,,,,
K2-285,Success,,,,
K2-286,Success,,,,
K2-287,Success,,,,
K2-288 B,Success,,,,
K2-289,Success,,,,
K2-29,Success,,,,
K2-290,Success,,,,
K2-291,Success,,,,
K2-292,No TESS Data,,,,
K2-293,Success,,,,
K2-294,Success,,,,
K2-295,Success,,,,
K2-3,Success,,,,
K2-30,Success,,,,
K2-308,Success,,,,
K2-31,Success,,,,
K2-315,Success,,,,
K2-316,Success,,,,
K2-317,Success,,,,
K2-318,Success,,,,
K2-319,Success,,,,
K2-32,Success,,,,
K2-320,Success,,,,
K2-321,Success,,,,
K2-322,Success,,,,
K2-323,Success,,,,
K2-324,Success,,,,
K2-325,Success,,,,
K2-326,Success,,,,
K2-329,Success,,,,
K2-33,Success,,,,
K2-330,Success,,,,
K2-331,Success,,,,
K2-332,Success,,,,
K2-333,Success,,,,
K2-334,Success,,,,
K2-335,Success,,,,
K2-336,Success,,,,
K2-337,Success,,,,
K2-338,Success,,,,
K2-339,Success,,,,
K2-34,Success,,,,
K2-340,Success,,,,
K2-341,Success,,,,
K2-342,Success,,,,
K2-343,Success,,,,
K2-344,Success,,,,
K2-345,Success,,,,
K2-346,Success,,,,
K2-347,Success,,,,
K2-348,Success,,,,
K2-349,Success,,,,
K2-35,Success,,,,
K2-350,Success,,,,
K2-351,Success,,,,
K2-352,Success,,,,
K2-353,Success,,,,
K2-354,Success,,,,
K2-355,Success,,,,
K2-356,Success,,,,
K2-357,Success,,,,
K2-358,Success,,,,
K2-36,Success,,,,
K2-365,No TESS Data,,,,
K2-366,Success,,,,
K2-367,Success,,,,
K2-368,Success,,,,
K2-369,Success,,,,
K2-37,Success,,,,
K2-370,Success,,,,
K2-371,Success,,,,
K2-372,Success,,,,
K2-373,Success,,,,
K2-374,Success,,,,
K2-375,Success,,,,
K2-376,Success,,,,
K2-377,Success,,,,
K2-378,Success,,,,
K2-379,Success,,,,
K2-38,Success,,,,
K2-380,Success,,,,
K2-381,Success,,,,
K2-382,Success,,,,
K2-383,Success,,,,
K2-384,Success,,,,
K2-385,No TESS Data,,,,
K2-386,Success,,,,
K2-387,Success,,,,
K2-388,Success,,,,
K2-389,Success,,,,
K2-39,Success,,,,
K2-390,Success,,,,
K2-391,Success,,,,
K2-392,Success,,,,
K2-393,Success,,,,
K2-394,Success,,,,
K2-395,Success,,,,
K2-396,Success,,,,
K2-397,Success,,,,
K2-398,Success,,,,
K2-4,Success,,,,
K2-400,Success,,,,
K2-401,Success,,,,
K2-402,Success,,,,
K2-403,Success,,,,
K2-404,Success,,,,
K2-405,Success,,,,
K2-406,Success,,,,
K2-407,Success,,,,
K2-408,Success,,,,
K2-409,Success,,,,
K2-411,Success,,,,
K2-412,No TESS Data,,,,
K2-413,Success,,,,
K2-414,Success,,,,
K2-415,Success,,,,
K2-416,Success,,,,
K2-417,Success,,,,
K2-419 A,Success,,,,
K2-42,Success,,,,
K2-43,Download of mast:TESS/product/tess2021065132309-s0036-0000000443616612-0207-a_fast-lc.fits failed. MAST returns ERROR: HTTPError: 503 Server Error: Service Unavailable for url: https://stpubdata.s3.us-east-1.amazonaws.com/tess/public/tid/s0036/0000/0004/4361/6612/tess2021065132309-s0036-0000000443616612-0207-a_fast-lc.fits,,,,
K2-44,Success,,,,
K2-45,Success,,,,
K2-46,Success,,,,
K2-47,Success,,,,
K2-48,Success,,,,
K2-49,Success,,,,
K2-5,Success,,,,
K2-50,Success,,,,
K2-52,No TESS Data,,,,
K2-53,No TESS Data,,,,
K2-54,Success,,,,
K2-55,Success,,,,
K2-57,Success,,,,
K2-58,Success,,,,
K2-59,Success,,,,
K2-6,Success,,,,
K2-60,Success,,,,
K2-61,Success,,,,
K2-62,Success,,,,
K2-63,Success,,,,
K2-64,Success,,,,
K2-65,Success,,,,
K2-66,Success,,,,
K2-68,Success,,,,
K2-69,Success,,,,
K2-7,Success,,,,
K2-70,Success,,,,
K2-71,Success,,,,
K2-72,Success,,,,
K2-73,Success,,,,
K2-74,Success,,,,
K2-75,Success,,,,
K2-77,Success,,,,
K2-79,Success,,,,
K2-8,Success,,,,
K2-80,Success,,,,
K2-81,Success,,,,
K2-83,Success,,,,
K2-84,Success,,,,
K2-85,Success,,,,
K2-86,Success,,,,
K2-87,Success,,,,
K2-88,Success,,,,
K2-89,Success,,,,
K2-9,Success,,,,
K2-90,Success,,,,
K2-91,Success,,,,
K2-95,Success,,,,
K2-97,Success,,,,
K2-98,Success,,,,
K2-99,Success,,,,
KELT-1,Success,,,,
KELT-10,Success,,,,
KELT-11,Success,,,,
KELT-12,Success,,,,
KELT-14,Success,,,,
KELT-15,Success,,,,
KELT-16,Success,,,,
KELT-17,Success,,,,
KELT-18,Success,,,,
KELT-19 A,Success,,,,
KELT-2 A,Success,,,,
KELT-20,Success,,,,
KELT-21,Success,,,,
KELT-23 A,Success,,,,
KELT-24,Success,,,,
KELT-3,Success,,,,
KELT-4 A,Success,,,,
KELT-6,Timeout limit of 600 exceeded.,,,,
KELT-7,Success,,,,
KELT-8,Success,,,,
KELT-9,Success,,,,
KIC 10001893,Success,,,,
KIC 10068024,Success,,,,
KIC 10525077,Success,,,,
KIC 3526061,Success,,,,
KIC 3558849,Success,,,,
KIC 5437945,Success,,,,
KIC 5479689,Success,,,,
KIC 7917485,Success,,,,
KIC 8121913,Success,,,,
KIC 9663113,Success,,,,
KMT-2016-BLG-0212L,Success,,,,
KMT-2016-BLG-1105L,No TESS Data,,,,
KMT-2016-BLG-1107L,Success,,,,
KMT-2016-BLG-1337L,No TESS Data,,,,
KMT-2016-BLG-1397L,Success,,,,
KMT-2016-BLG-1820L,No TESS Data,,,,
KMT-2016-BLG-1836L,Success,,,,
KMT-2016-BLG-2142L,No TESS Data,,,,
KMT-2016-BLG-2321L,No TESS Data,,,,
KMT-2016-BLG-2364L,No TESS Data,,,,
KMT-2016-BLG-2397L,No TESS Data,,,,
KMT-2016-BLG-2605L,No TESS Data,,,,
KMT-2017-BLG-0165L,Success,,,,
KMT-2017-BLG-0428L,No TESS Data,,,,
KMT-2017-BLG-0673L,Success,,,,
KMT-2017-BLG-0849L,No TESS Data,,,,
KMT-2017-BLG-1003L,No TESS Data,,,,
KMT-2017-BLG-1038L,Success,,,,
KMT-2017-BLG-1057L,No TESS Data,,,,
KMT-2017-BLG-1146L,Success,,,,
KMT-2017-BLG-1194L,No TESS Data,,,,
KMT-2017-BLG-2197L,No TESS Data,,,,
KMT-2017-BLG-2331L,No TESS Data,,,,
KMT-2017-BLG-2509L,Success,,,,
KMT-2018-BLG-0029L,Success,,,,
KMT-2018-BLG-0030L,No TESS Data,,,,
KMT-2018-BLG-0087L,No TESS Data,,,,
KMT-2018-BLG-0247L,No TESS Data,,,,
KMT-2018-BLG-0748L,Success,,,,
KMT-2018-BLG-0885L,No TESS Data,,,,
KMT-2018-BLG-1025L,Success,,,,
KMT-2018-BLG-1292L,Success,,,,
KMT-2018-BLG-1743L,No TESS Data,,,,
KMT-2018-BLG-1976L,No TESS Data,,,,
KMT-2018-BLG-1988L,No TESS Data,,,,
KMT-2018-BLG-1990L,Success,,,,
KMT-2018-BLG-1996L,No TESS Data,,,,
KMT-2018-BLG-2602L,No TESS Data,,,,
KMT-2019-BLG-0253L,Success,,,,
KMT-2019-BLG-0297L,No TESS Data,,,,
KMT-2019-BLG-0298L,No TESS Data,,,,
KMT-2019-BLG-0335L,No TESS Data,,,,
KMT-2019-BLG-0371L,No TESS Data,,,,
KMT-2019-BLG-0414L,No TESS Data,,,,
KMT-2019-BLG-0578L,No TESS Data,,,,
KMT-2019-BLG-0842L,Success,,,,
KMT-2019-BLG-0953L,Success,,,,
KMT-2019-BLG-1042L,No TESS Data,,,,
KMT-2019-BLG-1216L,No TESS Data,,,,
KMT-2019-BLG-1339L,Success,,,,
KMT-2019-BLG-1367L,No TESS Data,,,,
KMT-2019-BLG-1552L,No TESS Data,,,,
KMT-2019-BLG-1715L,No TESS Data,,,,
KMT-2019-BLG-1806L,No TESS Data,,,,
KMT-2019-BLG-1953L,Success,,,,
KMT-2019-BLG-2783L,No TESS Data,,,,
KMT-2019-BLG-2974L,No TESS Data,,,,
KMT-2020-BLG-0202L,No TESS Data,,,,
KMT-2020-BLG-0414L,Success,,,,
KMT-2021-BLG-0119L,No TESS Data,,,,
KMT-2021-BLG-0171L,Success,,,,
KMT-2021-BLG-0192L,Success,,,,
KMT-2021-BLG-0240L,No TESS Data,,,,
KMT-2021-BLG-0320L,No TESS Data,,,,
KMT-2021-BLG-0322L,No TESS Data,,,,
KMT-2021-BLG-0712L,Success,,,,
KMT-2021-BLG-0736L,No TESS Data,,,,
KMT-2021-BLG-0748L,No TESS Data,,,,
KMT-2021-BLG-0852L,No TESS Data,,,,
KMT-2021-BLG-0909L,No TESS Data,,,,
KMT-2021-BLG-0912L,Success,,,,
KMT-2021-BLG-1077L,No TESS Data,,,,
KMT-2021-BLG-1105L,No TESS Data,,,,
KMT-2021-BLG-1150L,No TESS Data,,,,
KMT-2021-BLG-1253L,No TESS Data,,,,
KMT-2021-BLG-1303L,Success,,,,
KMT-2021-BLG-1372L,No TESS Data,,,,
KMT-2021-BLG-1391L,No TESS Data,,,,
KMT-2021-BLG-1547L,Success,,,,
KMT-2021-BLG-1554L,Success,,,,
KMT-2021-BLG-1689L,No TESS Data,,,,
KMT-2021-BLG-1770L,No TESS Data,,,,
KMT-2021-BLG-1898L,No TESS Data,,,,
KMT-2021-BLG-2010L,No TESS Data,,,,
KMT-2021-BLG-2294L,Success,,,,
KMT-2021-BLG-2478L,No TESS Data,,,,
KMT-2021-BLG-2609L,No TESS Data,,,,
KMT-2022-BLG-0303L,No TESS Data,,,,
KMT-2022-BLG-0371L,No TESS Data,,,,
KMT-2022-BLG-0440L,Success,,,,
KMT-2022-BLG-1013L,No TESS Data,,,,
KMT-2022-BLG-1551L,No TESS Data,,,,
KMT-2022-BLG-1790L,No TESS Data,,,,
KMT-2022-BLG-1818L,No TESS Data,,,,
KMT-2022-BLG-2076L,No TESS Data,,,,
KMT-2022-BLG-2286L,No TESS Data,,,,
KMT-2023-BLG-0119L,No TESS Data,,,,
KMT-2023-BLG-0332L,No TESS Data,,,,
KMT-2023-BLG-0416L,No TESS Data,,,,
KMT-2023-BLG-0466L,No TESS Data,,,,
KMT-2023-BLG-0469L,No TESS Data,,,,
KMT-2023-BLG-0548L,No TESS Data,,,,
KMT-2023-BLG-0735L,No TESS Data,,,,
KMT-2023-BLG-0830L,No TESS Data,,,,
KMT-2023-BLG-0949L,No TESS Data,,,,
KMT-2023-BLG-1431L,Success,,,,
KMT-2023-BLG-1454L,No TESS Data,,,,
KMT-2023-BLG-1592L,No TESS Data,,,,
KMT-2023-BLG-1642L,No TESS Data,,,,
KMT-2023-BLG-1743L,No TESS Data,,,,
KMT-2023-BLG-1866L,No TESS Data,,,,
KMT-2023-BLG-1896L,No TESS Data,,,,
KMT-2023-BLG-2209L,No TESS Data,,,,
KMT-2024-BLG-0176L,No TESS Data,,,,
KMT-2024-BLG-0349L,No TESS Data,,,,
KMT-2024-BLG-0404L,No TESS Data,,,,
KMT-2024-BLG-1005L,No TESS Data,,,,
KMT-2024-BLG-1044L,No TESS Data,,,,
KMT-2024-BLG-1209L,No TESS Data,,,,
KMT-2024-BLG-1281L,No TESS Data,,,,
KMT-2024-BLG-1870L,No TESS Data,,,,
KMT-2024-BLG-2005L,No TESS Data,,,,
KMT-2024-BLG-2059L,No TESS Data,,,,
KMT-2024-BLG-2087L,No TESS Data,,,,
KMT-2024-BLG-2242L,Success,,,,
KMT-2025-BLG-0121L,No TESS Data,,,,
KMT-2025-BLG-0481L,No TESS Data,,,,
KMT-2025-BLG-1616L,No TESS Data,,,,
KOBE-1,Success,,,,
KOI-12,Success,,,,
KOI-1257,Success,,,,
KOI-13,Success,,,,
KOI-134,Success,,,,
KOI-142,Success,,,,
KOI-1599,Success,,,,
KOI-1783,Success,,,,
KOI-217,Success,,,,
KOI-2513,Success,,,,
KOI-3503,Success,,,,
KOI-351,Success,,,,
KOI-3680,Success,,,,
KOI-4777,Success,,,,
KOI-4978,Success,,,,
KOI-55,Success,,,,
KOI-7368,Success,,,,
KOI-7892,Success,,,,
KOI-7913 A,Success,,,,
KOI-94,Success,,,,
KOI-984,Success,,,,
KPS-1,Success,,,,
Kapteyn,Success,,,,
Kepler-10,Success,,,,
Kepler-100,Success,,,,
Kepler-1000,Success,,,,
Kepler-1001,Success,,,,
Kepler-1002,Success,,,,
Kepler-1003,Success,,,,
Kepler-1004,Success,,,,
Kepler-1005,Success,,,,
Kepler-1006,Success,,,,
Kepler-1007,Success,,,,
Kepler-1008,Success,,,,
Kepler-1009,Success,,,,
Kepler-101,Success,,,,
Kepler-1010,Success,,,,
Kepler-1011,Success,,,,
Kepler-1012,Success,,,,
Kepler-1013,Success,,,,
Kepler-1014,Success,,,,
Kepler-1015,Success,,,,
Kepler-1016,Success,,,,
Kepler-1017,Success,,,,
Kepler-1018,Success,,,,
Kepler-1019,Success,,,,
Kepler-102,Success,,,,
Kepler-1020,Success,,,,
Kepler-1021,Success,,,,
Kepler-1022,Success,,,,
Kepler-1023,Success,,,,
Kepler-1024,Success,,,,
Kepler-1025,Success,,,,
Kepler-1026,Success,,,,
Kepler-1027,Success,,,,
Kepler-1028,Success,,,,
Kepler-1029,Success,,,,
Kepler-103,Success,,,,
Kepler-1030,Success,,,,
Kepler-1031,Success,,,,
Kepler-1032,Success,,,,
Kepler-1033,Success,,,,
Kepler-1034,Success,,,,
Kepler-1035,Success,,,,
Kepler-1036,Success,,,,
Kepler-1037,Success,,,,
Kepler-1038,Success,,,,
Kepler-1039,Success,,,,
Kepler-104,Success,,,,
Kepler-1040,Success,,,,
Kepler-1041,Success,,,,
Kepler-1042,Success,,,,
Kepler-1043,Success,,,,
Kepler-1044,Success,,,,
Kepler-1045,Success,,,,
Kepler-1046,Success,,,,
Kepler-1047,Success,,,,
Kepler-1048,Success,,,,
Kepler-1049,Success,,,,
Kepler-105,Success,,,,
Kepler-1050,Success,,,,
Kepler-1051,Success,,,,
Kepler-1052,Success,,,,
Kepler-1053,Success,,,,
Kepler-1054,Success,,,,
Kepler-1055,Success,,,,
Kepler-1056,Success,,,,
Kepler-1057,datetime64 values must have a unit specified,,,,
Kepler-1058,Success,,,,
Kepler-1059,Success,,,,
Kepler-106,Success,,,,
Kepler-1060,Success,,,,
Kepler-1061,Success,,,,
Kepler-1062,Success,,,,
Kepler-1063,Success,,,,
Kepler-1064,Success,,,,
Kepler-1065,Success,,,,
Kepler-1066,Success,,,,
Kepler-1067,Success,,,,
Kepler-1068,Success,,,,
Kepler-1069,Success,,,,
Kepler-107,Success,,,,
Kepler-1070,Success,,,,
Kepler-1071,Success,,,,
Kepler-1072,Success,,,,
Kepler-1073,Success,,,,
Kepler-1074,Success,,,,
Kepler-1075,Success,,,,
Kepler-1076,Success,,,,
Kepler-1077,Success,,,,
Kepler-1078,Success,,,,
Kepler-1079,Success,,,,
Kepler-108,Success,,,,
Kepler-1080,Success,,,,
Kepler-1081,Success,,,,
Kepler-1082,Success,,,,
Kepler-1083,Success,,,,
Kepler-1084,Success,,,,
Kepler-1085,Success,,,,
Kepler-1086,Success,,,,
Kepler-1087,Success,,,,
Kepler-1088,Success,,,,
Kepler-1089,Success,,,,
Kepler-109,Success,,,,
Kepler-1090,Success,,,,
Kepler-1091,Success,,,,
Kepler-1092,Success,,,,
Kepler-1093,Success,,,,
Kepler-1094,Success,,,,
Kepler-1095,Success,,,,
Kepler-1096,Success,,,,
Kepler-1097,Success,,,,
Kepler-1098,Success,,,,
Kepler-1099,Success,,,,
Kepler-11,Success,,,,
Kepler-110,Success,,,,
Kepler-1100,Success,,,,
Kepler-1101,Success,,,,
Kepler-1102,Success,,,,
Kepler-1103,Success,,,,
Kepler-1104,Success,,,,
Kepler-1105,Success,,,,
Kepler-1106,Success,,,,
Kepler-1107,Success,,,,
Kepler-1108,Success,,,,
Kepler-1109,Success,,,,
Kepler-111,Success,,,,
Kepler-1110,Success,,,,
Kepler-1111,Success,,,,
Kepler-1112,Success,,,,
Kepler-1113,Success,,,,
Kepler-1114,Success,,,,
Kepler-1115,Success,,,,
Kepler-1116,Success,,,,
Kepler-1117,Success,,,,
Kepler-1118,Success,,,,
Kepler-1119,Success,,,,
Kepler-112,Success,,,,
Kepler-1120,Success,,,,
Kepler-1121,Success,,,,
Kepler-1122,Success,,,,
Kepler-1123,Success,,,,
Kepler-1124,Success,,,,
Kepler-1125,Success,,,,
Kepler-1126,Success,,,,
Kepler-1127,Success,,,,
Kepler-1128,Success,,,,
Kepler-1129,Success,,,,
Kepler-113,Success,,,,
Kepler-1130,Success,,,,
Kepler-1131,Success,,,,
Kepler-1132,Success,,,,
Kepler-1133,Success,,,,
Kepler-1134,Success,,,,
Kepler-1135,Success,,,,
Kepler-1136,Success,,,,
Kepler-1137,Success,,,,
Kepler-1138,Success,,,,
Kepler-1139,Success,,,,
Kepler-114,Success,,,,
Kepler-1140,Success,,,,
Kepler-1141,Success,,,,
Kepler-1142,Success,,,,
Kepler-1143,Success,,,,
Kepler-1144,Success,,,,
Kepler-1145,Success,,,,
Kepler-1146,Success,,,,
Kepler-1147,Success,,,,
Kepler-1148,Success,,,,
Kepler-1149,Success,,,,
Kepler-115,Success,,,,
Kepler-1150,Success,,,,
Kepler-1151,Success,,,,
Kepler-1152,Success,,,,
Kepler-1153,Success,,,,
Kepler-1154,Success,,,,
Kepler-1155,Success,,,,
Kepler-1156,Success,,,,
Kepler-1157,Success,,,,
Kepler-1158,Success,,,,
Kepler-1159,Success,,,,
Kepler-116,Success,,,,
Kepler-1160,Success,,,,
Kepler-1161,Success,,,,
Kepler-1162,Success,,,,
Kepler-1163,Success,,,,
Kepler-1164,Success,,,,
Kepler-1165,Success,,,,
Kepler-1166,Success,,,,
Kepler-1167,Success,,,,
Kepler-1168,Success,,,,
Kepler-1169,Success,,,,
Kepler-117,Success,,,,
Kepler-1170,Success,,,,
Kepler-1171,Success,,,,
Kepler-1172,Success,,,,
Kepler-1173,Success,,,,
Kepler-1174,Success,,,,
Kepler-1175,Success,,,,
Kepler-1176,Success,,,,
Kepler-1177,Success,,,,
Kepler-1178,Success,,,,
Kepler-1179,Success,,,,
Kepler-118,Success,,,,
Kepler-1180,Success,,,,
Kepler-1181,Success,,,,
Kepler-1182,Success,,,,
Kepler-1183,Success,,,,
Kepler-1184,Success,,,,
Kepler-1185,Success,,,,
Kepler-1186,Success,,,,
Kepler-1187,Success,,,,
Kepler-1188,Success,,,,
Kepler-1189,Success,,,,
Kepler-119,Success,,,,
Kepler-1190,Success,,,,
Kepler-1191,Success,,,,
Kepler-1192,Success,,,,
Kepler-1193,Success,,,,
Kepler-1194,Success,,,,
Kepler-1195,Success,,,,
Kepler-1196,Success,,,,
Kepler-1197,Success,,,,
Kepler-1198,Success,,,,
Kepler-1199,Success,,,,
Kepler-12,Success,,,,
Kepler-120,Success,,,,
Kepler-1200,Success,,,,
Kepler-1201,Success,,,,
Kepler-1202,Success,,,,
Kepler-1203,Success,,,,
Kepler-1204,Success,,,,
Kepler-1205,Success,,,,
Kepler-1206,Success,,,,
Kepler-1207,Success,,,,
Kepler-1208,Success,,,,
Kepler-1209,Success,,,,
Kepler-121,Success,,,,
Kepler-1210,Success,,,,
Kepler-1211,Success,,,,
Kepler-1212,Success,,,,
Kepler-1213,Success,,,,
81 Cet,No TESS Data,,,,
BD-17 63,No TESS Data,,,,
CFBDSIR J145829+101343,No TESS Data,,,,
CFHTWIR-Oph 98 A,No TESS Data,,,,
CWISEP J193518.59-154620.3,No TESS Data,,,,
CoRoT-27,No TESS Data,,,,
CoRoT-35,No TESS Data,,,,
CoRoT-36,No TESS Data,,,,
GJ 1214,No TESS Data,,,,
