host,label,status,r_star_used,m_star_used,period_v3,duration_v3,SDE_v3,depth_v3,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,ttv_std,ttv_amplitude,elapsed_s
WASP-183,1.0,Success,0.871,0.784,0.957338928290672,0.0165937493158059,4.835050362241758,0.9991521671082714,1.778088192064422e-05,0.0008855851832829,7.514959951682165e-05,,2.1827872842550282e-13,4.547473508864641e-13,22.0136454590247
WASP-184,1.0,Success,1.65,1.23,5.159831580680629,0.1281507456482288,9.124204525715516,0.9970530998130106,1.1511236063616753e-05,0.0010105341053499,-0.0002216476939798,,2.2277979431084337e-13,4.547473508864641e-13,17.090083791990764
WASP-185,1.0,Success,1.5,1.12,9.376844333593512,0.0885472421440294,9.829683749320925,0.9972646299155749,1.9040125005990028e-06,0.0003181691828004,3.90780929736545e-05,,0.0,0.0,10.859306875034235
WASP-186,1.0,Success,1.47,1.22,5.0158515445304195,0.0414599439065994,10.589629883881562,0.996546949294618,1.524586771624217e-06,0.0003711015393248,-0.00033103109433,-1.2691742569197964,2.2277979431084337e-13,4.547473508864641e-13,18.94129495800007
WASP-187,1.0,Success,2.83,1.54,5.101201248245977,0.0255057578061131,4.020376804489676,0.999785355982158,5.323369867984869e-07,0.0001268021014038,6.177097242376917e-06,0.7737279303132653,3.1249522677911813e-13,9.094947017729282e-13,12.383871917030774
WASP-188,1.0,Success,1.83,1.5,5.740960627152154,0.166589577559211,11.280261703293917,0.9977395331226906,8.176040699410245e-06,0.0003189279469162,0.0001041840980826,,3.40301756912044e-13,9.094947017729282e-13,14.903327249980066
WASP-189,1.0,Success,2.36,2.03,4.382598796309336,0.02016772000326,5.149282991986565,0.9994738021799916,5.8115254146551393e-08,,-1.5170732446501134e-05,-0.0682007469299395,3.40301756912044e-13,9.094947017729282e-13,6.32945550000295
WASP-19,1.0,Success,1.006,0.965,0.7886043667380264,0.0222506455780196,22.407681514922977,0.9849798510228324,9.659718245723817e-06,0.0010004986333232,0.0061807460987151,0.4912661065230581,4.319346379943882e-13,1.3642420526593924e-12,29.57907079200959
WASP-190,1.0,Success,1.6,1.35,1.5773491469711027,0.0209515843499104,5.797799301624107,0.9995314903308052,3.465803501794738e-06,0.0003748250458933,5.5379346288408904e-05,-1.0119908218830749,2.2559032496456473e-13,4.547473508864641e-13,16.995143792009912
WASP-192,1.0,Success,1.32,1.09,0.95961643658223,0.0272232791396621,6.512939643458815,0.9994974733680448,7.577398881935319e-06,0.0005510200626169,-8.45771421635888e-05,,3.770565843246231e-13,1.3642420526593924e-12,15.91952808300266
WASP-193,1.0,Success,1.213,1.018,6.255568741471077,0.1206492759979075,16.29558886652605,0.9936096460441994,7.215360898686398e-06,0.0002259689773376,-0.0004971097672581,1.5241457368312827,3.770565843246231e-13,9.094947017729282e-13,25.22660316596739
WASP-194,1.0,Success,1.409,1.29,3.1802637542737444,0.0738492404550297,17.336459803533494,0.9935606087969674,1.0311834423361368e-05,0.0002991302764517,-0.0005194705228972,,2.1436995702562485e-13,4.547473508864641e-13,25.450509749993216
WASP-195,1.0,Success,1.578,1.3,5.063686544299418,0.0806269298025281,11.19332567298606,0.9982461467801657,4.533200951391265e-06,0.0001648172130291,-7.696552792202382e-05,,5.870763055717387e-13,1.8189894035458565e-12,13.439917791984044
WASP-197,1.0,Success,2.112,1.36,5.1716879867774175,0.1612925610422967,11.65193983053858,0.9987724887140708,2.624010020023572e-06,4.4105350731720826e-05,-7.867340869438522e-05,-0.074793283379753,3.40301756912044e-13,9.094947017729282e-13,11.737852624966765
WASP-2,1.0,Success,0.866,0.895,2.1513282218892815,0.0120751974230649,22.001331829106853,0.996813832490036,3.1574666374152658e-06,0.0022898598919273,-0.0001139895955117,,2.212365213429257e-13,4.547473508864641e-13,24.09398704196792
WASP-20,1.0,Success,1.242,1.2,4.898868260108786,0.0327725409241072,22.546112065603015,0.9972154736293716,1.225747717268357e-06,0.0002434513371444,-0.0001795908902835,2.0066552134408364,1.1368683772161605e-13,2.273736754432321e-13,34.11740879097488
WASP-21,1.0,Success,1.06,1.01,1.440563313553003,0.0203591107707815,12.078260679022875,0.9993402140993124,2.1283977461578144e-06,0.000725791937967,-9.336075109489528e-05,-0.3846550237328949,1.8539251754897017e-13,4.547473508864641e-13,29.51876308402279
WASP-22,1.0,Success,1.24,1.46,3.537004751736882,0.0464098434569956,17.17277884759809,0.9934502767145564,3.799688845149336e-06,0.0002503938546297,-0.0007867660472298,0.3648707412438024,1.452637127385833e-13,4.547473508864641e-13,29.679891292005777
WASP-23,1.0,Success,0.765,0.78,2.946931812775837,0.0313863097248142,22.879126222115463,0.9956277713438044,6.543072922452266e-06,0.0019948681232589,-0.0002354491063822,,0.0,0.0,36.71837541699642
WASP-24,1.0,Success,1.42,1.43,2.346310220041737,0.0159515725811207,11.641989083040322,0.9932005977337784,4.474826810580514e-06,0.0003111398021898,-0.0003513755258037,,6.13181202846356e-13,1.8189894035458565e-12,13.60833883297164
WASP-25,1.0,Success,0.884,0.962,3.7682602296590777,0.026995779247987,22.697504338432942,0.9978191977652912,3.863136134630543e-06,0.0018408830234343,-7.903198924363863e-05,,1.1252078804895825e-13,2.273736754432321e-13,28.53484616597416
WASP-26,1.0,Success,1.22,0.86,0.9186085251582288,0.020296627766883,8.906211932988535,0.999627723540808,1.7262339423738034e-06,0.0004544442501517,1.3869091228801975e-06,,0.0,0.0,13.29362641600892
WASP-28,1.0,Success,1.083,0.993,3.4146249498788137,0.0307012951176995,14.406321161099918,0.99184302826955,7.124891323224749e-06,0.0012098996672792,-0.0007631667693275,,0.0,0.0,21.04208920901874
WASP-29,1.0,Success,0.79,0.77,3.9183876201933026,0.0309791681426712,21.957484411914457,0.998689599427864,1.3964751659012646e-06,0.0014257444537193,-0.0001028390530255,1.1622162846820352,0.0,0.0,49.84734729200136
WASP-3,1.0,Success,1.44,1.62,1.8453373919054463,0.0238668959484334,18.232133045572375,0.9979738391981816,1.559720124540672e-06,0.0013778811919669,-2.7863985454290585e-05,-0.0371923231480963,1.6878118207343736e-13,4.547473508864641e-13,25.13566658401396
WASP-31,1.0,Success,1.252,1.163,3.400343190396933,0.0387457291410239,16.471655651168124,0.995327169245822,5.207458318220488e-06,0.0011761193798457,-0.0003209660027687,,2.977020225025522e-13,9.094947017729282e-13,25.170445750001814
WASP-32,1.0,Success,0.95,0.72,2.723899635889022,0.0201647604830486,16.853946065185355,0.9959503052273294,3.544571001748588e-06,0.0018720470701944,-0.0001403726973567,0.1035584937855463,3.00787099952753e-13,9.094947017729282e-13,21.836869290971663
WASP-33,1.0,Success,1.444,1.495,1.222761767723505,0.0126712525563794,5.345063577016782,0.9990969328525734,1.5745870992367142e-06,0.0015134583967547,0.000172687173004,-0.3423925600771585,0.0,0.0,20.56946874997811
WASP-34,1.0,Success,0.91,0.96,4.312630369069583,0.0313592832099168,22.22762918903924,0.9987092325791184,7.937845138151956e-07,0.0005799520137398,-5.353599291058053e-05,,8.473716576417357e-14,2.273736754432321e-13,29.382925540965516
WASP-35,1.0,Success,1.08,1.05,3.163294109373716,0.0288250049749641,22.414077342552854,0.9986167861999552,1.4946968995615737e-06,0.000803447964866,-5.759689918938271e-05,0.5838683241498624,3.770565843246231e-13,1.1368683772161605e-12,30.12409433396533
WASP-36,1.0,Success,0.985,1.081,1.536667330312126,0.0299277982265496,20.619778604135515,0.9881247250248838,1.0868254503462384e-05,0.0010509521920273,0.0004414381493691,,1.607774677692186e-13,4.547473508864641e-13,23.386338750016876
WASP-37,1.0,Success,1.003,0.925,3.5759045145957047,0.0572693882891374,13.944920539414126,0.9902326648084676,1.6234129570803086e-05,0.0009019262947191,-0.0014284256768934,-0.2220428485648942,0.0,0.0,15.739538958994672
WASP-39,1.0,Success,0.939,0.913,4.059446227351633,0.0154481969843435,17.34927381562334,0.995632846741406,5.741166589832645e-06,0.0035370625463873,-0.000112280903546,,5.870763055717387e-13,1.8189894035458565e-12,16.179228125023656
WASP-4,1.0,Success,0.912,0.899,1.3393766984414917,0.0225412484815475,21.448088252970756,0.9962516249620988,7.171913312653625e-06,0.0033748040566625,0.0001936326620783,4.172765773576959,1.1138989715542168e-13,2.273736754432321e-13,49.70799408300081
WASP-41,1.0,Success,0.87,0.93,3.0508995203698173,0.0260373102680332,22.39331791169186,0.9957310911513084,2.62219257863556e-06,0.0024044348007226,-0.0003295425352316,0.013481523955988,2.7847474288855413e-13,9.094947017729282e-13,36.46391187503468
WASP-42,1.0,Success,0.892,0.951,4.9851987344758815,0.0317962232251986,21.73049252563833,0.9968536497614772,4.981038232363174e-06,0.002335318741103,-0.0001398130685026,0.1841013224987045,1.1138989715542168e-13,2.273736754432321e-13,38.342409208009485
WASP-43,1.0,Success,0.6,0.58,0.8143119646190791,0.0190520283944559,20.31774624000172,0.9969551616176696,3.7023757109326977e-06,0.0019179079199841,0.0004118673831707,1.006214786228066,0.0,0.0,50.6308245419641
WASP-44,1.0,Success,0.906,0.935,2.423612545248771,0.0669183700428585,18.06299417640945,0.9887201903862954,1.7915541670499003e-05,0.0006097796644439,-0.0009409967627447,,1.1298288768556481e-13,2.273736754432321e-13,26.87909454095643
WASP-45,1.0,Success,0.855,0.85,3.1313164986528164,0.0525498379443827,16.71087512372721,0.9956869208398688,5.176357506770886e-06,0.001049344734926,-0.0005274041338498,-0.2881134801756391,1.4291330468374985e-13,4.547473508864641e-13,53.821475917007774
WASP-46,1.0,Success,0.858,0.828,1.43205684451616,0.0394295657246637,17.939300618544124,0.9879997151676496,1.7261505806044075e-05,0.0020831092436932,0.0010259446393892,1.1332953616207442,1.1226074428083297e-13,2.273736754432321e-13,58.62910387502052
WASP-47,1.0,Success,1.156,1.058,4.263803951912234,0.019513522579795,5.825251105281808,0.9989367382851764,6.4817550667524174e-06,0.0005762767531796,-2.8429246868411084e-05,,3.1249522677911813e-13,9.094947017729282e-13,21.34996408299776
WASP-48,1.0,Success,1.58,0.88,2.1500005601595285,0.0726581508093354,10.640661230224069,0.994858405668818,5.56828813577026e-06,0.0007830203871241,0.0010773835126272,,1.518953143028477e-13,4.547473508864641e-13,16.38600633398164
WASP-49,1.0,Success,0.97,0.92,2.7823020847208295,0.0317322897368674,19.950881400894193,0.996814459765636,2.536331144255137e-06,0.0007347671726994,-0.000156342460877,,1.1252078804895825e-13,2.273736754432321e-13,28.207885166979395
WASP-5,1.0,Success,1.029,0.96,1.6306239051737386,0.0384966032367377,17.02978560490286,0.9918316545731474,6.101832076314512e-06,0.0007586411545682,0.0005283290333175,0.4855587639895312,2.7261146006553185e-13,9.094947017729282e-13,43.95521695900243
WASP-50,1.0,Success,0.843,0.892,1.9524088548029317,0.0299250475057206,15.396046915540628,0.997602837849895,3.577942533719058e-06,0.0017049798084439,-0.0001347160311135,88.79642912356454,1.1061826067146285e-13,2.273736754432321e-13,36.89746729098261
WASP-52,1.0,Success,0.79,0.87,1.7501764295870477,0.0303079728642218,28.73592785007498,0.99358498405292,4.66600466608968e-06,0.0015764574328857,0.0001497374521575,,2.250415760979165e-13,4.547473508864641e-13,29.309981999977023
WASP-53,1.0,Success,0.798,0.839,6.618021100732722,0.0264477107163487,20.01534057863213,0.9906299888390264,7.350478155425679e-06,8.829800785770114e-05,-0.0001866375602985,-0.0566309360370081,3.595093471822542e-13,9.094947017729282e-13,31.056235458003357
WASP-54,1.0,Success,1.76,1.08,7.380585051680319,0.0255572869024348,11.024330101394124,0.9983377618253384,1.0178730093855138e-06,0.0014245079876229,-6.372313457303491e-05,-2.107146099441698,1.607774677692186e-13,4.547473508864641e-13,13.436122165992856
WASP-55,1.0,Success,1.09,1.071,4.456863534309429,0.0384298323394771,13.480650588099351,0.9974609000860556,4.777230727659872e-06,0.0014658406743868,-0.0001381477673709,-0.7900623824471709,1.1138989715542168e-13,2.273736754432321e-13,25.96538429101929
WASP-56,1.0,Success,0.96,0.71,4.6204544265042795,0.0934711462098344,18.366307243130056,0.9937794882183006,5.914267523682851e-06,0.000493679647088,-0.0009826886344042,,3.8831447629034596e-13,1.1368683772161605e-12,26.563001915987115
WASP-57,1.0,Success,0.927,0.886,2.8359562305007753,0.0328697306690356,14.199740313002255,0.990577916339874,1.871173854840152e-05,0.0005581323357959,-0.0012301137375063,0.1531445964667533,3.00787099952753e-13,9.094947017729282e-13,16.098798500024714
WASP-58,1.0,Success,1.22,1.06,5.007656442724687,0.0265107575157002,14.456608426112174,0.9937201938351946,4.5447205563131145e-06,0.0006492215189972,-0.000401970860927,,1.1138989715542168e-13,2.273736754432321e-13,21.10962883301545
WASP-59,1.0,Success,0.613,0.719,7.929028200274856,0.0394103843877644,22.60244189965488,0.9965308608456254,5.3308170445352014e-06,0.0030197383878577,-7.527807594165381e-05,-1.002900105301358,0.0,0.0,34.736802333034575
WASP-6,1.0,Success,0.79,0.854,3.361599548662092,0.0297542088728406,24.774595547078025,0.9973644609007412,5.0111502741660365e-06,0.0006014997896475,-0.0001722723517314,0.4152233140103788,2.5421149729252077e-13,6.821210263296962e-13,51.8785792090348
WASP-60,1.0,Success,1.17,1.19,4.3109355686776,0.1258297841407834,14.785397527881477,0.9962352906916196,5.384821104964028e-06,0.0003154688871418,-0.0005701846251027,-0.8281747998065154,5.954040450051044e-13,1.8189894035458565e-12,35.85162020800635
WASP-61,1.0,Success,1.55,1.82,3.848351412380291,0.0970296255774049,12.66049936660054,0.9951079348872206,7.358877535868603e-06,0.0001934558791253,-0.0007458970093807,,2.342306987146516e-13,6.821210263296962e-13,26.092312040971592
WASP-62,1.0,Success,1.23,1.11,4.408055467111597,0.0302910377048274,9.154050998584884,0.9994811953208472,7.774577747031323e-07,0.001016228877078,-2.0370552757498217e-05,,1.1252078804895825e-13,2.273736754432321e-13,32.776145290990826
WASP-63,1.0,Success,1.86,1.28,4.365930436445798,0.104606047816622,10.311914818609225,0.9967847125600876,1.7642244009592332e-06,0.0002026097285909,-0.0005521161821464,,1.1138989715542168e-13,2.273736754432321e-13,14.116842125018591
WASP-64,1.0,Success,1.058,1.004,1.5733811631263206,0.0744374399298307,15.707212900174536,0.9885801904935888,3.113648403659823e-05,0.0016946239299783,0.0035330637054979,-0.2131332718921327,1.1252078804895825e-13,2.273736754432321e-13,27.152968665992375
WASP-65,1.0,Success,1.01,0.93,1.1557033817664324,0.0214897146921257,20.40773674444383,0.9987167218348882,3.2808729302605775e-06,0.0010002546667477,-1.864942521057067e-05,,2.250415760979165e-13,4.547473508864641e-13,28.940074458019808
WASP-66,1.0,Success,1.76,1.33,4.089677719877449,0.1305360067244481,13.444097675786562,0.9971469721721524,4.2313350790935805e-06,0.0001121988816904,-0.000585291376407,,2.318765615924706e-13,6.821210263296962e-13,12.404861166025512
WASP-67,1.0,Success,0.88,0.91,2.307276732329515,0.0263084469906804,16.110721772522986,0.9988099390262088,3.68322167193392e-06,0.0008445019479849,2.585997161297371e-06,,2.264321654965757e-13,4.547473508864641e-13,23.37083700002404
WASP-68,1.0,Success,1.79,1.49,5.072653762114804,0.1119386864351498,12.092529997391525,0.997434202767551,1.2005172969416049e-06,0.0002641566305107,-0.0004215707311372,-1.1586142134855626,8.434306887916776e-13,2.273736754432321e-12,15.64950720896013
WASP-69,1.0,Success,0.801,0.83,1.933166174573991,0.0086984740822041,12.4016419859556,0.9996059200150867,3.438479688193133e-07,0.0020866488275229,-6.54490911531358e-05,5.901097721870436,2.250415760979165e-13,4.547473508864641e-13,33.8388557920116
